Time,X,Y,Z,W
232.83,0.005583,0.002701,-0.004146,-0.999972
232.84,0.00516,0.002257,-0.003666,-0.999977
232.85,0.005502,0.003166,-0.001803,-0.999978
232.86,0.005949,0.002872,-0.001919,-0.999976
232.87,0.00574,0.00306,-0.001068,-0.999978
232.88,0.005554,0.003439,0.000561,-0.999979
232.89,0.00613,0.003139,0.000489,-0.999976
232.9,0.005864,0.003169,0.000795,-0.999978
232.91,0.005477,0.003603,0.001603,-0.999977
232.92,0.006221,0.003164,0.001569,-0.999974
232.93,0.005967,0.003269,0.001685,-0.999976
232.94,0.005543,0.003639,0.001868,-0.999976
232.95,0.006084,0.003288,0.001854,-0.999974
232.96,0.005976,0.003311,0.002042,-0.999975
232.97,0.005547,0.00359,0.001927,-0.999976
232.98,0.005765,0.003501,0.001677,-0.999976
232.99,0.005844,0.003572,0.001939,-0.999975
233,0.005672,0.003596,0.002044,-0.999975
233.01,0.006,0.003278,0.001746,-0.999975
233.02,0.005895,0.003345,0.001931,-0.999975
233.03,0.005751,0.003422,0.002096,-0.999976
233.04,0.006008,0.00334,0.001858,-0.999975
233.05,0.005839,0.003346,0.00192,-0.999976
233.06,0.00571,0.003608,0.001981,-0.999975
233.07,0.006019,0.003279,0.001892,-0.999975
233.08,0.005731,0.003532,0.001817,-0.999976
233.09,0.005696,0.003598,0.00195,-0.999975
233.1,0.005901,0.003509,0.001815,-0.999975
233.11,0.005761,0.003511,0.001888,-0.999976
233.12,0.005741,0.003506,0.001923,-0.999976
233.13,0.005954,0.003304,0.001919,-0.999975
233.14,0.005816,0.003552,0.001921,-0.999975
233.15,0.005804,0.00351,0.001939,-0.999975
233.16,0.006031,0.003312,0.001936,-0.999974
233.17,0.006017,0.003361,0.002061,-0.999974
233.18,0.006022,0.003368,0.002029,-0.999974
233.19,0.006036,0.003361,0.00194,-0.999974
233.2,0.005822,0.003567,0.001965,-0.999975
233.21,0.005928,0.003358,0.001987,-0.999975
233.22,0.005966,0.003313,0.00187,-0.999975
233.23,0.00577,0.003535,0.001923,-0.999975
233.24,0.005927,0.003336,0.001972,-0.999975
233.25,0.005787,0.003536,0.001852,-0.999975
233.26,0.00578,0.003555,0.001901,-0.999975
233.27,0.005958,0.003359,0.001975,-0.999975
233.28,0.00589,0.003343,0.001913,-0.999975
233.29,0.005832,0.00338,0.001949,-0.999975
233.3,0.005913,0.003361,0.001923,-0.999975
233.31,0.005839,0.003371,0.001916,-0.999975
233.32,0.005754,0.003412,0.001966,-0.999976
233.33,0.005817,0.00335,0.001922,-0.999976
233.34,0.005756,0.003371,0.001894,-0.999976
233.35,0.005753,0.003365,0.001935,-0.999976
233.36,0.00586,0.003328,0.001906,-0.999976
233.37,0.005738,0.003533,0.001865,-0.999976
233.38,0.00569,0.003551,0.001877,-0.999976
233.39,0.0057,0.003531,0.00184,-0.999976
233.4,0.005868,0.003348,0.001932,-0.999975
233.41,0.005941,0.003367,0.00197,-0.999975
233.42,0.005796,0.00356,0.001852,-0.999975
233.43,0.005834,0.00356,0.001891,-0.999975
233.44,0.005957,0.003384,0.001978,-0.999975
233.45,0.005866,0.003547,0.001847,-0.999975
233.46,0.006007,0.003306,0.001954,-0.999975
233.47,0.006023,0.003354,0.002022,-0.999974
233.48,0.00607,0.003354,0.001979,-0.999974
233.49,0.006091,0.003356,0.002003,-0.999974
233.5,0.006053,0.003308,0.001976,-0.999974
233.51,0.005963,0.003312,0.001988,-0.999975
233.52,0.005888,0.003527,0.001905,-0.999975
233.53,0.005911,0.003572,0.001939,-0.999974
233.54,0.005882,0.003556,0.001909,-0.999975
233.55,0.005898,0.003363,0.00197,-0.999975
233.56,0.005783,0.00351,0.001858,-0.999975
233.57,0.00576,0.003535,0.001868,-0.999976
233.58,0.005767,0.003529,0.001896,-0.999975
233.59,0.005811,0.003541,0.001864,-0.999975
233.6,0.005794,0.003557,0.001867,-0.999975
233.61,0.005845,0.003341,0.001952,-0.999975
233.62,0.005748,0.003525,0.001827,-0.999976
233.63,0.005867,0.003323,0.001937,-0.999975
233.64,0.005759,0.003543,0.001871,-0.999975
233.65,0.005859,0.003359,0.00195,-0.999975
233.66,0.005798,0.003352,0.001959,-0.999976
233.67,0.005742,0.003534,0.001864,-0.999976
233.68,0.005781,0.00351,0.001871,-0.999975
233.69,0.005804,0.003524,0.001861,-0.999975
233.7,0.005848,0.003533,0.001887,-0.999975
233.71,0.005958,0.003353,0.001962,-0.999975
233.72,0.005933,0.00336,0.001984,-0.999975
233.73,0.005863,0.003495,0.001875,-0.999975
233.74,0.005805,0.003534,0.001868,-0.999975
233.75,0.006002,0.003356,0.001986,-0.999974
233.76,0.005839,0.003584,0.001893,-0.999975
233.77,0.00594,0.003398,0.001969,-0.999975
233.78,0.005906,0.003366,0.001969,-0.999975
233.79,0.005797,0.003555,0.001878,-0.999975
233.8,0.005839,0.003561,0.001887,-0.999975
233.81,0.005793,0.003572,0.001876,-0.999975
233.82,0.005755,0.003666,0.001842,-0.999975
233.83,0.010353,0.003116,-0.002037,-0.99994
233.84,0.02204,0.000414,-0.013471,-0.999666
233.85,0.031494,-0.003721,-0.032434,-0.998971
233.86,0.033351,-0.007282,-0.056872,-0.997798
233.87,0.022018,-0.010174,-0.084235,-0.996151
233.88,0.003325,-0.0104,-0.10762,-0.994132
233.89,-0.015396,-0.007927,-0.114259,-0.9933
233.9,-0.028045,-0.00484,-0.11034,-0.993486
233.91,-0.035895,-0.003217,-0.101708,-0.994161
233.92,-0.043141,-0.000995,-0.091256,-0.994892
233.93,-0.049795,0.001268,-0.079815,-0.995564
233.94,-0.050147,0.001466,-0.072898,-0.996077
233.95,-0.046316,0.00059,-0.074672,-0.996132
233.96,-0.046834,0.000537,-0.080014,-0.995693
233.97,-0.047823,0.00071,-0.084135,-0.995306
233.98,-0.047401,-0.00035,-0.084093,-0.99533
233.99,-0.046645,-0.000355,-0.081825,-0.995555
234,-0.048148,0.000687,-0.079999,-0.995631
234.01,-0.048857,0.000821,-0.078888,-0.995685
234.02,-0.048378,0.000943,-0.078011,-0.995778
234.03,-0.048567,0.00104,-0.077045,-0.995844
234.04,-0.048544,0.000995,-0.077296,-0.995825
234.05,-0.048769,0.000464,-0.077761,-0.995778
234.06,-0.048719,0.001009,-0.077686,-0.995786
234.07,-0.048635,0.001022,-0.077324,-0.995819
234.08,-0.048683,0.000383,-0.077444,-0.995807
234.09,-0.048802,0.000491,-0.077473,-0.995799
234.1,-0.048584,0.000988,-0.077466,-0.99581
234.11,-0.048546,0.000966,-0.077516,-0.995808
234.12,-0.048978,0.001142,-0.076921,-0.995833
234.13,-0.04915,0.001088,-0.070751,-0.996282
234.14,-0.048377,0.002053,-0.061844,-0.996911
234.15,-0.048304,0.002394,-0.052603,-0.997444
234.16,-0.047708,0.003273,-0.045022,-0.997841
234.17,-0.047009,0.003311,-0.040257,-0.998078
234.18,-0.045924,0.002804,-0.03923,-0.99817
234.19,-0.046755,0.002785,-0.041544,-0.998038
234.2,-0.047602,0.002986,-0.045231,-0.997837
234.21,-0.047675,0.002791,-0.047791,-0.997715
234.22,-0.047897,0.002705,-0.048623,-0.997664
234.23,-0.047732,0.002687,-0.048387,-0.997684
234.24,-0.047458,0.002628,-0.048123,-0.99771
234.25,-0.047027,0.002869,-0.048256,-0.997723
234.26,-0.047682,0.002816,-0.048114,-0.997699
234.27,-0.047605,0.002765,-0.048251,-0.997696
234.28,-0.047557,0.002771,-0.048071,-0.997707
234.29,-0.047605,0.002776,-0.048043,-0.997706
234.3,-0.0477,0.002745,-0.048194,-0.997695
234.31,-0.047565,0.002816,-0.048118,-0.997705
234.32,-0.047614,0.002841,-0.048015,-0.997707
234.33,-0.047615,0.002878,-0.048093,-0.997703
234.34,-0.047602,0.002801,-0.048126,-0.997702
234.35,-0.047636,0.002797,-0.048074,-0.997703
234.36,-0.047625,0.00281,-0.048135,-0.997701
234.37,-0.047587,0.002865,-0.048104,-0.997704
234.38,-0.047657,0.002862,-0.048063,-0.997703
234.39,-0.047562,0.002835,-0.047909,-0.997715
234.4,-0.047654,0.002803,-0.047816,-0.997715
234.41,-0.047595,0.002835,-0.047885,-0.997714
234.42,-0.047574,0.002809,-0.047907,-0.997714
234.43,-0.0476,0.002811,-0.047861,-0.997715
234.44,-0.047642,0.00284,-0.047823,-0.997715
234.45,-0.047651,0.002802,-0.047801,-0.997716
234.46,-0.047634,0.002839,-0.047564,-0.997728
234.47,-0.047537,0.002873,-0.047385,-0.997741
234.48,-0.047514,0.002828,-0.047422,-0.99774
234.49,-0.047528,0.002875,-0.047313,-0.997745
234.5,-0.047499,0.002927,-0.046966,-0.997762
234.51,-0.047406,0.002892,-0.046809,-0.997774
234.52,-0.047506,0.003015,-0.046511,-0.997783
234.53,-0.047568,0.003103,-0.045927,-0.997807
234.54,-0.047442,0.003208,-0.044915,-0.997859
234.55,-0.047422,0.003248,-0.044054,-0.997898
234.56,-0.047161,0.002971,-0.044048,-0.997911
234.57,-0.047524,0.003228,-0.044183,-0.997887
234.58,-0.047111,0.003436,-0.044539,-0.99789
234.59,-0.046999,0.003463,-0.044366,-0.997903
234.6,-0.046963,0.003426,-0.044411,-0.997903
234.61,-0.047522,0.003266,-0.044126,-0.99789
234.62,-0.047493,0.003264,-0.044115,-0.997892
234.63,-0.047101,0.002909,-0.044241,-0.997906
234.64,-0.04697,0.003454,-0.04442,-0.997902
234.65,-0.046893,0.00342,-0.044457,-0.997904
234.66,-0.046943,0.00341,-0.044452,-0.997902
234.67,-0.047077,0.003447,-0.044391,-0.997899
234.68,-0.047493,0.003234,-0.044094,-0.997893
234.69,-0.047466,0.00324,-0.044157,-0.997891
234.7,-0.047229,0.002973,-0.044194,-0.997902
234.71,-0.047061,0.00346,-0.044379,-0.9979
234.72,-0.047467,0.003242,-0.04409,-0.997894
234.73,-0.047471,0.003232,-0.044091,-0.997894
234.74,-0.047467,0.003175,-0.044177,-0.99789
234.75,-0.047434,0.00319,-0.044514,-0.997877
234.76,-0.047423,0.003142,-0.04484,-0.997863
234.77,-0.047408,0.003143,-0.04479,-0.997866
234.78,-0.047347,0.003125,-0.044724,-0.997872
234.79,-0.04729,0.003147,-0.044752,-0.997873
234.8,-0.046912,0.003316,-0.045167,-0.997872
234.81,-0.047327,0.003116,-0.044718,-0.997873
234.82,-0.047324,0.003112,-0.044705,-0.997874
234.83,-0.046952,0.003307,-0.045114,-0.997872
234.84,-0.046893,0.003304,-0.045126,-0.997875
234.85,-0.047359,0.00313,-0.044741,-0.997871
234.86,-0.047353,0.003166,-0.044737,-0.997871
234.87,-0.04692,0.003314,-0.045135,-0.997873
234.88,-0.04732,0.003112,-0.044727,-0.997873
234.89,-0.047364,0.003174,-0.044707,-0.997872
234.9,-0.046849,0.003309,-0.045106,-0.997878
234.91,-0.047403,0.003206,-0.04476,-0.997867
234.92,-0.047353,0.003243,-0.044722,-0.997871
234.93,-0.047344,0.00319,-0.04474,-0.997871
234.94,-0.047341,0.003131,-0.044738,-0.997872
234.95,-0.047305,0.003128,-0.044689,-0.997875
234.96,-0.047384,0.003137,-0.044708,-0.997871
234.97,-0.047371,0.003166,-0.044713,-0.997871
234.98,-0.047416,0.003146,-0.044777,-0.997866
234.99,-0.047413,0.003139,-0.044778,-0.997866
235,-0.047448,0.003132,-0.044767,-0.997865
235.01,-0.047433,0.003129,-0.044805,-0.997864
235.02,-0.047306,0.003108,-0.044726,-0.997874
235.03,-0.047394,0.003174,-0.044765,-0.997868
235.04,-0.047404,0.003095,-0.044763,-0.997867
235.05,-0.047379,0.003074,-0.044767,-0.997869
235.06,-0.047426,0.003117,-0.044796,-0.997865
235.07,-0.046984,0.003222,-0.045103,-0.997872
235.08,-0.04742,0.003132,-0.044745,-0.997867
235.09,-0.047368,0.003073,-0.044726,-0.997871
235.1,-0.04736,0.003032,-0.044738,-0.997871
235.11,-0.0474,0.003087,-0.044765,-0.997868
235.12,-0.046947,0.003347,-0.045083,-0.997874
235.13,-0.046857,0.003283,-0.045124,-0.997876
235.14,-0.046818,0.003289,-0.045063,-0.997881
235.15,-0.047333,0.00311,-0.044724,-0.997873
235.16,-0.046896,0.003334,-0.04508,-0.997877
235.17,-0.046878,0.003314,-0.045087,-0.997877
235.18,-0.047328,0.003159,-0.044722,-0.997873
235.19,-0.047369,0.003198,-0.044735,-0.99787
235.2,-0.047304,0.003205,-0.044756,-0.997872
235.21,-0.047331,0.003159,-0.044808,-0.997869
235.22,-0.04733,0.003106,-0.045201,-0.997851
235.23,-0.046885,0.003083,-0.046679,-0.997804
235.24,-0.047451,0.00283,-0.047244,-0.997752
235.25,-0.047476,0.002939,-0.04699,-0.997762
235.26,-0.047297,0.002907,-0.04663,-0.997788
235.27,-0.046925,0.002963,-0.047259,-0.997775
235.28,-0.047572,0.00284,-0.047036,-0.997756
235.29,-0.047423,0.002871,-0.046878,-0.99777
235.3,-0.047301,0.002862,-0.04684,-0.997778
235.31,-0.047537,0.002853,-0.046979,-0.99776
235.32,-0.047697,0.002874,-0.047082,-0.997748
235.33,-0.047431,0.002681,-0.046952,-0.997767
235.34,-0.047277,0.002789,-0.046641,-0.997788
235.35,-0.046608,0.00294,-0.045297,-0.997881
235.36,-0.045775,0.002907,-0.044383,-0.997961
235.37,-0.044546,0.00261,-0.044826,-0.997998
235.38,-0.043244,0.002429,-0.044291,-0.998079
235.39,-0.040293,0.002657,-0.041536,-0.998321
235.4,-0.034659,0.002536,-0.036669,-0.998723
235.41,-0.028622,0.00226,-0.031155,-0.999102
235.42,-0.027996,0.002176,-0.029532,-0.999169
235.43,-0.029797,0.002379,-0.031697,-0.99905
235.44,-0.030014,0.002109,-0.032825,-0.999008
235.45,-0.029015,0.002283,-0.03111,-0.999092
235.46,-0.028665,0.002528,-0.029664,-0.999146
235.47,-0.028606,0.002359,-0.030633,-0.999119
235.48,-0.028225,0.001902,-0.030289,-0.999141
235.49,-0.027327,0.002175,-0.027621,-0.999243
235.5,-0.027362,0.002426,-0.027312,-0.999249
235.51,-0.02723,0.00244,-0.028097,-0.999231
235.52,-0.026885,0.002123,-0.02744,-0.99926
235.53,-0.026871,0.00241,-0.026482,-0.999285
235.54,-0.026726,0.002387,-0.026711,-0.999283
235.55,-0.026976,0.002383,-0.026835,-0.999273
235.56,-0.026908,0.0024,-0.026645,-0.99928
235.57,-0.026781,0.002399,-0.026605,-0.999284
235.58,-0.026247,0.002868,-0.026621,-0.999297
235.59,-0.026025,0.00217,-0.026355,-0.999312
235.6,-0.026378,0.002498,-0.026235,-0.999305
235.61,-0.026361,0.002536,-0.026168,-0.999307
235.62,-0.025692,0.002846,-0.026223,-0.999322
235.63,-0.026162,0.002293,-0.026064,-0.999315
235.64,-0.02634,0.002536,-0.026089,-0.999309
235.65,-0.026677,0.002359,-0.026383,-0.999293
235.66,-0.026376,0.002461,-0.026137,-0.999307
235.67,-0.026013,0.002003,-0.026254,-0.999315
235.68,-0.026399,0.002354,-0.026144,-0.999307
235.69,-0.02544,0.002519,-0.026534,-0.999321
235.7,-0.025966,0.002103,-0.026263,-0.999316
235.71,-0.02594,0.002135,-0.026324,-0.999315
235.72,-0.025769,0.002963,-0.026321,-0.999317
235.73,-0.026254,0.00237,-0.026049,-0.999313
235.74,-0.026323,0.002497,-0.026104,-0.99931
235.75,-0.025905,0.002082,-0.026353,-0.999315
235.76,-0.025957,0.00207,-0.026309,-0.999315
235.77,-0.025912,0.002176,-0.026303,-0.999316
235.78,-0.025915,0.00208,-0.026329,-0.999315
235.79,-0.02634,0.002521,-0.026088,-0.999309
235.8,-0.025908,0.002074,-0.02629,-0.999316
235.81,-0.025875,0.002063,-0.026276,-0.999318
235.82,-0.025923,0.002078,-0.026294,-0.999316
235.83,-0.025331,0.002556,-0.026478,-0.999325
235.84,-0.02632,0.002498,-0.0261,-0.99931
235.85,-0.026324,0.002503,-0.026126,-0.999309
235.86,-0.025885,0.001901,-0.026284,-0.999318
235.87,-0.025454,0.002544,-0.026448,-0.999323
235.88,-0.026043,0.002182,-0.026272,-0.999313
235.89,-0.026421,0.002484,-0.026145,-0.999306
235.9,-0.026003,0.002101,-0.026298,-0.999314
235.91,-0.026078,0.00211,-0.026319,-0.999311
235.92,-0.025509,0.002539,-0.026472,-0.999321
235.93,-0.025428,0.002531,-0.026458,-0.999323
235.94,-0.026332,0.002308,-0.026045,-0.999311
235.95,-0.026338,0.002429,-0.026115,-0.999309
235.96,-0.026014,0.002063,-0.026309,-0.999313
235.97,-0.02605,0.002089,-0.026283,-0.999313
235.98,-0.025997,0.002074,-0.026311,-0.999314
235.99,-0.025857,0.002025,-0.026256,-0.999319
236,-0.026293,0.002549,-0.026081,-0.999311
236.01,-0.026306,0.00249,-0.026083,-0.999311
236.02,-0.02595,0.002118,-0.026286,-0.999315
236.03,-0.025921,0.002075,-0.02627,-0.999317
236.04,-0.025868,0.002079,-0.026276,-0.999318
236.05,-0.026173,0.002357,-0.025966,-0.999317
236.06,-0.026194,0.002295,-0.026049,-0.999315
236.07,-0.02592,0.001896,-0.026279,-0.999317
236.08,-0.025466,0.002509,-0.026462,-0.999322
236.09,-0.026285,0.00242,-0.026105,-0.999311
236.1,-0.026286,0.002458,-0.026082,-0.999311
236.11,-0.026207,0.002311,-0.026042,-0.999315
236.12,-0.026322,0.002505,-0.026094,-0.99931
236.13,-0.026302,0.002426,-0.026138,-0.999309
236.14,-0.025999,0.002134,-0.026316,-0.999313
236.15,-0.025972,0.002116,-0.026329,-0.999314
236.16,-0.02635,0.002527,-0.026096,-0.999309
236.17,-0.025948,0.002111,-0.026294,-0.999315
236.18,-0.0262,0.002321,-0.026074,-0.999314
236.19,-0.026328,0.00253,-0.026112,-0.999309
236.2,-0.02595,0.002149,-0.026301,-0.999315
236.21,-0.026214,0.002294,-0.026029,-0.999315
236.22,-0.026147,0.002409,-0.026028,-0.999316
236.23,-0.026724,0.002637,-0.025909,-0.999304
236.24,-0.028948,0.002828,-0.023955,-0.99929
236.25,-0.033336,0.003464,-0.020918,-0.999219
236.26,-0.037634,0.004136,-0.017947,-0.999122
236.27,-0.041732,0.004541,-0.016381,-0.998984
236.28,-0.044481,0.004954,-0.016699,-0.998858
236.29,-0.044125,0.004661,-0.017546,-0.998861
236.3,-0.043747,0.004516,-0.017287,-0.998883
236.31,-0.044471,0.004899,-0.016724,-0.998859
236.32,-0.044065,0.004674,-0.017223,-0.998869
236.33,-0.043874,0.004621,-0.017446,-0.998874
236.34,-0.044466,0.004851,-0.01692,-0.998856
236.35,-0.044046,0.004678,-0.017106,-0.998872
236.36,-0.043917,0.00458,-0.017427,-0.998873
236.37,-0.044273,0.004748,-0.017092,-0.998862
236.38,-0.044014,0.004653,-0.017106,-0.998874
236.39,-0.043856,0.004606,-0.017316,-0.998877
236.4,-0.044185,0.004693,-0.017113,-0.998866
236.41,-0.043991,0.004631,-0.017239,-0.998872
236.42,-0.04389,0.004575,-0.017261,-0.998877
236.43,-0.044128,0.004703,-0.017197,-0.998867
236.44,-0.043912,0.004664,-0.017257,-0.998875
236.45,-0.043923,0.00458,-0.017188,-0.998877
236.46,-0.04432,0.004778,-0.017052,-0.99886
236.47,-0.044037,0.004661,-0.017217,-0.998871
236.48,-0.043914,0.004642,-0.017241,-0.998876
236.49,-0.044193,0.004748,-0.017001,-0.998867
236.5,-0.043933,0.004706,-0.017231,-0.998875
236.51,-0.043959,0.004702,-0.017251,-0.998873
236.52,-0.044089,0.004681,-0.01719,-0.998869
236.53,-0.044042,0.004679,-0.017262,-0.99887
236.54,-0.043971,0.004669,-0.017276,-0.998873
236.55,-0.044075,0.00473,-0.017196,-0.998869
236.56,-0.043993,0.004713,-0.017226,-0.998872
236.57,-0.044046,0.004652,-0.017237,-0.99887
236.58,-0.04405,0.004686,-0.017225,-0.99887
236.59,-0.044036,0.004708,-0.017243,-0.99887
236.6,-0.044011,0.004713,-0.017233,-0.998871
236.61,-0.044105,0.004714,-0.01718,-0.998868
236.62,-0.044058,0.004666,-0.01723,-0.998869
236.63,-0.044038,0.004641,-0.017234,-0.99887
236.64,-0.044243,0.004662,-0.017155,-0.998863
236.65,-0.044127,0.004673,-0.017274,-0.998866
236.66,-0.044128,0.004668,-0.017221,-0.998867
236.67,-0.04409,0.00466,-0.017189,-0.998869
236.68,-0.044005,0.004674,-0.017241,-0.998872
236.69,-0.044063,0.004652,-0.017263,-0.998869
236.7,-0.044224,0.004721,-0.017134,-0.998864
236.71,-0.044011,0.004633,-0.017297,-0.998871
236.72,-0.04415,0.004707,-0.017243,-0.998865
236.73,-0.044057,0.004679,-0.017237,-0.998869
236.74,-0.044033,0.00467,-0.017248,-0.99887
236.75,-0.044055,0.004684,-0.017268,-0.998869
236.76,-0.044047,0.004692,-0.017277,-0.998869
236.77,-0.04374,0.004248,-0.017571,-0.998879
236.78,-0.044075,0.004633,-0.017286,-0.998868
236.79,-0.044086,0.0047,-0.017271,-0.998867
236.8,-0.044041,0.004706,-0.017261,-0.99887
236.81,-0.0441,0.004744,-0.017286,-0.998866
236.82,-0.044284,0.004813,-0.017157,-0.99886
236.83,-0.043983,0.004708,-0.017287,-0.998872
236.84,-0.044232,0.004732,-0.017236,-0.998861
236.85,-0.044304,0.004792,-0.017114,-0.99886
236.86,-0.044175,0.004746,-0.01718,-0.998865
236.87,-0.04422,0.004762,-0.017165,-0.998863
236.88,-0.044266,0.004781,-0.017219,-0.99886
236.89,-0.044275,0.004703,-0.01721,-0.99886
236.9,-0.044173,0.004714,-0.017156,-0.998865
236.91,-0.0442,0.00481,-0.017205,-0.998863
236.92,-0.044204,0.004791,-0.017197,-0.998863
236.93,-0.044212,0.004706,-0.01717,-0.998864
236.94,-0.044199,0.004686,-0.017192,-0.998864
236.95,-0.044218,0.004711,-0.017169,-0.998863
236.96,-0.044156,0.004686,-0.017174,-0.998866
236.97,-0.044133,0.004709,-0.017301,-0.998865
236.98,-0.044209,0.004694,-0.017231,-0.998863
236.99,-0.044219,0.004686,-0.017253,-0.998862
237,-0.04419,0.004675,-0.017253,-0.998863
237.01,-0.044209,0.004716,-0.017264,-0.998862
237.02,-0.044348,0.004802,-0.017231,-0.998856
237.03,-0.044268,0.004736,-0.017334,-0.998858
237.04,-0.044133,0.004683,-0.017387,-0.998863
237.05,-0.044223,0.004684,-0.017311,-0.998861
237.06,-0.044216,0.004713,-0.017325,-0.998861
237.07,-0.044124,0.004727,-0.017291,-0.998865
237.08,-0.044188,0.004773,-0.017326,-0.998862
237.09,-0.044172,0.004716,-0.01732,-0.998863
237.1,-0.04415,0.004718,-0.017289,-0.998864
237.11,-0.044123,0.004751,-0.017313,-0.998865
237.12,-0.044297,0.00485,-0.01724,-0.998858
237.13,-0.044118,0.004755,-0.017312,-0.998865
237.14,-0.044143,0.004752,-0.017306,-0.998864
237.15,-0.044204,0.004779,-0.017359,-0.99886
237.16,-0.044255,0.004709,-0.01736,-0.998858
237.17,-0.044199,0.004763,-0.01733,-0.998861
237.18,-0.044242,0.004744,-0.017336,-0.998859
237.19,-0.044228,0.004747,-0.017427,-0.998858
237.2,-0.044133,0.004709,-0.017433,-0.998862
237.21,-0.044287,0.004716,-0.017412,-0.998856
237.22,-0.044257,0.004745,-0.01741,-0.998857
237.23,-0.044223,0.004731,-0.017457,-0.998858
237.24,-0.044166,0.004684,-0.01743,-0.998861
237.25,-0.04417,0.004678,-0.017429,-0.998861
237.26,-0.044111,0.004681,-0.017437,-0.998863
237.27,-0.044106,0.00471,-0.01743,-0.998864
237.28,-0.044126,0.004678,-0.017428,-0.998863
237.29,-0.044133,0.004689,-0.017442,-0.998862
237.3,-0.044121,0.004688,-0.017446,-0.998863
237.31,-0.044074,0.004719,-0.017418,-0.998865
237.32,-0.044124,0.004663,-0.017419,-0.998863
237.33,-0.043797,0.004301,-0.017652,-0.998875
237.34,-0.04411,0.004694,-0.017399,-0.998864
237.35,-0.044051,0.004741,-0.017396,-0.998867
237.36,-0.043893,0.004779,-0.017604,-0.99887
237.37,-0.040645,0.003956,-0.018328,-0.998998
237.38,-0.02957,0.003403,-0.015226,-0.999441
237.39,-0.016495,0.002619,-0.015939,-0.999734
237.4,-0.00771,0.000455,-0.025167,-0.999654
237.41,-0.005678,-0.001313,-0.038458,-0.999243
237.42,-0.002495,-0.002264,-0.049051,-0.998791
237.43,-0.001102,-0.002286,-0.04756,-0.998865
237.44,-0.000296,-0.00109,-0.04131,-0.999146
237.45,-0.001003,-0.000823,-0.038082,-0.999274
237.46,-0.002804,-0.000971,-0.041038,-0.999153
237.47,-0.002569,-0.001555,-0.043629,-0.999043
237.48,-0.002043,-0.001474,-0.042451,-0.999095
237.49,-0.002547,-0.00098,-0.04036,-0.999182
237.5,-0.002557,-0.001137,-0.041111,-0.999151
237.51,-0.002279,-0.00148,-0.043249,-0.999061
237.52,-0.002615,-0.001431,-0.043643,-0.999043
237.53,-0.002604,-0.001362,-0.04344,-0.999052
237.54,-0.002809,-0.001514,-0.043856,-0.999033
237.55,-0.003177,-0.001451,-0.044105,-0.999021
237.56,-0.003097,-0.001426,-0.044007,-0.999025
237.57,-0.00282,-0.001496,-0.043916,-0.99903
237.58,-0.002866,-0.001483,-0.043951,-0.999029
237.59,-0.002991,-0.001483,-0.044122,-0.999021
237.6,-0.00286,-0.001535,-0.044054,-0.999024
237.61,-0.002898,-0.001444,-0.043879,-0.999032
237.62,-0.002966,-0.001439,-0.04399,-0.999027
237.63,-0.002887,-0.001487,-0.04409,-0.999022
237.64,-0.002824,-0.001448,-0.043929,-0.99903
237.65,-0.00287,-0.00148,-0.043964,-0.999028
237.66,-0.002792,-0.001513,-0.044107,-0.999022
237.67,-0.002813,-0.001487,-0.043927,-0.99903
237.68,-0.002793,-0.001459,-0.043905,-0.999031
237.69,-0.002793,-0.001467,-0.04403,-0.999025
237.7,-0.002769,-0.001489,-0.04396,-0.999028
237.71,-0.002793,-0.001492,-0.043948,-0.999029
237.72,-0.002809,-0.001555,-0.043984,-0.999027
237.73,-0.0028,-0.001545,-0.043953,-0.999029
237.74,-0.002788,-0.001495,-0.043956,-0.999028
237.75,-0.002823,-0.001523,-0.04399,-0.999027
237.76,-0.002858,-0.001586,-0.044006,-0.999026
237.77,-0.002926,-0.001567,-0.043987,-0.999027
237.78,-0.002957,-0.001529,-0.043988,-0.999027
237.79,-0.00295,-0.001478,-0.043998,-0.999026
237.8,-0.002952,-0.001528,-0.044012,-0.999026
237.81,-0.003008,-0.001518,-0.044024,-0.999025
237.82,-0.003004,-0.00146,-0.044022,-0.999025
237.83,-0.002994,-0.001446,-0.044021,-0.999025
237.84,-0.002988,-0.001446,-0.044026,-0.999025
237.85,-0.002954,-0.00149,-0.04401,-0.999026
237.86,-0.002969,-0.001458,-0.044028,-0.999025
237.87,-0.00291,-0.00153,-0.044007,-0.999026
237.88,-0.0029,-0.001519,-0.043985,-0.999027
237.89,-0.002954,-0.001485,-0.044,-0.999026
237.9,-0.002873,-0.001466,-0.044005,-0.999026
237.91,-0.002945,-0.001524,-0.043995,-0.999026
237.92,-0.002885,-0.001585,-0.043946,-0.999029
237.93,-0.002944,-0.001529,-0.043956,-0.999028
237.94,-0.002896,-0.001533,-0.043936,-0.999029
237.95,-0.002887,-0.001532,-0.043948,-0.999029
237.96,-0.002954,-0.001496,-0.044005,-0.999026
237.97,-0.00296,-0.001531,-0.044022,-0.999025
237.98,-0.002872,-0.001518,-0.043991,-0.999027
237.99,-0.002806,-0.001455,-0.043949,-0.999029
238,-0.002879,-0.001452,-0.043979,-0.999027
238.01,-0.002832,-0.001511,-0.044005,-0.999026
238.02,-0.002943,-0.001463,-0.044046,-0.999024
238.03,-0.002927,-0.001497,-0.044012,-0.999026
238.04,-0.002977,-0.0015,-0.044004,-0.999026
238.05,-0.002954,-0.001532,-0.043991,-0.999026
