%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,,time dif,avg time dif,max
1.67694E+18,-0.513427734,0.529052734,-0.1171875,-0.65648855,-0.763358779,4.603053435,0,1676941312,2.368710041,0.009880066,,
1.67694E+18,-0.494384766,0.518798828,-0.121826172,-0.328244275,-0.86259542,4.229007634,0,1676941312,2.378730059,0.010020018,,
1.67694E+18,-0.478271484,0.512695313,-0.100830078,1.946564885,-0.893129771,3.847328244,0,1676941312,2.388710022,0.009979963,,
1.67694E+18,-0.464599609,0.512451172,-0.124755859,0.366412214,-0.938931298,3.488549618,0,1676941312,2.39873004,0.010020018,,
1.67694E+18,-0.450439453,0.498046875,-0.094482422,0.740458015,-1.007633588,3.106870229,0,1676941312,2.408750057,0.010020018,,
1.67694E+18,-0.437988281,0.487060547,-0.099121094,1.076335878,-1.053435115,2.671755725,0,1676941312,2.419669867,0.010919809,,
1.67694E+18,-0.422607422,0.484130859,-0.098876953,1.396946565,-1.06870229,2.221374046,0,1676941312,2.429709911,0.010040045,,
1.67694E+18,-0.402587891,0.457763672,-0.102783203,1.717557252,-1.076335878,1.870229008,0,1676941312,2.439719915,0.010010004,,
1.67694E+18,-0.381591797,0.455322266,-0.099853516,1.984732824,-1.06870229,1.473282443,0,1676941312,2.448729992,0.009010077,,
1.67694E+18,-0.361328125,0.44921875,-0.103027344,2.259541985,-1.061068702,1.015267176,0,1676941312,2.458859921,0.010129929,,
1.67694E+18,-0.344726563,0.4296875,-0.115966797,2.473282443,-1.022900763,0.557251908,0,1676941312,2.468800068,0.009940147,,
1.67694E+18,-0.323486328,0.418457031,-0.133544922,2.671755725,-1.053435115,0.06870229,0,1676941312,2.47894001,0.010139942,,
1.67694E+18,-0.313232422,0.400878906,-0.146240234,2.801526718,-1.030534351,-0.335877863,0,1676941312,2.488759995,0.009819984,,
1.67694E+18,-0.311279297,0.404785156,-0.157958984,2.885496183,-1.061068702,-0.847328244,0,1676941312,2.498839855,0.010079861,,
1.67694E+18,-0.332763672,0.396240234,-0.165771484,2.877862595,-1.030534351,-1.389312977,0,1676941312,2.508759975,0.00992012,,
1.67694E+18,-0.356445313,0.384521484,-0.166503906,2.854961832,-1,-1.900763359,0,1676941312,2.518749952,0.009989977,,
1.67694E+18,-0.357421875,0.36328125,-0.171630859,2.763358779,-0.916030534,-2.396946565,0,1676941312,2.528729916,0.009979963,,
1.67694E+18,-0.375244141,0.350097656,-0.174316406,2.557251908,-0.801526718,-2.916030534,0,1676941312,2.538759947,0.010030031,,
1.67694E+18,-0.4140625,0.347412109,-0.162841797,2.297709924,-0.679389313,-3.427480916,0,1676941312,2.548840046,0.010080099,,
1.67694E+18,-0.430419922,0.340576172,-0.1796875,1.946564885,-0.511450382,-1.977099237,0,1676941312,2.559010029,0.010169983,,
1.67694E+18,-0.454833984,0.327392578,-0.163330078,1.633587786,-0.351145038,-4.366412214,0,1676941312,2.568799973,0.009789944,,
1.67694E+18,-0.495361328,0.321777344,-0.166748047,1.297709924,-0.20610687,-4.847328244,0,1676941312,2.578909874,0.010109901,,
1.67694E+18,-0.540527344,0.320800781,-0.162597656,0.916030534,-0.007633588,-5.297709924,0,1676941312,2.588769913,0.009860039,,
1.67694E+18,-0.549316406,0.321533203,-0.144287109,0.480916031,0.244274809,-5.801526718,0,1676941312,2.598809958,0.010040045,,
1.67694E+18,-0.589599609,0.329833984,-0.140136719,0.053435115,0.503816794,-6.312977099,0,1676941312,2.608739853,0.009929895,,
1.67694E+18,-0.616210938,0.34375,-0.127441406,-0.320610687,0.778625954,-6.832061069,0,1676941312,2.61887002,0.010130167,,
1.67694E+18,-0.619628906,0.362548828,-0.11328125,-0.549618321,1.045801527,-7.351145038,0,1676941312,2.628759861,0.009889841,,
1.67694E+18,-0.638427734,0.344238281,-0.127441406,-0.732824427,1.297709924,-7.900763359,0,1676941312,2.638989925,0.010230064,,
1.67694E+18,-0.683837891,0.350097656,-0.143798828,-0.847328244,1.480916031,-8.435114504,0,1676941312,2.648779869,0.009789944,,
1.67694E+18,-0.730224609,0.363037109,-0.145019531,-0.908396947,1.641221374,-8.908396947,0,1676941312,2.658829927,0.010050058,,
1.67694E+18,-0.73828125,0.354736328,-0.130371094,-0.946564885,1.801526718,-9.427480916,0,1676941312,2.668799877,0.00996995,,
1.67694E+18,-0.764892578,0.360839844,-0.138427734,-0.93129771,1.916030534,-9.93129771,0,1676941312,2.678940058,0.010140181,,
1.67694E+18,-0.766357422,0.369384766,-0.140869141,-0.885496183,2.015267176,-10.50381679,0,1676941312,2.688760042,0.009819984,,
1.67694E+18,-0.778076172,0.389160156,-0.143310547,-0.748091603,2.13740458,-11.05343511,0,1676941312,2.698799849,0.010039806,,
1.67694E+18,-0.776367188,0.367675781,-0.131835938,-0.503816794,2.244274809,-11.66412214,0,1676941312,2.708729982,0.009930134,,
1.67694E+18,-0.791992188,0.325195313,-0.149414063,-0.41221374,2.290076336,-12.23664122,0,1676941312,2.718809843,0.010079861,,
1.67694E+18,-0.805175781,0.305664063,-0.151367188,-0.473282443,2.236641221,-12.79389313,0,1676941312,2.728819847,0.010010004,,
1.67694E+18,-0.805419922,0.323974609,-0.16796875,-0.458015267,2.152671756,-13.38931298,0,1676941312,2.738780022,0.009960175,,
1.67694E+18,-0.874267578,0.295898438,-0.179199219,-0.541984733,2.022900763,-13.87022901,0,1676941312,2.748769999,0.009989977,,
1.67694E+18,-0.939941406,0.229248047,-0.182861328,-0.923664122,1.900763359,-14.2519084,0,1676941312,2.759089947,0.010319948,,
1.67694E+18,-0.998779297,0.159912109,-0.184570313,-1.282442748,1.732824427,-14.46564885,0,1676941312,2.768719912,0.009629965,,
1.67694E+18,-1.051025391,0.158935547,-0.191894531,-1.618320611,1.572519084,-14.61832061,0,1676941313,2.778879881,0.010159969,,
1.67694E+18,-1.105224609,0.108886719,-0.185791016,-2.122137405,1.34351145,-14.6259542,0,1676941313,2.789109945,0.010230064,,
1.67694E+18,-1.155273438,0.062744141,-0.199951172,-2.580152672,1.106870229,-14.44274809,0,1676941313,2.798810005,0.00970006,,
1.67694E+18,-1.182617188,0.061767578,-0.182617188,-2.885496183,0.870229008,-14.12977099,0,1676941313,2.808869839,0.010059834,,
1.67694E+18,2,0.399414063,-0.125488281,-1.809160305,3.229007634,-8.20610687,0,1676941313,2.818739891,0.009870052,,
1.67694E+18,2,1.589111328,0.179199219,8.694656489,2.335877863,-7.870229008,0,1676941313,2.828779936,0.010040045,,
1.67694E+18,2,1.263671875,-0.194580078,2.72519084,4.519083969,-9.374045802,0,1676941313,2.847379923,0.018599987,,
1.67694E+18,2,2,0.157958984,-2.20610687,5.183206107,-8.610687023,0,1676941313,2.862529993,0.01515007,,
1.67694E+18,-1.333984375,-1.182373047,-0.764892578,-4.923664122,4.549618321,-5.152671756,0,1676941313,2.878720045,0.016190052,,
1.67694E+18,-0.822021484,-0.64453125,-0.302001953,0.961832061,0.442748092,-4.198473282,0,1676941313,2.900399923,0.021679878,,
1.67694E+18,-0.866455078,-0.291015625,-0.323242188,2.770992366,-1.687022901,-3.312977099,0,1676941313,2.915459871,0.015059948,,
1.67694E+18,-1.093994141,-0.576171875,-0.790039063,2.297709924,-0.625954198,-1,0,1676941313,2.93046999,0.015010118,,
1.67694E+18,-0.933837891,0.123291016,-0.717041016,0.526717557,-1.030534351,0.610687023,0,1676941313,2.955579996,0.025110006,,
1.67694E+18,-0.805908203,-0.096679688,-0.386230469,-0.480916031,-1.557251908,0.251908397,0,1676941313,2.971329927,0.015749931,,
1.67694E+18,-1.065917969,0.185791016,-0.115722656,0.824427481,-0.145038168,1.122137405,0,1676941313,2.993559837,0.02222991,,
1.67694E+18,-0.918457031,-0.149902344,-0.220458984,-1.213740458,-1.297709924,0.870229008,0,1676941313,3.009109974,0.015550137,,
1.67694E+18,-0.899902344,-0.064208984,-0.104003906,-1.580152672,-0.030534351,1.610687023,0,1676941313,3.024479866,0.015369892,,
1.67694E+18,-1.09765625,-0.258300781,0.164550781,-2.221374046,-1.427480916,3.007633588,0,1676941313,3.039520025,0.015040159,,
1.67694E+18,-1.046142578,-0.181396484,-0.044677734,-1.27480916,-1.458015267,3.465648855,0,1676941313,3.054650068,0.015130043,,
1.67694E+18,-1.019287109,-0.397705078,-0.121826172,-0.633587786,-1.923664122,4.740458015,0,1676941313,3.069819927,0.015169859,,
1.67694E+18,-1.110839844,-0.394775391,-0.102783203,0.618320611,-2.061068702,6.251908397,0,1676941313,3.08494997,0.015130043,,
1.67694E+18,-1.103759766,-0.476318359,-0.225830078,0.763358779,-2.41221374,7.496183206,0,1676941313,3.099829912,0.014879942,,
1.67694E+18,-1.211425781,-0.392089844,-0.254150391,0.625954198,-1.770992366,8.503816794,0,1676941313,3.114539862,0.014709949,,
1.67694E+18,-1.560302734,-0.507080078,-0.233886719,-0.664122137,-0.969465649,9.061068702,0,1676941313,3.129269838,0.014729977,,
1.67694E+18,-1.326171875,-0.501708984,-0.425292969,-0.969465649,-1.076335878,7.847328244,0,1676941313,3.144109964,0.014840126,,
1.67694E+18,-1.103271484,-0.352050781,-0.353271484,-1.030534351,-0.030534351,10.40458015,0,1676941313,3.159539938,0.015429974,,
1.67694E+18,-1.147949219,-0.086181641,-0.195556641,-0.633587786,-2.870229008,10.83206107,0,1676941313,3.174769878,0.01522994,,
1.67694E+18,-1.155273438,0.125732422,-0.038574219,-1.27480916,-2.916030534,9.152671756,0,1676941313,3.190340042,0.015570164,,
1.67694E+18,-1.383300781,0.1015625,-0.015380859,-2.175572519,-2.053435115,6.259541985,0,1676941313,3.204959869,0.014619827,,
1.67694E+18,-1.243896484,1.1484375,-0.308837891,2.511450382,-2.480916031,8.885496183,0,1676941313,3.219670057,0.014710188,,
1.67694E+18,-1.214599609,0.307617188,-0.155029297,4.946564885,-1.732824427,4.465648855,0,1676941313,3.244989872,0.025319815,,
1.67694E+18,-1.041503906,0.194824219,0.004638672,6.954198473,-0.419847328,2.763358779,0,1676941313,3.26094985,0.015959978,,
1.67694E+18,-0.700195313,0.225097656,-0.01953125,8.824427481,-0.816793893,1.809160305,0,1676941313,3.287760019,0.026810169,,
1.67694E+18,-0.712646484,0.115478516,0.040527344,13.63358779,-0.480916031,-2.603053435,0,1676941313,3.302969933,0.015209913,,
1.67694E+18,-0.563476563,0.171630859,-0.090576172,15.17557252,-0.679389313,-4.41221374,0,1676941313,3.3182199,0.015249968,,
1.67694E+18,-0.517089844,-0.047851563,-0.09375,14.86259542,-1.366412214,-6.847328244,0,1676941313,3.338589907,0.020370007,,
1.67694E+18,-0.468505859,-0.049316406,-0.128173828,13.90076336,-2.145038168,-8.809160305,0,1676941313,3.353479862,0.014889956,,
1.67694E+18,-0.451416016,-0.116455078,-0.134033203,11.91603053,-2.984732824,-10.93129771,0,1676941313,3.37142992,0.017950058,,
1.67694E+18,-0.474365234,-0.152832031,-0.158447266,9.847328244,-3.65648855,-12.71755725,0,1676941313,3.38654995,0.015120029,,
1.67694E+18,-0.442626953,-0.203125,-0.191162109,7.236641221,-4.511450382,-14.17557252,0,1676941313,3.401160002,0.014610052,,
1.67694E+18,-0.458251953,-0.225585938,-0.218505859,4.511450382,-5.27480916,-14.02290076,0,1676941313,3.419479847,0.018319845,,
1.67694E+18,-0.562011719,-0.2421875,-0.210449219,0.809160305,-5.969465649,-17.27480916,0,1676941313,3.434689999,0.015210152,,
1.67694E+18,-0.630371094,-0.238037109,-0.200683594,-2.145038168,-6.34351145,-18.90076336,0,1676941313,3.461600065,0.026910067,,
1.67694E+18,-0.809570313,-0.255615234,-0.119384766,-6.534351145,-6.06870229,-19.36641221,0,1676941313,3.477689981,0.016089916,,
1.67694E+18,-0.937011719,-0.273925781,-0.074707031,-8.145038168,-5.465648855,-19.35877863,0,1676941313,3.49255991,0.014869928,,
1.67694E+18,-1.044677734,-0.261962891,-0.038330078,-8.916030534,-4.511450382,-18.86259542,0,1676941313,3.507590055,0.015030146,,
1.67694E+18,-1.146484375,-0.228759766,-0.025146484,-8.870229008,-3.27480916,-17.86259542,0,1676941313,3.524760008,0.017169952,,
1.67694E+18,-1.181640625,-0.168212891,-0.043212891,-7.946564885,-2.236641221,-16.6259542,0,1676941313,3.539530039,0.014770031,,
1.67694E+18,-1.169677734,-0.145019531,-0.068603516,-6.458015267,-1.351145038,-15.17557252,0,1676941313,3.554689884,0.015159845,,
1.67694E+18,-1.093017578,-0.161376953,-0.088867188,-4.870229008,-0.72519084,-13.0610687,0,1676941313,3.572659969,0.017970085,,
1.67694E+18,-1.045166016,-0.116210938,-0.122070313,-2.625954198,-0.465648855,-11.25954198,0,1676941313,3.587529898,0.014869928,,
1.67694E+18,-0.965332031,-0.081787109,-0.158691406,-0.58778626,-0.664122137,-9.27480916,0,1676941313,3.602509975,0.014980078,,
1.67694E+18,-0.887939453,-0.083984375,-0.199462891,1.824427481,-0.748091603,-6.93129771,0,1676941313,3.617449999,0.014940023,,
1.67694E+18,-0.920410156,-0.161376953,-0.171630859,3.809160305,-0.839694656,-4.435114504,0,1676941313,3.632539988,0.015089989,,
1.67694E+18,-1.043457031,-0.212158203,-0.182128906,4.992366412,-0.93129771,-2.267175573,0,1676941313,3.647399902,0.014859915,,
1.67694E+18,-1.120849609,-0.299316406,-0.136962891,5.213740458,-0.763358779,-0.160305344,0,1676941313,3.662770033,0.015370131,,
1.67694E+18,-1.106201172,-0.415039063,-0.134033203,3.603053435,-0.564885496,2.687022901,0,1676941313,3.686619997,0.023849964,,
1.67694E+18,-0.978271484,-0.456298828,-0.207519531,3.900763359,-0.923664122,4.603053435,0,1676941313,3.701659918,0.015039921,,
1.67694E+18,-0.947509766,-0.548583984,-0.234130859,-0.328244275,-1.534351145,6.541984733,0,1676941313,3.734410048,0.03275013,,
1.67694E+18,-1.070800781,-0.607910156,-0.200683594,-5.648854962,-1.732824427,10.07633588,0,1676941313,3.748889923,0.014479876,,
1.67694E+18,-1.051757813,-0.500732422,-0.025634766,-10.70992366,-0.320610687,10.51908397,0,1676941313,3.764169931,0.015280008,,
1.67694E+18,-1.989257813,-1.027832031,-0.169189453,-16.8778626,1.564885496,13.76335878,0,1676941314,3.779839993,0.015670061,,
1.67694E+18,-1.598144531,-0.168701172,-0.185058594,-17.17557252,0.122137405,15.08396947,0,1676941314,3.794039965,0.014199972,,
1.67694E+18,-0.348144531,0.547119141,0.104003906,-16.92366412,-0.610687023,12.40458015,0,1676941314,3.808359861,0.014319897,,
1.67694E+18,-0.883544922,-0.360107422,-0.005615234,-18.1221374,-0.961832061,11.4351145,0,1676941314,3.822900057,0.014540195,,
1.67694E+18,-0.968261719,-0.354492188,0.069824219,-16.64122137,-1.511450382,12.03816794,0,1676941314,3.837129831,0.014229774,,
1.67694E+18,-1.090087891,0.297607422,0.156005859,-12.00763359,-1.114503817,11.32824427,0,1676941314,3.851739883,0.014610052,,
1.67694E+18,-0.858398438,0.774902344,0.067138672,-7.374045802,-0.664122137,8.419847328,0,1676941314,3.875509977,0.023770094,,
1.67694E+18,-0.89453125,0.529785156,-0.033691406,3.198473282,0.511450382,7.022900763,0,1676941314,3.891219854,0.015709877,,
1.67694E+18,-0.931884766,0.038330078,-0.15625,4.641221374,0.641221374,6.938931298,0,1676941314,3.90692997,0.015710115,,
1.67694E+18,-1.099121094,-0.476806641,-0.140869141,1.511450382,-0.030534351,8.27480916,0,1676941314,3.921999931,0.015069962,,
1.67694E+18,-1.100830078,0.342285156,-0.183837891,0.396946565,-0.549618321,8.641221374,0,1676941314,3.936359882,0.014359951,,
1.67694E+18,-0.736083984,0.107421875,-0.074951172,-2.977099237,-1.328244275,8.007633588,0,1676941314,3.950710058,0.014350176,,
1.67694E+18,-1.122802734,0.353759766,-0.074707031,-2.320610687,-0.404580153,6.038167939,0,1676941314,3.96743989,0.016729832,,
1.67694E+18,-0.899658203,0.464355469,-0.00390625,-0.473282443,-0.053435115,4.954198473,0,1676941314,3.983039856,0.015599966,,
1.67694E+18,-0.916259766,-0.000732422,-0.114746094,-0.061068702,-0.404580153,4.65648855,0,1676941314,3.998059988,0.015020132,,
1.67694E+18,-0.974853516,-0.075195313,-0.283203125,-0.473282443,-0.79389313,5,0,1676941314,4.014359951,0.016299963,,
1.67694E+18,-0.973876953,0.099853516,-0.270996094,-1.114503817,-0.732824427,5.320610687,0,1676941314,4.029079914,0.014719963,,
1.67694E+18,-1.006835938,-0.036132813,-0.271484375,-1.93129771,-0.480916031,5.732824427,0,1676941314,4.043469906,0.014389992,,
1.67694E+18,-0.868896484,0.124755859,-0.386962891,-1.72519084,-1.679389313,4.41221374,0,1676941314,4.060199976,0.01673007,,
1.67694E+18,-0.958251953,0.326660156,-0.111816406,-0.13740458,-1.748091603,4.061068702,0,1676941314,4.07502985,0.014829874,,
1.67694E+18,-0.970458984,0.011230469,0.084960938,0.229007634,-1.519083969,4.099236641,0,1676941314,4.090829849,0.015799999,,
1.67694E+18,-0.922119141,0.025390625,0.067138672,0.122137405,-1.297709924,4,0,1676941314,4.106189966,0.015360117,,
1.67694E+18,-1.014160156,0.133300781,0.104003906,0.358778626,-0.709923664,3.984732824,0,1676941314,4.121639967,0.015450001,,
1.67694E+18,-0.952880859,0.161865234,0.121826172,0.633587786,-0.190839695,3.72519084,0,1676941314,4.136369944,0.014729977,,
1.67694E+18,-0.954833984,0.062988281,0.124511719,0.839694656,0.297709924,3.839694656,0,1676941314,4.151979923,0.01560998,,
1.67694E+18,-0.982177734,0.075439453,0.054199219,1.129770992,0.603053435,3.961832061,0,1676941314,4.167649984,0.015670061,,
1.67694E+18,-0.972900391,0.05078125,0.013183594,1.389312977,0.870229008,4.106870229,0,1676941314,4.182940006,0.015290022,,
1.67694E+18,-0.962402344,0.10546875,-0.065917969,1.709923664,1.007633588,4.27480916,0,1676941314,4.198999882,0.016059875,,
1.67694E+18,-0.960205078,0.0625,-0.128662109,1.877862595,1.076335878,4.549618321,0,1676941314,4.213729858,0.014729977,,
1.67694E+18,-0.958496094,0.025634766,-0.189208984,1.687022901,1.007633588,4.946564885,0,1676941314,4.228839874,0.015110016,,
1.67694E+18,-0.979736328,0.022949219,-0.1640625,1.480916031,1.007633588,5.549618321,0,1676941314,4.243540049,0.014700174,,
1.67694E+18,-0.973388672,0.026611328,-0.130615234,1.374045802,0.93129771,6.099236641,0,1676941314,4.258339882,0.014799833,,
1.67694E+18,-0.975097656,0.021972656,-0.105712891,1.526717557,0.923664122,6.534351145,0,1676941314,4.273079872,0.01473999,,
1.67694E+18,-0.979003906,0.054931641,-0.067382813,2.06870229,1.015267176,6.908396947,0,1676941314,4.288179874,0.015100002,,
1.67694E+18,-0.987548828,0.068359375,-0.036376953,2.41221374,1.175572519,7.427480916,0,1676941314,4.302979946,0.014800072,,
1.67694E+18,-0.995361328,0.005371094,-0.047119141,2.297709924,1.282442748,8.167938931,0,1676941314,4.318279982,0.015300035,,
1.67694E+18,-0.997558594,0.035400391,-0.094970703,2.145038168,1.160305344,8.72519084,0,1676941314,4.332890034,0.014610052,,
1.67694E+18,-1.006347656,0.102539063,-0.15234375,2.160305344,1.114503817,9.038167939,0,1676941314,4.347749949,0.014859915,,
1.67694E+18,-1.014648438,0.148925781,-0.167480469,2.870229008,0.671755725,9.145038168,0,1676941314,4.362519979,0.014770031,,
1.67694E+18,-0.915039063,0.385253906,0.006103516,5.618320611,-0.465648855,9,0,1676941314,4.378409863,0.015889883,,
1.67694E+18,-1.224121094,-0.1015625,0.305419922,6.496183206,0.801526718,9.618320611,0,1676941314,4.393470049,0.015060186,,
1.67694E+18,-1.670654297,-0.711669922,-0.083740234,4.519083969,1.969465649,11.59541985,0,1676941314,4.408309937,0.014839888,,
1.67694E+18,-1.5,-0.568115234,-0.386474609,4.129770992,0.954198473,14.09923664,0,1676941314,4.4230299,0.014719963,,
1.67694E+18,-1.447753906,-0.409423828,-0.374023438,4.893129771,0.320610687,15.86259542,0,1676941314,4.437849998,0.014820099,,
1.67694E+18,-1.500976563,-0.580566406,-0.330566406,5.641221374,-0.152671756,18.74045802,0,1676941314,4.461149931,0.023299932,,
1.67694E+18,-1.507080078,-0.543701172,-0.348144531,5.396946565,-0.755725191,20.5648855,0,1676941314,4.475889921,0.01473999,,
1.67694E+18,-1.490966797,-0.251464844,-0.262939453,5.526717557,-1.213740458,21.75572519,0,1676941314,4.491580009,0.015690088,,
1.67694E+18,-1.474365234,0.200683594,-0.149414063,6.625954198,-1.282442748,21.51145038,0,1676941314,4.517780066,0.026200056,,
1.67694E+18,-1.280029297,0.342041016,-0.166503906,7.534351145,-1.145038168,20.81679389,0,1676941314,4.532549858,0.014769793,,
1.67694E+18,-1.221679688,1.021728516,0.036132813,10.00763359,0.770992366,14.87022901,0,1676941314,4.55708003,0.024530172,,
1.67694E+18,-1.287353516,0.372558594,0.096679688,5.175572519,0.717557252,15.30534351,0,1676941314,4.571449995,0.014369965,,
1.67694E+18,-0.459960938,1.999938965,0.144775391,15.35877863,3.41221374,7.045801527,0,1676941314,4.58791995,0.016469955,,
1.67694E+18,-1.126708984,-0.344482422,0.457763672,3.435114504,5.580152672,3.167938931,0,1676941314,4.603159904,0.015239954,,
1.67694E+18,-0.354492188,0.64453125,-0.387207031,4.86259542,4.877862595,0.984732824,0,1676941314,4.618340015,0.015180111,,
1.67694E+18,-0.289306641,0.165527344,-0.446533203,3.702290076,4.213740458,-1.114503817,0,1676941314,4.633399963,0.015059948,,
1.67694E+18,-0.214355469,0.284912109,-0.227050781,3.198473282,2.641221374,-5.183206107,0,1676941314,4.65019989,0.016799927,,
1.67694E+18,-0.313476563,0.155517578,-0.19921875,0.938931298,2.13740458,-8.549618321,0,1676941314,4.664880037,0.014680147,,
1.67694E+18,-0.357910156,0.270507813,-0.214111328,-0.938931298,2.007633588,-12.03053435,0,1676941314,4.679909945,0.015029907,,
1.67694E+18,-0.351074219,0.182373047,-0.27734375,-3.27480916,1.427480916,-15.28244275,0,1676941314,4.695420027,0.015510082,,
1.67694E+18,-0.283203125,0.151611328,-0.272216797,-5.503816794,0.549618321,-17.98473282,0,1676941314,4.710530043,0.015110016,,
1.67694E+18,-0.321777344,0.155273438,-0.242431641,-7.450381679,-0.183206107,-20.46564885,0,1676941314,4.725579977,0.015049934,,
1.67694E+18,-0.37109375,0.194580078,-0.200195313,-9.625954198,-1.122137405,-23.6259542,0,1676941314,4.746150017,0.02057004,,
1.67694E+18,-0.445556641,0.272949219,-0.146728516,-10.53435115,-1.679389313,-25.75572519,0,1676941314,4.760849953,0.014699936,,
1.67694E+18,-0.496582031,0.325439453,-0.128662109,-10.79389313,-2.381679389,-27.63358779,0,1676941314,4.775660038,0.014810085,,
1.67694E+18,-0.532958984,0.326416016,-0.115478516,-10.44274809,-3.152671756,-29.24427481,0,1676941315,4.791859865,0.016199827,,
1.67694E+18,-0.60546875,0.384277344,-0.105957031,-9.480916031,-3.870229008,-30.54198473,0,1676941315,4.806519985,0.01466012,,
1.67694E+18,-0.649902344,0.421386719,-0.078369141,-8.083969466,-4.648854962,-31.66412214,0,1676941315,4.821449995,0.01493001,,
1.67694E+18,-0.713867188,0.412597656,-0.078125,-6.374045802,-5.419847328,-32.53435115,0,1676941315,4.836829901,0.015379906,,
1.67694E+18,-0.767578125,0.409667969,-0.092041016,-4.419847328,-6.236641221,-33.19847328,0,1676941315,4.851809978,0.014980078,,
1.67694E+18,-0.842041016,0.425537109,-0.077392578,-2.175572519,-6.938931298,-33.70992366,0,1676941315,4.866839886,0.015029907,,
1.67694E+18,-0.927001953,0.394775391,-0.052734375,0.396946565,-7.297709924,-33.67175573,0,1676941315,4.882070065,0.015230179,,
1.67694E+18,-1.030517578,0.326660156,-0.027832031,3.198473282,-7.305343511,-33.04580153,0,1676941315,4.897160053,0.015089989,,
1.67694E+18,-1.122558594,0.259521484,-0.046142578,3.946564885,-7.099236641,-31.65648855,0,1676941315,4.912519932,0.015359879,,
1.67694E+18,-1.193847656,0.171386719,-0.020507813,5.916030534,-6.488549618,-29.64122137,0,1676941315,4.928070068,0.015550137,,
1.67694E+18,-1.235107422,-0.005859375,-0.061767578,7.969465649,-6.030534351,-27.50381679,0,1676941315,4.944560051,0.016489983,,
1.67694E+18,-1.392822266,-0.230712891,-0.211669922,5.633587786,-4.740458015,-22.50381679,0,1676941315,4.966729879,0.022169828,,
1.67694E+18,-1.424072266,-0.325683594,-0.282958984,3.122137405,-4.320610687,-18.45038168,0,1676941315,4.981570005,0.014840126,,
1.67694E+18,-1.398193359,-0.438232422,-0.308105469,-0.473282443,-4.06870229,-15.5648855,0,1676941315,4.996659994,0.015089989,,
1.67694E+18,-1.275146484,-0.485595703,-0.312988281,-2.152671756,-3.190839695,-8.259541985,0,1676941315,5.011539936,0.014879942,,
1.67694E+18,-1.176025391,-0.496826172,-0.460449219,-7.076335878,-3.27480916,-3.244274809,0,1676941315,5.028029919,0.016489983,,
1.67694E+18,-0.941162109,-0.213378906,-0.389160156,-10.6259542,-3.839694656,3.435114504,0,1676941315,5.042729855,0.014699936,,
1.67694E+18,-0.903808594,-0.161376953,-0.293945313,-11.76335878,-3.992366412,7.625954198,0,1676941315,5.056969881,0.014240026,,
1.67694E+18,-0.914794922,-0.038330078,-0.136962891,-15.9389313,-1.351145038,8.13740458,0,1676941315,5.081219912,0.024250031,,
1.67694E+18,2,-1.718261719,0.044433594,-30.61068702,2.27480916,21.32061069,0,1676941315,5.095900059,0.014680147,,
1.67694E+18,2,1.999938965,1.780761719,-23.36641221,7.320610687,20.30534351,0,1676941315,5.110709906,0.014809847,,
1.67694E+18,-1.885009766,0.979003906,-0.433105469,-10.35114504,0.86259542,16.48854962,0,1676941315,5.127429962,0.016720057,,
1.67694E+18,-1.039794922,0.1171875,0.147949219,-5.236641221,-2.381679389,15.45038168,0,1676941315,5.142339945,0.014909983,,
1.67694E+18,-0.779052734,-0.05078125,-0.421630859,-1.526717557,-1.687022901,14.64885496,0,1676941315,5.15692997,0.014590025,,
1.67694E+18,-0.806884766,0.974609375,-0.603027344,5.908396947,-1.099236641,12.34351145,0,1676941315,5.171429873,0.014499903,,
1.67694E+18,-0.914794922,1.025878906,-0.709716797,13.3740458,-1.618320611,10.3129771,0,1676941315,5.200899839,0.029469967,,
1.67694E+18,-0.835205078,-0.331787109,-0.273193359,6.038167939,-2.442748092,10.29770992,0,1676941315,5.215450048,0.014550209,,
1.67694E+18,-0.800537109,-0.100585938,-0.235839844,1.79389313,-2.755725191,10.94656489,0,1676941315,5.231109858,0.015659809,,
1.67694E+18,-0.850585938,0.610107422,0.207763672,-4.389312977,-2.099236641,8.86259542,0,1676941315,5.245569944,0.014460087,,
1.67694E+18,-1.01171875,0.692871094,0.133300781,-4.091603053,-0.984732824,6.93129771,0,1676941315,5.259880066,0.014310122,,
1.67694E+18,-0.900634766,-0.140625,0.213134766,-3.618320611,-0.93129771,5.977099237,0,1676941315,5.284659863,0.024779797,,
1.67694E+18,-0.936767578,-0.069335938,0.272705078,0.534351145,-1.503816794,5.20610687,0,1676941315,5.299089909,0.014430046,,
1.67694E+18,-0.993652344,-0.004394531,0.094482422,2.213740458,-0.328244275,5.328244275,0,1676941315,5.313439846,0.014349937,,
1.67694E+18,-1.052734375,-0.050537109,-0.141113281,2.045801527,0.290076336,3.916030534,0,1676941315,5.331279993,0.017840147,,
1.67694E+18,-1.014404297,-0.096191406,-0.245117188,0.961832061,0.709923664,6.786259542,0,1676941315,5.345739841,0.014459848,,
1.67694E+18,-0.833496094,-0.099853516,-0.291015625,-0.595419847,0.091603053,6.442748092,0,1676941315,5.362179995,0.016440153,,
1.67694E+18,-0.968261719,0.110107422,-0.053710938,-0.20610687,0.015267176,6.488549618,0,1676941315,5.376989841,0.014809847,,
