%time,field.mx,field.my,field.fz,field.t,,time dif
1.67694E+18,-15,-7,-145.04,1676941267,9.612240076,0.000400066
1.67694E+18,-11,-5,-150.92,1676941267,9.61262989,0.000389814
1.67694E+18,-8,-2,-145.04,1676941267,9.61300993,0.000380039
1.67694E+18,-8,-1,-152.88,1676941267,9.65877986,0.04576993
1.67694E+18,-8,-3,-148.96,1676941267,9.659019947,0.000240088
1.67694E+18,-3,-3,-150.92,1676941267,9.659129858,0.000109911
1.67694E+18,0,-4,-143.08,1676941267,9.659240007,0.000110149
1.67694E+18,1,-3,-147,1676941267,9.659339905,9.98974E-05
1.67694E+18,7,0,-143.08,1676941267,9.707399845,0.04805994
1.67694E+18,3,1,-145.04,1676941267,9.707740068,0.000340223
1.67694E+18,4,5,-150.92,1676941267,9.70795989,0.000219822
1.67694E+18,2,7,-143.08,1676941267,9.708109856,0.000149965
1.67694E+18,-4,6,-145.04,1676941267,9.756180048,0.048070192
1.67694E+18,-3,9,-148.96,1676941267,9.756609917,0.000429869
1.67694E+18,-3,11,-141.12,1676941267,9.756880045,0.000270128
1.67694E+18,-6,11,-141.12,1676941267,9.757129908,0.000249863
1.67694E+18,-4,14,-147,1676941267,9.804419994,0.047290087
1.67694E+18,-2,15,-141.12,1676941267,9.804800034,0.000380039
1.67694E+18,-4,15,-147,1676941267,9.805249929,0.000449896
1.67694E+18,-1,17,-139.16,1676941267,9.805599928,0.000349998
1.67694E+18,5,21,-141.12,1676941267,9.852479935,0.046880007
1.67694E+18,2,23,-145.04,1676941267,9.85284996,0.000370026
1.67694E+18,-8,20,-139.16,1676941267,9.853100061,0.000250101
1.67694E+18,-12,18,-143.08,1676941267,9.853349924,0.000249863
1.67694E+18,-6,22,-141.12,1676941267,9.853579998,0.000230074
1.67694E+18,-8,19,-139.16,1676941267,9.853950024,0.000370026
1.67694E+18,-6,18,-139.16,1676941267,9.902449846,0.048499823
1.67694E+18,-8,15,-141.12,1676941267,9.902859926,0.00041008
1.67694E+18,-4,17,-143.08,1676941267,9.90316987,0.000309944
1.67694E+18,-7,13,-139.16,1676941267,9.903409958,0.000240088
1.67694E+18,-5,14,-145.04,1676941267,9.903640032,0.000230074
1.67694E+18,-6,13,-139.16,1676941267,9.951200008,0.047559977
1.67694E+18,0,17,-139.16,1676941267,9.951580048,0.000380039
1.67694E+18,19,41,-101.92,1676941267,9.95182991,0.000249863
1.67694E+18,55,52,-54.88,1676941267,9.952110052,0.000280142
1.67694E+18,100,13,19.6,1676941267,9.999939919,0.047829866
1.67694E+18,139,3,105.84,1676941267,10.00035,0.00041008
1.67694E+18,138,31,172.48,1676941267,10.00061989,0.00026989
1.67694E+18,141,36,250.88,1676941267,10.00096989,0.000349998
1.67694E+18,127,30,290.08,1676941267,10.04816985,0.047199965
1.67694E+18,102,17,333.2,1676941267,10.04859996,0.000430107
1.67694E+18,66,-13,352.8,1676941267,10.04889989,0.000299931
1.67694E+18,45,-45,372.4,1676941267,10.04917002,0.000270128
1.67694E+18,51,-74,384.16,1676941267,10.09748006,0.048310041
1.67694E+18,85,-101,421.4,1676941267,10.09785986,0.000379801
1.67694E+18,137,-131,458.64,1676941267,10.09814,0.000280142
1.67694E+18,198,-165,501.76,1676941267,10.09856987,0.000429869
1.67694E+18,254,-192,542.92,1676941267,10.09888005,0.000310183
1.67694E+18,301,-210,560.56,1676941267,10.09925985,0.000379801
1.67694E+18,333,-222,580.16,1676941267,10.1461699,0.046910048
1.67694E+18,361,-230,595.84,1676941267,10.14653993,0.000370026
1.67694E+18,379,-219,601.72,1676941267,10.14682984,0.000289917
1.67694E+18,377,-192,603.68,1676941267,10.14710999,0.000280142
1.67694E+18,371,-145,609.56,1676941267,10.14736986,0.000259876
1.67694E+18,362,-93,607.6,1676941267,10.14762998,0.000260115
1.67694E+18,356,-44,615.44,1676941267,10.19493008,0.0473001
1.67694E+18,371,-11,625.24,1676941267,10.19529986,0.000369787
1.67694E+18,369,15,629.16,1676941267,10.19560003,0.000300169
1.67694E+18,347,35,633.08,1676941267,10.19586992,0.00026989
1.67694E+18,326,69,617.4,1676941267,10.24370003,0.047830105
1.67694E+18,295,97,601.72,1676941267,10.24407005,0.000370026
1.67694E+18,286,125,588,1676941267,10.24435997,0.000289917
1.67694E+18,282,147,580.16,1676941267,10.24462986,0.00026989
1.67694E+18,295,178,570.36,1676941268,10.29191995,0.047290087
1.67694E+18,303,207,564.48,1676941268,10.29227996,0.000360012
1.67694E+18,313,258,550.76,1676941268,10.29254007,0.000260115
1.67694E+18,321,275,544.88,1676941268,10.29281998,0.000279903
1.67694E+18,346,305,529.2,1676941268,10.34129,0.04847002
1.67694E+18,365,319,539,1676941268,10.34168005,0.000390053
1.67694E+18,375,333,539,1676941268,10.34197998,0.000299931
1.67694E+18,373,352,527.24,1676941268,10.34232998,0.000349998
1.67694E+18,370,374,525.28,1676941268,10.34259987,0.00026989
1.67694E+18,357,396,519.4,1676941268,10.34284997,0.000250101
1.67694E+18,349,424,511.56,1676941268,10.38995004,0.047100067
1.67694E+18,342,456,509.6,1676941268,10.39033008,0.000380039
1.67694E+18,331,485,497.84,1676941268,10.39063001,0.000299931
1.67694E+18,327,513,497.84,1676941268,10.39090991,0.000279903
1.67694E+18,323,544,486.08,1676941268,10.39122987,0.000319958
1.67694E+18,321,572,484.12,1676941268,10.43871999,0.04749012
1.67694E+18,329,602,478.24,1676941268,10.43911004,0.000390053
1.67694E+18,336,633,466.48,1676941268,10.43940997,0.000299931
1.67694E+18,347,663,464.52,1676941268,10.43969989,0.000289917
1.67694E+18,350,691,454.72,1676941268,10.48741984,0.047719955
1.67694E+18,364,722,444.92,1676941268,10.48779988,0.000380039
1.67694E+18,370,748,439.04,1676941268,10.48825002,0.000450134
1.67694E+18,381,777,431.2,1676941268,10.48872995,0.000479937
1.67694E+18,384,805,411.6,1676941268,10.53576994,0.047039986
1.67694E+18,386,827,403.76,1676941268,10.53620005,0.000430107
1.67694E+18,387,875,364.56,1676941268,10.53645992,0.000259876
1.67694E+18,383,895,339.08,1676941268,10.53673005,0.000270128
1.67694E+18,375,913,321.44,1676941268,10.58487988,0.048149824
1.67694E+18,373,937,299.88,1676941268,10.58534002,0.000460148
1.67694E+18,367,958,272.44,1676941268,10.58592987,0.000589848
1.67694E+18,358,975,243.04,1676941268,10.58625984,0.000329971
1.67694E+18,351,988,215.6,1676941268,10.58651996,0.000260115
1.67694E+18,337,997,174.44,1676941268,10.58678007,0.000260115
1.67694E+18,327,999,139.16,1676941268,10.63356996,0.046789885
1.67694E+18,314,985,105.84,1676941268,10.63398004,0.00041008
1.67694E+18,294,955,90.16,1676941268,10.63421988,0.000239849
1.67694E+18,260,904,76.44,1676941268,10.63467002,0.000450134
1.67694E+18,79,265,-47.04,1676941268,10.63494992,0.000279903
1.67694E+18,64,194,-52.92,1676941268,10.68229008,0.047340155
1.67694E+18,45,131,-66.64,1676941268,10.68270993,0.000419855
1.67694E+18,32,80,-80.36,1676941268,10.68824005,0.005530119
1.67694E+18,20,39,-90.16,1676941268,10.68904996,0.000809908
1.67694E+18,3,3,-105.84,1676941268,10.73105001,0.042000055
1.67694E+18,-5,-15,-115.64,1676941268,10.7314899,0.000439882
1.67694E+18,-16,-21,-123.48,1676941268,10.73190999,0.000420094
1.67694E+18,-13,-12,-131.32,1676941268,10.73218989,0.000279903
1.67694E+18,8,-22,-129.36,1676941268,10.77933002,0.047140121
1.67694E+18,8,-75,-121.52,1676941268,10.77979994,0.000469923
1.67694E+18,-20,-32,-133.28,1676941268,10.78025985,0.000459909
1.67694E+18,-31,-17,-141.12,1676941268,10.78055,0.000290155
1.67694E+18,-29,-17,-135.24,1676941268,10.82858992,0.048039913
1.67694E+18,-17,-9,-133.28,1676941268,10.82903004,0.000440121
1.67694E+18,-13,-26,-133.28,1676941268,10.82961988,0.000589848
1.67694E+18,-8,-27,-121.52,1676941268,10.82985997,0.000240088
1.67694E+18,-9,-21,-121.52,1676941268,10.83011007,0.000250101
1.67694E+18,-10,-23,-129.36,1676941268,10.83053994,0.000429869
1.67694E+18,-14,-26,-127.4,1676941268,10.87734008,0.046800137
1.67694E+18,-23,-29,-125.44,1676941268,10.87776995,0.000429869
1.67694E+18,-28,-27,-127.4,1676941268,10.87801003,0.000240088
1.67694E+18,-30,-23,-131.32,1676941268,10.87842989,0.000419855
1.67694E+18,-22,-26,-123.48,1676941268,10.87908006,0.000650167
1.67694E+18,-21,-23,-129.36,1676941268,10.87934995,0.00026989
1.67694E+18,-26,-23,-131.32,1676941268,10.93639994,0.05704999
1.67694E+18,-26,-19,-133.28,1676941268,10.93684006,0.000440121
1.67694E+18,-28,-20,-131.32,1676941268,10.94244003,0.005599976
1.67694E+18,-22,-18,-137.2,1676941268,10.94284987,0.000409842
1.67694E+18,-18,-16,-133.28,1676941268,10.98515987,0.042309999
1.67694E+18,-19,-15,-133.28,1676941268,10.98561001,0.000450134
1.67694E+18,-20,-14,-137.2,1676941268,11.00186992,0.016259909
1.67694E+18,-16,-12,-137.2,1676941268,11.00218987,0.000319958
1.67694E+18,-15,-11,-143.08,1676941268,11.01803994,0.015850067
1.67694E+18,-13,-10,-141.12,1676941268,11.01845002,0.00041008
1.67694E+18,-13,-8,-147,1676941268,11.01902986,0.000579834
1.67694E+18,-11,-6,-145.04,1676941268,11.02890992,0.009880066
1.67694E+18,-7,-1,-150.92,1676941268,11.02959991,0.000689983
1.67694E+18,-8,-3,-147,1676941268,11.02991986,0.000319958
1.67694E+18,-3,-1,-150.92,1676941268,11.03045988,0.000540018
1.67694E+18,-4,-3,-147,1676941268,11.07240987,0.041949987
1.67694E+18,1,-1,-152.88,1676941268,11.07289004,0.000480175
1.67694E+18,0,-2,-148.96,1676941268,11.12119985,0.048309803
1.67694E+18,6,2,-150.92,1676941268,11.12174988,0.000550032
1.67694E+18,5,1,-145.04,1676941268,11.12217999,0.000430107
1.67694E+18,6,5,-150.92,1676941268,11.12254,0.000360012
1.67694E+18,3,6,-143.08,1676941268,11.12289,0.000349998
1.67694E+18,2,9,-143.08,1676941268,11.12326002,0.000370026
1.67694E+18,0,14,-148.96,1676941268,11.17083001,0.04756999
1.67694E+18,-2,14,-141.12,1676941268,11.1714499,0.000619888
1.67694E+18,-3,18,-148.96,1676941268,11.17184997,0.000400066
1.67694E+18,-4,18,-145.04,1676941268,11.17223001,0.000380039
1.67694E+18,1,24,-143.08,1676941268,11.21924996,0.047019958
1.67694E+18,16,41,-148.96,1676941268,11.22070003,0.001450062
1.67694E+18,6,39,-150.92,1676941268,11.22122002,0.000519991
1.67694E+18,-8,31,-143.08,1676941268,11.22162986,0.000409842
1.67694E+18,-9,35,-145.04,1676941268,11.26694989,0.045320034
1.67694E+18,-4,36,-143.08,1676941268,11.26749992,0.000550032
1.67694E+18,-5,35,-145.04,1676941268,11.26793003,0.000430107
1.67694E+18,-2,33,-139.16,1676941268,11.26833987,0.000409842
1.67694E+18,-2,29,-139.16,1676941269,11.31624985,0.047909975
1.67694E+18,-7,25,-143.08,1676941269,11.31671,0.000460148
1.67694E+18,-5,24,-141.12,1676941269,11.31725001,0.000540018
1.67694E+18,-6,32,-129.36,1676941269,11.31763005,0.000380039
1.67694E+18,25,53,-78.4,1676941269,11.31801987,0.000389814
1.67694E+18,59,13,17.64,1676941269,11.31839991,0.000380039
1.67694E+18,155,-70,192.08,1676941269,11.36505985,0.046659946
1.67694E+18,235,-29,372.4,1676941269,11.36562991,0.000570059
1.67694E+18,279,-20,497.84,1676941269,11.36606002,0.000430107
1.67694E+18,245,7,539,1676941269,11.36645007,0.000390053
1.67694E+18,95,-26,503.72,1676941269,11.36681986,0.000369787
1.67694E+18,37,-52,482.16,1676941269,11.41370988,0.04689002
1.67694E+18,18,-83,486.08,1676941269,11.4142499,0.000540018
1.67694E+18,46,-106,493.92,1676941269,11.41460991,0.000360012
1.67694E+18,97,-131,519.4,1676941269,11.41526985,0.000659943
1.67694E+18,151,-157,539,1676941269,11.46254992,0.047280073
1.67694E+18,192,-177,548.8,1676941269,11.46308994,0.000540018
1.67694E+18,223,-189,535.08,1676941269,11.46348,0.000390053
1.67694E+18,240,-200,537.04,1676941269,11.46381998,0.000339985
1.67694E+18,256,-205,533.12,1676941269,11.51086998,0.047049999
1.67694E+18,278,-201,535.08,1676941269,11.51121998,0.000349998
1.67694E+18,296,-190,533.12,1676941269,11.51144004,0.00022006
1.67694E+18,309,-176,548.8,1676941269,11.51164985,0.000209808
1.67694E+18,318,-146,558.6,1676941269,11.5597899,0.048140049
1.67694E+18,321,-99,566.44,1676941269,11.56071997,0.000930071
1.67694E+18,315,-61,570.36,1676941269,11.56115985,0.000439882
1.67694E+18,311,-37,589.96,1676941269,11.56141996,0.000260115
1.67694E+18,318,-25,597.8,1676941269,11.57736993,0.015949965
1.67694E+18,319,-16,609.56,1676941269,11.57770991,0.000339985
1.67694E+18,309,7,611.52,1676941269,11.60856986,0.030859947
1.67694E+18,291,28,601.72,1676941269,11.60881996,0.000250101
1.67694E+18,267,67,591.92,1676941269,11.61966991,0.010849953
1.67694E+18,267,100,588,1676941269,11.62099004,0.001320124
1.67694E+18,295,151,593.88,1676941269,11.62138987,0.000399828
1.67694E+18,312,175,601.72,1676941269,11.65726995,0.035880089
1.67694E+18,326,204,591.92,1676941269,11.67308998,0.015820026
1.67694E+18,328,229,591.92,1676941269,11.67333007,0.000240088
1.67694E+18,326,248,586.04,1676941269,11.69946003,0.026129961
1.67694E+18,331,267,574.28,1676941269,11.70518994,0.005729914
1.67694E+18,353,292,560.56,1676941269,11.71082997,0.00564003
1.67694E+18,361,304,556.64,1676941269,11.71104002,0.000210047
1.67694E+18,366,322,550.76,1676941269,11.727,0.015959978
1.67694E+18,359,339,535.08,1676941269,11.7544899,0.027489901
1.67694E+18,358,363,521.36,1676941269,11.75513005,0.000640154
1.67694E+18,351,383,509.6,1676941269,11.75562,0.00048995
1.67694E+18,349,407,505.68,1676941269,11.75604987,0.000429869
1.67694E+18,348,436,495.88,1676941269,11.80375004,0.047700167
1.67694E+18,344,466,482.16,1676941269,11.80426002,0.000509977
1.67694E+18,339,493,478.24,1676941269,11.80440998,0.000149965
1.67694E+18,337,521,472.36,1676941269,11.8048799,0.000469923
1.67694E+18,343,553,462.56,1676941269,11.81621003,0.011330128
1.67694E+18,345,583,452.76,1676941269,11.81669998,0.00048995
1.67694E+18,347,614,446.88,1676941269,11.8522799,0.03557992
1.67694E+18,355,650,439.04,1676941269,11.85274005,0.000460148
1.67694E+18,357,684,419.44,1676941269,11.85807991,0.005339861
1.67694E+18,359,715,411.6,1676941269,11.85836005,0.000280142
1.67694E+18,365,746,403.76,1676941269,11.86399984,0.005639791
1.67694E+18,372,779,392,1676941269,11.86437988,0.000380039
1.67694E+18,381,811,380.24,1676941269,11.90157986,0.037199974
1.67694E+18,391,845,370.44,1676941269,11.90190005,0.000320196
1.67694E+18,399,881,348.88,1676941269,11.90239,0.00048995
1.67694E+18,406,913,333.2,1676941269,11.90252995,0.000139952
1.67694E+18,409,941,315.56,1676941269,11.95042992,0.047899961
1.67694E+18,411,966,297.92,1676941269,11.95091987,0.00048995
1.67694E+18,415,992,268.52,1676941269,11.95126987,0.000349998
1.67694E+18,406,1010,229.32,1676941269,11.95144987,0.000180006
1.67694E+18,395,1020,194.04,1676941269,11.99804997,0.046600103
1.67694E+18,381,1019,158.76,1676941269,12.00888991,0.010839939
1.67694E+18,363,1005,137.2,1676941269,12.00927997,0.000390053
1.67694E+18,332,971,113.68,1676941269,12.00944996,0.000169992
1.67694E+18,298,920,101.92,1676941269,12.04729986,0.037849903
1.67694E+18,261,867,82.32,1676941269,12.05306005,0.005760193
1.67694E+18,224,804,66.64,1676941269,12.05333996,0.000279903
1.67694E+18,205,731,50.96,1676941269,12.05349994,0.000159979
1.67694E+18,189,643,45.08,1676941269,12.05379987,0.000299931
1.67694E+18,174,556,29.4,1676941269,12.09601998,0.042220116
1.67694E+18,159,471,19.6,1676941269,12.09639001,0.000370026
1.67694E+18,133,393,0,1676941269,12.09689999,0.000509977
1.67694E+18,112,323,-23.52,1676941269,12.09731007,0.00041008
1.67694E+18,91,258,-37.24,1676941269,12.09763002,0.000319958
1.67694E+18,54,141,-64.68,1676941269,12.09796,0.000329971
1.67694E+18,35,87,-74.48,1676941269,12.1556499,0.057689905
1.67694E+18,16,39,-92.12,1676941269,12.15596986,0.000319958
1.67694E+18,1,-2,-99.96,1676941269,12.16123986,0.005270004
1.67694E+18,-13,-27,-115.64,1676941269,12.16179991,0.000560045
1.67694E+18,-21,-26,-119.56,1676941269,12.20877004,0.046970129
1.67694E+18,-14,-15,-131.32,1676941269,12.20922995,0.000459909
1.67694E+18,12,-96,-113.68,1676941269,12.22023988,0.011009932
1.67694E+18,-17,-59,-131.32,1676941269,12.22045994,0.00022006
1.67694E+18,-31,-19,-135.24,1676941269,12.24180984,0.021349907
1.67694E+18,-45,-23,-135.24,1676941269,12.24230003,0.000490189
1.67694E+18,-22,-9,-133.28,1676941269,12.24266005,0.000360012
1.67694E+18,-14,-21,-119.56,1676941269,12.24285984,0.000199795
1.67694E+18,-9,-26,-123.48,1676941270,12.29108,0.048220158
1.67694E+18,-9,-19,-121.52,1676941270,12.29153991,0.000459909
1.67694E+18,-10,-18,-119.56,1676941270,12.29216003,0.000620127
1.67694E+18,-11,-21,-125.44,1676941270,12.29234004,0.000180006
1.67694E+18,-19,-25,-119.56,1676941270,12.29257989,0.000239849
1.67694E+18,-22,-22,-127.4,1676941270,12.29303002,0.000450134
1.67694E+18,-21,-17,-125.44,1676941270,12.33977985,0.04674983
1.67694E+18,-23,-17,-127.4,1676941270,12.34051991,0.000740051
1.67694E+18,-15,-17,-129.36,1676941270,12.34609008,0.005570173
1.67694E+18,-16,-18,-127.4,1676941270,12.34634995,0.000259876
1.67694E+18,-18,-16,-131.32,1676941270,12.34656,0.000210047
1.67694E+18,-14,-11,-137.2,1676941270,12.38857007,0.042010069
1.67694E+18,-18,-11,-135.24,1676941270,12.39422989,0.005659819
1.67694E+18,-15,-8,-141.12,1676941270,12.40502,0.01079011
1.67694E+18,-13,-5,-139.16,1676941270,12.40546989,0.000449896
1.67694E+18,-15,-6,-143.08,1676941270,12.43755007,0.032080173
1.67694E+18,-16,-6,-139.16,1676941270,12.43811989,0.00056982
1.67694E+18,-12,-2,-148.96,1676941270,12.43861985,0.000499964
1.67694E+18,-11,-1,-145.04,1676941270,12.43906999,0.000450134
1.67694E+18,-10,2,-147,1676941270,12.48581004,0.046740055
1.67694E+18,-4,5,-145.04,1676941270,12.48628998,0.000479937
1.67694E+18,-4,6,-150.92,1676941270,12.48663998,0.000349998
1.67694E+18,-3,5,-143.08,1676941270,12.48701,0.000370026
1.67694E+18,1,8,-145.04,1676941270,12.53512001,0.048110008
1.67694E+18,2,4,-148.96,1676941270,12.53557992,0.000459909
1.67694E+18,1,5,-145.04,1676941270,12.53596997,0.000390053
1.67694E+18,1,7,-148.96,1676941270,12.53629994,0.000329971
1.67694E+18,-4,5,-147,1676941270,12.53662992,0.000329971
1.67694E+18,2,5,-145.04,1676941270,12.53692007,0.000290155
1.67694E+18,0,3,-148.96,1676941270,12.58358002,0.046659946
1.67694E+18,2,6,-139.16,1676941270,12.58389997,0.000319958
1.67694E+18,5,-2,-137.2,1676941270,12.58416986,0.00026989
1.67694E+18,3,-14,-127.4,1676941270,12.58428001,0.000110149
1.67694E+18,-7,8,-131.32,1676941270,12.59504986,0.010769844
1.67694E+18,-10,7,-127.4,1676941270,12.63231993,0.037270069
1.67694E+18,-6,9,-131.32,1676941270,12.63276005,0.000440121
1.67694E+18,-6,3,-119.56,1676941270,12.63286996,0.000109911
1.67694E+18,0,-2,-113.68,1676941270,12.63297987,0.000109911
1.67694E+18,4,-7,-109.76,1676941270,12.68109989,0.048120022
1.67694E+18,2,-21,-98,1676941270,12.68149996,0.000400066
1.67694E+18,3,-37,-78.4,1676941270,12.68173003,0.000230074
1.67694E+18,7,-51,-62.72,1676941270,12.69255996,0.010829926
1.67694E+18,12,-75,-33.32,1676941270,12.72930002,0.036740065
1.67694E+18,24,-115,27.44,1676941270,12.72984004,0.000540018
1.67694E+18,60,-103,94.08,1676941270,12.73017001,0.000329971
1.67694E+18,91,-50,141.12,1676941270,12.73030996,0.000139952
1.67694E+18,121,-10,162.68,1676941270,12.78371,0.05340004
1.67694E+18,114,22,168.56,1676941270,12.78402996,0.000319958
1.67694E+18,84,11,166.6,1676941270,12.82729006,0.043260098
1.67694E+18,57,-31,168.56,1676941270,12.82766986,0.000379801
1.67694E+18,31,-81,168.56,1676941270,12.82779002,0.000120163
1.67694E+18,26,-111,186.2,1676941270,12.82788992,9.98974E-05
1.67694E+18,44,-118,205.8,1676941270,12.83838987,0.010499954
1.67694E+18,79,-118,248.92,1676941270,12.8391099,0.000720024
1.67694E+18,127,-110,290.08,1676941270,12.92429996,0.085190058
1.67694E+18,169,-103,344.96,1676941270,12.92472005,0.000420094
1.67694E+18,248,-99,437.08,1676941270,12.92498994,0.00026989
1.67694E+18,265,-106,472.36,1676941270,12.92510986,0.000119925
1.67694E+18,275,-112,509.6,1676941270,12.97360992,0.048500061
1.67694E+18,288,-109,539,1676941270,12.97422004,0.000610113
1.67694E+18,296,-96,568.4,1676941270,12.97478986,0.00056982
1.67694E+18,302,-66,584.08,1676941270,12.97514987,0.000360012
1.67694E+18,311,-39,603.68,1676941270,12.97531986,0.000169992
1.67694E+18,342,-26,619.36,1676941270,12.97542,0.000100136
1.67694E+18,360,1,633.08,1676941270,12.9755199,9.98974E-05
1.67694E+18,361,32,629.16,1676941270,12.97562003,0.000100136
1.67694E+18,358,56,625.24,1676941270,13.02184987,0.046229839
1.67694E+18,355,99,609.56,1676941270,13.02224994,0.000400066
1.67694E+18,354,127,595.84,1676941270,13.02249002,0.000240088
1.67694E+18,357,148,586.04,1676941270,13.02258992,9.98974E-05
1.67694E+18,357,170,574.28,1676941270,13.0711,0.048510075
1.67694E+18,352,198,558.6,1676941270,13.07151008,0.00041008
1.67694E+18,340,217,554.68,1676941270,13.11999989,0.048489809
1.67694E+18,343,244,537.04,1676941270,13.12042999,0.000430107
1.67694E+18,361,275,519.4,1676941270,13.12076998,0.000339985
1.67694E+18,370,294,519.4,1676941270,13.12108994,0.000319958
1.67694E+18,372,312,519.4,1676941270,13.12137985,0.000289917
1.67694E+18,374,339,507.64,1676941270,13.16823006,0.046850204
1.67694E+18,371,366,491.96,1676941270,13.16872001,0.00048995
1.67694E+18,363,391,488.04,1676941270,13.16905999,0.000339985
1.67694E+18,354,422,484.12,1676941270,13.16935992,0.000299931
1.67694E+18,345,455,468.44,1676941270,13.21755004,0.048190117
1.67694E+18,335,488,464.52,1676941270,13.21797991,0.000429869
1.67694E+18,335,523,460.6,1676941270,13.21829987,0.000319958
1.67694E+18,337,558,452.76,1676941270,13.21865988,0.000360012
1.67694E+18,346,596,446.88,1676941270,13.21897006,0.000310183
1.67694E+18,356,635,437.08,1676941270,13.21926999,0.000299931
1.67694E+18,369,671,433.16,1676941270,13.26620007,0.046930075
1.67694E+18,384,708,433.16,1676941270,13.26663995,0.000439882
1.67694E+18,396,743,425.32,1676941270,13.26694989,0.000309944
1.67694E+18,406,780,407.68,1676941270,13.26726007,0.000310183
1.67694E+18,412,814,397.88,1676941270,13.26756001,0.000299931
1.67694E+18,418,848,384.16,1676941270,13.26783991,0.000279903
1.67694E+18,425,884,368.48,1676941271,13.31513,0.047290087
1.67694E+18,429,918,348.88,1676941271,13.31555986,0.000429869
1.67694E+18,432,951,331.24,1676941271,13.31588006,0.000320196
1.67694E+18,431,981,309.68,1676941271,13.31619,0.000309944
1.67694E+18,429,1007,292.04,1676941271,13.36373997,0.047549963
1.67694E+18,427,1034,268.52,1676941271,13.36416006,0.000420094
1.67694E+18,420,1056,246.96,1676941271,13.36447001,0.000309944
1.67694E+18,412,1076,225.4,1676941271,13.36477995,0.000309944
1.67694E+18,408,1094,201.88,1676941271,13.4119699,0.047189951
1.67694E+18,416,1106,180.32,1676941271,13.41240001,0.000430107
1.67694E+18,386,1088,145.04,1676941271,13.41271996,0.000319958
1.67694E+18,350,1040,127.4,1676941271,13.41300988,0.000289917
1.67694E+18,311,979,101.92,1676941271,13.46124005,0.048230171
1.67694E+18,267,908,84.28,1676941271,13.46165991,0.000419855
1.67694E+18,228,824,64.68,1676941271,13.46196985,0.000309944
1.67694E+18,202,721,52.92,1676941271,13.46227002,0.000300169
1.67694E+18,175,612,29.4,1676941271,13.46254992,0.000279903
1.67694E+18,151,504,11.76,1676941271,13.51001,0.047460079
1.67694E+18,120,403,-5.88,1676941271,13.51042986,0.000419855
1.67694E+18,85,308,-23.52,1676941271,13.51076984,0.000339985
1.67694E+18,61,225,-41.16,1676941271,13.51109004,0.000320196
1.67694E+18,35,155,-62.72,1676941271,13.51137996,0.000289917
1.67694E+18,18,94,-84.28,1676941271,13.51166987,0.000289917
1.67694E+18,-2,37,-96.04,1676941271,13.55872989,0.047060013
1.67694E+18,-19,-10,-105.84,1676941271,13.55915999,0.000430107
1.67694E+18,-25,-32,-113.68,1676941271,13.55946994,0.000309944
1.67694E+18,-22,-27,-119.56,1676941271,13.55976987,0.000299931
1.67694E+18,-15,-16,-131.32,1676941271,13.61767006,0.05790019
1.67694E+18,-38,-95,-125.44,1676941271,13.61799002,0.000319958
1.67694E+18,-24,-48,-133.28,1676941271,13.61857986,0.000589848
1.67694E+18,-6,-7,-129.36,1676941271,13.61879992,0.00022006
1.67694E+18,-6,-3,-133.28,1676941271,13.65561986,0.036819935
1.67694E+18,-10,-11,-125.44,1676941271,13.65597987,0.000360012
1.67694E+18,-8,-7,-125.44,1676941271,13.65637994,0.000400066
1.67694E+18,-5,-11,-127.4,1676941271,13.65648985,0.000109911
1.67694E+18,-10,-24,-129.36,1676941271,13.70492005,0.048430204
1.67694E+18,-7,-17,-125.44,1676941271,13.70547986,0.000559807
1.67694E+18,-8,-16,-127.4,1676941271,13.70586991,0.000390053
1.67694E+18,-10,-18,-133.28,1676941271,13.70598006,0.000110149
1.67694E+18,-9,-16,-127.4,1676941271,13.71665001,0.010669947
1.67694E+18,-8,-16,-135.24,1676941271,13.71701002,0.000360012
1.67694E+18,-10,-17,-129.36,1676941271,13.75357985,0.036569834
1.67694E+18,-11,-14,-137.2,1676941271,13.75401998,0.000440121
1.67694E+18,-12,-14,-137.2,1676941271,13.75417995,0.000159979
1.67694E+18,-15,-13,-137.2,1676941271,13.75427985,9.98974E-05
1.67694E+18,-12,-11,-133.28,1676941271,13.75437999,0.000100136
1.67694E+18,-14,-8,-141.12,1676941271,13.80197001,0.047590017
1.67694E+18,-18,-9,-139.16,1676941271,13.80237985,0.000409842
1.67694E+18,-14,-6,-137.2,1676941271,13.80250001,0.000120163
1.67694E+18,-19,-8,-143.08,1676941271,13.80259991,9.98974E-05
1.67694E+18,-19,-5,-141.12,1676941271,13.85109997,0.048500061
1.67694E+18,-22,-4,-145.04,1676941271,13.85671997,0.005620003
1.67694E+18,-18,-3,-141.12,1676941271,13.85716987,0.000449896
1.67694E+18,-19,-3,-147,1676941271,13.85757995,0.00041008
1.67694E+18,-15,-1,-148.96,1676941271,13.89929986,0.041719913
1.67694E+18,-19,-1,-150.92,1676941271,13.89981008,0.000510216
1.67694E+18,-15,-1,-145.04,1676941271,13.90111995,0.001309872
1.67694E+18,-15,0,-147,1676941271,13.90137005,0.000250101
1.67694E+18,-11,3,-148.96,1676941271,13.9488399,0.047469854
1.67694E+18,-13,1,-152.88,1676941271,13.94932008,0.000480175
1.67694E+18,-10,2,-147,1676941271,13.94967985,0.000359774
1.67694E+18,-10,2,-154.84,1676941271,13.95070004,0.001020193
