%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,,time dif
1.67694E+18,-1.086914063,-0.049804688,-0.099609375,0.267175573,-0.320610687,2.816793893,0,1676941261,3.693919897,0.013880014
1.67694E+18,-0.968261719,-0.041992188,-0.155761719,0.625954198,-0.236641221,2.671755725,0,1676941261,3.699929953,0.006010056
1.67694E+18,-0.667724609,-0.062011719,-0.071777344,0.519083969,-1.419847328,2.580152672,0,1676941261,3.710000038,0.010070086
1.67694E+18,-0.973632813,0.067382813,0.021240234,1.770992366,-1.549618321,2.404580153,0,1676941261,3.720170021,0.010169983
1.67694E+18,-0.997314453,-0.238769531,0.160644531,1.435114504,-1.458015267,2.557251908,0,1676941261,3.730020046,0.009850025
1.67694E+18,-1.095458984,-0.143798828,0.159423828,0.519083969,-0.816793893,3.061068702,0,1676941261,3.739969969,0.009949923
1.67694E+18,-0.996582031,0.046630859,-0.05078125,-0.076335878,-0.41221374,3.374045802,0,1676941261,3.758379936,0.018409967
1.67694E+18,-0.970947266,0.019775391,-0.088867188,-0.358778626,-0.244274809,3.305343511,0,1676941261,3.764219999,0.005840063
1.67694E+18,-0.981689453,0.023193359,-0.166992188,-0.511450382,-0.152671756,3.229007634,0,1676941261,3.769999981,0.005779982
1.67694E+18,-0.972900391,-0.021728516,-0.203613281,-0.763358779,-0.083969466,3.129770992,0,1676941261,3.780019999,0.010020018
1.67694E+18,-0.998535156,-0.03515625,-0.278564453,-0.496183206,-0.175572519,3.122137405,0,1676941261,3.793030024,0.013010025
1.67694E+18,-0.983398438,-0.080078125,-0.273681641,-0.290076336,-0.381679389,3.236641221,0,1676941261,3.80005002,0.007019997
1.67694E+18,-0.987304688,-0.154296875,-0.279541016,-0.106870229,-0.740458015,3.641221374,0,1676941261,3.810039997,0.009989977
1.67694E+18,-1.037841797,-0.18359375,-0.267822266,0.099236641,-0.816793893,4.030534351,0,1676941261,3.82001996,0.009979963
1.67694E+18,-1.0234375,-0.233398438,-0.268554688,0.114503817,-0.847328244,4.496183206,0,1676941261,3.830049992,0.010030031
1.67694E+18,-1.039794922,-0.227783203,-0.263427734,0.229007634,-0.854961832,5.015267176,0,1676941261,3.839859962,0.009809971
1.67694E+18,-1.056396484,-0.206054688,-0.268066406,0.519083969,-0.816793893,5.465648855,0,1676941261,3.849819899,0.009959936
1.67694E+18,-1.085205078,-0.208251953,-0.253417969,0.65648855,-0.763358779,5.839694656,0,1676941261,3.861059904,0.011240005
1.67694E+18,-1.136230469,-0.165039063,-0.263183594,0.969465649,-0.732824427,6.022900763,0,1676941261,3.869910002,0.008850098
1.67694E+18,-1.340820313,-0.210205078,-0.223388672,1.038167939,-0.564885496,6.312977099,0,1676941261,3.879869938,0.009959936
1.67694E+18,-1.283447266,-0.439941406,-0.250488281,0.580152672,-0.41221374,6.786259542,0,1676941261,3.889849901,0.009979963
1.67694E+18,-1.156005859,-0.347412109,-0.268066406,0.442748092,-0.450381679,7.297709924,0,1676941261,3.899829865,0.009979963
1.67694E+18,-1.104248047,-0.244628906,-0.296875,0.687022901,-0.702290076,7.79389313,0,1676941261,3.909950018,0.010120153
1.67694E+18,-1.073730469,-0.057128906,-0.275146484,1.312977099,-1.152671756,8.061068702,0,1676941261,3.919879913,0.009929895
1.67694E+18,-1.041992188,0.105957031,-0.241943359,2.778625954,-1.687022901,8.167938931,0,1676941261,3.933739901,0.013859987
1.67694E+18,-1.00390625,0.131835938,-0.227050781,3.442748092,-1.916030534,8.122137405,0,1676941261,3.939849854,0.006109953
1.67694E+18,-0.969238281,0.1875,-0.215820313,4.603053435,-2.229007634,7.961832061,0,1676941261,3.949859858,0.010010004
1.67694E+18,-1.013183594,0.327392578,-0.163574219,5.72519084,-2.450381679,7.13740458,0,1676941261,3.959929943,0.010070086
1.67694E+18,-1.092529297,0.135253906,-0.08203125,5.541984733,-2.198473282,5.633587786,0,1676941261,3.969980001,0.010050058
1.67694E+18,-1.179931641,0.194335938,-0.075439453,5.778625954,-1.65648855,4.083969466,0,1676941261,3.980000019,0.010020018
1.67694E+18,-1.65625,-0.30078125,-0.413085938,5.618320611,-0.053435115,4.671755725,0,1676941261,3.99000001,0.00999999
1.67694E+18,-0.791503906,1.147705078,-0.063232422,10.11450382,-2.564885496,2.847328244,0,1676941261,3.999979973,0.009979963
1.67694E+18,-1.173583984,-0.239746094,-0.149902344,7.954198473,-0.65648855,0.709923664,0,1676941261,4.009939909,0.009959936
1.67694E+18,-1.013183594,-0.063720703,-0.057861328,7.320610687,-0.091603053,-0.20610687,0,1676941261,4.019929886,0.009989977
1.67694E+18,-0.732421875,0.289306641,-0.134033203,8.839694656,-0.389312977,-0.923664122,0,1676941261,4.029949903,0.010020018
1.67694E+18,-0.751220703,-0.163085938,-0.205078125,8.320610687,-0.213740458,-2.160305344,0,1676941261,4.03993988,0.009989977
1.67694E+18,-0.616455078,-0.086669922,-0.211181641,8.435114504,-0.549618321,-2.908396947,0,1676941261,4.049989939,0.010050058
1.67694E+18,-0.553222656,0.093505859,-0.217041016,9.038167939,-1.076335878,-3.893129771,0,1676941261,4.060109854,0.010119915
1.67694E+18,-0.587890625,-0.056640625,-0.191894531,8.79389313,-1.381679389,-5.099236641,0,1676941261,4.06998992,0.009880066
1.67694E+18,-0.59765625,0.039550781,-0.188232422,8.847328244,-1.732824427,-6.160305344,0,1676941261,4.080019951,0.010030031
1.67694E+18,-0.620361328,0.018310547,-0.182861328,8.65648855,-2.099236641,-7.389312977,0,1676941261,4.089999914,0.009979963
1.67694E+18,-0.639648438,-0.0703125,-0.194335938,7.984732824,-2.358778626,-8.564885496,0,1676941261,4.100039959,0.010040045
1.67694E+18,-0.629882813,-0.062988281,-0.194824219,7.374045802,-2.709923664,-9.610687023,0,1676941261,4.11006999,0.010030031
1.67694E+18,-0.650878906,-0.105957031,-0.184326172,6.564885496,-3.076335878,-10.63358779,0,1676941261,4.119989872,0.009919882
1.67694E+18,-0.686523438,-0.111816406,-0.158691406,5.251908397,-3.465648855,-11.8778626,0,1676941261,4.13380003,0.013810158
1.67694E+18,-0.691894531,-0.111328125,-0.181884766,4.687022901,-3.65648855,-12.41221374,0,1676941261,4.139940023,0.006139994
1.67694E+18,-0.724121094,-0.127441406,-0.185546875,3.72519084,-3.969465649,-13.23664122,0,1676941261,4.149999857,0.010059834
1.67694E+18,-0.749023438,-0.153808594,-0.189453125,2.465648855,-4.389312977,-14.18320611,0,1676941261,4.16395998,0.013960123
1.67694E+18,-0.766357422,-0.160644531,-0.200195313,1.954198473,-4.541984733,-14.48854962,0,1676941261,4.169980049,0.006020069
1.67694E+18,-0.794921875,-0.177490234,-0.173828125,1.122137405,-4.755725191,-14.91603053,0,1676941261,4.17998004,0.00999999
1.67694E+18,-0.80859375,-0.189208984,-0.163818359,0.366412214,-4.900763359,-15.29007634,0,1676941261,4.189990044,0.010010004
1.67694E+18,-0.832519531,-0.180908203,-0.159423828,-0.259541985,-4.969465649,-15.60305344,0,1676941261,4.200039864,0.01004982
1.67694E+18,-0.866943359,-0.186279297,-0.156982422,-0.801526718,-4.977099237,-15.80152672,0,1676941261,4.210010052,0.009970188
1.67694E+18,-0.906982422,-0.205810547,-0.125732422,-1.267175573,-4.893129771,-15.86259542,0,1676941261,4.219959974,0.009949923
1.67694E+18,-0.942871094,-0.218017578,-0.114990234,-1.65648855,-4.740458015,-15.81679389,0,1676941261,4.229949951,0.009989977
1.67694E+18,-0.982666016,-0.253662109,-0.108154297,-1.93129771,-4.442748092,-17.58778626,0,1676941261,4.239969969,0.010020018
1.67694E+18,-1.012939453,-0.281738281,-0.101806641,-2.20610687,-4.053435115,-15.23664122,0,1676941261,4.250069857,0.010099888
1.67694E+18,-1.047119141,-0.292724609,-0.092529297,-2.34351145,-3.580152672,-14.75572519,0,1676941261,4.259979963,0.009910107
1.67694E+18,-1.068847656,-0.302978516,-0.10546875,-2.435114504,-3.122137405,-14.18320611,0,1676941261,4.269989967,0.010010004
1.67694E+18,-1.074707031,-0.302246094,-0.122070313,-2.450381679,-2.770992366,-13.52671756,0,1676941261,4.280060053,0.010070086
1.67694E+18,-1.071533203,-0.333007813,-0.125732422,-2.473282443,-2.351145038,-12.42748092,0,1676941262,4.293889999,0.013829947
1.67694E+18,-1.072265625,-0.348876953,-0.122558594,-2.450381679,-2.145038168,-11.83969466,0,1676941262,4.300139904,0.006249905
1.67694E+18,-1.056884766,-0.360595703,-0.140136719,-2.34351145,-1.923664122,-10.86259542,0,1676941262,4.309979916,0.009840012
1.67694E+18,-1.012939453,-0.337402344,-0.146484375,-2.175572519,-1.79389313,-9.847328244,0,1676941262,4.319949865,0.00996995
1.67694E+18,-0.965332031,-0.320068359,-0.158447266,-1.938931298,-1.801526718,-8.877862595,0,1676941262,4.329999924,0.010050058
1.67694E+18,-0.934570313,-0.302978516,-0.15625,-1.648854962,-1.778625954,-7.923664122,0,1676941262,4.339999914,0.00999999
1.67694E+18,-0.922607422,-0.305908203,-0.159667969,-1.335877863,-1.854961832,-7.022900763,0,1676941262,4.350049973,0.010050058
1.67694E+18,-0.913818359,-0.304931641,-0.163818359,-1,-1.870229008,-6.06870229,0,1676941262,4.359979868,0.009929895
1.67694E+18,-0.886474609,-0.296875,-0.147216797,-0.702290076,-1.854961832,-5.190839695,0,1676941262,4.36996007,0.009980202
1.67694E+18,-0.870849609,-0.305664063,-0.144287109,-0.396946565,-1.748091603,-4.305343511,0,1676941262,4.381000042,0.011039972
1.67694E+18,-0.865478516,-0.306640625,-0.141845703,-0.145038168,-1.679389313,-3.595419847,0,1676941262,4.390029907,0.009029865
1.67694E+18,-0.874755859,-0.304199219,-0.145507813,0.13740458,-1.549618321,-2.816793893,0,1676941262,4.400049925,0.010020018
1.67694E+18,-0.892578125,-0.303466797,-0.155273438,0.366412214,-1.442748092,-2.114503817,0,1676941262,4.410029888,0.009979963
1.67694E+18,-0.931640625,-0.321044922,-0.166503906,0.595419847,-1.328244275,-1.374045802,0,1676941262,4.419960022,0.009930134
1.67694E+18,-0.944580078,-0.361083984,-0.181396484,0.625954198,-1.152671756,-0.297709924,0,1676941262,4.433879852,0.01391983
1.67694E+18,-0.951660156,-0.375,-0.177490234,0.541984733,-1.053435115,0.198473282,0,1676941262,4.44002986,0.006150007
1.67694E+18,-0.955566406,-0.394042969,-0.181640625,0.27480916,-0.908396947,1.030534351,0,1676941262,4.450049877,0.010020018
1.67694E+18,-0.967285156,-0.421875,-0.202880859,-0.099236641,-0.778625954,1.893129771,0,1676941262,4.459959984,0.009910107
1.67694E+18,-0.96484375,-0.4140625,-0.202148438,-0.65648855,-0.72519084,2.72519084,0,1676941262,4.469959974,0.00999999
1.67694E+18,-0.962158203,-0.421386719,-0.195068359,-1.290076336,-0.679389313,3.603053435,0,1676941262,4.479969978,0.010010004
1.67694E+18,-0.955810547,-0.410400391,-0.208740234,-2.083969466,-0.72519084,4.435114504,0,1676941262,4.490010023,0.010040045
1.67694E+18,-0.952148438,-0.410400391,-0.206298828,-2.938931298,-0.801526718,5.366412214,0,1676941262,4.499899864,0.009889841
1.67694E+18,-0.952148438,-0.433349609,-0.203369141,-4.030534351,-0.900763359,6.351145038,0,1676941262,4.509829998,0.009930134
1.67694E+18,-0.947509766,-0.452880859,-0.192382813,-5.221374046,-1.083969466,7.312977099,0,1676941262,4.519850016,0.010020018
1.67694E+18,-1.244873047,-0.525146484,-0.085449219,-6.702290076,-0.679389313,8.290076336,0,1676941262,4.529819965,0.00996995
1.67694E+18,-1.666015625,-0.521484375,-0.104492188,-7.664122137,-0.091603053,10.83206107,0,1676941262,4.539849997,0.010030031
1.67694E+18,-1.835205078,-0.138671875,0,-7.93129771,0.511450382,14.44274809,0,1676941262,4.551949978,0.012099981
1.67694E+18,-1.395996094,0.3828125,0.018554688,-7.106870229,0.954198473,15.06870229,0,1676941262,4.563709974,0.011759996
1.67694E+18,-0.997558594,0.452392578,0.116699219,-7.312977099,1.244274809,13.82442748,0,1676941262,4.569819927,0.006109953
1.67694E+18,-0.348632813,0.366455078,-0.052001953,-7.404580153,1.27480916,11.60305344,0,1676941262,4.579849958,0.010030031
1.67694E+18,-0.445556641,-0.105712891,-0.247070313,-7.603053435,0.061068702,10.33587786,0,1676941262,4.589900017,0.010050058
1.67694E+18,-1.039794922,-0.250488281,-0.147949219,-7.58778626,0.091603053,9.335877863,0,1676941262,4.599859953,0.009959936
1.67694E+18,-0.900878906,-0.024902344,0.014892578,-6.564885496,0.167938931,8.908396947,0,1676941262,4.609819889,0.009959936
1.67694E+18,-1.114990234,0.14453125,0.028808594,-4.580152672,0.435114504,9.030534351,0,1676941262,4.619859934,0.010040045
1.67694E+18,-1.172851563,0.543945313,-0.059570313,-1.465648855,0.786259542,8.984732824,0,1676941262,4.62981987,0.009959936
1.67694E+18,-0.906982422,0.667236328,-0.167724609,1.396946565,0.511450382,8.022900763,0,1676941262,4.639919996,0.010100126
1.67694E+18,-0.936767578,0.312988281,-0.147705078,2.122137405,0.458015267,6.832061069,0,1676941262,4.649859905,0.009939909
1.67694E+18,-0.888671875,-0.012695313,-0.288330078,1.839694656,0.435114504,6.480916031,0,1676941262,4.659829855,0.00996995
1.67694E+18,-0.94921875,-0.257080078,-0.355957031,0.740458015,0.374045802,6.557251908,0,1676941262,4.66982007,0.009990215
1.67694E+18,-0.944091797,-0.35546875,-0.362792969,-1.435114504,0.061068702,6.717557252,0,1676941262,4.679879904,0.010059834
1.67694E+18,-1.040527344,-0.223632813,-0.307861328,-3.473282443,-0.267175573,7.244274809,0,1676941262,4.689919949,0.010040045
1.67694E+18,-1.039550781,0.656494141,-0.220214844,-3.86259542,-0.404580153,7.633587786,0,1676941262,4.699929953,0.010010004
1.67694E+18,-0.938964844,0.453857422,0.011962891,-1.717557252,-0.572519084,6.832061069,0,1676941262,4.709820032,0.009890079
1.67694E+18,-0.923095703,0.168945313,-0.125488281,-1.305343511,-0.458015267,6.198473282,0,1676941262,4.719820023,0.00999999
1.67694E+18,-0.987060547,-0.042724609,0.011230469,-0.946564885,-0.572519084,5.984732824,0,1676941262,4.72984004,0.010020018
1.67694E+18,-0.952392578,-0.086181641,0.048583984,-1.519083969,-0.770992366,5.954198473,0,1676941262,4.739879847,0.010039806
1.67694E+18,-1.015869141,0.047851563,0.039550781,-0.290076336,-0.473282443,5.839694656,0,1676941262,4.753710032,0.013830185
1.67694E+18,-0.902832031,0.020263672,0.091796875,-0.419847328,-0.458015267,5.396946565,0,1676941262,4.759829998,0.006119967
1.67694E+18,-0.9609375,0.142089844,-0.026123047,-0.045801527,-0.083969466,4.93129771,0,1676941262,4.769949913,0.010119915
1.67694E+18,-0.993896484,0.038818359,-0.071044922,0.679389313,0.312977099,4.809160305,0,1676941262,4.779999971,0.010050058
1.67694E+18,-0.998291016,-0.068847656,-0.107177734,0.282442748,0.534351145,5.061068702,0,1676941262,4.789999962,0.00999999
1.67694E+18,-0.996582031,0.031738281,-0.227539063,0.549618321,0.748091603,5.129770992,0,1676941262,4.799849987,0.009850025
1.67694E+18,-0.964355469,-0.079833984,-0.180908203,1.946564885,0.664122137,5.152671756,0,1676941262,4.809819937,0.00996995
1.67694E+18,-1.020751953,0.017333984,-0.162841797,0.251908397,0.816793893,5.519083969,0,1676941262,4.8197999,0.009979963
1.67694E+18,-1.051025391,-0.120117188,-0.176757813,0.694656489,0.961832061,5.763358779,0,1676941262,4.829809904,0.010010004
1.67694E+18,-0.724853516,-0.094238281,-0.187255859,-0.312977099,0.221374046,5.320610687,0,1676941262,4.83987999,0.010070086
1.67694E+18,-0.937255859,0.230957031,-0.151123047,0.541984733,0.145038168,4.977099237,0,1676941262,4.849989891,0.010109901
1.67694E+18,-0.946777344,-0.050048828,0.022216797,0.404580153,0.007633588,5.129770992,0,1676941262,4.859829903,0.009840012
1.67694E+18,-1.005126953,0.100585938,0.001464844,0.671755725,0.312977099,5.358778626,0,1676941262,4.869859934,0.010030031
1.67694E+18,-0.923339844,0.060546875,-0.017333984,0.770992366,0.465648855,5.099236641,0,1676941262,4.879899979,0.010040045
1.67694E+18,-0.940917969,0.092041016,-0.018066406,0.755725191,0.664122137,5.083969466,0,1676941262,4.889879942,0.009979963
1.67694E+18,-0.964599609,0.109863281,-0.027587891,0.86259542,0.870229008,5.038167939,0,1676941262,4.899829865,0.009949923
1.67694E+18,-0.945800781,0.140869141,-0.054443359,0.809160305,0.961832061,4.916030534,0,1676941262,4.909960032,0.010130167
1.67694E+18,-0.928955078,0.175048828,-0.0859375,0.946564885,1.083969466,4.580152672,0,1676941262,4.923699856,0.013739824
1.67694E+18,-0.950683594,0.159912109,-0.107910156,0.954198473,1.183206107,4.396946565,0,1676941262,4.930109978,0.006410122
1.67694E+18,-0.939208984,0.160888672,-0.133056641,1.045801527,1.267175573,4.236641221,0,1676941262,4.940239906,0.010129929
1.67694E+18,-0.946533203,0.141113281,-0.1640625,1.022900763,1.335877863,4.061068702,0,1676941262,4.950059891,0.009819984
1.67694E+18,-0.94140625,0.149902344,-0.190429688,0.954198473,1.320610687,3.938931298,0,1676941262,4.95994997,0.009890079
1.67694E+18,-0.945068359,0.134765625,-0.212158203,0.770992366,1.297709924,3.854961832,0,1676941262,4.969969988,0.010020018
1.67694E+18,-0.952148438,0.140380859,-0.208251953,0.603053435,1.297709924,3.801526718,0,1676941262,4.980089903,0.010119915
1.67694E+18,-0.938476563,0.142822266,-0.200439453,0.488549618,1.282442748,3.671755725,0,1676941262,4.990099907,0.010010004
1.67694E+18,-0.944335938,0.160888672,-0.218994141,0.488549618,1.244274809,3.549618321,0,1676941262,5,0.009900093
1.67694E+18,-0.95703125,0.14453125,-0.200439453,0.465648855,1.267175573,3.41221374,0,1676941262,5.009939909,0.009939909
1.67694E+18,-0.955078125,0.138916016,-0.172363281,0.442748092,1.328244275,3.34351145,0,1676941262,5.01996994,0.010030031
1.67694E+18,-0.966308594,0.11328125,-0.155517578,0.419847328,1.442748092,3.34351145,0,1676941262,5.030009985,0.010040045
1.67694E+18,-0.983398438,0.105224609,-0.135742188,0.335877863,1.480916031,3.335877863,0,1676941262,5.040179968,0.010169983
1.67694E+18,-0.973632813,0.107177734,-0.119628906,0.290076336,1.450381679,3.335877863,0,1676941262,5.050410032,0.010230064
1.67694E+18,-0.96875,0.128662109,-0.112792969,0.282442748,1.473282443,3.290076336,0,1676941262,5.064090014,0.013679981
1.67694E+18,-0.973632813,0.125732422,-0.115234375,0.259541985,1.503816794,3.267175573,0,1676941262,5.069999933,0.00590992
1.67694E+18,-0.9921875,0.117431641,-0.134277344,0.13740458,1.687022901,3.351145038,0,1676941262,5.080189943,0.01019001
1.67694E+18,-0.985839844,0.119384766,-0.147949219,0.076335878,1.824427481,3.473282443,0,1676941262,5.090029955,0.009840012
1.67694E+18,-0.979736328,0.088134766,-0.183105469,0.053435115,1.847328244,3.679389313,0,1676941262,5.100250006,0.010220051
1.67694E+18,-0.999755859,0.0078125,-0.164306641,-0.175572519,1.938931298,4.129770992,0,1676941262,5.109930038,0.009680033
1.67694E+18,-1.009521484,-0.038574219,-0.186767578,-0.335877863,2.022900763,4.740458015,0,1676941262,5.119979858,0.01004982
1.67694E+18,-1.005371094,-0.018066406,-0.179931641,-0.221374046,2.06870229,5.282442748,0,1676941262,5.130019903,0.010040045
1.67694E+18,-1.030761719,-0.049316406,-0.157958984,0.091603053,2.106870229,5.786259542,0,1676941262,5.139869928,0.009850025
1.67694E+18,-1.089111328,-0.110839844,-0.145263672,0.41221374,2.20610687,6.389312977,0,1676941262,5.149829865,0.009959936
1.67694E+18,-1.184082031,-0.196533203,-0.149658203,0.671755725,2.229007634,7.061068702,0,1676941262,5.159859896,0.010030031
1.67694E+18,-1.312744141,-0.290039063,-0.146484375,0.717557252,2.221374046,7.778625954,0,1676941262,5.16982007,0.009960175
1.67694E+18,-1.533691406,-0.48828125,-0.179199219,0.358778626,2.625954198,8.664122137,0,1676941262,5.179830074,0.010010004
1.67694E+18,-1.547607422,-0.576416016,-0.203613281,-0.076335878,2.694656489,7.86259542,0,1676941262,5.189949989,0.010119915
1.67694E+18,-1.286621094,-0.395996094,-0.342285156,0.099236641,2.534351145,10.9389313,0,1676941262,5.199859858,0.009909868
1.67694E+18,-1.296142578,-0.387451172,-0.361328125,0.526717557,2.213740458,11.99236641,0,1676941262,5.209830046,0.009970188
1.67694E+18,-1.415039063,-0.413330078,-0.333984375,0.801526718,2.160305344,12.80152672,0,1676941262,5.219830036,0.00999999
1.67694E+18,-1.384765625,-0.446289063,-0.357666016,0.770992366,2.114503817,13.7480916,0,1676941262,5.229879856,0.01004982
1.67694E+18,-1.333496094,-0.382080078,-0.348632813,0.740458015,1.93129771,14.6259542,0,1676941262,5.239830017,0.009950161
1.67694E+18,-1.305419922,-0.338623047,-0.306396484,0.519083969,1.717557252,15.58778626,0,1676941262,5.249880075,0.010050058
1.67694E+18,-1.280029297,-0.231689453,-0.226318359,0.473282443,1.58778626,16.4351145,0,1676941262,5.259799957,0.009919882
1.67694E+18,-1.262207031,-0.110595703,-0.164794922,0.312977099,1.580152672,17.14503817,0,1676941262,5.269860029,0.010060072
1.67694E+18,-1.219482422,-0.025878906,-0.123291016,0.34351145,1.618320611,17.67938931,0,1676941262,5.279929876,0.010069847
1.67694E+18,-1.198486328,0.1328125,-0.11328125,0.748091603,1.72519084,17.85496183,0,1676941263,5.28986001,0.009930134
1.67694E+18,-1.208984375,0.259521484,-0.116943359,1.27480916,1.809160305,17.90076336,0,1676941263,5.299839973,0.009979963
1.67694E+18,-1.159667969,0.343017578,-0.140136719,2,1.671755725,17.92366412,0,1676941263,5.309819937,0.009979963
1.67694E+18,-1.074707031,0.405761719,-0.154296875,3.358778626,1.267175573,18.38167939,0,1676941263,5.324130058,0.014310122
1.67694E+18,-1.037597656,0.555664063,-0.142578125,3.870229008,1.099236641,18.20610687,0,1676941263,5.329799891,0.005669832
1.67694E+18,-0.986083984,0.541015625,-0.082763672,4.053435115,0.786259542,17.11450382,0,1676941263,5.339859962,0.010060072
1.67694E+18,-1.105957031,0.307128906,-0.126220703,2.381679389,1.030534351,14.42748092,0,1676941263,5.349849939,0.009989977
1.67694E+18,-0.971679688,0.270507813,-0.120849609,1.839694656,1.389312977,11.54198473,0,1676941263,5.359829903,0.009979963
1.67694E+18,-0.705566406,-0.786621094,-0.596923828,0.946564885,3.824427481,14.64122137,0,1676941263,5.369940042,0.01011014
1.67694E+18,-0.598388672,1.655761719,0.290527344,5.259541985,-0.748091603,10.74045802,0,1676941263,5.379950047,0.010010004
1.67694E+18,-0.677246094,0.126953125,-0.147216797,0.519083969,0.328244275,7.335877863,0,1676941263,5.389899969,0.009949923
1.67694E+18,-0.676269531,0.657226563,-0.279296875,1.58778626,1.175572519,4.824427481,0,1676941263,5.400019884,0.010119915
1.67694E+18,-0.303710938,0.092285156,-0.361328125,1.641221374,-0.465648855,5.175572519,0,1676941263,5.409849882,0.009829998
1.67694E+18,-0.351074219,0.593261719,-0.10546875,2.564885496,-1.122137405,3.213740458,0,1676941263,5.419990063,0.010140181
1.67694E+18,-0.354980469,0.363525391,-0.327392578,2.755725191,-1.503816794,1.358778626,0,1676941263,5.42998004,0.009989977
1.67694E+18,-0.361328125,0.562255859,-0.317626953,4.519083969,-2.175572519,-0.282442748,0,1676941263,5.43998003,0.00999999
1.67694E+18,-0.384033203,0.595214844,-0.198486328,5.603053435,-2.93129771,-2.511450382,0,1676941263,5.449970007,0.009989977
1.67694E+18,-0.385742188,0.487792969,-0.169677734,5.770992366,-3.282442748,-4.854961832,0,1676941263,5.460000038,0.010030031
1.67694E+18,-0.388427734,0.510986328,-0.21875,6.419847328,-3.503816794,-7.06870229,0,1676941263,5.470210075,0.010210037
1.67694E+18,-0.384277344,0.401855469,-0.179443359,6.328244275,-3.900763359,-9.122137405,0,1676941263,5.480210066,0.00999999
1.67694E+18,-0.361572266,0.317871094,-0.163085938,5.717557252,-4.236641221,-11.03816794,0,1676941263,5.490020037,0.009809971
1.67694E+18,-0.381347656,0.323974609,-0.210205078,5.129770992,-4.465648855,-12.86259542,0,1676941263,5.499959946,0.009939909
1.67694E+18,-0.375488281,0.277587891,-0.209472656,4.290076336,-4.709923664,-14.64122137,0,1676941263,5.50996995,0.010010004
1.67694E+18,-0.404296875,0.2265625,-0.195800781,3.251908397,-4.954198473,-16.35877863,0,1676941263,5.520599842,0.010629892
1.67694E+18,-0.418945313,0.211181641,-0.234130859,2.27480916,-5.114503817,-17.83206107,0,1676941263,5.530030012,0.00943017
1.67694E+18,-0.440673828,0.171386719,-0.239257813,1.145038168,-5.351145038,-19.25954198,0,1676941263,5.540019989,0.009989977
1.67694E+18,-0.453613281,0.142578125,-0.265136719,-0.083969466,-5.564885496,-20.57251908,0,1676941263,5.550109863,0.010089874
1.67694E+18,-0.516845703,0.127197266,-0.252929688,-1.305343511,-5.748091603,-21.81679389,0,1676941263,5.559969902,0.009860039
1.67694E+18,-0.593017578,0.103515625,-0.257080078,-2.694656489,-5.839694656,-22.9389313,0,1676941263,5.570260048,0.010290146
1.67694E+18,-0.6640625,0.059326172,-0.235839844,-4.175572519,-5.847328244,-23.81679389,0,1676941263,5.580060005,0.009799957
1.67694E+18,-0.725341797,0.013183594,-0.238037109,-5.641221374,-5.786259542,-24.53435115,0,1676941263,5.589999914,0.009939909
1.67694E+18,-0.789550781,0.005859375,-0.234619141,-7.160305344,-5.679389313,-25.1221374,0,1676941263,5.600519896,0.010519981
1.67694E+18,-0.845703125,0.001220703,-0.233398438,-8.351145038,-5.572519084,-25.50381679,0,1676941263,5.610049963,0.009530067
1.67694E+18,-0.910644531,0.0234375,-0.232421875,-9.427480916,-5.473282443,-25.76335878,0,1676941263,5.620300055,0.010250092
1.67694E+18,-0.975097656,0.02734375,-0.248535156,-10.3129771,-5.374045802,-25.86259542,0,1676941263,5.630019903,0.009719849
1.67694E+18,-1.038085938,0.026367188,-0.240722656,-11.05343511,-5.297709924,-25.70229008,0,1676941263,5.639970064,0.009950161
1.67694E+18,-1.097900391,0.018066406,-0.228027344,-11.59541985,-5.251908397,-25.3740458,0,1676941263,5.649970055,0.00999999
1.67694E+18,-1.153076172,0.014404297,-0.227539063,-11.92366412,-5.167938931,-24.63358779,0,1676941263,5.662629843,0.012659788
1.67694E+18,-1.198242188,0.029052734,-0.217285156,-12,-5.091603053,-24.03816794,0,1676941263,5.670019865,0.007390022
1.67694E+18,-1.228271484,0.068847656,-0.212402344,-11.88549618,-4.900763359,-23.16793893,0,1676941263,5.680000067,0.009980202
1.67694E+18,-1.256591797,0.093505859,-0.197021484,-11.64122137,-4.687022901,-22.22900763,0,1676941263,5.690039873,0.010039806
1.67694E+18,-1.275878906,0.135986328,-0.166015625,-11.21374046,-4.374045802,-21.29770992,0,1676941263,5.69994998,0.009910107
1.67694E+18,-1.303955078,0.180419922,-0.139160156,-10.57251908,-5.847328244,-20.47328244,0,1676941263,5.71002984,0.010079861
1.67694E+18,-1.310058594,0.2421875,-0.102539063,-11.71755725,-3.320610687,-19.63358779,0,1676941263,5.720000029,0.009970188
1.67694E+18,-1.2734375,0.287597656,-0.084472656,-8.732824427,-2.786259542,-18.93129771,0,1676941263,5.729949951,0.009949923
1.67694E+18,-1.254150391,0.303222656,-0.067382813,-7.679389313,-2.290076336,-18.36641221,0,1676941263,5.740010023,0.010060072
1.67694E+18,-1.151123047,0.349121094,-0.030273438,-6.58778626,-2.175572519,-17.77099237,0,1676941263,5.750010014,0.00999999
1.67694E+18,-1.22265625,0.295898438,-0.091064453,-5.106870229,-1.488549618,-17.12977099,0,1676941263,5.760079861,0.010069847
1.67694E+18,-1.151367188,0.187988281,-0.073486328,-3.847328244,-1.27480916,-16.39694656,0,1676941263,5.770030022,0.009950161
