%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t
1680668594012449400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40291.65234375
1680668594012497500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40291.6640625
1680668594012505100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40291.67578125
1680668594012562200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40291.68359375
1680668594012582000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40291.6953125
1680668594064914200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40291.703125
1680668594064922900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,9.100000381469727,0.0,40291.71484375
1680668594064954000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,9.100000381469727,0.0,40291.72265625
1680668594065031400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,9.100000381469727,0.0,40291.734375
1680668594065038900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,9.100000381469727,0.0,40291.7421875
1680668594065061600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,9.100000381469727,0.0,40291.75390625
1680668594117300400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,9.100000381469727,0.0,40291.765625
1680668594117312400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,9.100000381469727,0.0,40291.7734375
1680668594117373700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,9.100000381469727,0.0,40291.78515625
1680668594117380700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,9.100000381469727,0.0,40291.79296875
1680668594117450900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,9.100000381469727,0.0,40291.8046875
1680668594172704800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40291.8125
1680668594172712100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40291.82421875
1680668594172763000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40291.83203125
1680668594172773400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40291.84375
1680668594172785200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40291.85546875
1680668594228100900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40291.86328125
1680668594228109200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40291.875
1680668594228150100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40291.8828125
1680668594228209000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40291.89453125
1680668594228216900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40291.90234375
1680668594228288700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,20.0,18.200000762939453,0.0,40291.9140625
1680668594284320500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,20.0,18.200000762939453,0.0,40291.92578125
1680668594284326800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,20.0,18.200000762939453,0.0,40291.93359375
1680668594284374700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,20.0,18.200000762939453,0.0,40291.9453125
1680668594284381600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,20.0,18.200000762939453,0.0,40291.953125
1680668594284432800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,20.0,18.200000762939453,0.0,40291.96484375
1680668594284438200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,20.0,18.200000762939453,0.0,40291.97265625
1680668594336362700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,20.0,18.200000762939453,0.0,40291.984375
1680668594336452800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,20.0,18.200000762939453,0.0,40291.9921875
1680668594336464200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,20.0,18.200000762939453,0.0,40292.00390625
1680668594336470800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40292.015625
1680668594336501100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40292.0234375
1680668594394578900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40292.03515625
1680668594394588000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40292.04296875
1680668594394647500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40292.0546875
1680668594394670500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40292.0625
1680668594394727400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40292.07421875
1680668594394731900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40292.08203125
1680668594449918900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40292.09375
1680668594449961100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40292.10546875
1680668594449991000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,10.0,0.0,40292.11328125
1680668594450006400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,10.0,0.0,40292.125
1680668594450027400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,10.0,0.0,40292.1328125
1680668594504840600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,10.0,0.0,40292.14453125
1680668594504863500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,10.0,0.0,40292.15234375
1680668594504871400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,10.0,0.0,40292.1640625
1680668594504888600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,10.0,0.0,40292.17578125
1680668594504895500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,10.0,0.0,40292.18359375
1680668594504902100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,10.0,0.0,40292.1953125
1680668594561543300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,10.0,0.0,40292.203125
1680668594561549200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.21484375
1680668594561607000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.22265625
1680668594561617000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.234375
1680668594561677100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.2421875
1680668594617519900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.25390625
1680668594617535400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.265625
1680668594617552300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.2734375
1680668594617577400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.28515625
1680668594617589400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.29296875
1680668594617595100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.3046875
1680668594677587600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.3125
1680668594677595800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,11.100000381469727,18.200000762939453,0.0,40292.32421875
1680668594677645200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,11.100000381469727,18.200000762939453,0.0,40292.33203125
1680668594677652100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,11.100000381469727,18.200000762939453,0.0,40292.34375
1680668594677702300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,11.100000381469727,18.200000762939453,0.0,40292.35546875
1680668594677710300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,11.100000381469727,18.200000762939453,0.0,40292.36328125
1680668594729140900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,11.100000381469727,18.200000762939453,0.0,40292.375
1680668594729147300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,11.100000381469727,18.200000762939453,0.0,40292.3828125
1680668594729220300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,11.100000381469727,18.200000762939453,0.0,40292.39453125
1680668594729228700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,11.100000381469727,18.200000762939453,0.0,40292.40234375
1680668594729272900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,11.100000381469727,18.200000762939453,0.0,40292.4140625
1680668594785151600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,11.100000381469727,0.0,40292.42578125
1680668594785160300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,11.100000381469727,0.0,40292.43359375
1680668594785188200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,11.100000381469727,0.0,40292.4453125
1680668594785242800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,11.100000381469727,0.0,40292.453125
1680668594785248700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,11.100000381469727,0.0,40292.46484375
1680668594785287500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,11.100000381469727,0.0,40292.47265625
1680668594840808700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,11.100000381469727,0.0,40292.484375
1680668594840815500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,11.100000381469727,0.0,40292.4921875
1680668594840861900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,11.100000381469727,0.0,40292.50390625
1680668594840867800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,11.100000381469727,0.0,40292.515625
1680668594840922700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.5234375
1680668594897243400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.53515625
1680668594897256600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.54296875
1680668594897290100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.5546875
1680668594897335900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.5625
1680668594897341600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.57421875
1680668594897411300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.58203125
1680668594952420400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.59375
1680668594952443700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.60546875
1680668594952451900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,10.0,0.0,40292.61328125
1680668594952509000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,20.0,0.0,40292.625
1680668594952516800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,20.0,0.0,40292.6328125
1680668595008975100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,20.0,0.0,40292.64453125
1680668595009011000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,20.0,0.0,40292.65234375
1680668595009061100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,20.0,0.0,40292.6640625
1680668595009069100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,20.0,0.0,40292.67578125
1680668595009146100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,20.0,0.0,40292.68359375
1680668595009154200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,20.0,0.0,40292.6953125
1680668595064379100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,20.0,0.0,40292.703125
1680668595064402600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,20.0,0.0,40292.71484375
1680668595064409900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40292.72265625
1680668595064437000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40292.734375
1680668595064457500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40292.7421875
1680668595064493200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40292.75390625
1680668595116950900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40292.765625
1680668595116959000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40292.7734375
1680668595116994000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40292.78515625
1680668595117022000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40292.79296875
1680668595117075200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40292.8046875
1680668595173647300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,10.0,0.0,40292.8125
1680668595173673200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40292.82421875
1680668595173703300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40292.83203125
1680668595173709800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40292.84375
1680668595173773800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40292.85546875
1680668595228256100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40292.86328125
1680668595228269000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40292.875
1680668595228292300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40292.8828125
1680668595228299300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40292.89453125
1680668595228369600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40292.90234375
1680668595228377400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40292.9140625
1680668595282079700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40292.92578125
1680668595282104100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40292.93359375
1680668595282111300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40292.9453125
1680668595282125400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40292.953125
1680668595282189000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40292.96484375
1680668595332786200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40292.9765625
1680668595332795000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40292.984375
1680668595332820200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40292.9921875
1680668595332874500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40293.00390625
1680668595332882100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40293.015625
1680668595377975700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,18.200000762939453,0.0,40293.0234375
1680668595377991500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,18.200000762939453,0.0,40293.03515625
1680668595377996300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,18.200000762939453,0.0,40293.04296875
1680668595378007800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,18.200000762939453,0.0,40293.0546875
1680668595378046300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,18.200000762939453,0.0,40293.0625
1680668595437458300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,18.200000762939453,0.0,40293.07421875
1680668595437528900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,18.200000762939453,0.0,40293.08203125
1680668595437574500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,18.200000762939453,0.0,40293.09375
1680668595437581100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,18.200000762939453,0.0,40293.10546875
1680668595437703100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,18.200000762939453,0.0,40293.11328125
1680668595437723200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40293.125
1680668595494054500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40293.1328125
1680668595494099500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40293.14453125
1680668595494160700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40293.15234375
1680668595494168200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40293.1640625
1680668595494255700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40293.17578125
1680668595494263600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40293.18359375
1680668595545665700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40293.1953125
1680668595545675200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40293.203125
1680668595545748400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,40293.21484375
1680668595545755900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,9.100000381469727,18.200000762939453,0.0,40293.22265625
1680668595545791500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,9.100000381469727,18.200000762939453,0.0,40293.234375
1680668595605109000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,9.100000381469727,18.200000762939453,0.0,40293.2421875
1680668595605127200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,9.100000381469727,18.200000762939453,0.0,40293.25390625
1680668595605132200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,9.100000381469727,18.200000762939453,0.0,40293.265625
1680668595605164100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,9.100000381469727,18.200000762939453,0.0,40293.2734375
1680668595605212500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,9.100000381469727,18.200000762939453,0.0,40293.28515625
1680668595650426700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,9.100000381469727,18.200000762939453,0.0,40293.29296875
1680668595650438500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,9.100000381469727,18.200000762939453,0.0,40293.3046875
1680668595650469700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,9.100000381469727,18.200000762939453,0.0,40293.3125
1680668595650519800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.32421875
1680668595650526900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.33203125
1680668595706250800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.34375
1680668595706274300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.35546875
1680668595706290400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.36328125
1680668595706323700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.375
1680668595706329900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.3828125
1680668595706393800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.39453125
1680668595762528600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.40234375
1680668595762534300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.4140625
1680668595762600000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40293.42578125
1680668595762605800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40293.43359375
1680668595762667300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40293.4453125
1680668595829662100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40293.453125
1680668595829676400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40293.46484375
1680668595829781800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40293.47265625
1680668595829794600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40293.484375
1680668595829863200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40293.4921875
1680668595829918700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40293.50390625
1680668595874485100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40293.515625
1680668595874503200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40293.5234375
1680668595874511200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,11.100000381469727,0.0,40293.53515625
1680668595874564100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,11.100000381469727,0.0,40293.54296875
1680668595874571200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,11.100000381469727,0.0,40293.5546875
1680668595874589600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,11.100000381469727,0.0,40293.5625
1680668595930004700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,11.100000381469727,0.0,40293.57421875
1680668595930014200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,11.100000381469727,0.0,40293.5859375
1680668595930037300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,11.100000381469727,0.0,40293.59375
1680668595930063200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,11.100000381469727,0.0,40293.60546875
1680668595930113100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,11.100000381469727,0.0,40293.61328125
1680668595979005300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,11.100000381469727,0.0,40293.625
1680668595979012600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,20.0,0.0,40293.6328125
1680668595979056700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,20.0,0.0,40293.64453125
1680668595979064200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,20.0,0.0,40293.65234375
1680668595979091900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,20.0,0.0,40293.6640625
1680668596038572600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,20.0,0.0,40293.67578125
1680668596038581200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,20.0,0.0,40293.68359375
