time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
12-42-31-699555,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-709945,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-720076,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-731581,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-739585,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-749596,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-760585,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-769596,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-779598,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-790594,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-799597,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-810595,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-819602,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-830592,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-839732,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-849741,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-859732,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-870730,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-880730,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-889774,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-900768,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-909771,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-920736,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-929736,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-940083,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-950085,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-960086,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-971086,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-981089,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-991084,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-001084,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-010121,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-020127,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-030131,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-040650,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-049684,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-059683,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-070682,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-080688,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-089689,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-100647,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-109651,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-120693,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-129694,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-140286,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-151287,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-161285,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-171284,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-181248,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-191247,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-201282,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-211247,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-220251,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-231794,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-239846,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-249846,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-260840,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-270839,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-280804,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-289803,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-299803,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-310803,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-319812,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-329812,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-341332,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-350332,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-360332,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-370332,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-381329,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-391329,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-400331,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-410334,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-420336,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-431841,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-440845,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-449847,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-460846,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-470846,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-481246,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-490305,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-501306,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-510339,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-520383,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-530389,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-539934,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-550903,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-559936,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-569936,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-580936,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-589939,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-600936,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-610936,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-619981,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-630983,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-641157,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-651157,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-660160,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-671159,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-680162,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-691162,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-701157,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-711157,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-720161,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-730164,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-740676,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-750677,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-759677,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-770679,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-780676,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-790675,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-799677,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-810675,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-819764,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-830766,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-840351,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-850351,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-859371,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-870715,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-880676,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-889676,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-900676,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-909678,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-919686,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-929686,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-940202,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-951202,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-961201,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-970201,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-981200,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-32-990200,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
