time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
12-23-16-396317,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-407313,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-416316,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-427313,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-436320,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-446833,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-455835,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-466833,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-475837,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-486833,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-495834,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-505834,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-516835,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-526832,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-535876,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-546462,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-556433,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-566428,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-576428,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-586427,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-595430,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-605429,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-615465,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-625466,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-635509,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-646095,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-657055,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-666055,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-676056,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-686056,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-697055,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-706056,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-716058,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-727094,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-736134,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-746721,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-755721,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-766724,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-776722,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-785725,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-796721,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-805730,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-816685,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-826683,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-835687,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-846197,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-857233,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-867196,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-876196,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-886196,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-897195,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-906195,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-917196,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-927195,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-936199,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-946682,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-955736,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-966396,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-977395,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-987396,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-997395,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-007395,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-016396,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-026434,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-035483,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-045484,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-056040,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-066041,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-077040,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-086043,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-096044,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-107038,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-116045,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-127040,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-136047,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-146558,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-156558,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-166554,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-176554,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-185698,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-196658,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-205658,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-215658,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-226658,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-235667,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-246179,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-256188,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-266189,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-276190,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-287188,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-296188,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-307188,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-316188,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-327188,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-336198,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-346716,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-355716,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-366716,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-376716,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-385716,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-396711,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-405711,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-415712,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-426711,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-435717,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-446222,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-456226,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-466227,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-476228,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-487228,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-497226,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-507226,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-517228,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-527227,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-536231,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-546632,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-556655,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-565655,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-575692,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-586691,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-595694,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-605694,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-616659,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-626695,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-635698,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-645700,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-656218,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-666219,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-676256,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-687255,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-696255,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-707256,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-717256,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-726260,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-736263,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-746882,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-755885,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-765886,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-776883,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-786845,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-795882,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-805882,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-815886,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-826844,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-835851,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-845853,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-856366,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-867365,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-877368,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-887365,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-896866,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-905903,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-915905,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-925905,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-935909,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-945912,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-956954,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-965954,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-975992,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-986993,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-17-996995,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-006992,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-015997,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-026956,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-036037,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-046038,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-055558,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-066556,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-075556,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-085557,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-096556,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-105557,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-116560,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-126558,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-135633,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-146157,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-156162,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-166162,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-176728,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-186060,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-197055,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-206059,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-217056,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-227055,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-236062,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-246097,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-255614,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-265654,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-276651,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-285656,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-295657,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-306618,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-316653,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-325616,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-335682,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-346176,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-357184,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-367181,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-376182,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-386185,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-397185,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-406221,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-417219,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-427219,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-436260,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-446260,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-455784,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-465819,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-476782,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-486781,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-496780,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-506780,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-516780,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-526779,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-535784,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-546289,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-556332,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-567332,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-576332,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-587334,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-596334,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-607337,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-617331,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-627331,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-636341,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-646849,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-655854,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-665857,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-676856,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-686855,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-695856,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-705858,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-717897,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-727856,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-735869,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-746343,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-755910,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-766913,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-775915,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-785914,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-795948,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-806912,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-816909,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-825949,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-835955,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-846461,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-855466,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-865468,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-877468,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-886468,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-896466,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-905466,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-915467,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-925467,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-935471,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-945472,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-955675,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-966673,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-976673,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-986675,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-18-996674,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-005711,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-016672,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-025710,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-036718,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-046716,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-056235,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-066235,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-077234,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-086237,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-097234,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-106234,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-117234,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-126235,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-136240,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-146747,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-155811,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-166330,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-176369,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-186372,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-197372,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-207371,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-216372,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-227370,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-236411,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-245413,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-255999,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-265999,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-276962,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-285963,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-295965,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-305997,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-316965,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-325966,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-336010,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-347016,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-356534,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-365539,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-376502,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-386502,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-395534,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-405535,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-416534,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-425536,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-435584,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-447126,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-456169,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-466172,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-476175,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-487170,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-497168,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-506602,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-516115,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-526116,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-536123,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-546123,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-556199,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-567199,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-577199,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-586200,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-596201,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-607198,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-616198,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-626233,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-636278,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-647278,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-655833,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-666796,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-677797,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-685797,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-696795,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-19-705796,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
