time,theta,alpha,mx,my,fz
14-09-30-164293,['3.7 0'],1.0,-16.0,-3.92
14-09-30-175293,['3.7 0'],1.0,-16.0,-3.92
14-09-30-184298,['3.7 0'],1.0,-16.0,-3.92
14-09-30-194288,['3.7 0'],1.0,-16.0,-3.92
14-09-30-205257,['3.7 0'],1.0,-16.0,-3.92
14-09-30-215254,['3.7 0'],1.0,-16.0,-3.92
14-09-30-224260,['3.7 0'],1.0,-16.0,-3.92
14-09-30-235259,['3.7 0'],1.0,-17.0,-3.92
14-09-30-244395,['3.7 0'],1.0,-17.0,-3.92
14-09-30-254394,['3.7 0'],1.0,-17.0,-3.92
14-09-30-263432,['3.7 0'],1.0,-17.0,-3.92
14-09-30-274398,['3.7 0'],1.0,-17.0,-3.92
14-09-30-283432,['3.7 0'],1.0,-16.0,-3.92
14-09-30-294397,['3.7 0'],1.0,-16.0,-3.92
14-09-30-304394,['3.7 0'],1.0,-16.0,-3.92
14-09-30-313394,['3.7 0'],1.0,-16.0,-3.92
14-09-30-324474,['3.7 0'],1.0,-16.0,-3.92
14-09-30-334473,['3.7 0'],1.0,-16.0,-3.92
14-09-30-344066,['3.7 0'],1.0,-16.0,-3.92
14-09-30-355066,['3.7 0'],1.0,-16.0,-3.92
14-09-30-365064,['3.7 0'],1.0,-16.0,-3.92
14-09-30-374067,['3.7 0'],1.0,-16.0,-3.92
14-09-30-385063,['3.7 0'],1.0,-16.0,-3.92
14-09-30-395027,['3.7 0'],1.0,-16.0,-3.92
14-09-30-404030,['3.7 0'],1.0,-16.0,-3.92
14-09-30-414030,['3.7 0'],1.0,-16.0,-3.92
14-09-30-424105,['3.7 0'],1.0,-16.0,-3.92
14-09-30-434107,['3.7 0'],1.0,-16.0,-3.92
14-09-30-444656,['3.7 0'],1.0,-16.0,-3.92
14-09-30-453656,['3.7 0'],1.0,-16.0,-3.92
14-09-30-463659,['3.7 0'],1.0,-16.0,-3.92
14-09-30-474657,['3.7 0'],1.0,-16.0,-3.92
14-09-30-484657,['3.7 0'],1.0,-16.0,-3.92
14-09-30-494656,['3.7 0'],1.0,-16.0,-3.92
14-09-30-504622,['3.7 0'],1.0,-16.0,-3.92
14-09-30-514621,['3.7 0'],1.0,-16.0,-3.92
14-09-30-523621,['3.7 0'],1.0,-16.0,-3.92
14-09-30-533656,['3.7 0'],1.0,-16.0,-3.92
14-09-30-544214,['3.7 0'],1.0,-16.0,-3.92
14-09-30-555212,['3.7 0'],1.0,-16.0,-3.92
14-09-30-564213,['3.7 0'],1.0,-16.0,-3.92
14-09-30-574219,['3.7 0'],1.0,-16.0,-3.92
14-09-30-585178,['3.7 0'],1.0,-16.0,-3.92
14-09-30-595178,['3.7 0'],1.0,-16.0,-3.92
14-09-30-604180,['3.7 0'],1.0,-16.0,-3.92
14-09-30-614181,['3.7 0'],1.0,-16.0,-3.92
14-09-30-624191,['3.7 0'],1.0,-16.0,-3.92
14-09-30-634191,['3.7 0'],1.0,-16.0,-3.92
14-09-30-644707,['3.7 0'],1.0,-16.0,-3.92
14-09-30-653746,['3.7 0'],1.0,-16.0,-3.92
14-09-30-663739,['3.7 0'],1.0,-16.0,-3.92
14-09-30-673739,['3.7 0'],1.0,-16.0,-3.92
14-09-30-683743,['3.7 0'],1.0,-16.0,-3.92
14-09-30-695069,['3.7 0'],1.0,-16.0,-3.92
14-09-30-704102,['3.7 0'],1.0,-16.0,-3.92
14-09-30-715065,['3.7 0'],1.0,-16.0,-3.92
14-09-30-724071,['3.7 0'],1.0,-17.0,-3.92
14-09-30-734112,['3.7 0'],1.0,-17.0,-3.92
14-09-30-744660,['3.7 0'],1.0,-17.0,-3.92
14-09-30-753660,['3.7 0'],1.0,-17.0,-3.92
14-09-30-763660,['3.7 0'],1.0,-17.0,-3.92
14-09-30-774623,['3.7 0'],1.0,-17.0,-3.92
14-09-30-783626,['3.7 0'],1.0,-17.0,-3.92
14-09-30-793660,['3.7 0'],1.0,-17.0,-3.92
14-09-30-803660,['3.7 0'],1.0,-17.0,-3.92
14-09-30-813664,['3.7 0'],1.0,-17.0,-3.92
14-09-30-823708,['3.7 0'],1.0,-17.0,-3.92
14-09-30-834700,['3.7 0'],1.0,-16.0,-3.92
14-09-30-844292,['3.7 0'],1.0,-16.0,-3.92
14-09-30-855254,['3.7 0'],1.0,-16.0,-3.92
14-09-30-865253,['3.7 0'],1.0,-16.0,-3.92
14-09-30-874294,['3.7 0'],1.0,-16.0,-3.92
14-09-30-885290,['3.7 0'],1.0,-16.0,-3.92
14-09-30-895291,['3.7 0'],1.0,-17.0,-3.92
14-09-30-905298,['3.7 0'],1.0,-17.0,-3.92
14-09-30-915289,['3.7 0'],1.0,-17.0,-3.92
14-09-30-925259,['3.7 0'],1.0,-17.0,-3.92
14-09-30-936764,['3.7 0'],1.0,-17.0,-3.92
14-09-30-944769,['3.7 0'],1.0,-16.0,-3.92
14-09-30-953807,['3.7 0'],1.0,-16.0,-3.92
14-09-30-964804,['3.7 0'],1.0,-16.0,-3.92
14-09-30-973807,['3.7 0'],1.0,-16.0,-3.92
14-09-30-984806,['3.7 0'],1.0,-16.0,-3.92
14-09-30-993808,['3.7 0'],1.0,-16.0,-3.92
14-09-31-004769,['3.7 0'],1.0,-16.0,-3.92
14-09-31-014769,['3.7 0'],1.0,-16.0,-3.92
14-09-31-023854,['3.7 0'],1.0,-16.0,-3.92
14-09-31-033865,['3.7 0'],1.0,-16.0,-3.92
14-09-31-044446,['3.7 0'],1.0,-17.0,-1.96
14-09-31-054411,['3.7 0'],1.0,-17.0,-1.96
14-09-31-064408,['3.7 0'],1.0,-17.0,-1.96
14-09-31-074410,['3.7 0'],1.0,-17.0,-1.96
14-09-31-084410,['3.7 0'],1.0,-17.0,-1.96
14-09-31-094407,['3.7 0'],1.0,-17.0,-1.96
14-09-31-104406,['3.7 0'],1.0,-17.0,-1.96
14-09-31-113406,['3.7 0'],1.0,-17.0,-1.96
14-09-31-123420,['3.7 0'],1.0,-17.0,-1.96
14-09-31-133451,['3.7 0'],1.0,-16.0,-3.92
14-09-31-143972,['3.7 0'],1.0,-16.0,-3.92
14-09-31-153977,['3.7 0'],1.0,-16.0,-3.92
14-09-31-164975,['3.7 0'],1.0,-16.0,-3.92
14-09-31-174972,['3.7 0'],1.0,-16.0,-3.92
14-09-31-183972,['3.7 0'],1.0,-16.0,-3.92
14-09-31-194935,['3.7 0'],1.0,-16.0,-3.92
14-09-31-203972,['3.7 0'],1.0,-16.0,-3.92
14-09-31-214935,['3.7 0'],1.0,-16.0,-3.92
14-09-31-223940,['3.7 0'],1.0,-16.0,-3.92
14-09-31-233941,['3.7 0'],1.0,-16.0,-3.92
14-09-31-244451,['3.7 0'],1.0,-16.0,-3.92
14-09-31-253489,['3.7 0'],1.0,-17.0,-3.92
14-09-31-264451,['3.7 0'],1.0,-17.0,-3.92
14-09-31-274450,['3.7 0'],1.0,-17.0,-3.92
14-09-31-283451,['3.7 0'],1.0,-17.0,-3.92
14-09-31-294451,['3.7 0'],1.0,-17.0,-3.92
14-09-31-304451,['3.7 0'],1.0,-17.0,-3.92
14-09-31-313488,['3.7 0'],1.0,-17.0,-3.92
14-09-31-324455,['3.7 0'],1.0,-17.0,-3.92
14-09-31-334455,['3.7 0'],1.0,-17.0,-3.92
14-09-31-344047,['3.7 0'],1.0,-17.0,-3.92
14-09-31-354046,['3.7 0'],1.0,-17.0,-3.92
14-09-31-364046,['3.7 0'],1.0,-17.0,-3.92
14-09-31-375012,['3.7 0'],1.0,-17.0,-3.92
14-09-31-384046,['3.7 0'],1.0,-17.0,-3.92
14-09-31-395009,['3.7 0'],1.0,-17.0,-3.92
14-09-31-404009,['3.7 0'],1.0,-17.0,-3.92
14-09-31-414011,['3.7 0'],1.0,-17.0,-3.92
14-09-31-424016,['3.7 0'],1.0,-17.0,-3.92
14-09-31-435016,['3.7 0'],1.0,-17.0,-3.92
14-09-31-444636,['3.7 0'],1.0,-17.0,-3.92
14-09-31-453639,['3.7 0'],1.0,-17.0,-3.92
14-09-31-464601,['3.7 0'],1.0,-17.0,-3.92
14-09-31-473601,['3.7 0'],1.0,-17.0,-3.92
14-09-31-484601,['3.7 0'],1.0,-17.0,-3.92
14-09-31-493602,['3.7 0'],1.0,-17.0,-3.92
14-09-31-503638,['3.7 0'],1.0,-17.0,-3.92
14-09-31-513644,['3.7 0'],1.0,-17.0,-3.92
14-09-31-523686,['3.7 0'],1.0,-17.0,-3.92
14-09-31-534684,['3.7 0'],1.0,-17.0,-3.92
14-09-31-544158,['3.7 0'],1.0,-16.0,-3.92
14-09-31-554158,['3.7 0'],1.0,-16.0,-3.92
14-09-31-564159,['3.7 0'],1.0,-16.0,-3.92
14-09-31-575158,['3.7 0'],1.0,-16.0,-3.92
14-09-31-584164,['3.7 0'],1.0,-16.0,-3.92
14-09-31-594197,['3.7 0'],1.0,-16.0,-3.92
14-09-31-605162,['3.7 0'],1.0,-16.0,-3.92
14-09-31-614195,['3.7 0'],1.0,-16.0,-3.92
14-09-31-624237,['3.7 0'],1.0,-16.0,-3.92
14-09-31-634239,['3.7 0'],1.0,-16.0,-3.92
14-09-31-644841,['3.7 0'],1.0,-16.0,-3.92
14-09-31-654794,['3.7 0'],1.0,-16.0,-3.92
14-09-31-664793,['3.7 0'],1.0,-16.0,-3.92
14-09-31-673798,['3.7 0'],1.0,-16.0,-3.92
14-09-31-684796,['3.7 0'],1.0,-16.0,-3.92
14-09-31-694795,['3.7 0'],1.0,-16.0,-3.92
14-09-31-704795,['3.7 0'],1.0,-16.0,-3.92
14-09-31-714793,['3.7 0'],1.0,-16.0,-3.92
14-09-31-723799,['3.7 0'],1.0,-16.0,-3.92
14-09-31-733801,['3.7 0'],1.0,-16.0,-3.92
14-09-31-744315,['3.7 0'],1.0,-16.0,-3.92
14-09-31-754348,['3.7 0'],1.0,-16.0,-3.92
14-09-31-764313,['3.7 0'],1.0,-17.0,-3.92
14-09-31-775313,['3.7 0'],1.0,-17.0,-3.92
14-09-31-785312,['3.7 0'],1.0,-17.0,-3.92
14-09-31-794312,['3.7 0'],1.0,-17.0,-3.92
14-09-31-804316,['3.7 0'],1.0,-17.0,-3.92
14-09-31-815316,['3.7 0'],1.0,-17.0,-3.92
14-09-31-824395,['3.7 0'],1.0,-17.0,-3.92
14-09-31-834356,['3.7 0'],1.0,-17.0,-3.92
14-09-31-843867,['3.7 0'],1.0,-17.0,-3.92
14-09-31-854866,['3.7 0'],1.0,-17.0,-3.92
14-09-31-864866,['3.7 0'],1.0,-17.0,-3.92
14-09-31-874867,['3.7 0'],1.0,-16.0,-3.92
14-09-31-883871,['3.7 0'],1.0,-16.0,-3.92
14-09-31-894867,['3.7 0'],1.0,-16.0,-3.92
14-09-31-904868,['3.7 0'],1.0,-16.0,-3.92
14-09-31-914866,['3.7 0'],1.0,-16.0,-3.92
14-09-31-923872,['3.7 0'],1.0,-16.0,-3.92
14-09-31-934871,['3.7 0'],1.0,-16.0,-3.92
14-09-31-945388,['3.7 0'],1.0,-16.0,-3.92
14-09-31-954389,['3.7 0'],1.0,-16.0,-3.92
14-09-31-963422,['3.7 0'],1.0,-16.0,-3.92
14-09-31-973427,['3.7 0'],1.0,-16.0,-3.92
14-09-31-983420,['3.7 0'],1.0,-16.0,-3.92
14-09-31-994384,['3.7 0'],1.0,-16.0,-3.92
14-09-32-004385,['3.7 0'],1.0,-16.0,-3.92
14-09-32-014384,['3.7 0'],1.0,-16.0,-3.92
14-09-32-023389,['3.7 0'],1.0,-16.0,-3.92
14-09-32-033390,['3.7 0'],1.0,-16.0,-3.92
14-09-32-043900,['3.7 0'],1.0,-16.0,-3.92
14-09-32-054900,['3.7 0'],1.0,-16.0,-3.92
14-09-32-064575,['3.7 0'],1.0,-16.0,-3.92
14-09-32-073580,['3.7 0'],1.0,-16.0,-3.92
14-09-32-084575,['3.7 0'],1.0,-16.0,-3.92
14-09-32-094575,['3.7 0'],1.0,-16.0,-3.92
14-09-32-103575,['3.7 0'],1.0,-16.0,-3.92
14-09-32-113576,['3.7 0'],1.0,-16.0,-3.92
14-09-32-123582,['3.7 0'],1.0,-16.0,-3.92
14-09-32-133583,['3.7 0'],1.0,-16.0,-3.92
14-09-32-144206,['3.7 0'],1.0,-16.0,-3.92
14-09-32-154206,['3.7 0'],1.0,-16.0,-3.92
14-09-32-165169,['3.7 0'],1.0,-16.0,-3.92
14-09-32-174204,['3.7 0'],1.0,-16.0,-3.92
14-09-32-184207,['3.7 0'],1.0,-16.0,-3.92
14-09-32-195206,['3.7 0'],1.0,-16.0,-3.92
14-09-32-204206,['3.7 0'],1.0,-16.0,-3.92
14-09-32-215171,['3.7 0'],1.0,-16.0,-3.92
14-09-32-224175,['3.7 0'],1.0,-17.0,-3.92
14-09-32-234213,['3.7 0'],1.0,-17.0,-3.92
14-09-32-244800,['3.7 0'],1.0,-17.0,-3.92
14-09-32-253801,['3.7 0'],1.0,-17.0,-3.92
14-09-32-263801,['3.7 0'],1.0,-17.0,-3.92
14-09-32-273801,['3.7 0'],1.0,-17.0,-3.92
14-09-32-284763,['3.7 0'],1.0,-17.0,-3.92
14-09-32-293799,['3.7 0'],1.0,-17.0,-3.92
14-09-32-304766,['3.7 0'],1.0,-17.0,-3.92
14-09-32-313766,['3.7 0'],1.0,-17.0,-3.92
14-09-32-323775,['3.7 0'],1.0,-17.0,-3.92
14-09-32-333810,['3.7 0'],1.0,-16.0,-3.92
14-09-32-344397,['3.7 0'],1.0,-16.0,-3.92
14-09-32-353397,['3.7 0'],1.0,-16.0,-3.92
14-09-32-364398,['3.7 0'],1.0,-16.0,-3.92
14-09-32-373400,['3.7 0'],1.0,-16.0,-3.92
14-09-32-384402,['3.7 0'],1.0,-16.0,-3.92
14-09-32-394362,['3.7 0'],1.0,-16.0,-3.92
14-09-32-403397,['3.7 0'],1.0,-16.0,-3.92
14-09-32-413398,['3.7 0'],1.0,-16.0,-3.92
14-09-32-423442,['3.7 0'],1.0,-16.0,-3.92
14-09-32-434442,['3.7 0'],1.0,-16.0,-3.92
14-09-32-443914,['3.7 0'],1.0,-16.0,-3.92
14-09-32-454915,['3.7 0'],1.0,-16.0,-3.92
14-09-32-463952,['3.7 0'],1.0,-16.0,-3.92
14-09-32-474954,['3.7 0'],1.0,-16.0,-3.92
14-09-32-484958,['3.7 0'],1.0,-16.0,-3.92
14-09-32-494918,['3.7 0'],1.0,-17.0,-3.92
14-09-32-503958,['3.7 0'],1.0,-17.0,-3.92
14-09-32-514957,['3.7 0'],1.0,-17.0,-3.92
14-09-32-523993,['3.7 0'],1.0,-17.0,-3.92
14-09-32-533993,['3.7 0'],1.0,-17.0,-3.92
14-09-32-544466,['3.7 0'],1.0,-17.0,-3.92
14-09-32-553466,['3.7 0'],1.0,-17.0,-3.92
14-09-32-563508,['3.7 0'],1.0,-17.0,-3.92
14-09-32-574502,['3.7 0'],1.0,-17.0,-3.92
14-09-32-584467,['3.7 0'],1.0,-16.0,-3.92
14-09-32-594465,['3.7 0'],1.0,-16.0,-3.92
14-09-32-604466,['3.7 0'],1.0,-16.0,-3.92
14-09-32-614465,['3.7 0'],1.0,-16.0,-3.92
14-09-32-623469,['3.7 0'],1.0,-16.0,-3.92
14-09-32-634470,['3.7 0'],1.0,-16.0,-3.92
14-09-32-643986,['3.7 0'],1.0,-16.0,-3.92
14-09-32-653987,['3.7 0'],1.0,-16.0,-3.92
14-09-32-664986,['3.7 0'],1.0,-16.0,-3.92
14-09-32-673990,['3.7 0'],1.0,-16.0,-3.92
14-09-32-684987,['3.7 0'],1.0,-16.0,-3.92
14-09-32-694024,['3.7 0'],1.0,-16.0,-3.92
14-09-32-704990,['3.7 0'],1.0,-16.0,-3.92
14-09-32-713991,['3.7 0'],1.0,-16.0,-3.92
14-09-32-723991,['3.7 0'],1.0,-16.0,-3.92
14-09-32-733991,['3.7 0'],1.0,-16.0,-3.92
14-09-32-744502,['3.7 0'],1.0,-16.0,-3.92
14-09-32-754537,['3.7 0'],1.0,-16.0,-3.92
14-09-32-764502,['3.7 0'],1.0,-16.0,-3.92
14-09-32-774502,['3.7 0'],1.0,-16.0,-3.92
14-09-32-783503,['3.7 0'],1.0,-16.0,-3.92
14-09-32-793505,['3.7 0'],1.0,-16.0,-3.92
14-09-32-803540,['3.7 0'],1.0,-16.0,-3.92
14-09-32-814539,['3.7 0'],1.0,-16.0,-3.92
14-09-32-823580,['3.7 0'],1.0,-16.0,-3.92
14-09-32-833584,['3.7 0'],1.0,-16.0,-3.92
14-09-32-844174,['3.7 0'],1.0,-16.0,-3.92
14-09-32-854175,['3.7 0'],1.0,-16.0,-3.92
14-09-32-865172,['3.7 0'],1.0,-16.0,-3.92
14-09-32-874172,['3.7 0'],1.0,-16.0,-3.92
14-09-32-885174,['3.7 0'],1.0,-16.0,-3.92
14-09-32-895134,['3.7 0'],1.0,-16.0,-3.92
14-09-32-905132,['3.7 0'],1.0,-16.0,-3.92
14-09-32-914133,['3.7 0'],1.0,-16.0,-3.92
14-09-32-924139,['3.7 0'],1.0,-16.0,-3.92
14-09-32-934176,['3.7 0'],1.0,-16.0,-3.92
14-09-32-944287,['3.7 0'],1.0,-16.0,-3.92
14-09-32-955286,['3.7 0'],1.0,-16.0,-3.92
14-09-32-964287,['3.7 0'],1.0,-16.0,-3.92
14-09-32-974321,['3.7 0'],1.0,-16.0,-3.92
14-09-32-984322,['3.7 0'],1.0,-16.0,-3.92
14-09-32-995288,['3.7 0'],1.0,-16.0,-3.92
14-09-33-006288,['3.7 0'],1.0,-16.0,-3.92
14-09-33-015287,['3.7 0'],1.0,-16.0,-3.92
14-09-33-024366,['3.7 0'],1.0,-16.0,-3.92
14-09-33-034366,['3.7 0'],1.0,-16.0,-3.92
14-09-33-044962,['3.7 0'],1.0,-17.0,-3.92
14-09-33-053959,['3.7 0'],1.0,-17.0,-3.92
14-09-33-064957,['3.7 0'],1.0,-17.0,-3.92
14-09-33-074957,['3.7 0'],1.0,-17.0,-3.92
14-09-33-083921,['3.7 0'],1.0,-17.0,-3.92
14-09-33-093923,['3.7 0'],1.0,-17.0,-3.92
14-09-33-103956,['3.7 0'],1.0,-17.0,-3.92
14-09-33-113957,['3.7 0'],1.0,-17.0,-3.92
14-09-33-123931,['3.7 0'],1.0,-17.0,-3.92
14-09-33-134931,['3.7 0'],1.0,-17.0,-3.92
14-09-33-144518,['3.7 0'],1.0,-17.0,-3.92
14-09-33-154480,['3.7 0'],1.0,-17.0,-3.92
14-09-33-164480,['3.7 0'],1.0,-17.0,-3.92
14-09-33-173985,['3.7 0'],1.0,-17.0,-3.92
14-09-33-183990,['3.7 0'],1.0,-17.0,-3.92
14-09-33-193991,['3.7 0'],1.0,-16.0,-3.92
14-09-33-204992,['3.7 0'],1.0,-16.0,-3.92
14-09-33-214990,['3.7 0'],1.0,-16.0,-3.92
14-09-33-223995,['3.7 0'],1.0,-16.0,-3.92
14-09-33-233999,['3.7 0'],1.0,-16.0,-3.92
14-09-33-244623,['3.7 0'],1.0,-16.0,-3.92
14-09-33-254591,['3.7 0'],1.0,-16.0,-3.92
14-09-33-263623,['3.7 0'],1.0,-16.0,-3.92
14-09-33-274586,['3.7 0'],1.0,-16.0,-3.92
14-09-33-283591,['3.7 0'],1.0,-16.0,-3.92
14-09-33-295586,['3.7 0'],1.0,-16.0,-3.92
14-09-33-303589,['3.7 0'],1.0,-16.0,-3.92
14-09-33-313622,['3.7 0'],1.0,-16.0,-3.92
14-09-33-324597,['3.7 0'],1.0,-16.0,-3.92
14-09-33-334592,['3.7 0'],1.0,-16.0,-3.92
14-09-33-343816,['3.7 0'],1.0,-16.0,-3.92
14-09-33-353914,['3.7 0'],1.0,-17.0,-3.92
14-09-33-364878,['3.7 0'],1.0,-17.0,-3.92
14-09-33-373880,['3.7 0'],1.0,-17.0,-3.92
14-09-33-384879,['3.7 0'],1.0,-17.0,-3.92
14-09-33-393880,['3.7 0'],1.0,-17.0,-3.92
14-09-33-404908,['3.7 0'],1.0,-17.0,-3.92
14-09-33-414891,['3.7 0'],1.0,-17.0,-3.92
14-09-33-424896,['3.7 0'],1.0,-17.0,-3.92
14-09-33-434895,['3.7 0'],1.0,-17.0,-3.92
14-09-33-444409,['3.7 0'],1.0,-17.0,-3.92
14-09-33-454408,['3.7 0'],1.0,-16.0,-3.92
14-09-33-463408,['3.7 0'],1.0,-16.0,-3.92
14-09-33-473412,['3.7 0'],1.0,-16.0,-3.92
14-09-33-483409,['3.7 0'],1.0,-16.0,-3.92
14-09-33-493410,['3.7 0'],1.0,-16.0,-3.92
14-09-33-504408,['3.7 0'],1.0,-16.0,-3.92
14-09-33-513410,['3.7 0'],1.0,-16.0,-3.92
14-09-33-524414,['3.7 0'],1.0,-16.0,-3.92
14-09-33-533415,['3.7 0'],1.0,-16.0,-3.92
14-09-33-543939,['3.7 0'],1.0,-16.0,-3.92
14-09-33-553939,['3.7 0'],1.0,-16.0,-3.92
14-09-33-563940,['3.7 0'],1.0,-16.0,-3.92
14-09-33-573940,['3.7 0'],1.0,-16.0,-3.92
14-09-33-584930,['3.7 0'],1.0,-16.0,-3.92
14-09-33-594929,['3.7 0'],1.0,-16.0,-3.92
14-09-33-603930,['3.7 0'],1.0,-16.0,-3.92
14-09-33-614928,['3.7 0'],1.0,-17.0,-3.92
14-09-33-623928,['3.7 0'],1.0,-17.0,-3.92
14-09-33-633946,['3.7 0'],1.0,-17.0,-3.92
14-09-33-644089,['3.7 0'],1.0,-17.0,-3.92
14-09-33-654099,['3.7 0'],1.0,-17.0,-3.92
14-09-33-664089,['3.7 0'],1.0,-17.0,-3.92
14-09-33-675077,['3.7 0'],1.0,-17.0,-3.92
14-09-33-684078,['3.7 0'],1.0,-17.0,-3.92
14-09-33-694086,['3.7 0'],1.0,-16.0,-3.92
14-09-33-706086,['3.7 0'],1.0,-16.0,-3.92
14-09-33-714087,['3.7 0'],1.0,-16.0,-3.92
14-09-33-724078,['3.7 0'],1.0,-16.0,-3.92
14-09-33-734092,['3.7 0'],1.0,-16.0,-3.92
14-09-33-744583,['3.7 0'],1.0,-16.0,-3.92
14-09-33-755573,['3.7 0'],1.0,-16.0,-3.92
14-09-33-763583,['3.7 0'],1.0,-16.0,-3.92
14-09-33-775573,['3.7 0'],1.0,-16.0,-3.92
14-09-33-783586,['3.7 0'],1.0,-16.0,-3.92
14-09-33-793576,['3.7 0'],1.0,-16.0,-3.92
14-09-33-803577,['3.7 0'],1.0,-16.0,-3.92
14-09-33-813613,['3.7 0'],1.0,-16.0,-3.92
14-09-33-823610,['3.7 0'],1.0,-16.0,-3.92
14-09-33-834624,['3.7 0'],1.0,-16.0,-3.92
14-09-33-844173,['3.7 0'],1.0,-16.0,-3.92
14-09-33-854170,['3.7 0'],1.0,-16.0,-3.92
14-09-33-865170,['3.7 0'],1.0,-16.0,-3.92
14-09-33-875160,['3.7 0'],1.0,-16.0,-3.92
14-09-33-885161,['3.7 0'],1.0,-17.0,-3.92
14-09-33-895186,['3.7 0'],1.0,-17.0,-3.92
14-09-33-905166,['3.7 0'],1.0,-17.0,-3.92
14-09-33-915163,['3.7 0'],1.0,-17.0,-3.92
14-09-33-925206,['3.7 0'],1.0,-16.0,-3.92
14-09-33-935237,['3.7 0'],1.0,-16.0,-3.92
14-09-33-944322,['3.7 0'],1.0,-16.0,-3.92
14-09-33-955320,['3.7 0'],1.0,-16.0,-3.92
14-09-33-966318,['3.7 0'],1.0,-16.0,-3.92
14-09-33-974329,['3.7 0'],1.0,-16.0,-3.92
14-09-33-985330,['3.7 0'],1.0,-16.0,-3.92
14-09-33-994327,['3.7 0'],1.0,-16.0,-3.92
14-09-34-006318,['3.7 0'],1.0,-16.0,-3.92
14-09-34-014329,['3.7 0'],1.0,-16.0,-3.92
14-09-34-024332,['3.7 0'],1.0,-16.0,-3.92
14-09-34-034352,['3.7 0'],1.0,-16.0,-1.96
14-09-34-043488,['3.7 0'],1.0,-16.0,-1.96
14-09-34-054485,['3.7 0'],1.0,-16.0,-1.96
14-09-34-063488,['3.7 0'],1.0,-16.0,-1.96
14-09-34-074477,['3.7 0'],1.0,-16.0,-1.96
14-09-34-083489,['3.7 0'],1.0,-16.0,-1.96
14-09-34-094486,['3.7 0'],1.0,-16.0,-3.92
14-09-34-104478,['3.7 0'],1.0,-16.0,-3.92
14-09-34-113487,['3.7 0'],1.0,-16.0,-3.92
14-09-34-123488,['3.7 0'],1.0,-16.0,-3.92
14-09-34-133493,['3.7 0'],1.0,-16.0,-3.92
14-09-34-143855,['3.7 0'],1.0,-16.0,-3.92
14-09-34-154855,['3.7 0'],1.0,-16.0,-3.92
14-09-34-163860,['3.7 0'],1.0,-16.0,-3.92
14-09-34-174849,['3.7 0'],1.0,-16.0,-3.92
14-09-34-184856,['3.7 0'],1.0,-16.0,-3.92
14-09-34-193858,['3.7 0'],1.0,-16.0,-3.92
14-09-34-203858,['3.7 0'],1.0,-16.0,-3.92
14-09-34-215902,['3.7 0'],1.0,-16.0,-3.92
14-09-34-224856,['3.7 0'],1.0,-16.0,-3.92
14-09-34-233876,['3.7 0'],1.0,-16.0,-3.92
14-09-34-244254,['3.7 0'],1.0,-16.0,-3.92
14-09-34-255251,['3.7 0'],1.0,-16.0,-3.92
14-09-34-264253,['3.7 0'],1.0,-16.0,-3.92
14-09-34-275252,['3.7 0'],1.0,-16.0,-3.92
14-09-34-285253,['3.7 0'],1.0,-16.0,-3.92
14-09-34-295267,['3.7 0'],1.0,-16.0,-3.92
14-09-34-305244,['3.7 0'],1.0,-16.0,-3.92
14-09-34-314253,['3.7 0'],1.0,-16.0,-3.92
14-09-34-325268,['3.7 0'],1.0,-17.0,-3.92
14-09-34-335248,['3.7 0'],1.0,-17.0,-3.92
14-09-34-344756,['3.7 0'],1.0,-17.0,-3.92
14-09-34-353759,['3.7 0'],1.0,-17.0,-3.92
14-09-34-364067,['3.7 0'],1.0,-17.0,-3.92
14-09-34-373765,['3.7 0'],1.0,-17.0,-3.92
14-09-34-383766,['3.7 0'],1.0,-17.0,-3.92
14-09-34-394756,['3.7 0'],1.0,-17.0,-3.92
14-09-34-403757,['3.7 0'],1.0,-17.0,-3.92
14-09-34-413757,['3.7 0'],1.0,-17.0,-3.92
14-09-34-423793,['3.7 0'],1.0,-17.0,-3.92
14-09-34-433780,['3.7 0'],1.0,-17.0,-3.92
14-09-34-444292,['3.7 0'],1.0,-17.0,-3.92
14-09-34-454292,['3.7 0'],1.0,-17.0,-3.92
14-09-34-465290,['3.7 0'],1.0,-17.0,-3.92
14-09-34-475292,['3.7 0'],1.0,-17.0,-3.92
14-09-34-485290,['3.7 0'],1.0,-17.0,-3.92
14-09-34-494291,['3.7 0'],1.0,-17.0,-3.92
14-09-34-505291,['3.7 0'],1.0,-17.0,-3.92
14-09-34-515312,['3.7 0'],1.0,-17.0,-3.92
14-09-34-525290,['3.7 0'],1.0,-17.0,-3.92
14-09-34-536294,['3.7 0'],1.0,-16.0,-3.92
14-09-34-544808,['3.7 0'],1.0,-16.0,-3.92
14-09-34-554807,['3.7 0'],1.0,-16.0,-3.92
14-09-34-565808,['3.7 0'],1.0,-16.0,-3.92
14-09-34-574808,['3.7 0'],1.0,-16.0,-3.92
14-09-34-583811,['3.7 0'],1.0,-16.0,-3.92
14-09-34-594808,['3.7 0'],1.0,-17.0,-1.96
14-09-34-603808,['3.7 0'],1.0,-17.0,-1.96
14-09-34-614808,['3.7 0'],1.0,-17.0,-1.96
14-09-34-623848,['3.7 0'],1.0,-17.0,-1.96
14-09-34-633866,['3.7 0'],1.0,-17.0,-1.96
14-09-34-645373,['3.7 0'],1.0,-16.0,-3.92
14-09-34-654372,['3.7 0'],1.0,-16.0,-3.92
14-09-34-663373,['3.7 0'],1.0,-16.0,-3.92
