time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z,Center_of_Mass_Position_x,Center_of_Mass_Position_y,Center_of_Mass_Position_z,Center_of_Mass_Velocity_x,Center_of_Mass_Velocity_y,Center_of_Mass_Velocity_z,Center_of_Mass_Acceleration_x,Center_of_Mass_Acceleration_y,Center_of_Mass_Acceleration_z
13-09-10-280301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.706546664237976,-9.384553909301758,-179.77528381347656,-0.05790980905294418,-179.13272094726562,-8.65159797668457,-1.5822166204452515,173.12379455566406,3.5362143516540527,-4.397788444699427e-17,-2.0749653612325288e-16,-5.481170054017279e-17,-2.377500534057617,-130.1917724609375,-174.307373046875,-0.11366405338048935,-0.6078587174415588,2.662959098815918,-0.6137192249298096,-13.188941955566406,4.82716703414917,-5.777230568395318e-15,-1.3712438506180945e-15,-0.3672247529029846,1.3459454774856567,1.0907429456710815,0.5766857266426086,0.0019383658654987812,0.000301731372019276,0.00010553043830441311,-0.004670441150665283,0.00332413287833333,0.00870472751557827
13-09-10-291299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7043148279190063,-9.384891510009766,-179.77293395996094,-0.05924838408827782,-179.1329803466797,-8.648665428161621,-1.582931637763977,173.12332153320312,3.533470392227173,-1.780184369530656e-15,-4.148358748428962e-17,-1.5687428700997947e-16,-2.378530502319336,-130.19216918945312,-174.30917358398438,-0.11416299641132355,-0.6062838435173035,2.6650915145874023,-0.6152992844581604,-13.190253257751465,4.828810214996338,4.893275031453729e-15,3.826082551098512e-15,-0.36471593379974365,1.3459511995315552,1.090747594833374,0.5766863822937012,0.001689521363005042,0.0007426406955346465,7.868542161304504e-05,0.025794928893446922,-0.004132949747145176,-0.0031634734477847815
13-09-10-301305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.703903079032898,-9.387757301330566,-179.77249145507812,-0.06063012406229973,-179.12940979003906,-8.648306846618652,-1.5837106704711914,173.12265014648438,3.534405469894409,-3.1253455346039486e-15,3.3890383789685595e-16,1.3145088426571726e-16,-2.378492593765259,-130.19065856933594,-174.30874633789062,-0.11333442479372025,-0.6077837944030762,2.6648974418640137,-0.6136598587036133,-13.19042682647705,4.827049255371094,1.1935606904813758e-15,-5.742036349436902e-15,-0.36573371291160583,1.3459511995315552,1.090747594833374,0.5766863822937012,0.001689521363005042,0.0007426406955346465,7.868542161304504e-05,0.025794928893446922,-0.004132949747145176,-0.0031634734477847815
13-09-10-310310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7066599130630493,-9.388459205627441,-179.77366638183594,-0.059961773455142975,-179.13235473632812,-8.64919662475586,-1.584645390510559,173.12583923339844,3.534273624420166,2.1489391043266314e-15,1.2896386318368063e-16,-2.432716211601385e-16,-2.3770482540130615,-130.19064331054688,-174.3081512451172,-0.11355648934841156,-0.6064479947090149,2.665238857269287,-0.613850474357605,-13.189339637756348,4.828603267669678,1.281535009495137e-20,-3.4961164195726263e-15,-0.36357977986335754,1.3459649085998535,1.0907423496246338,0.5766919255256653,0.0018663285300135612,0.00010252990614390001,8.888689626473933e-05,-0.009721842594444752,0.011334085837006569,-0.005862267222255468
13-09-10-320315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7048542499542236,-9.38705825805664,-179.7738037109375,-0.060063786804676056,-179.131591796875,-8.649606704711914,-1.5855491161346436,173.12342834472656,3.535820245742798,1.5395789433906779e-15,2.674875254985305e-16,-2.051882919326461e-16,-2.3775978088378906,-130.1914520263672,-174.3074951171875,-0.11372712254524231,-0.6068845987319946,2.664781332015991,-0.6122862696647644,-13.189557075500488,4.828904628753662,1.4457217636042706e-15,-2.2223643671176073e-15,-0.3604758381843567,1.3459681272506714,1.0907444953918457,0.576694130897522,0.0017422703094780445,0.0008812517044134438,0.00023514994245488197,-0.010409548878669739,-0.0022712028585374355,0.009725308045744896
13-09-10-331404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.703783392906189,-9.38123893737793,-179.77268981933594,-0.06122857332229614,-179.13514709472656,-8.64765453338623,-1.5859837532043457,173.12557983398438,3.5352823734283447,-2.4173602454214934e-15,3.04431118955933e-17,-1.544150062569654e-16,-2.378826379776001,-130.19821166992188,-174.3061065673828,-0.11324641108512878,-0.6058918237686157,2.6634674072265625,-0.6117662191390991,-13.19057559967041,4.828917026519775,1.8610520873126816e-15,-1.8138128480860724e-15,-0.35573288798332214,1.3459702730178833,1.0907419919967651,0.5766967535018921,0.001810320420190692,0.00031452300027012825,0.00036431982880458236,0.012095685116946697,-0.01090978179126978,0.012671093456447124
13-09-10-341401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7037222385406494,-9.381505966186523,-179.77244567871094,-0.060174889862537384,-179.1339111328125,-8.64731502532959,-1.5847272872924805,173.1254425048828,3.5343008041381836,2.4384437425116e-15,-3.2768676586482446e-16,-1.9830510367991065e-16,-2.378882646560669,-130.19947814941406,-174.3060302734375,-0.11258170008659363,-0.6053568124771118,2.6641087532043457,-0.6113071441650391,-13.189260482788086,4.829134941101074,7.192659892706933e-15,-3.5146437829861564e-15,-0.35436365008354187,1.3459751605987549,1.0907398462295532,0.5766983032226562,0.001693310565315187,0.00041284551844000816,0.00011775280290748924,-0.010614236816763878,0.015507054515182972,-0.019076410681009293
13-09-10-350405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7037672996520996,-9.37979507446289,-179.77342224121094,-0.06010005995631218,-179.13597106933594,-8.648301124572754,-1.5856932401657104,173.12547302246094,3.5348620414733887,-2.0217933179548933e-15,-3.2326393039117693e-16,7.963164524907551e-17,-2.3787217140197754,-130.2003173828125,-174.30564880371094,-0.1115642637014389,-0.6055278182029724,2.664663553237915,-0.6125503182411194,-13.188492774963379,4.83022403717041,-4.1201766255499414e-15,9.48276254340765e-16,-0.35325080156326294,1.3459819555282593,1.0907365083694458,0.5766986012458801,0.0018636445747688413,0.00023634203535038978,0.00019894771685358137,0.0063669318333268166,-0.00894708838313818,0.0039628916420042515
13-09-10-361406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7055675983428955,-9.378740310668945,-179.7749786376953,-0.058958884328603745,-179.13670349121094,-8.648646354675293,-1.5855731964111328,173.12591552734375,3.5336925983428955,-1.669216171297646e-15,3.8388711074757167e-16,1.5980193066071085e-17,-2.377866268157959,-130.2003173828125,-174.30577087402344,-0.11131176352500916,-0.606683075428009,2.6634867191314697,-0.6116064190864563,-13.187135696411133,4.831231594085693,-1.871120132681983e-15,-1.6983329288595126e-15,-0.345676451921463,1.3459933996200562,1.09073007106781,0.5766987800598145,0.0021642823703587055,-7.414544961648062e-05,0.0002083521249005571,-0.00901296827942133,0.014031913131475449,0.0031733307987451553
13-09-10-371400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7050968408584595,-9.381092071533203,-179.77296447753906,-0.05955600365996361,-179.13381958007812,-8.648992538452148,-1.5855299234390259,173.12559509277344,3.5343005657196045,1.6001738804922376e-15,-4.406560198787184e-17,6.327760294207741e-17,-2.3778703212738037,-130.1993408203125,-174.30384826660156,-0.11052478104829788,-0.6053003668785095,2.663698434829712,-0.612703800201416,-13.189839363098145,4.830385208129883,-4.986701918502931e-15,-1.506975374701439e-15,-0.34639325737953186,1.345994472503662,1.0907269716262817,0.5766991972923279,0.0016461956547573209,0.00037368913763202727,0.0003131663834210485,0.01028241217136383,0.006437339819967747,0.012630161829292774
13-09-10-380401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.705350637435913,-9.379384994506836,-179.77391052246094,-0.05862998589873314,-179.1351776123047,-8.649314880371094,-1.5875476598739624,173.12503051757812,3.533892869949341,-1.3070828783388145e-16,3.7736508940261156e-16,7.237989178516602e-18,-2.3791086673736572,-130.19879150390625,-174.3045196533203,-0.11215910315513611,-0.6069741249084473,2.6633002758026123,-0.6115390658378601,-13.188365936279297,4.830163478851318,9.591298804169975e-15,1.936692764777201e-15,-0.3495994806289673,1.345994472503662,1.0907269716262817,0.5766991972923279,0.0016461956547573209,0.00037368913763202727,0.0003131663834210485,0.01028241217136383,0.006437339819967747,0.012630161829292774
13-09-10-391407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7061558961868286,-9.379206657409668,-179.77415466308594,-0.05839897319674492,-179.1341094970703,-8.648906707763672,-1.586682915687561,173.1268310546875,3.534789800643921,9.212341981040795e-16,1.2467450157367465e-16,-3.0517889022968096e-17,-2.3780124187469482,-130.20016479492188,-174.3056182861328,-0.11114902049303055,-0.6050096154212952,2.6662487983703613,-0.6117639541625977,-13.188432693481445,4.831229209899902,4.8752175595676885e-15,3.6906893107984773e-16,-0.3511148691177368,1.3460062742233276,1.090720772743225,0.5766981244087219,0.0019348100759088993,0.00011660983000183478,-1.9024062567041256e-05,-0.0019003755878657103,0.013032941147685051,-0.008022730238735676
13-09-10-401405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7075096368789673,-9.379941940307617,-179.7733917236328,-0.05683651566505432,-179.13333129882812,-8.649518966674805,-1.5850313901901245,173.1247100830078,3.535032033920288,2.769060289461859e-16,1.3033048466962643e-16,-1.2101768828681042e-16,-2.376678466796875,-130.19960021972656,-174.30491638183594,-0.11114209145307541,-0.6043630242347717,2.666564464569092,-0.6124160289764404,-13.188297271728516,4.831106662750244,-4.337770919370099e-15,-4.6413399043695146e-15,-0.34997430443763733,1.3460091352462769,1.0907143354415894,0.5766976475715637,0.0013982076197862625,-6.76902272971347e-05,0.00025476483278907835,0.004462437704205513,0.002465902827680111,0.020747419446706772
13-09-10-411400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7075096368789673,-9.379941940307617,-179.7733917236328,-0.05683651566505432,-179.13333129882812,-8.649518966674805,-1.5850313901901245,173.1247100830078,3.535032033920288,2.769060289461859e-16,1.3033048466962643e-16,-1.2101768828681042e-16,-2.376678466796875,-130.19960021972656,-174.30491638183594,-0.11114209145307541,-0.6043630242347717,2.666564464569092,-0.6124160289764404,-13.188297271728516,4.831106662750244,-4.337770919370099e-15,-4.6413399043695146e-15,-0.34997430443763733,1.3460091352462769,1.0907143354415894,0.5766976475715637,0.0013982076197862625,-6.76902272971347e-05,0.00025476483278907835,0.004462437704205513,0.002465902827680111,0.020747419446706772
13-09-10-420413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7077947854995728,-9.382049560546875,-179.7730255126953,-0.05603167042136192,-179.13365173339844,-8.646954536437988,-1.58367919921875,173.12464904785156,3.5332229137420654,8.179555767244811e-16,1.5675084519280695e-16,-3.1118471116773857e-16,-2.37717866897583,-130.19786071777344,-174.30621337890625,-0.11204878985881805,-0.6048439145088196,2.6658756732940674,-0.6124328374862671,-13.1876220703125,4.830654621124268,-7.007485784942934e-15,3.091024183097678e-15,-0.3456147313117981,1.3460289239883423,1.0907050371170044,0.5766968727111816,0.001986234448850155,-3.297598959761672e-05,5.1965569582534954e-05,-0.00017482000112067908,0.01380560640245676,-0.00851892028003931
13-09-10-430921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7065457105636597,-9.382950782775879,-179.7718048095703,-0.05633293837308884,-179.13214111328125,-8.646367073059082,-1.5831992626190186,173.12489318847656,3.5328469276428223,1.859730504156728e-15,-5.1461259235766565e-18,-5.921635127523395e-17,-2.3776581287384033,-130.19859313964844,-174.3054962158203,-0.1115289106965065,-0.605381429195404,2.6653499603271484,-0.6125229001045227,-13.185456275939941,4.830855369567871,-5.501333302749753e-15,2.880466615486836e-15,-0.34376996755599976,1.3460347652435303,1.0907044410705566,0.57669597864151,0.0018072165548801422,0.0002659579913597554,3.8158486859174445e-06,0.004173007793724537,-0.006613569334149361,-0.0027268838603049517
13-09-10-440931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7078237533569336,-9.385031700134277,-179.76988220214844,-0.05476779863238335,-179.13063049316406,-8.645707130432129,-1.5823858976364136,173.12591552734375,3.5323681831359863,-1.3544136235935068e-15,1.2829612328855842e-16,1.1583875679373022e-16,-2.3787941932678223,-130.19857788085938,-174.3048553466797,-0.11236772686243057,-0.6058512926101685,2.6639111042022705,-0.6132974028587341,-13.184345245361328,4.830854415893555,-1.424734616511914e-15,1.16355603063255e-15,-0.3411616384983063,1.3460384607315063,1.0906978845596313,0.5766948461532593,0.0018880487186834216,-0.00022360491857398301,-4.00458557123784e-05,0.01389746367931366,-0.004682414699345827,-0.0004520578950177878
13-09-10-450930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7066471576690674,-9.385483741760254,-179.76931762695312,-0.05620783194899559,-179.1306915283203,-8.646347999572754,-1.582890510559082,173.12303161621094,3.530043125152588,1.593333560047567e-16,-3.148353172912862e-16,-1.0610336376212822e-16,-2.376739740371704,-130.19813537597656,-174.30438232421875,-0.11017414182424545,-0.6045411825180054,2.6664977073669434,-0.6132358908653259,-13.185051918029785,4.830794811248779,4.732000381812984e-15,2.7357817413927767e-15,-0.34029367566108704,1.3460431098937988,1.0906938314437866,0.5766944289207458,0.0016966714756563306,-5.677217359334463e-06,3.4850967495003715e-05,-0.001840176060795784,0.0016479180194437504,0.005622347816824913
13-09-10-461929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7052149772644043,-9.38703441619873,-179.77073669433594,-0.056788016110658646,-179.1287384033203,-8.64564037322998,-1.5843802690505981,173.12294006347656,3.530437469482422,1.6640983982303356e-15,1.9158944266227433e-16,-7.829458388949989e-17,-2.3773605823516846,-130.19749450683594,-174.30398559570312,-0.10998861491680145,-0.6070019602775574,2.6671857833862305,-0.6130133271217346,-13.18591022491455,4.832315921783447,4.854488122249534e-15,-8.768129845534262e-16,-0.340910941362381,1.346052646636963,1.0906928777694702,0.5766932368278503,0.002218786859884858,0.00014676712453365326,-0.0002635641139931977,-0.011600351892411709,0.0072805206291377544,-0.023196009919047356
13-09-10-471928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7060211896896362,-9.385025978088379,-179.7721405029297,-0.052263837307691574,-179.12933349609375,-8.644145011901855,-1.5816398859024048,173.1232147216797,3.528500556945801,-3.015631686286704e-15,-2.821790472708603e-16,1.4601270411799877e-16,-2.3797545433044434,-130.1992645263672,-174.3059539794922,-0.11317499727010727,-0.608038067817688,2.6651785373687744,-0.6120355129241943,-13.18277359008789,4.829259395599365,5.436113459877066e-15,6.716571048659024e-15,-0.3442012369632721,1.346064805984497,1.0906953811645508,0.5766918659210205,0.0022203673142939806,0.0006695364718325436,-0.00019576874910853803,-0.009537924081087112,0.010463966056704521,0.003784918924793601
13-09-10-481933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7061583995819092,-9.385856628417969,-179.77098083496094,-0.054089196026325226,-179.12779235839844,-8.643720626831055,-1.5827878713607788,173.1231689453125,3.5283782482147217,8.734616986976146e-16,8.071205562563307e-17,-9.890237271804989e-17,-2.378878355026245,-130.19786071777344,-174.3057861328125,-0.11345840245485306,-0.6075353622436523,2.6656699180603027,-0.6122012138366699,-13.184684753417969,4.8306708335876465,-3.2719093395332547e-15,1.1529049089581823e-15,-0.3417597711086273,1.3460726737976074,1.0906883478164673,0.5766918659210205,0.001991978380829096,-0.000470740778837353,6.0736761952284724e-05,0.0008613743702881038,0.016191374510526657,0.02387002483010292
13-09-10-491927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7063249349594116,-9.385993003845215,-179.7718963623047,-0.05488819628953934,-179.1269073486328,-8.642914772033691,-1.5838927030563354,173.12327575683594,3.5281524658203125,-6.932260047743451e-16,8.259450032412205e-17,-9.89010889337392e-17,-2.378270387649536,-130.19839477539062,-174.30642700195312,-0.11295709758996964,-0.6080706119537354,2.665144681930542,-0.6130188703536987,-13.183587074279785,4.829853057861328,7.284857893768347e-17,1.0419063234181898e-15,-0.3438546359539032,1.3460842370986938,1.0906870365142822,0.5766921043395996,0.0023994233924895525,6.996691081440076e-05,-0.00010664333240129054,-0.0065038008615374565,-0.014522566460072994,-0.012866402044892311
13-09-10-501931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7063249349594116,-9.385993003845215,-179.7718963623047,-0.05488819628953934,-179.1269073486328,-8.642914772033691,-1.5838927030563354,173.12327575683594,3.5281524658203125,-6.932260047743451e-16,8.259450032412205e-17,-9.89010889337392e-17,-2.378270387649536,-130.19839477539062,-174.30642700195312,-0.11295709758996964,-0.6080706119537354,2.665144681930542,-0.6130188703536987,-13.183587074279785,4.829853057861328,7.284857893768347e-17,1.0419063234181898e-15,-0.3438546359539032,1.3460842370986938,1.0906870365142822,0.5766921043395996,0.0023994233924895525,6.996691081440076e-05,-0.00010664333240129054,-0.0065038008615374565,-0.014522566460072994,-0.012866402044892311
13-09-10-511931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7081530094146729,-9.386246681213379,-179.76881408691406,-0.05364818125963211,-179.12554931640625,-8.641847610473633,-1.5821338891983032,173.1221923828125,3.529510259628296,3.130472625033679e-15,-2.249411134975062e-16,2.9103178564930904e-17,-2.3759381771087646,-130.19651794433594,-174.3048095703125,-0.1127360612154007,-0.6096932888031006,2.665196657180786,-0.6139003038406372,-13.183873176574707,4.8290910720825195,7.856729488189568e-15,-1.3269114167082253e-15,-0.34462615847587585,1.3460921049118042,1.0906778573989868,0.5766916275024414,0.002114222152158618,-0.0003260658122599125,-7.682413706788793e-05,-0.005953784100711346,0.014224778860807419,-0.0004566238494589925
13-09-10-520941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7081530094146729,-9.386246681213379,-179.76881408691406,-0.05364818125963211,-179.12554931640625,-8.641847610473633,-1.5821338891983032,173.1221923828125,3.529510259628296,3.130472625033679e-15,-2.249411134975062e-16,2.9103178564930904e-17,-2.3759381771087646,-130.19651794433594,-174.3048095703125,-0.1127360612154007,-0.6096932888031006,2.665196657180786,-0.6139003038406372,-13.183873176574707,4.8290910720825195,7.856729488189568e-15,-1.3269114167082253e-15,-0.34462615847587585,1.34609854221344,1.090667724609375,0.576697826385498,0.0016533192247152328,-0.00011391555744921789,0.00027511653024703264,-0.00024693721206858754,-0.011681419797241688,0.00989516917616129
13-09-10-531462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.707043170928955,-9.384960174560547,-179.76722717285156,-0.052137590944767,-179.12680053710938,-8.641868591308594,-1.5798321962356567,173.12318420410156,3.530351161956787,-2.9992439280979383e-15,-2.8133860529872684e-16,-1.5517176402088812e-16,-2.3772964477539062,-130.19790649414062,-174.30523681640625,-0.11414102464914322,-0.6094390749931335,2.6649484634399414,-0.6150433421134949,-13.183873176574707,4.829777717590332,2.2841442503728166e-16,-7.861068732099234e-16,-0.34459829330444336,1.3460997343063354,1.0906649827957153,0.5767005085945129,0.00171596126165241,-0.00022485811496153474,8.770927524892613e-05,-0.020811308175325394,-0.0055308593437075615,-0.014686305075883865
13-09-10-541459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.707043170928955,-9.384960174560547,-179.76722717285156,-0.052137590944767,-179.12680053710938,-8.641868591308594,-1.5798321962356567,173.12318420410156,3.530351161956787,-2.9992439280979383e-15,-2.8133860529872684e-16,-1.5517176402088812e-16,-2.3772964477539062,-130.19790649414062,-174.30523681640625,-0.11414102464914322,-0.6094390749931335,2.6649484634399414,-0.6150433421134949,-13.183873176574707,4.829777717590332,2.2841442503728166e-16,-7.861068732099234e-16,-0.34459829330444336,1.3460997343063354,1.0906649827957153,0.5767005085945129,0.00171596126165241,-0.00022485811496153474,8.770927524892613e-05,-0.020811308175325394,-0.0055308593437075615,-0.014686305075883865
13-09-10-552454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7062679529190063,-9.379432678222656,-179.76473999023438,-0.05465729534626007,-179.12982177734375,-8.639656066894531,-1.585070252418518,173.12429809570312,3.526423692703247,-5.8091044182004975e-16,-8.102197704009954e-17,1.0868100413463126e-16,-2.378349542617798,-130.20272827148438,-174.3018035888672,-0.11229168623685837,-0.6068950295448303,2.6620280742645264,-0.6135627031326294,-13.184489250183105,4.828300952911377,-1.1939339143737598e-15,-1.953512086252593e-15,-0.3414746820926666,1.3460994958877563,1.090649962425232,0.5767021775245667,0.001791701652109623,-0.0006687064305879176,0.00011361273209331557,-0.008516576141119003,0.020660720765590668,0.002134006004780531
13-09-10-561458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7048379182815552,-9.379927635192871,-179.76473999023438,-0.055248986929655075,-179.13150024414062,-8.638731956481934,-1.5850327014923096,173.12559509277344,3.5266778469085693,-1.4767340750229739e-15,8.551368688027069e-17,2.338295860784172e-16,-2.378194808959961,-130.20144653320312,-174.30210876464844,-0.11179784685373306,-0.6085584163665771,2.6626224517822266,-0.6129562258720398,-13.184170722961426,4.829006671905518,-6.0484932932699815e-15,-1.562132360281626e-15,-0.33884871006011963,1.3461018800735474,1.0906486511230469,0.576703667640686,0.0015972534893080592,0.00011906866711797193,0.00033712564618326724,-0.013883190229535103,-0.008588378317654133,0.022437434643507004
13-09-10-571466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7048379182815552,-9.379927635192871,-179.76473999023438,-0.055248986929655075,-179.13150024414062,-8.638731956481934,-1.5850327014923096,173.12559509277344,3.5266778469085693,-1.4767340750229739e-15,8.551368688027069e-17,2.338295860784172e-16,-2.378194808959961,-130.20144653320312,-174.30210876464844,-0.11179784685373306,-0.6085584163665771,2.6626224517822266,-0.6129562258720398,-13.184170722961426,4.829006671905518,-6.0484932932699815e-15,-1.562132360281626e-15,-0.33884871006011963,1.3461048603057861,1.0906461477279663,0.5767048001289368,0.0017011562595143914,-2.7577963919611648e-05,6.545617361553013e-05,-0.003760765539482236,0.0009733941988088191,-0.017189690843224525
13-09-10-581455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.705403447151184,-9.378847122192383,-179.76461791992188,-0.05422709882259369,-179.1328887939453,-8.639404296875,-1.5856727361679077,173.12677001953125,3.5261473655700684,-1.4285434060383614e-15,1.0408520850362134e-16,-4.439686797086463e-17,-2.378284215927124,-130.20079040527344,-174.3024139404297,-0.11292219907045364,-0.6093630790710449,2.662698984146118,-0.612542450428009,-13.183634757995605,4.829604625701904,2.551042585047193e-15,2.3726017539391553e-15,-0.3366914391517639,1.3461071252822876,1.0906440019607544,0.5767049789428711,0.0015254826284945011,3.289045343990438e-05,6.815391679992899e-05,0.018130816519260406,0.032848455011844635,-0.0011876431526616216
13-09-10-590457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.705403447151184,-9.378847122192383,-179.76461791992188,-0.05422709882259369,-179.1328887939453,-8.639404296875,-1.5856727361679077,173.12677001953125,3.5261473655700684,-1.4285434060383614e-15,1.0408520850362134e-16,-4.439686797086463e-17,-2.378284215927124,-130.20079040527344,-174.3024139404297,-0.11292219907045364,-0.6093630790710449,2.662698984146118,-0.612542450428009,-13.183634757995605,4.829604625701904,2.551042585047193e-15,2.3726017539391553e-15,-0.3366914391517639,1.346114158630371,1.0906424522399902,0.5767045617103577,0.0018111710669472814,-8.818580681690946e-05,6.031757584423758e-05,-0.01353298407047987,-0.007594660855829716,0.002553435042500496
13-09-10-601456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7051808834075928,-9.380013465881348,-179.76382446289062,-0.0533430352807045,-179.132568359375,-8.638323783874512,-1.5848724842071533,173.12786865234375,3.5257163047790527,-1.1609373223969949e-15,1.0535685642035626e-16,1.224898447840282e-16,-2.3779807090759277,-130.20098876953125,-174.3036346435547,-0.1146029382944107,-0.6099791526794434,2.6634600162506104,-0.610441267490387,-13.182660102844238,4.829905033111572,-3.275881288781167e-15,-6.84915711589274e-16,-0.33357131481170654,1.3461174964904785,1.0906411409378052,0.5767050981521606,0.001672441721893847,0.00014271173859015107,0.00023404345847666264,-0.015845203772187233,-0.01294412650167942,0.013671906664967537
13-09-10-611457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7057888507843018,-9.37904167175293,-179.76368713378906,-0.05533135309815407,-179.13351440429688,-8.63766098022461,-1.5855934619903564,173.12774658203125,3.5252697467803955,-2.4950297785529237e-15,-1.3889089080215401e-16,-4.254920125404983e-17,-2.3767895698547363,-130.20050048828125,-174.30160522460938,-0.11304322630167007,-0.6093901991844177,2.6621787548065186,-0.6120439171791077,-13.183588027954102,4.828019142150879,-5.534632920763398e-16,-7.556204739602584e-15,-0.3385053277015686,1.3461174964904785,1.0906411409378052,0.5767050981521606,0.001672441721893847,0.00014271173859015107,0.00023404345847666264,-0.015845203772187233,-0.01294412650167942,0.013671906664967537
13-09-10-620464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.702887773513794,-9.377286911010742,-179.76535034179688,-0.0575440488755703,-179.1345977783203,-8.637101173400879,-1.5856205224990845,173.12802124023438,3.524596691131592,-3.238004198841441e-16,1.1746499387800947e-16,8.284007866746046e-18,-2.377986192703247,-130.202392578125,-174.30430603027344,-0.11370884627103806,-0.6090943813323975,2.6639404296875,-0.6113937497138977,-13.183320045471191,4.829035758972168,4.95149541756678e-15,-1.1312831224300954e-15,-0.3393165171146393,1.3461315631866455,1.090639352798462,0.5767052173614502,0.0019196630455553532,0.0005975733511149883,3.486159766907804e-05,-0.003343642456457019,-0.03047989495098591,-0.007021424826234579
13-09-10-631734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.704397201538086,-9.37822151184082,-179.7646484375,-0.054424453526735306,-179.13519287109375,-8.636858940124512,-1.5832245349884033,173.12718200683594,3.5234878063201904,1.2129258753588589e-15,8.386152264687157e-17,-5.993684544110234e-17,-2.3787200450897217,-130.20059204101562,-174.30409240722656,-0.11493638902902603,-0.610851526260376,2.662078380584717,-0.6115497946739197,-13.182826042175293,4.8279194831848145,2.321375742388057e-15,-6.883430451218813e-17,-0.33683985471725464,1.346139669418335,1.0906368494033813,0.5767057538032532,0.0017288874369114637,7.288815686479211e-05,0.0003733694029506296,0.010433007031679153,0.00959665235131979,0.02790937013924122
