time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
11-06-21-995228,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-007232,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-016230,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-025236,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-035236,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-046747,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-054747,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-064750,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-074753,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-085748,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-094754,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-105748,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-114749,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-124753,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-136753,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-145267,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-156266,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-166266,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-176267,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-186272,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-195267,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-206271,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-216265,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-225273,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-235273,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-245786,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-254788,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-266787,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-275786,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-284787,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-295786,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-305787,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-315786,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-324793,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-335792,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-345306,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-355341,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-367308,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-376306,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-385308,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-396305,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-405307,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-415308,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-426314,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-436314,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-445392,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-456392,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-466392,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-477392,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-487390,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-496391,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-506390,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-516250,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-525255,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-535256,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-545306,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-555306,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-566342,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-577306,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-585307,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-595311,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-606306,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-615307,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-625390,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-636389,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-645780,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-655817,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-665824,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-675778,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-684782,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-694781,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-706779,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-715780,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-724785,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-735787,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-745303,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-755304,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-766303,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-775305,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-786308,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-796302,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-805306,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-816302,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-825379,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-836342,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-845856,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-854856,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-864856,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-875857,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-885859,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-895856,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-904857,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-914857,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-924862,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-934866,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-945450,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-955818,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-965817,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-974818,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-984818,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-22-995818,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-005816,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-014819,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-024826,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-035826,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-045347,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-057346,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-066353,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-077347,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-086347,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-096347,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-106346,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-116345,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-126354,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-136353,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-145906,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-155908,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-165905,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-175906,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-186906,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-195904,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-205906,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-214907,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-225915,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-235916,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-246433,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-257434,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-266433,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-276431,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-285438,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-296438,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-305438,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-315438,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-325440,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-336474,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-345668,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-357668,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-365669,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-376669,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-385671,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-395707,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-406679,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-416669,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-425675,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-436673,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-446186,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-455186,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-465187,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-476185,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-485223,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-496185,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-506186,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-515187,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-525189,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-535190,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-545700,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-555701,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-565703,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-576700,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-585741,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-596702,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-605736,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-616703,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-625707,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-636705,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-646213,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-656213,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-666211,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-675214,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-685215,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-696212,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-705213,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-716213,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-725223,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-736221,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-745776,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-755774,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-764775,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-775774,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-785775,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-795306,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-805325,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-816319,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-825325,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-835362,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-845943,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-855943,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-865941,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-874942,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-885940,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-894941,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-904943,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-915940,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-924985,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-935948,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-945059,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-955059,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-965059,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-975062,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-987057,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-23-995059,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-006059,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-015059,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-025063,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-035099,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-045646,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-055647,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-066646,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-075647,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-085647,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-096615,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-104986,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-114988,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-124990,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-134993,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-146271,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-157270,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-165307,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-176304,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-186270,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-196270,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-205277,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-216270,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-225278,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-235283,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-245792,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-254794,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-264794,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-274794,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-284795,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-295795,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-305795,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-315792,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-324798,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-335796,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-345309,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-357308,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-365343,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-375343,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-385346,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-396345,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-405346,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-416308,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-425388,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-436393,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-445642,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-455680,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-466679,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-475680,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-486641,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-495643,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-505643,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-515929,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-524935,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-535936,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-545457,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-556491,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-565492,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-576491,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-585493,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-596493,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-606457,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-615457,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-625461,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-636463,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-646009,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-655012,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-666011,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-676011,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-686012,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-696011,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-705975,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-715011,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-725978,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-734979,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-745491,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-755527,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-766493,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-776491,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-785494,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-796495,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-806493,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-816491,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-825499,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-836499,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-846012,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-856012,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-866021,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-875023,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-886013,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-895013,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-906012,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-916024,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-925043,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-936042,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-945543,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-955550,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-965550,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-976543,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-985544,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-24-995551,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-005552,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-015551,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-025578,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-035579,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-046959,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-054969,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-064970,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-075959,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-084968,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-096951,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-105953,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-114969,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-124965,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-135975,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-145088,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-155078,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-166077,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-177077,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-186085,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-196077,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-205077,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-215267,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-226269,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-236270,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-245393,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-255386,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-265400,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-276384,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-286384,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-295395,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-305387,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-316383,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-325386,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-336392,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-345683,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-356683,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-365691,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-376683,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-386696,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-397692,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-405692,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-416683,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-425690,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-436691,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-445792,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-454801,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-464804,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-475791,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-484793,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-494802,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-505792,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-514810,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-525792,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-535796,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-545002,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-555984,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-564985,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-575003,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-585985,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-594986,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-604986,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-615985,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-624986,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-634994,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-645518,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-656507,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-665508,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-675512,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-686509,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-696510,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-706509,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-715159,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-725168,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-735167,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-745682,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-756680,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-765681,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-775723,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-786718,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-796717,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-806683,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-816681,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-826685,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-836686,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-846198,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-855198,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-866197,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-875234,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-887198,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-896198,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-906198,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-915198,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-926197,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-935203,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-945530,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-957528,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-966528,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-976528,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-986528,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-25-995529,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-26-007527,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-26-016528,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-26-025565,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-26-035605,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-26-046187,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-26-056152,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-26-065155,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-26-075190,2,2,[0.],[0.],[0.],[0.],[0.]
11-06-26-085192,2,2,[0.],[0.],[0.],[0.],[0.]
