time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
13-18-16-215075,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-225077,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-235074,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-245074,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-255074,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-266075,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-276077,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-286076,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-295589,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-305608,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-316589,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-325598,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-335603,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-345598,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-356598,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-366599,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-375636,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-385620,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-395122,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-406121,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-416131,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-425130,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-435133,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-445129,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-456133,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-465131,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-475149,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-486140,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-495190,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-506192,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-515191,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-525191,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-535201,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-545191,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-555195,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-566193,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-575211,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-586200,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-595293,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-605299,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-616288,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-626280,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-636279,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-646279,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-656279,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-665288,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-675298,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-686300,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-695346,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-707346,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-715347,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-726347,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-735701,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-745700,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-755701,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-765702,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-775705,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-784705,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-795216,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-805217,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-816216,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-825253,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-836216,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-845216,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-856216,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-865216,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-875219,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-886220,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-895730,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-904730,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-915730,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-924767,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-934769,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-945732,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-954734,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-965734,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-974811,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-984812,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-995403,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-005405,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-016406,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-025403,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-036404,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-045407,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-057364,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-065365,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-075374,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-086372,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-095884,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-105884,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-115885,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-125885,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-135884,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-144920,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-155921,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-165925,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-175891,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-185887,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-195398,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-205399,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-216399,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-226398,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-236398,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-246399,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-255435,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-265441,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-275409,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-286408,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-296035,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-305998,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-314998,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-325997,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-336997,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-344999,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-355998,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-365997,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-375001,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-385005,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-396591,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-406588,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-415628,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-425630,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-435625,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-445592,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-455625,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-464626,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-475597,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-486595,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-496108,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-506107,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-517107,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-525108,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-536107,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-545111,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-556106,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-566106,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-575186,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-585153,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-595661,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-605164,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-615201,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-625210,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-636201,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-646163,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-656163,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-665163,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-675171,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-685210,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-696768,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-705768,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-715761,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-724764,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-734770,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-744768,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-755728,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-764732,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-775734,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-785733,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-795246,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-806246,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-815286,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-826245,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-835245,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-845285,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-855282,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-866245,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-875248,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-886253,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-895845,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-905810,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-914845,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-924849,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-935844,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-945810,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-955807,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-964844,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-975888,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-985850,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-17-995358,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-005358,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-015363,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-025396,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-036363,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-046397,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-056394,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-065395,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-076365,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-086364,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-095874,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-104875,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-115874,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-125874,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-134914,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-145911,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-156325,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-167329,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-175411,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-186410,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-196005,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-205006,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-215961,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-224966,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-234997,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-245001,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-256003,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-265997,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-274966,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-285009,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-295498,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-306494,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-315530,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-325531,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-335535,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-346494,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-355531,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-365535,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-375508,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-385508,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-396028,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-405061,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-416061,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-427027,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-436026,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-446025,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-456026,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-466026,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-476027,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-485027,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-496542,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-506542,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-515576,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-18-526541,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-536538,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-546538,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-555539,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-566540,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-575545,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-586548,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-596070,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-606066,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-615068,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-625106,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-636067,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-646069,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-657066,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-666071,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-676082,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-685114,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-695702,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-705704,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-714703,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-724703,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-735702,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-744708,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-755702,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-765666,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-774666,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-784672,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-795180,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-806184,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-816181,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-826185,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-835185,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-845216,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-855216,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-866181,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-876184,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-886183,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-895697,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-904697,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-915696,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-925696,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-935695,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-944696,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-955696,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-964735,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-975701,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-984739,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-18-995327,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-006325,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-016325,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-026325,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-036324,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-046327,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-055325,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-066325,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-075327,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-085332,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-095842,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-105843,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-114843,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-124886,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-135878,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-144881,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-155882,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-165880,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-175851,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-184851,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-195359,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-205362,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-215399,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-226359,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-236359,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-247358,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-255360,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-266359,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-275396,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-286402,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-295814,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-305813,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-316817,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-324851,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-334820,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-344849,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-355815,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-364816,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-375819,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-384823,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-395401,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-405405,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-416402,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-425437,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-436439,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-446437,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-456402,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-466405,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-476406,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-486410,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-495755,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-504755,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-515753,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-525217,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-536222,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-545223,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-555224,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-566225,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-576226,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-585228,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-595743,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-605743,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-615740,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-625739,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-635739,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-645739,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-654777,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-665776,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-675742,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-685784,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-695297,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-705295,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-715301,8 0,8 0,[0.],[0.],[0.],[0.],0.0
13-18-19-726302,8 0,8 0,[0.],[0.],[0.],[0.],0.0
