time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z
12-50-12-193462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.044955015182495,-14.704039573669434,-178.65432739257812,-0.0050043934024870396,179.9607391357422,-8.190707206726074,-1.4087363481521606,-154.71194458007812,3.785640239715576,-8.099762616635496e-16,1.0487514084231886e-15,3.2413616256861204e-16,-2.041182518005371,-140.9687042236328,-173.8799285888672,0.03459770604968071,0.1509784758090973,2.8812484741210938,-0.825096845626831,1.0487970113754272,4.853378772735596,-8.98013912173758e-15,1.6743924955174355e-15,-0.6700629591941833
12-50-12-202490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0438449382781982,-14.704401969909668,-178.65489196777344,-0.006707252003252506,179.96273803710938,-8.19066047668457,-1.4086817502975464,-154.71485900878906,3.7853684425354004,-1.469931129907101e-15,1.4155442031550864e-15,2.0840820827229453e-16,-2.041560173034668,-140.96885681152344,-173.87916564941406,0.03720248118042946,0.15023434162139893,2.879611015319824,-0.8244664072990417,1.048684000968933,4.851220607757568,-1.9552571858821735e-15,-5.307807026609353e-15,-0.6750245094299316
12-50-12-213455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.045484781265259,-14.702802658081055,-178.6536102294922,-0.00705643929541111,179.96182250976562,-8.190604209899902,-1.4110792875289917,-154.71482849121094,3.786741256713867,-8.158800680710222e-17,-9.084693057098388e-16,-7.669286708555467e-16,-2.0403618812561035,-140.96876525878906,-173.8791046142578,0.035972051322460175,0.14846324920654297,2.881559371948242,-0.8259292244911194,1.0490326881408691,4.8532209396362305,-5.011829574399704e-15,-5.280989116466335e-15,-0.6734756231307983
12-50-12-222465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0482094287872314,-14.702930450439453,-178.65338134765625,-0.0068324413150548935,179.9630584716797,-8.188417434692383,-1.4118589162826538,-154.7149200439453,3.784325361251831,1.982814555788145e-15,4.060753704114696e-17,-1.173051905245981e-15,-2.040386438369751,-140.9691619873047,-173.8775634765625,0.03505456820130348,0.15011167526245117,2.8791167736053467,-0.8240677118301392,1.0481144189834595,4.85216760635376,-4.120455299389588e-15,5.175041811907293e-15,-0.6731969118118286
12-50-12-233008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0476160049438477,-14.703200340270996,-178.65255737304688,-0.005760647356510162,179.96311950683594,-8.18973159790039,-1.4100786447525024,-154.71640014648438,3.7855663299560547,-8.663689094951031e-16,-1.4270854505778999e-15,2.6877226272127846e-16,-2.0406734943389893,-140.96780395507812,-173.87664794921875,0.03536213934421539,0.14868517220020294,2.87941575050354,-0.824847400188446,1.049060583114624,4.852845668792725,2.191654552340192e-15,-2.556183704460112e-16,-0.6725010871887207
12-50-12-242999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.048189401626587,-14.70422077178955,-178.6527557373047,-0.006710592191666365,179.96432495117188,-8.19012451171875,-1.4108601808547974,-154.7156219482422,3.785761594772339,3.2171916464153374e-15,7.600328697528311e-16,-5.011090326394988e-16,-2.0404486656188965,-140.96812438964844,-173.87583923339844,0.036300502717494965,0.1485687792301178,2.8787567615509033,-0.8263803720474243,1.049777865409851,4.8527512550354,1.380432146392554e-15,-5.579943889485583e-16,-0.6722683906555176
12-50-12-252002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.04691219329834,-14.704412460327148,-178.6531982421875,-0.007965345866978168,179.96360778808594,-8.190604209899902,-1.4110157489776611,-154.7159881591797,3.785156011581421,1.381218378256063e-16,1.1301269224570933e-15,-4.501114023468039e-16,-2.040544271469116,-140.9691162109375,-173.87489318847656,0.03733493760228157,0.14840161800384521,2.877939462661743,-0.8271777629852295,1.0504440069198608,4.851844787597656,-3.1231908945443705e-15,-3.5036298135730087e-15,-0.6734012365341187
12-50-12-262998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0457663536071777,-14.698768615722656,-178.65245056152344,-0.008752364665269852,179.96144104003906,-8.192912101745605,-1.4092116355895996,-154.7157745361328,3.7874066829681396,2.375136288275577e-15,-1.2921639017503673e-15,-6.659330017921457e-17,-2.040451765060425,-140.97219848632812,-173.8731689453125,0.03739988058805466,0.1480945646762848,2.8765881061553955,-0.8270989656448364,1.051416039466858,4.850871562957764,1.1278567682793334e-15,-1.449211221709603e-15,-0.6733086705207825
12-50-12-272001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.045494794845581,-14.699703216552734,-178.6511993408203,-0.008051096461713314,179.96334838867188,-8.193755149841309,-1.4112513065338135,-154.7173614501953,3.789400577545166,-2.994869849958317e-15,-8.424617751357649e-16,8.720465713405487e-16,-2.041712760925293,-140.97161865234375,-173.87255859375,0.03692662715911865,0.147834911942482,2.8757452964782715,-0.8270897269248962,1.0503071546554565,4.84963321685791,-1.0203122772191255e-15,2.444841170603975e-15,-0.6739758253097534
12-50-12-282005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0452823638916016,-14.69734001159668,-178.65338134765625,-0.008515761233866215,179.96112060546875,-8.197452545166016,-1.407841444015503,-154.7159881591797,3.7904844284057617,-7.116894701399167e-16,1.3335006977631533e-15,2.335162368274923e-16,-2.0403897762298584,-140.9732208251953,-173.8722686767578,0.03739168122410774,0.14852388203144073,2.876174211502075,-0.8253037333488464,1.0524119138717651,4.84871244430542,6.316415320200674e-15,-7.319790856002094e-16,-0.6740936636924744
12-50-12-292005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047193765640259,-14.696646690368652,-178.65235900878906,-0.006545950658619404,179.95799255371094,-8.19664192199707,-1.406349539756775,-154.7142791748047,3.7878143787384033,2.061860940975337e-15,3.8081243408859776e-16,-9.866381647636755e-16,-2.0373964309692383,-140.97279357910156,-173.87290954589844,0.03787107393145561,0.14917995035648346,2.8799335956573486,-0.8243704438209534,1.0512455701828003,4.850729465484619,8.678914723936164e-15,1.5811679434635088e-15,-0.6715050935745239
12-50-12-302006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0449581146240234,-14.695046424865723,-178.65386962890625,-0.009326204657554626,179.95741271972656,-8.196385383605957,-1.407365083694458,-154.7139129638672,3.786346197128296,-1.3683752676630994e-15,-6.186754587129419e-16,-6.943628288686788e-16,-2.0387532711029053,-140.97412109375,-173.87376403808594,0.03872144967317581,0.14849990606307983,2.880169153213501,-0.8259233236312866,1.0535569190979004,4.850409984588623,8.703950688516396e-16,-4.377489988332747e-15,-0.6729134917259216
12-50-12-312001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047133445739746,-14.695792198181152,-178.65457153320312,-0.006946922279894352,179.9595947265625,-8.196015357971191,-1.4071780443191528,-154.716064453125,3.7867684364318848,7.505939051655436e-16,5.395048773198586e-16,-4.714085634978556e-16,-2.03784441947937,-140.97425842285156,-173.87417602539062,0.03896104916930199,0.1495082825422287,2.8782012462615967,-0.8276035189628601,1.0519787073135376,4.850591659545898,6.042669941757608e-15,-2.983692826702823e-15,-0.6704168915748596
12-50-12-322005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0479671955108643,-14.69678783416748,-178.65492248535156,-0.00669084070250392,179.960693359375,-8.197086334228516,-1.4064487218856812,-154.71661376953125,3.78769850730896,2.529672790820914e-15,5.00818870915505e-16,6.772668981964492e-16,-2.0371763706207275,-140.97470092773438,-173.87396240234375,0.03964870423078537,0.15116247534751892,2.8786392211914062,-0.8276947736740112,1.0509934425354004,4.85076379776001,2.239613134297257e-15,9.886843846060051e-16,-0.6697445511817932
12-50-12-332096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.049165964126587,-14.697222709655762,-178.65557861328125,-0.006510018836706877,179.9607696533203,-8.197503089904785,-1.4053268432617188,-154.71713256835938,3.787912607192993,-1.7534773148246093e-15,4.263715040549892e-16,3.4361810564391816e-16,-2.035858392715454,-140.97390747070312,-173.8741912841797,0.04074510559439659,0.15273572504520416,2.878159761428833,-0.8284319639205933,1.0490070581436157,4.849291801452637,3.59061580915173e-16,5.1709409018931615e-15,-0.6721691489219666
12-50-12-343094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0483481884002686,-14.696802139282227,-178.65652465820312,-0.0076825423166155815,179.9599151611328,-8.197977066040039,-1.4065853357315063,-154.71640014648438,3.7874860763549805,2.140784929901651e-15,-8.427343609261032e-16,-6.376107743696934e-16,-2.035762071609497,-140.9736328125,-173.8739471435547,0.040169402956962585,0.15214605629444122,2.879359483718872,-0.8284714818000793,1.0502228736877441,4.850507736206055,-4.3603570529086345e-15,8.432574672985037e-15,-0.6754831075668335
12-50-12-353096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0500757694244385,-14.696085929870605,-178.65708923339844,-0.007903505116701126,179.96142578125,-8.19898796081543,-1.4086952209472656,-154.71768188476562,3.788255214691162,2.5768902189491315e-15,-1.0520160851601435e-15,1.0997538959204404e-16,-2.0344839096069336,-140.9734649658203,-173.8728485107422,0.041538532823324203,0.15148909389972687,2.878065824508667,-0.8309590816497803,1.0493035316467285,4.848936080932617,-4.245207582410622e-15,5.569754083130114e-16,-0.6785475611686707
12-50-12-363094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.051792621612549,-14.695590019226074,-178.6547393798828,-0.005642467178404331,179.96006774902344,-8.198551177978516,-1.4065310955047607,-154.71717834472656,3.7895803451538086,2.3146337836443863e-15,6.489005588862908e-16,1.891866484189303e-16,-2.0345661640167236,-140.97412109375,-173.87225341796875,0.043190520256757736,0.1532670557498932,2.877295970916748,-0.8332170844078064,1.0498313903808594,4.849461078643799,1.4536824968799217e-15,2.860764629133701e-15,-0.6766111254692078
12-50-12-372097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0506670475006104,-14.695772171020508,-178.65493774414062,-0.007701949682086706,179.96014404296875,-8.196422576904297,-1.4074982404708862,-154.71685791015625,3.7889511585235596,2.3047372095073447e-16,-2.0041560538200295e-16,-2.3519860307941697e-16,-2.0348105430603027,-140.97409057617188,-173.87269592285156,0.04237211495637894,0.15253020823001862,2.8782408237457275,-0.8337633013725281,1.048621654510498,4.849637508392334,-5.733323768541444e-15,2.681907481332088e-16,-0.6779874563217163
12-50-12-383095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.046337604522705,-14.696175575256348,-178.65695190429688,-0.008268254809081554,179.9595184326172,-8.19940185546875,-1.4062199592590332,-154.71533203125,3.7887814044952393,5.87391779113762e-16,1.2533120886465887e-15,-3.171159005622092e-16,-2.036604166030884,-140.97486877441406,-173.87355041503906,0.042887479066848755,0.1537720412015915,2.8768298625946045,-0.8326467275619507,1.046514868736267,4.848906993865967,4.118994591072048e-15,5.067115414866992e-15,-0.6745535731315613
12-50-12-394095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.049877166748047,-14.696981430053711,-178.6558380126953,-0.006654552184045315,179.9608154296875,-8.198298454284668,-1.4077118635177612,-154.71572875976562,3.787783622741699,-6.705967784346176e-16,1.2342249423340419e-15,-6.591894680965887e-16,-2.0346126556396484,-140.97372436523438,-173.8741912841797,0.04289691522717476,0.15342147648334503,2.8792171478271484,-0.8325543999671936,1.0467338562011719,4.850352764129639,7.221650442359659e-15,3.048351298489717e-15,-0.6735147833824158
12-50-12-402111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0505335330963135,-14.695712089538574,-178.65513610839844,-0.007153671234846115,179.96092224121094,-8.197463035583496,-1.4090663194656372,-154.7161102294922,3.787853479385376,2.7780577910649492e-15,-3.6782297208421625e-16,8.299888444105309e-16,-2.034555435180664,-140.9750518798828,-173.87353515625,0.0423210933804512,0.15312720835208893,2.879073143005371,-0.8318683505058289,1.0473500490188599,4.849565505981445,7.866848990810416e-15,6.1518855229436304e-15,-0.6770347952842712
12-50-12-413098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.050654172897339,-14.696172714233398,-178.65530395507812,-0.00589400390163064,179.9610137939453,-8.19726848602295,-1.40762197971344,-154.71702575683594,3.7876784801483154,-2.434462475901268e-15,1.253965468686277e-15,-2.537995789500194e-16,-2.0344295501708984,-140.97406005859375,-173.87399291992188,0.04330054298043251,0.15285757184028625,2.878397226333618,-0.8321027755737305,1.0458170175552368,4.849075794219971,6.035159380023643e-17,-2.054185975440266e-15,-0.6785662174224854
12-50-12-422101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.052703380584717,-14.697005271911621,-178.6558837890625,-0.0059609548188745975,179.96261596679688,-8.197786331176758,-1.407241940498352,-154.718505859375,3.787501811981201,-1.502028490531237e-15,1.1466399356429343e-15,1.9010554350908076e-18,-2.032188892364502,-140.9744110107422,-173.8739471435547,0.044843416661024094,0.151570126414299,2.8782365322113037,-0.8332628011703491,1.0478026866912842,4.849093914031982,-3.319306550404527e-15,3.4563670691821133e-15,-0.6789670586585999
12-50-12-432635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.054831027984619,-14.696900367736816,-178.6547088623047,-0.004461656324565411,179.96241760253906,-8.19825267791748,-1.4051603078842163,-154.71636962890625,3.786635160446167,8.727373267090346e-16,-1.3039681529033033e-15,7.031981501321496e-17,-2.032094955444336,-140.972412109375,-173.87164306640625,0.04600222781300545,0.14960536360740662,2.8756606578826904,-0.8365447521209717,1.0475683212280273,4.849256992340088,-4.563576879976531e-16,1.7732337230446055e-15,-0.6767470240592957
12-50-12-443643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05465030670166,-14.698948860168457,-178.65638732910156,-0.005967878736555576,179.96340942382812,-8.196822166442871,-1.4068922996520996,-154.71572875976562,3.7863309383392334,-6.105318721998023e-16,4.723096477350565e-16,-2.3950817436614884e-16,-2.032104730606079,-140.9720001220703,-173.87440490722656,0.044604264199733734,0.15035414695739746,2.8770599365234375,-0.8371620774269104,1.0461313724517822,4.850427627563477,7.585909549788082e-16,3.117877668624481e-15,-0.674745500087738
12-50-12-452640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.054363965988159,-14.698385238647461,-178.6554412841797,-0.006674778647720814,179.9650421142578,-8.199525833129883,-1.4069383144378662,-154.7166290283203,3.7880773544311523,-1.8523185423517793e-15,1.5214331683198858e-15,1.4144664596088237e-15,-2.032334804534912,-140.97276306152344,-173.8715362548828,0.044162504374980927,0.15036419034004211,2.8770787715911865,-0.8360618352890015,1.0473285913467407,4.84945011138916,7.723374315039746e-15,2.224937970848721e-16,-0.6794334650039673
12-50-12-463639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.050636053085327,-14.695350646972656,-178.65585327148438,-0.008245128206908703,179.96311950683594,-8.198869705200195,-1.4059982299804688,-154.71530151367188,3.7861440181732178,-1.6389252143126482e-15,9.84071125537903e-16,-5.491694703084709e-16,-2.03367280960083,-140.97511291503906,-173.87120056152344,0.04480060562491417,0.15054374933242798,2.8765265941619873,-0.8347163796424866,1.047345757484436,4.84902286529541,-4.344193546692654e-15,-9.488717185026849e-16,-0.6794600486755371
12-50-12-472637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0531082153320312,-14.695330619812012,-178.65570068359375,-0.006730363704264164,179.964111328125,-8.199990272521973,-1.4061204195022583,-154.716552734375,3.7872233390808105,2.559091515628477e-15,7.739208748955718e-16,1.2318463679390334e-15,-2.031224489212036,-140.97471618652344,-173.87217712402344,0.045082077383995056,0.1495112031698227,2.876237630844116,-0.8365398645401001,1.0468168258666992,4.848112106323242,3.327058807696035e-15,5.0169556325080296e-17,-0.6766743659973145
12-50-12-482638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0531082153320312,-14.695330619812012,-178.65570068359375,-0.006730363704264164,179.964111328125,-8.199990272521973,-1.4061204195022583,-154.716552734375,3.7872233390808105,2.559091515628477e-15,7.739208748955718e-16,1.2318463679390334e-15,-2.031224489212036,-140.97471618652344,-173.87217712402344,0.045082077383995056,0.1495112031698227,2.876237630844116,-0.8365398645401001,1.0468168258666992,4.848112106323242,3.327058807696035e-15,5.0169556325080296e-17,-0.6766743659973145
12-50-12-493640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0525219440460205,-14.693243980407715,-178.6584014892578,-0.007293257396668196,179.96246337890625,-8.201348304748535,-1.4040199518203735,-154.7185821533203,3.7884342670440674,-2.8053470750431147e-15,-1.3565028303579095e-15,-1.0235219894587374e-16,-2.0293166637420654,-140.975341796875,-173.87393188476562,0.045823004096746445,0.14986780285835266,2.8781795501708984,-0.8376501798629761,1.0472853183746338,4.847696781158447,-3.159084339200745e-15,3.4203899800221973e-15,-0.6970630884170532
12-50-12-504634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0539915561676025,-14.692879676818848,-178.65858459472656,-0.006191546563059092,179.96224975585938,-8.202573776245117,-1.4032694101333618,-154.7200469970703,3.7875115871429443,2.5165598737644703e-15,-8.083187770044505e-16,4.767793347185991e-16,-2.0296013355255127,-140.97537231445312,-173.87344360351562,0.0452909916639328,0.14956986904144287,2.8779003620147705,-0.8377394676208496,1.0467479228973389,4.847489833831787,-5.1160158974614036e-15,2.4089782191337016e-15,-0.7022603154182434
12-50-12-513638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0539915561676025,-14.692879676818848,-178.65858459472656,-0.006191546563059092,179.96224975585938,-8.202573776245117,-1.4032694101333618,-154.7200469970703,3.7875115871429443,2.5165598737644703e-15,-8.083187770044505e-16,4.767793347185991e-16,-2.0296013355255127,-140.97537231445312,-173.87344360351562,0.0452909916639328,0.14956986904144287,2.8779003620147705,-0.8377394676208496,1.0467479228973389,4.847489833831787,-5.1160158974614036e-15,2.4089782191337016e-15,-0.7022603154182434
12-50-12-522666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0512399673461914,-14.693364143371582,-178.6585693359375,-0.008648620918393135,179.96456909179688,-8.201462745666504,-1.4040898084640503,-154.7205810546875,3.7879621982574463,2.0514487884712137e-15,1.3156217380707463e-15,-2.714951295395662e-16,-2.030400276184082,-140.97451782226562,-173.87338256835938,0.04518869146704674,0.14892268180847168,2.8764941692352295,-0.8382817506790161,1.0472536087036133,4.848198413848877,4.441568666067246e-16,1.5550219422058999e-15,-0.7016397714614868
12-50-12-533232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0505497455596924,-14.690614700317383,-178.65818786621094,-0.008870523422956467,179.96275329589844,-8.200135231018066,-1.4022250175476074,-154.71954345703125,3.785365581512451,-1.6737183102309803e-16,-2.0356217396237506e-16,-4.003745011867582e-16,-2.03061580657959,-140.97732543945312,-173.87229919433594,0.0441572405397892,0.14924165606498718,2.8764946460723877,-0.8370898365974426,1.0481170415878296,4.847439765930176,-9.53485845779558e-15,-1.3934382314185253e-15,-0.7051765322685242
12-50-12-542203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0494134426116943,-14.690755844116211,-178.65875244140625,-0.008799128234386444,179.96255493164062,-8.20129108428955,-1.4034138917922974,-154.7192840576172,3.785153388977051,2.2444494806678423e-15,1.1938015654757513e-15,2.1576703199469287e-16,-2.0321786403656006,-140.97845458984375,-173.87289428710938,0.04308450222015381,0.14837661385536194,2.877455472946167,-0.837827205657959,1.0501903295516968,4.849298477172852,-2.7443969134993e-15,-1.2526577556948347e-15,-0.7034069299697876
12-50-12-553198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0494134426116943,-14.690755844116211,-178.65875244140625,-0.008799128234386444,179.96255493164062,-8.20129108428955,-1.4034138917922974,-154.7192840576172,3.785153388977051,2.2444494806678423e-15,1.1938015654757513e-15,2.1576703199469287e-16,-2.0321786403656006,-140.97845458984375,-173.87289428710938,0.04308450222015381,0.14837661385536194,2.877455472946167,-0.837827205657959,1.0501903295516968,4.849298477172852,-2.7443969134993e-15,-1.2526577556948347e-15,-0.7034069299697876
12-50-12-563197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.04815673828125,-14.693282127380371,-178.6584930419922,-0.011480782181024551,179.963623046875,-8.199348449707031,-1.403618574142456,-154.7182159423828,3.7842068672180176,3.9380901646369213e-16,8.584950500361047e-16,1.1587068728886375e-15,-2.031142234802246,-140.97657775878906,-173.8738250732422,0.046245329082012177,0.14943118393421173,2.8768765926361084,-0.8401084542274475,1.0484181642532349,4.847908020019531,-7.324427726113601e-15,4.37624442638381e-15,-0.703197717666626
12-50-12-573197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0491437911987305,-14.692201614379883,-178.6576385498047,-0.01199791207909584,179.96237182617188,-8.2007474899292,-1.4045461416244507,-154.7179718017578,3.78527569770813,2.3106849160442868e-15,-1.0581218162813077e-15,9.099003943440046e-17,-2.0294835567474365,-140.97657775878906,-173.87313842773438,0.046012893319129944,0.1490693986415863,2.8785998821258545,-0.8400676846504211,1.0483547449111938,4.848361968994141,-6.341711112137476e-15,-2.4038347703801775e-16,-0.7038273811340332
12-50-12-582198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0497679710388184,-14.693733215332031,-178.6573944091797,-0.011175794526934624,179.9637908935547,-8.200028419494629,-1.4045742750167847,-154.71771240234375,3.7848451137542725,-4.28084628190811e-16,8.52902197364503e-16,5.49419609725707e-16,-2.0289950370788574,-140.97640991210938,-173.87216186523438,0.04785308614373207,0.1504266858100891,2.87839937210083,-0.8399189710617065,1.0474876165390015,4.847745418548584,-4.221443649558929e-15,2.5110336190583464e-15,-0.7069911956787109
12-50-12-593196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0502243041992188,-14.694830894470215,-178.6588897705078,-0.011824425309896469,179.96522521972656,-8.199148178100586,-1.4046525955200195,-154.71861267089844,3.783827066421509,-4.3400795606073994e-16,8.15298857885418e-16,-8.308215307372411e-16,-2.0266425609588623,-140.97451782226562,-173.87339782714844,0.0484364777803421,0.1498389095067978,2.881010055541992,-0.8383432030677795,1.044748306274414,4.849413871765137,1.424572536757457e-14,3.4858114167363305e-15,-0.7078431248664856
12-50-12-602197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.051931381225586,-14.694672584533691,-178.65660095214844,-0.008781147189438343,179.9656219482422,-8.201067924499512,-1.4041144847869873,-154.7192840576172,3.788116216659546,-8.01107032612409e-16,8.555113764794015e-16,-8.849883612718675e-17,-2.0265774726867676,-140.97515869140625,-173.87301635742188,0.049489110708236694,0.15024518966674805,2.880354881286621,-0.8386521339416504,1.0462783575057983,4.849162578582764,1.0531143692553771e-14,5.554159359538215e-15,-0.7066782116889954
12-50-12-612200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0532164573669434,-14.692768096923828,-178.65731811523438,-0.01033804938197136,179.9637908935547,-8.201855659484863,-1.4041790962219238,-154.7184600830078,3.7878291606903076,2.3440681785614733e-15,1.1042864883352064e-15,-1.4100006901526622e-15,-2.025009870529175,-140.97561645507812,-173.87303161621094,0.04998021200299263,0.15015262365341187,2.880117416381836,-0.839479923248291,1.0464363098144531,4.848711967468262,5.866547228067969e-15,-3.346360782739829e-15,-0.706032931804657
12-50-12-622225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0532164573669434,-14.692768096923828,-178.65731811523438,-0.01033804938197136,179.9637908935547,-8.201855659484863,-1.4041790962219238,-154.7184600830078,3.7878291606903076,2.3440681785614733e-15,1.1042864883352064e-15,-1.4100006901526622e-15,-2.025009870529175,-140.97561645507812,-173.87303161621094,0.04998021200299263,0.15015262365341187,2.880117416381836,-0.839479923248291,1.0464363098144531,4.848711967468262,5.866547228067969e-15,-3.346360782739829e-15,-0.706032931804657
12-50-12-632765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.052419900894165,-14.693768501281738,-178.6553192138672,-0.009710495360195637,179.96578979492188,-8.200706481933594,-1.4032472372055054,-154.718994140625,3.7860524654388428,3.432985624645665e-16,3.641264938326189e-16,-1.4727695373133501e-16,-2.0256361961364746,-140.9750518798828,-173.87362670898438,0.04922771081328392,0.14793740212917328,2.879847526550293,-0.8413567543029785,1.0494155883789062,4.846027851104736,-4.961778397546447e-15,5.365524275151735e-15,-0.7099948525428772
12-50-12-642761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0524415969848633,-14.692764282226562,-178.6554718017578,-0.010665882378816605,179.96319580078125,-8.19968318939209,-1.4036563634872437,-154.7180633544922,3.784417152404785,-1.809207529951851e-15,2.772585270011417e-16,4.934847302625852e-16,-2.025019407272339,-140.97470092773438,-173.87411499023438,0.04920969158411026,0.1475548893213272,2.8804941177368164,-0.8412848114967346,1.0494414567947388,4.8464741706848145,-3.062935935292015e-15,-3.780456274361712e-15,-0.7103485465049744
12-50-12-651764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.053386926651001,-14.693584442138672,-178.65577697753906,-0.009426304139196873,179.9629364013672,-8.200325965881348,-1.4030048847198486,-154.71734619140625,3.7847869396209717,3.0002715908211946e-15,1.0487621022141477e-15,8.561746032771016e-16,-2.0245513916015625,-140.974365234375,-173.87451171875,0.04966511204838753,0.14764302968978882,2.8798301219940186,-0.8418906331062317,1.0498344898223877,4.845749855041504,2.3554823710421986e-15,8.11087648299686e-17,-0.710370659828186
12-50-12-661796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.051779270172119,-14.690425872802734,-178.65597534179688,-0.011346914805471897,179.9611358642578,-8.20142650604248,-1.4027711153030396,-154.7177276611328,3.7847237586975098,2.3337667756152033e-15,-1.5774375044846824e-15,-8.974198667920249e-16,-2.0245370864868164,-140.9757843017578,-173.873291015625,0.050482023507356644,0.1487531065940857,2.878530502319336,-0.8414940237998962,1.0480091571807861,4.844470977783203,-5.550329923583678e-15,1.4532099583744722e-15,-0.7106484174728394
