time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,State,Swing,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z,Center_of_Mass_Position_x,Center_of_Mass_Position_y,Center_of_Mass_Position_z,Center_of_Mass_Velocity_x,Center_of_Mass_Velocity_y,Center_of_Mass_Velocity_z,Center_of_Mass_Acceleration_x,Center_of_Mass_Acceleration_y,Center_of_Mass_Acceleration_z
1675297474530-1.0,12.0,7.84,0.09521484375,1.012451171875,-0.1806640625,-0.1450381679389313,-0.08396946564885496,-0.13740458015267176,0.0,0.0
1675297474629-1.0,12.0,7.84,0.103759765625,1.0107421875,-0.193603515625,-0.11450381679389313,-0.08396946564885496,-0.1450381679389313,0.0,0.0
1675297474631-1.0,12.0,7.84,0.103759765625,1.0107421875,-0.193603515625,-0.11450381679389313,-0.08396946564885496,-0.1450381679389313,0.0,0.0
1675297474730-1.0,12.0,7.84,0.096435546875,1.003173828125,-0.20458984375,-0.12213740458015267,-0.06870229007633588,-0.1450381679389313,0.0,0.0
1675297474732-1.0,13.0,7.84,0.096435546875,1.003173828125,-0.20458984375,-0.12213740458015267,-0.06870229007633588,-0.1450381679389313,0.0,0.0
1675297474832-1.0,13.0,7.84,0.099609375,1.013916015625,-0.18115234375,-0.183206106870229,-0.13740458015267176,-0.13740458015267176,0.0,0.0
1675297474833-1.0,13.0,7.84,0.099609375,1.013916015625,-0.18115234375,-0.183206106870229,-0.13740458015267176,-0.13740458015267176,0.0,0.0
1675297474934-1.0,13.0,7.84,0.1015625,1.02099609375,-0.175537109375,-0.1984732824427481,-0.1297709923664122,-0.11450381679389313,0.0,0.0
1675297474935-2.0,13.0,5.88,0.1015625,1.02099609375,-0.175537109375,-0.1984732824427481,-0.1297709923664122,-0.11450381679389313,0.0,0.0
1675297475035-2.0,13.0,5.88,0.09423828125,1.017578125,-0.169189453125,-0.1450381679389313,-0.19083969465648856,-0.07633587786259542,0.0,0.0
1675297475036-2.0,12.0,5.88,0.09423828125,1.017578125,-0.169189453125,-0.1450381679389313,-0.19083969465648856,-0.07633587786259542,0.0,0.0
1675297475137-2.0,12.0,5.88,0.09326171875,1.01953125,-0.177490234375,-0.1450381679389313,-0.22900763358778625,-0.06870229007633588,0.0,0.0
1675297475138-1.0,12.0,7.84,0.09326171875,1.01953125,-0.177490234375,-0.1450381679389313,-0.22900763358778625,-0.06870229007633588,0.0,0.0
1675297475238-1.0,12.0,7.84,0.091064453125,1.021728515625,-0.17236328125,-0.11450381679389313,-0.20610687022900764,-0.11450381679389313,0.0,0.0
1675297475240-2.0,13.0,7.84,0.091064453125,1.021728515625,-0.17236328125,-0.11450381679389313,-0.20610687022900764,-0.11450381679389313,0.0,0.0
1675297475339-2.0,13.0,7.84,0.100341796875,1.018310546875,-0.16796875,-0.1450381679389313,-0.22137404580152673,-0.11450381679389313,0.0,0.0
1675297475340-2.0,12.0,5.88,0.100341796875,1.018310546875,-0.16796875,-0.1450381679389313,-0.22137404580152673,-0.11450381679389313,0.0,0.0
1675297475440-2.0,12.0,5.88,0.0966796875,1.008544921875,-0.17236328125,-0.09923664122137404,-0.16030534351145037,-0.11450381679389313,0.0,0.0
1675297475441-2.0,12.0,7.84,0.0966796875,1.008544921875,-0.17236328125,-0.09923664122137404,-0.16030534351145037,-0.11450381679389313,0.0,0.0
1675297475542-2.0,12.0,7.84,0.094970703125,1.01123046875,-0.19091796875,-0.09923664122137404,-0.1297709923664122,-0.1297709923664122,0.0,0.0
1675297475542-2.0,12.0,7.84,0.094970703125,1.01123046875,-0.19091796875,-0.09923664122137404,-0.1297709923664122,-0.1297709923664122,0.0,0.0
1675297475644-2.0,12.0,5.88,0.096923828125,1.010986328125,-0.186767578125,-0.10687022900763359,-0.12213740458015267,-0.12213740458015267,0.0,0.0
1675297475644-2.0,12.0,5.88,0.096923828125,1.010986328125,-0.186767578125,-0.10687022900763359,-0.12213740458015267,-0.12213740458015267,0.0,0.0
1675297475745-1.0,12.0,7.84,0.080810546875,1.01513671875,-0.193603515625,-0.13740458015267176,-0.09923664122137404,-0.15267175572519084,0.0,0.0
1675297475745-1.0,12.0,7.84,0.080810546875,1.01513671875,-0.193603515625,-0.13740458015267176,-0.09923664122137404,-0.15267175572519084,0.0,0.0
1675297475845-2.0,13.0,7.84,0.10107421875,1.0078125,-0.189453125,-0.11450381679389313,-0.07633587786259542,-0.16030534351145037,0.0,0.0
1675297475846-2.0,13.0,7.84,0.08203125,1.01513671875,-0.19580078125,-0.16030534351145037,-0.11450381679389313,-0.16030534351145037,0.0,0.0
1675297475947-2.0,12.0,5.88,0.08203125,1.01513671875,-0.19580078125,-0.16030534351145037,-0.11450381679389313,-0.16030534351145037,0.0,0.0
1675297475948-2.0,12.0,5.88,0.1064453125,1.0205078125,-0.174560546875,-0.19083969465648856,-0.12213740458015267,-0.1297709923664122,0.0,0.0
1675297476048-2.0,12.0,7.84,0.1064453125,1.0205078125,-0.174560546875,-0.19083969465648856,-0.12213740458015267,-0.1297709923664122,0.0,0.0
1675297476049-2.0,12.0,7.84,0.101318359375,1.018310546875,-0.17041015625,-0.1984732824427481,-0.16030534351145037,-0.12213740458015267,0.0,0.0
1675297476149-2.0,12.0,5.88,0.101318359375,1.018310546875,-0.17041015625,-0.1984732824427481,-0.16030534351145037,-0.12213740458015267,0.0,0.0
1675297476150-2.0,12.0,5.88,0.10400390625,1.018310546875,-0.180908203125,-0.19083969465648856,-0.1984732824427481,-0.0916030534351145,0.0,0.0
1675297476250-2.0,12.0,5.88,0.10400390625,1.018310546875,-0.180908203125,-0.19083969465648856,-0.1984732824427481,-0.0916030534351145,0.0,0.0
1675297476251-2.0,12.0,5.88,0.09521484375,1.018310546875,-0.175048828125,-0.15267175572519084,-0.22900763358778625,-0.10687022900763359,0.0,0.0
1675297476352-2.0,12.0,7.84,0.09521484375,1.018310546875,-0.175048828125,-0.15267175572519084,-0.22900763358778625,-0.10687022900763359,0.0,0.0
1675297476352-2.0,12.0,7.84,0.09521484375,1.018310546875,-0.175048828125,-0.15267175572519084,-0.22900763358778625,-0.10687022900763359,0.0,0.0
1675297476453-2.0,13.0,7.84,0.10595703125,1.0126953125,-0.17529296875,-0.16030534351145037,-0.21374045801526717,-0.08396946564885496,0.0,0.0
1675297476453-2.0,13.0,7.84,0.10595703125,1.0126953125,-0.17529296875,-0.16030534351145037,-0.21374045801526717,-0.08396946564885496,0.0,0.0
1675297476556-3.0,12.0,5.88,0.10693359375,1.01953125,-0.178955078125,-0.09923664122137404,-0.15267175572519084,-0.11450381679389313,0.0,0.0
1675297476556-3.0,12.0,5.88,0.10693359375,1.01953125,-0.178955078125,-0.09923664122137404,-0.15267175572519084,-0.11450381679389313,0.0,0.0
1675297476657-2.0,12.0,7.84,0.08544921875,1.02783203125,-0.176513671875,-0.10687022900763359,-0.13740458015267176,-0.1297709923664122,0.0,0.0
1675297476657-2.0,12.0,7.84,0.08544921875,1.02783203125,-0.176513671875,-0.10687022900763359,-0.13740458015267176,-0.1297709923664122,0.0,0.0
1675297476759-2.0,12.0,5.88,0.090087890625,1.013427734375,-0.19091796875,-0.1297709923664122,-0.06870229007633588,-0.11450381679389313,0.0,0.0
1675297476759-2.0,12.0,5.88,0.090087890625,1.013427734375,-0.19091796875,-0.1297709923664122,-0.06870229007633588,-0.11450381679389313,0.0,0.0
1675297476861-2.0,12.0,7.84,0.101318359375,1.01171875,-0.18994140625,-0.11450381679389313,-0.07633587786259542,-0.1297709923664122,0.0,0.0
1675297476861-2.0,12.0,7.84,0.101318359375,1.01171875,-0.18994140625,-0.11450381679389313,-0.07633587786259542,-0.1297709923664122,0.0,0.0
1675297476962-2.0,13.0,7.84,0.078857421875,1.000244140625,-0.1845703125,-0.11450381679389313,-0.06870229007633588,-0.1450381679389313,0.0,0.0
1675297476962-2.0,13.0,7.84,0.078857421875,1.000244140625,-0.1845703125,-0.11450381679389313,-0.06870229007633588,-0.1450381679389313,0.0,0.0
1675297477063-2.0,12.0,7.84,0.097412109375,1.0048828125,-0.1865234375,-0.10687022900763359,-0.1450381679389313,-0.15267175572519084,0.0,0.0
1675297477063-2.0,12.0,7.84,0.097412109375,1.0048828125,-0.1865234375,-0.10687022900763359,-0.1450381679389313,-0.15267175572519084,0.0,0.0
