time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z,Center_of_Mass_Position_x,Center_of_Mass_Position_y,Center_of_Mass_Position_z,Center_of_Mass_Velocity_x,Center_of_Mass_Velocity_y,Center_of_Mass_Velocity_z,Center_of_Mass_Acceleration_x,Center_of_Mass_Acceleration_y,Center_of_Mass_Acceleration_z
13-09-12-531937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7131398916244507,-9.345816612243652,-179.75625610351562,-0.04552285745739937,-179.1502227783203,-8.610861778259277,-1.6007214784622192,173.1685791015625,3.48606014251709,-2.0089916855065655e-15,-2.6304735231924385e-16,2.3888634630374577e-16,-2.3837804794311523,-130.23789978027344,-174.28453063964844,-0.09755612909793854,-0.616531252861023,2.6389918327331543,-0.6212320923805237,-13.182530403137207,4.811089992523193,-4.441941995838748e-15,1.3983995151488305e-15,-0.30073508620262146,1.3472483158111572,1.09004545211792,0.5767427086830139,0.0018996214494109154,-0.0003111801634076983,3.20221261063125e-05,-0.027398621663451195,-0.018733320757746696,-0.014376849867403507
13-09-12-540464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7131398916244507,-9.345816612243652,-179.75625610351562,-0.04552285745739937,-179.1502227783203,-8.610861778259277,-1.6007214784622192,173.1685791015625,3.48606014251709,-2.0089916855065655e-15,-2.6304735231924385e-16,2.3888634630374577e-16,-2.3837804794311523,-130.23789978027344,-174.28453063964844,-0.09755612909793854,-0.616531252861023,2.6389918327331543,-0.6212320923805237,-13.182530403137207,4.811089992523193,-4.441941995838748e-15,1.3983995151488305e-15,-0.30073508620262146,1.3472540378570557,1.090038776397705,0.5767409205436707,0.0016907816752791405,-0.0002291236014571041,3.424916212679818e-05,0.019346801564097404,0.019267946481704712,-0.0002098387631122023
13-09-12-551470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.710651159286499,-9.346161842346191,-179.75779724121094,-0.04890214279294014,-179.15011596679688,-8.610021591186523,-1.6023766994476318,173.16812133789062,3.484462261199951,1.7217092382587184e-15,1.876922308370675e-16,-5.530484907776465e-17,-2.3828983306884766,-130.23818969726562,-174.2847900390625,-0.09418835490942001,-0.6185860633850098,2.6389613151550293,-0.6211449503898621,-13.180389404296875,4.809207439422607,-7.607096173139517e-15,-3.386773571686279e-15,-0.30548587441444397,1.3472683429718018,1.0900379419326782,0.5767388343811035,0.0023913742043077946,5.036379661760293e-05,-0.00015236485342029482,-0.01355171762406826,-0.0030770101584494114,-0.009978778660297394
13-09-12-561464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7113900184631348,-9.346715927124023,-179.7566375732422,-0.04796559736132622,-179.14869689941406,-8.611149787902832,-1.6013742685317993,173.16598510742188,3.486661911010742,-1.2862881400743827e-15,2.1493095753619368e-16,2.5325398385286923e-16,-2.3822503089904785,-130.2377166748047,-174.28546142578125,-0.09552822262048721,-0.6177101135253906,2.6406702995300293,-0.6206280589103699,-13.182646751403809,4.80925989151001,-1.779487896689776e-15,1.4592823375733383e-15,-0.3092260956764221,1.3472720384597778,1.0900322198867798,0.5767366290092468,0.0019079409539699554,-0.0004994901828467846,-0.0001328412035945803,0.02523965574800968,-0.024753054603934288,-0.0001620150578673929
13-09-12-571463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7117552757263184,-9.33873176574707,-179.7576141357422,-0.0456678681075573,-179.1517333984375,-8.610061645507812,-1.6000875234603882,173.16793823242188,3.4846959114074707,5.196495780032705e-16,2.119372221545193e-17,2.1000266838616194e-16,-2.381542921066284,-130.24534606933594,-174.2858428955078,-0.09573203325271606,-0.6159247756004333,2.6394095420837402,-0.6191139221191406,-13.184700012207031,4.808652877807617,5.234538676671856e-15,3.516062774931044e-15,-0.30755680799484253,1.3472838401794434,1.0900278091430664,0.5767346024513245,0.0023458069190382957,-0.0003020488074980676,-0.00028315820964053273,-0.011720554903149605,0.001973154488950968,-0.012805595993995667
13-09-12-580464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7115957736968994,-9.337815284729004,-179.75770568847656,-0.0465860441327095,-179.15269470214844,-8.609735488891602,-1.601153016090393,173.1688690185547,3.4849133491516113,-7.698321409800569e-16,-2.4234737586578605e-16,-6.10640808577753e-17,-2.3817217350006104,-130.24705505371094,-174.28672790527344,-0.09639602154493332,-0.6160512566566467,2.6392974853515625,-0.6198515295982361,-13.183579444885254,4.807748794555664,-1.4433872349225193e-15,-1.2703589443474367e-15,-0.30835211277008057,1.3472932577133179,1.0900212526321411,0.5767329335212708,0.002063153777271509,-0.00028969792765565217,-9.100452734855935e-05,0.0017517568776383996,-0.0001867507235147059,0.01380844321101904
13-09-12-591460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7115957736968994,-9.337815284729004,-179.75770568847656,-0.0465860441327095,-179.15269470214844,-8.609735488891602,-1.601153016090393,173.1688690185547,3.4849133491516113,-7.698321409800569e-16,-2.4234737586578605e-16,-6.10640808577753e-17,-2.3817217350006104,-130.24705505371094,-174.28672790527344,-0.09639602154493332,-0.6160512566566467,2.6392974853515625,-0.6198515295982361,-13.183579444885254,4.807748794555664,-1.4433872349225193e-15,-1.2703589443474367e-15,-0.30835211277008057,1.3472932577133179,1.0900212526321411,0.5767329335212708,0.002063153777271509,-0.00028969792765565217,-9.100452734855935e-05,0.0017517568776383996,-0.0001867507235147059,0.01380844321101904
13-09-12-601463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7120760679244995,-9.336721420288086,-179.75608825683594,-0.0455874465405941,-179.15248107910156,-8.60922908782959,-1.5975905656814575,173.1681365966797,3.485740900039673,8.899860938886843e-16,-2.0804784869279702e-16,-1.0691074497953918e-16,-2.3814008235931396,-130.24783325195312,-174.2849884033203,-0.09642578661441803,-0.6165876388549805,2.6387643814086914,-0.6187928915023804,-13.181879043579102,4.808664798736572,-1.0618014332832988e-15,2.9778559226632936e-15,-0.30875322222709656,1.3473066091537476,1.0900115966796875,0.5767332315444946,0.0022002318874001503,-0.0004580327367875725,-4.604589776135981e-05,-0.007588231470435858,-0.0038396958261728287,-0.011473963968455791
13-09-12-611463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.711310863494873,-9.336197853088379,-179.7558135986328,-0.04698052629828453,-179.15365600585938,-8.605013847351074,-1.5986567735671997,173.16883850097656,3.4856116771698,2.9084125617573602e-15,-7.991166243003696e-17,-3.7156979585661605e-17,-2.3802008628845215,-130.2473907470703,-174.2871551513672,-0.09590189158916473,-0.6162985563278198,2.6396820545196533,-0.6197382211685181,-13.183518409729004,4.8075785636901855,-1.9679495510803056e-15,-3.110319381877894e-15,-0.3100285530090332,1.3473204374313354,1.0900084972381592,0.5767315030097961,0.0023771272972226143,-0.0003792003553826362,-0.0003757998929359019,-0.008404882624745369,-0.013230518437922001,-0.02954001910984516
13-09-12-620468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7134385108947754,-9.336984634399414,-179.755859375,-0.043356623500585556,-179.1520538330078,-8.606627464294434,-1.598349928855896,173.17095947265625,3.485809803009033,1.4844630389084326e-15,2.2216223662558125e-16,2.4308237547087617e-17,-2.379140615463257,-130.24822998046875,-174.28724670410156,-0.09591672569513321,-0.6157490015029907,2.6399247646331787,-0.6208224296569824,-13.185113906860352,4.806190013885498,-1.003982985479544e-14,2.6259130978044214e-15,-0.312744677066803,1.347330093383789,1.0900036096572876,0.576730489730835,0.0022242446430027485,-0.00030230230186134577,4.476987669477239e-05,0.02783634141087532,0.011823146604001522,0.03039136528968811
13-09-12-631975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7132960557937622,-9.335930824279785,-179.75660705566406,-0.04373978450894356,-179.15223693847656,-8.606637954711914,-1.5983258485794067,173.16970825195312,3.486340045928955,1.788453316919989e-15,2.767957293745856e-16,1.09912641325137e-17,-2.3791565895080566,-130.2494659423828,-174.2875518798828,-0.0955054759979248,-0.6155838966369629,2.6399035453796387,-0.6182276010513306,-13.184205055236816,4.8067946434021,4.396697889779837e-16,-2.814228215495076e-15,-0.3131462037563324,1.34734308719635,1.090000867843628,0.5767295360565186,0.002617825521156192,8.983951556729153e-05,-0.00027636875165626407,-0.034343596547842026,0.009380047209560871,-0.023329591378569603
13-09-12-640984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7126669883728027,-9.337611198425293,-179.7569122314453,-0.04516252130270004,-179.15225219726562,-8.605534553527832,-1.598252296447754,173.1704864501953,3.4838802814483643,2.0485129722760302e-15,1.6230079035167434e-16,8.24102094467289e-18,-2.37874698638916,-130.2488250732422,-174.2887420654297,-0.0968945324420929,-0.6152244806289673,2.639310121536255,-0.6178097724914551,-13.184523582458496,4.806299209594727,-4.270500833248583e-15,4.7722433406535095e-15,-0.31344714760780334,1.3473491668701172,1.0899957418441772,0.5767287611961365,0.002205171389505267,-0.00020037274225614965,-4.793808693648316e-05,0.006932189222425222,0.004512951709330082,0.015612725168466568
13-09-12-651981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.709777593612671,-9.338573455810547,-179.75604248046875,-0.047471459954977036,-179.15049743652344,-8.604789733886719,-1.5988515615463257,173.16940307617188,3.4834671020507812,-1.5785941279741582e-15,-2.2143793081145022e-16,2.195266671404199e-16,-2.3806283473968506,-130.24819946289062,-174.28892517089844,-0.09763450175523758,-0.6156355142593384,2.6380579471588135,-0.6165192127227783,-13.185173034667969,4.804734706878662,-1.072914717309512e-15,2.942614481618068e-15,-0.31652313470840454,1.3473528623580933,1.089996337890625,0.5767292380332947,0.00186941958963871,0.00014425607514567673,9.002347360365093e-05,-0.0008673846023157239,-0.005709004122763872,0.01456675585359335
13-09-12-660983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7093886137008667,-9.337783813476562,-179.75624084472656,-0.04730524122714996,-179.15187072753906,-8.60311508178711,-1.5987138748168945,173.17015075683594,3.4822158813476562,3.294533589554417e-16,1.2419420742280186e-16,1.6676890238333057e-16,-2.381319999694824,-130.2486572265625,-174.28887939453125,-0.09747470915317535,-0.6151344180107117,2.6378090381622314,-0.6156417727470398,-13.185622215270996,4.804586410522461,3.8684944966191597e-16,2.9654363020741774e-15,-0.31493574380874634,1.347358226776123,1.089994192123413,0.5767307877540588,0.002089447807520628,-6.890592885611113e-06,0.000147123821079731,-0.007968108169734478,-0.012406337074935436,0.007014129310846329
13-09-12-671985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7093886137008667,-9.337783813476562,-179.75624084472656,-0.04730524122714996,-179.15187072753906,-8.60311508178711,-1.5987138748168945,173.17015075683594,3.4822158813476562,3.294533589554417e-16,1.2419420742280186e-16,1.6676890238333057e-16,-2.381319999694824,-130.2486572265625,-174.28887939453125,-0.09747470915317535,-0.6151344180107117,2.6378090381622314,-0.6156417727470398,-13.185622215270996,4.804586410522461,3.8684944966191597e-16,2.9654363020741774e-15,-0.31493574380874634,1.3473645448684692,1.089991807937622,0.5767320990562439,0.0019886165391653776,-2.3971739210537635e-05,0.00010949223360512406,0.006368916016072035,0.01104953233152628,-0.0017055056523531675
13-09-12-680986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.710888147354126,-9.338125228881836,-179.75662231445312,-0.04707079008221626,-179.15296936035156,-8.60357666015625,-1.5982303619384766,173.17138671875,3.483092784881592,-2.4988592145074604e-15,3.382725336533555e-16,-2.9512965163878654e-16,-2.379990816116333,-130.2476348876953,-174.290771484375,-0.09766070544719696,-0.6156519055366516,2.6392948627471924,-0.6174571514129639,-13.184379577636719,4.802780628204346,-5.765976941597657e-17,3.914465092249019e-16,-0.32149532437324524,1.347367525100708,1.0899879932403564,0.5767333507537842,0.001575502217747271,-0.00026185312890447676,0.0002049203176284209,-0.017151929438114166,-0.008019570261240005,0.007723585702478886
13-09-12-691983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.709878921508789,-9.336641311645508,-179.75653076171875,-0.04614842310547829,-179.15426635742188,-8.604635238647461,-1.5952860116958618,173.1709747314453,3.482151985168457,-1.9545098910644584e-15,-1.8191727931669588e-16,-1.159430344904711e-16,-2.379136323928833,-130.24578857421875,-174.2904052734375,-0.09719140082597733,-0.6165185570716858,2.6399295330047607,-0.6175337433815002,-13.18513298034668,4.802558422088623,-1.312332370323379e-14,2.5878063560568713e-15,-0.32096177339553833,1.3473858833312988,1.0899802446365356,0.5767357349395752,0.0016920382622629404,-0.0001082249655155465,0.00024306702835019678,-0.007382397539913654,0.013871456496417522,0.001989528303965926
13-09-12-700995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.709878921508789,-9.336641311645508,-179.75653076171875,-0.04614842310547829,-179.15426635742188,-8.604635238647461,-1.5952860116958618,173.1709747314453,3.482151985168457,-1.9545098910644584e-15,-1.8191727931669588e-16,-1.159430344904711e-16,-2.379136323928833,-130.24578857421875,-174.2904052734375,-0.09719140082597733,-0.6165185570716858,2.6399295330047607,-0.6175337433815002,-13.18513298034668,4.802558422088623,-1.312332370323379e-14,2.5878063560568713e-15,-0.32096177339553833,1.3473858833312988,1.0899802446365356,0.5767357349395752,0.0016920382622629404,-0.0001082249655155465,0.00024306702835019678,-0.007382397539913654,0.013871456496417522,0.001989528303965926
13-09-12-711983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.710079312324524,-9.337578773498535,-179.75460815429688,-0.04539049416780472,-179.1549530029297,-8.60389232635498,-1.5951807498931885,173.173583984375,3.4828450679779053,-3.0726242981427097e-15,-2.3302678413287734e-16,7.537259153671347e-17,-2.3789889812469482,-130.24594116210938,-174.2890625,-0.09777038544416428,-0.6162373423576355,2.6395931243896484,-0.6170227527618408,-13.184638977050781,4.803089618682861,-6.336580210059483e-15,-1.3219798850101923e-15,-0.32042115926742554,1.347388744354248,1.0899771451950073,0.5767368078231812,0.0017056986689567566,-0.00022193185577634722,0.00032342554186470807,0.0012114871060475707,-0.016892623156309128,0.008524252101778984
13-09-12-720997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7085306644439697,-9.339673042297363,-179.75479125976562,-0.047700412571430206,-179.1530303955078,-8.604472160339355,-1.5967854261398315,173.17327880859375,3.483534812927246,-1.759695198401946e-16,3.00774755655322e-16,-1.6241807794508946e-16,-2.3808741569519043,-130.24571228027344,-174.2898406982422,-0.09762439876794815,-0.6153817176818848,2.6391522884368896,-0.6177268624305725,-13.18549919128418,4.803189277648926,5.289592112474241e-16,5.10478169948197e-15,-0.3195880651473999,1.3473933935165405,1.0899782180786133,0.5767372250556946,0.0018799375975504518,0.00017247209325432777,0.0001362491602776572,-0.01853327266871929,0.0034678583033382893,-0.011301492340862751
13-09-12-733229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7073954343795776,-9.338935852050781,-179.7544403076172,-0.04678196832537651,-179.1526641845703,-8.6041259765625,-1.5946303606033325,173.17298889160156,3.484625816345215,-6.222513307225066e-18,1.7956653789493859e-16,-2.8314025099498164e-17,-2.3819243907928467,-130.2467498779297,-174.29019165039062,-0.09883719682693481,-0.6165733337402344,2.639529228210449,-0.6167356371879578,-13.18371868133545,4.804076671600342,5.430736494727896e-15,1.1896501511221395e-15,-0.3180628716945648,1.347395420074463,1.0899817943572998,0.5767382383346558,0.0015524980844929814,0.00028672299231402576,0.00044173625065013766,0.0008720850455574691,-0.0013072147266939282,0.023950587958097458
13-09-12-740231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7073954343795776,-9.338935852050781,-179.7544403076172,-0.04678196832537651,-179.1526641845703,-8.6041259765625,-1.5946303606033325,173.17298889160156,3.484625816345215,-6.222513307225066e-18,1.7956653789493859e-16,-2.8314025099498164e-17,-2.3819243907928467,-130.2467498779297,-174.29019165039062,-0.09883719682693481,-0.6165733337402344,2.639529228210449,-0.6167356371879578,-13.18371868133545,4.804076671600342,5.430736494727896e-15,1.1896501511221395e-15,-0.3180628716945648,1.3473999500274658,1.0899810791015625,0.5767391920089722,0.0017097843810915947,-0.00017440052761230618,0.000235918938415125,-0.016528785228729248,-0.008809950202703476,-0.010648209601640701
13-09-12-751229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7068049907684326,-9.340189933776855,-179.75643920898438,-0.045839034020900726,-179.15206909179688,-8.606684684753418,-1.594598650932312,173.1710205078125,3.4840049743652344,2.8103881916286986e-15,-8.046319999270772e-18,7.04344225414454e-17,-2.383133888244629,-130.24427795410156,-174.29075622558594,-0.09874846786260605,-0.6170327067375183,2.638481616973877,-0.6164263486862183,-13.184017181396484,4.804629802703857,9.668314427866125e-15,2.662829758261079e-15,-0.3138957619667053,1.347403883934021,1.0899806022644043,0.5767391920089722,0.0018453715601935983,-3.6361667298479006e-05,0.00017624025349505246,0.023578573018312454,-0.011682079173624516,-0.004915173631161451
13-09-12-761230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7068049907684326,-9.340189933776855,-179.75643920898438,-0.045839034020900726,-179.15206909179688,-8.606684684753418,-1.594598650932312,173.1710205078125,3.4840049743652344,2.8103881916286986e-15,-8.046319999270772e-18,7.04344225414454e-17,-2.383133888244629,-130.24427795410156,-174.29075622558594,-0.09874846786260605,-0.6170327067375183,2.638481616973877,-0.6164263486862183,-13.184017181396484,4.804629802703857,9.668314427866125e-15,2.662829758261079e-15,-0.3138957619667053,1.347412109375,1.0899819135665894,0.5767400860786438,0.002003477653488517,8.184930629795417e-05,0.0004990723682567477,-0.0036592460237443447,-0.008648631162941456,0.029371075332164764
13-09-12-771229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7074252367019653,-9.331759452819824,-179.7545623779297,-0.04389825463294983,-179.15505981445312,-8.604361534118652,-1.5941171646118164,173.1732177734375,3.4839048385620117,-4.601869651335122e-16,1.7258105717893237e-16,-3.947725677263919e-18,-2.3831565380096436,-130.25376892089844,-174.2906951904297,-0.09954047203063965,-0.6153382658958435,2.636502504348755,-0.6178593039512634,-13.18521499633789,4.801663398742676,-4.363978118758147e-15,1.2142605875254948e-15,-0.3143564462661743,1.3474189043045044,1.0899803638458252,0.5767420530319214,0.0019275338854640722,-0.00012627977412194014,0.0005919903051108122,0.006815546192228794,0.020951345562934875,0.015528791584074497
13-09-12-780234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7081841230392456,-9.33044147491455,-179.75474548339844,-0.0447227843105793,-179.1564178466797,-8.60282039642334,-1.5954052209854126,173.17738342285156,3.482786178588867,3.074154039645451e-15,-9.268517735498292e-17,1.8966195301634817e-16,-2.3841400146484375,-130.25221252441406,-174.29080200195312,-0.09929566085338593,-0.6154856085777283,2.6348977088928223,-0.6182018518447876,-13.187004089355469,4.800316333770752,-9.644289185350204e-15,-3.538910429892045e-15,-0.32125094532966614,1.3474292755126953,1.0899797677993774,0.5767436027526855,0.0022430012468248606,-8.929313480621204e-05,0.00037775892997160554,-0.025231346487998962,-0.008537031710147858,-0.013095768168568611
13-09-12-791232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7076265811920166,-9.330343246459961,-179.75372314453125,-0.04142800346016884,-179.15826416015625,-8.60159969329834,-1.592815637588501,173.17771911621094,3.480633497238159,1.6099214297701217e-15,-2.590436658055892e-16,2.57642911538847e-16,-2.385982036590576,-130.2518310546875,-174.29261779785156,-0.10040384531021118,-0.6163643002510071,2.6358189582824707,-0.6193553805351257,-13.184306144714355,4.800790786743164,1.5435072704418065e-15,1.7716161018735866e-15,-0.321760892868042,1.3474340438842773,1.0899845361709595,0.5767455101013184,0.0018852202920243144,0.0003223528328817338,0.0006510155508294702,0.02737327478826046,-0.040517449378967285,0.023453492671251297
13-09-12-801229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.710098385810852,-9.329203605651855,-179.7541046142578,-0.04051602631807327,-179.15899658203125,-8.603493690490723,-1.59394109249115,173.17681884765625,3.4837827682495117,1.9710187749646816e-15,6.113617791996543e-17,2.5591234381826765e-16,-2.384929656982422,-130.25010681152344,-174.2918243408203,-0.09995348006486893,-0.6171265244483948,2.636070489883423,-0.619018018245697,-13.185064315795898,4.802359580993652,-4.645939187393987e-16,9.869113725938345e-17,-0.31825149059295654,1.3474407196044922,1.0899784564971924,0.5767467617988586,0.001957752974703908,-0.000321251864079386,0.0005317690665833652,-0.017913319170475006,0.03278453275561333,-0.0010886425152420998
13-09-12-810230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.709275722503662,-9.330061912536621,-179.7537078857422,-0.04104359820485115,-179.15916442871094,-8.60367202758789,-1.5935018062591553,173.1771240234375,3.484677314758301,-2.849411211266941e-15,-1.545350731772387e-17,2.875836733397144e-16,-2.384481906890869,-130.24977111816406,-174.29098510742188,-0.09930551052093506,-0.6166412830352783,2.6371028423309326,-0.6186761856079102,-13.18583869934082,4.8039937019348145,-8.258520943148185e-16,-5.330525297287661e-15,-0.31491369009017944,1.3474407196044922,1.0899784564971924,0.5767467617988586,0.001957752974703908,-0.000321251864079386,0.0005317690665833652,-0.017913319170475006,0.03278453275561333,-0.0010886425152420998
13-09-12-820242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7092690467834473,-9.330883026123047,-179.75326538085938,-0.0418672151863575,-179.15908813476562,-8.604639053344727,-1.5946120023727417,173.17904663085938,3.485046863555908,-2.108205501651409e-15,1.9351248538522741e-16,7.324622781919486e-17,-2.3837270736694336,-130.2490997314453,-174.290771484375,-0.097935251891613,-0.6166098713874817,2.636462450027466,-0.620169460773468,-13.186569213867188,4.801366806030273,-3.654298340164709e-15,3.5368682334562147e-15,-0.3172381520271301,1.3474458456039429,1.0899758338928223,0.5767409801483154,0.0016935024177655578,0.00017379841301590204,0.0006108201923780143,-0.002045687986537814,0.0001437169557902962,0.006138251628726721
13-09-12-831242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7096322774887085,-9.329573631286621,-179.7527313232422,-0.04083321616053581,-179.1614227294922,-8.603957176208496,-1.5928386449813843,173.18165588378906,3.4843883514404297,-3.1592852977674812e-15,-2.8483319854130207e-16,-2.1376371966509765e-17,-2.3833987712860107,-130.2488555908203,-174.29042053222656,-0.09912509471178055,-0.6163240075111389,2.6361215114593506,-0.6173421144485474,-13.187334060668945,4.80131721496582,5.9630073401012885e-15,4.522606955109025e-16,-0.31809547543525696,1.347449541091919,1.0899713039398193,0.5767408609390259,0.0018446884350851178,6.056945494492538e-05,0.0003646532422862947,-0.013687975704669952,0.009193282574415207,-0.005748741328716278
13-09-12-840768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7086186408996582,-9.331031799316406,-179.75270080566406,-0.04116150364279747,-179.16099548339844,-8.603631973266602,-1.591745376586914,173.18084716796875,3.483142852783203,1.1928144544548448e-15,1.0325326333074001e-16,-4.2458760634595734e-17,-2.3843607902526855,-130.24720764160156,-174.2904815673828,-0.09906972199678421,-0.6167256832122803,2.6346051692962646,-0.6161316633224487,-13.186734199523926,4.801217079162598,-1.3003083352964542e-15,-8.592183102939415e-17,-0.3150520324707031,1.34745192527771,1.0899714231491089,0.5767393708229065,0.0017872280441224575,0.0004608933813869953,8.759955562709365e-06,-0.004407851025462151,0.009441283531486988,-0.02049892768263817
13-09-12-850772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.710305094718933,-9.327723503112793,-179.75137329101562,-0.040703754872083664,-179.16433715820312,-8.600850105285645,-1.5942943096160889,173.18356323242188,3.4820432662963867,-9.133498036727997e-16,-2.1926351120906472e-17,-8.80035600810594e-17,-2.3796496391296387,-130.24755859375,-174.2909393310547,-0.09897369146347046,-0.6165210604667664,2.635502815246582,-0.6166210770606995,-13.187845230102539,4.798555374145508,2.2294245984912087e-15,2.535683124856394e-15,-0.3228893280029297,1.3474557399749756,1.089962363243103,0.576737642288208,0.0016728232149034739,-0.0003340854309499264,0.00010797082359204069,0.013148995116353035,0.014308009296655655,0.009991181083023548
13-09-12-861767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7088863849639893,-9.32851505279541,-179.74986267089844,-0.041280437260866165,-179.16360473632812,-8.601271629333496,-1.5935918092727661,173.18194580078125,3.4808976650238037,-1.636974073918648e-15,-1.3950353385103529e-16,2.481598251376859e-17,-2.382807731628418,-130.24656677246094,-174.2901153564453,-0.09922152012586594,-0.6159380078315735,2.633985996246338,-0.6189665794372559,-13.187154769897461,4.797117233276367,3.6789423402485994e-15,3.728078721518821e-15,-0.3263125419616699,1.3474642038345337,1.0899553298950195,0.5767367482185364,0.0018558603478595614,-5.47041927347891e-05,-9.80874610831961e-05,-0.013238190673291683,-0.006284588016569614,-0.013937481679022312
13-09-12-871767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7089914083480835,-9.327702522277832,-179.7492218017578,-0.03985149785876274,-179.1639404296875,-8.601202964782715,-1.5929831266403198,173.1830291748047,3.482226848602295,5.912723546824892e-16,3.3408718504229437e-16,-9.021591087761413e-17,-2.3813910484313965,-130.24742126464844,-174.28965759277344,-0.09841334074735641,-0.6158618330955505,2.636531352996826,-0.618864119052887,-13.1870698928833,4.79893159866333,-3.5409735903933195e-15,4.9786038600107066e-15,-0.3267636299133301,1.3474647998809814,1.0899581909179688,0.5767362713813782,0.0013912050053477287,0.00028293865034356713,6.639050843659788e-05,0.01652722805738449,-0.011074635200202465,0.012082749046385288
13-09-12-880774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7089914083480835,-9.327702522277832,-179.7492218017578,-0.03985149785876274,-179.1639404296875,-8.601202964782715,-1.5929831266403198,173.1830291748047,3.482226848602295,5.912723546824892e-16,3.3408718504229437e-16,-9.021591087761413e-17,-2.3813910484313965,-130.24742126464844,-174.28965759277344,-0.09841334074735641,-0.6158618330955505,2.636531352996826,-0.618864119052887,-13.1870698928833,4.79893159866333,-3.5409735903933195e-15,4.9786038600107066e-15,-0.3267636299133301,1.347470760345459,1.0899580717086792,0.5767356753349304,0.0015828280011191964,0.00022568131680600345,-3.552340785972774e-05,-0.017222199589014053,0.020476654171943665,-0.007251145783811808
