%time,field.curr_pos1,field.curr_pos2,field.toff,field.t
1683145645459752500,2441,-1895,-346,45644.98046875
1683145645459777600,2450,-1897,-102,45644.98828125
1683145645459781400,2459,-1902,265,45645.0
1683145645460077800,2460,-1909,-270,45645.01171875
1683145645504902100,2467,-1912,-614,45645.01953125
1683145645504922100,2484,-1930,205,45645.03125
1683145645504925800,2491,-1937,89,45645.0390625
1683145645504929200,2502,-1949,-326,45645.05078125
1683145645504932900,2514,-1963,265,45645.05859375
1683145645551538400,2523,-1976,149,45645.0703125
1683145645551607500,2524,-1982,-338,45645.078125
1683145645551621300,2522,-1979,165,45645.08984375
1683145645551634400,2522,-1978,173,45645.1015625
1683145645551640900,2518,-1972,-66,45645.109375
1683145645597741800,2515,-1970,-254,45645.12109375
1683145645597760900,2516,-1970,-18,45645.12890625
1683145645597764500,2515,-1970,-50,45645.140625
1683145645597767600,2515,-1970,-606,45645.1484375
1683145645645805900,2512,-1966,573,45645.16015625
1683145645645829200,2510,-1962,109,45645.171875
1683145645645833300,2509,-1961,-334,45645.1796875
1683145645645837300,2510,-1962,345,45645.19140625
1683145645645841200,2510,-1962,-118,45645.19921875
1683145645707488300,2509,-1962,18,45645.2109375
1683145645707506600,2509,-1962,-2,45645.22265625
1683145645707510000,2509,-1962,-558,45645.234375
1683145645707513100,2509,-1963,105,45645.23828125
1683145645707516200,2510,-1963,-174,45645.25
1683145645707519300,2510,-1963,189,45645.26171875
1683145645768462900,2510,-1963,85,45645.26953125
1683145645768498000,2510,-1963,141,45645.28125
1683145645768647000,2510,-1964,26,45645.2890625
1683145645768867200,2510,-1964,97,45645.30078125
1683145645768907100,2510,-1964,-322,45645.30859375
1683145645769428000,2510,-1964,97,45645.3203125
1683145645815266700,2510,-1964,-314,45645.328125
1683145645815284800,2510,-1964,-50,45645.33984375
1683145645815288400,2510,-1964,97,45645.3515625
1683145645815292200,2510,-1964,38,45645.359375
1683145645815295300,2510,-1964,-342,45645.37109375
1683145645876651800,2510,-1964,97,45645.3828125
1683145645876674600,2511,-1964,81,45645.390625
1683145645876678000,2511,-1965,-2,45645.3984375
1683145645876681000,2511,-1965,-1394,45645.41015625
1683145645876683900,2511,-1965,-362,45645.421875
1683145645876690600,2511,-1965,89,45645.4296875
1683145645922705400,2512,-1965,537,45645.4453125
1683145645922753400,2512,-1965,201,45645.44921875
1683145645923176300,2513,-1965,-242,45645.4609375
1683145645923237000,2513,-1965,-98,45645.47265625
1683145645923791400,2513,-1965,329,45645.48046875
1683145645969076600,2513,-1965,-82,45645.4921875
1683145645969125200,2513,-1965,577,45645.50390625
1683145645969136300,2513,-1966,-110,45645.51171875
1683145645969256200,2513,-1966,-330,45645.51953125
1683145646015974600,2513,-1966,389,45645.53125
1683145646016038800,2513,-1966,-262,45645.5390625
1683145646016106900,2513,-1966,85,45645.55078125
1683145646016383600,2513,-1966,-786,45645.55859375
1683145646016450000,2513,-1966,121,45645.5703125
1683145646075480400,2513,-1966,-38,45645.578125
1683145646075525800,2513,-1966,-370,45645.58984375
1683145646075605000,2513,-1966,-254,45645.6015625
1683145646075668500,2513,-1966,-242,45645.609375
1683145646075997800,2513,-1966,-182,45645.62109375
1683145646076201000,2513,-1966,105,45645.6328125
1683145646122647200,2513,-1966,129,45645.640625
1683145646122695500,2513,-1966,-130,45645.6484375
1683145646122795400,2513,-1966,261,45645.6640625
1683145646122834600,2513,-1966,-142,45645.671875
1683145646122846400,2513,-1966,-346,45645.6796875
1683145646169886400,2512,-1966,-166,45645.6953125
1683145646169936700,2513,-1966,53,45645.69921875
1683145646169951600,2512,-1966,-338,45645.7109375
1683145646169959200,2512,-1966,38,45645.72265625
1683145646231327600,2512,-1966,85,45645.73046875
1683145646231375000,2512,-1966,-314,45645.73828125
1683145646231550000,2512,-1966,189,45645.7578125
1683145646231637100,2512,-1966,-350,45645.76171875
1683145646231648200,2512,-1966,233,45645.76953125
1683145646231654600,2512,-1966,10,45645.78125
1683145646232596000,2512,-1966,237,45645.7890625
1683145646278126900,2512,-1966,-202,45645.80078125
1683145646278161500,2512,-1966,305,45645.80859375
1683145646278180700,2512,-1966,-110,45645.8203125
1683145646278236400,2512,-1966,217,45645.828125
1683145646325400700,2512,-1966,-270,45645.83984375
1683145646325454900,2512,-1966,793,45645.8515625
1683145646325466700,2512,-1966,-374,45645.859375
1683145646325474900,2512,-1966,101,45645.87109375
1683145646325565300,2512,-1966,38,45645.87890625
1683145646386601400,2512,-1966,65,45645.890625
1683145646386652300,2512,-1966,-894,45645.8984375
1683145646386680900,2512,-1966,-182,45645.9140625
1683145646386691800,2512,-1966,38,45645.921875
1683145646386698100,2512,-1966,-250,45645.9296875
1683145646387022600,2512,-1966,-82,45645.94140625
1683145646434404400,2512,-1966,117,45645.94921875
1683145646434464300,2512,-1966,-250,45645.9609375
1683145646434639600,2512,-1966,-2,45645.96875
1683145646434851300,2512,-1966,-266,45645.98046875
1683145646435119400,2512,-1966,6,45645.98828125
1683145646480320400,2512,-1966,-306,45646.0
1683145646480345100,2512,-1966,26,45646.01171875
1683145646480375700,2512,-1966,-314,45646.01953125
1683145646480406200,2512,-1966,14,45646.03125
1683145646480416700,2512,-1966,-278,45646.0390625
1683145646527939400,2512,-1966,34,45646.05078125
1683145646527983600,2512,-1966,-418,45646.05859375
1683145646527994600,2512,-1966,46,45646.0703125
1683145646528396400,2512,-1966,-314,45646.078125
1683145646588645900,2512,-1966,18,45646.08984375
1683145646588730400,2512,-1966,-326,45646.1015625
1683145646588812400,2512,-1966,18,45646.109375
1683145646588828000,2512,-1966,-330,45646.12109375
1683145646588890500,2512,-1966,-234,45646.12890625
1683145646589060700,2512,-1966,-206,45646.140625
1683145646635196400,2512,-1966,69,45646.1484375
1683145646635256900,2512,-1966,-346,45646.16015625
1683145646635292100,2512,-1966,34,45646.171875
1683145646635307000,2513,-1966,-298,45646.1796875
1683145646635314800,2519,-1960,93,45646.19140625
1683145646683098500,2534,-1947,-370,45646.19921875
1683145646683124800,2556,-1923,61,45646.2109375
1683145646683151100,2573,-1903,-346,45646.21875
1683145646683164100,2581,-1887,2,45646.23046875
1683145646683204600,2589,-1869,-334,45646.23828125
1683145646730571600,2604,-1848,89,45646.25
1683145646730628400,2611,-1839,-294,45646.26171875
1683145646730642100,2609,-1841,-2,45646.26953125
1683145646730967300,2609,-1840,-302,45646.28125
1683145646731198900,2609,-1839,26,45646.2890625
1683145646777951500,2609,-1838,-318,45646.30078125
1683145646778006500,2609,-1837,69,45646.30859375
1683145646778112300,2609,-1836,-326,45646.3203125
1683145646778267000,2615,-1827,81,45646.328125
1683145646839426000,2621,-1820,-330,45646.33984375
1683145646839542900,2620,-1822,-46,45646.3515625
1683145646839556000,2621,-1820,-278,45646.359375
1683145646839562000,2621,-1820,46,45646.37109375
1683145646840375200,2625,-1820,-318,45646.37890625
1683145646840407900,2624,-1821,-210,45646.390625
1683145646884719700,2631,-1820,-330,45646.3984375
1683145646884768700,2644,-1819,22,45646.41015625
1683145646884804100,2651,-1820,-342,45646.421875
1683145646885016000,2651,-1820,81,45646.4296875
1683145646885172800,2651,-1820,-338,45646.44140625
1683145646932277100,2651,-1820,53,45646.44921875
1683145646932336000,2653,-1821,-274,45646.4609375
1683145646932382500,2653,-1822,38,45646.46875
1683145646932475700,2655,-1822,-438,45646.48046875
1683145646932709600,2658,-1824,18,45646.48828125
1683145646979701700,2661,-1825,-342,45646.5
1683145646979751200,2659,-1825,81,45646.51171875
1683145646979848300,2660,-1824,-334,45646.51953125
1683145646980167600,2660,-1824,125,45646.53125
1683145647024934200,2659,-1825,-378,45646.5390625
1683145647024978600,2658,-1825,-6,45646.55078125
1683145647025010600,2659,-1825,-314,45646.55859375
1683145647025023000,2658,-1825,73,45646.5703125
1683145647025088600,2656,-1825,-270,45646.578125
1683145647072616100,2655,-1825,-58,45646.58984375
1683145647072663100,2656,-1825,-306,45646.6015625
1683145647072673200,2656,-1825,-98,45646.609375
1683145647072758900,2655,-1825,-390,45646.62109375
1683145647072977800,2655,-1825,-102,45646.62890625
1683145647120066300,2654,-1825,-310,45646.640625
1683145647120189600,2654,-1825,-158,45646.6484375
1683145647120223700,2654,-1825,-350,45646.66015625
1683145647120377500,2654,-1825,-218,45646.671875
1683145647167517900,2654,-1825,-350,45646.6796875
1683145647167567500,2654,-1825,-54,45646.69140625
1683145647167668400,2654,-1825,-334,45646.69921875
1683145647167687800,2654,-1825,49,45646.7109375
1683145647167810000,2654,-1825,3504,45646.71875
1683145647227066100,2653,-1825,-19,45646.73046875
1683145647227108100,2653,-1825,-299,45646.73828125
1683145647227118600,2653,-1825,80,45646.75
1683145647227122900,2653,-1825,-187,45646.76171875
1683145647227150400,2653,-1825,-195,45646.76953125
1683145647227555800,2653,-1825,-319,45646.78125
1683145647288342600,2653,-1825,28,45646.7890625
1683145647288367200,2653,-1825,-292,45646.80078125
1683145647288396600,2653,-1825,-16,45646.80859375
1683145647288474700,2653,-1825,-300,45646.8203125
1683145647288483700,2653,-1825,-4,45646.828125
1683145647288599200,2653,-1825,-344,45646.83984375
1683145647336618000,2653,-1825,32,45646.8515625
1683145647336660000,2653,-1825,-128,45646.859375
1683145647336670800,2653,-1825,-452,45646.87109375
1683145647336674800,2653,-1825,-284,45646.87890625
1683145647336700000,2653,-1825,175,45646.890625
1683145647396074300,2653,-1825,-488,45646.8984375
1683145647396127800,2653,-1825,-160,45646.91015625
1683145647396202700,2653,-1825,-404,45646.921875
1683145647396413400,2653,-1825,51,45646.9296875
1683145647396465700,2653,-1825,-120,45646.94140625
1683145647396479000,2653,-1825,-140,45646.94921875
1683145647442361400,2653,-1825,-300,45646.9609375
1683145647442388600,2653,-1825,-100,45646.96875
1683145647442392700,2653,-1825,79,45646.984375
1683145647442396700,2653,-1825,-76,45646.98828125
1683145647442430000,2653,-1825,-276,45647.0
1683145647490061700,2653,-1825,20,45647.01171875
1683145647490088200,2653,-1825,-132,45647.01953125
1683145647490093100,2653,-1825,-88,45647.03125
1683145647490308400,2653,-1825,-440,45647.0390625
1683145647535531300,2653,-1825,71,45647.05078125
1683145647535552800,2653,-1825,-156,45647.05859375
1683145647535555800,2653,-1825,-220,45647.0703125
1683145647535558700,2653,-1825,-292,45647.078125
1683145647535561700,2653,-1825,32,45647.08984375
1683145647581888700,2653,-1825,-216,45647.1015625
1683145647581906100,2653,-1825,-148,45647.109375
1683145647581909200,2653,-1825,-252,45647.12109375
1683145647581912000,2653,-1825,47,45647.12890625
1683145647581915000,2653,-1825,-180,45647.140625
1683145647627766300,2653,-1825,-268,45647.1484375
1683145647627788800,2653,-1825,-228,45647.16015625
1683145647627792100,2653,-1825,0,45647.171875
1683145647627795000,2653,-1825,-196,45647.1796875
1683145647674613200,2653,-1825,-72,45647.19140625
1683145647674694800,2653,-1825,-292,45647.19921875
1683145647674803000,2653,-1825,12,45647.2109375
1683145647674845000,2653,-1825,-128,45647.21875
1683145647675005900,2653,-1825,16,45647.23046875
1683145647736132500,2653,-1825,-352,45647.23828125
1683145647736153400,2653,-1825,-432,45647.25
1683145647736157200,2653,-1825,-404,45647.26171875
1683145647736160800,2653,-1825,435,45647.26953125
1683145647736164200,2653,-1825,-496,45647.28125
1683145647736167500,2653,-1825,-80,45647.2890625
1683145647784482400,2653,-1825,-280,45647.30078125
1683145647784504400,2653,-1825,-8,45647.30859375
1683145647784507600,2653,-1825,-440,45647.3203125
1683145647784510800,2653,-1825,36,45647.328125
1683145647784545500,2653,-1825,-132,45647.33984375
1683145647843897700,2653,-1825,51,45647.3515625
1683145647843921300,2653,-1825,-424,45647.359375
1683145647843924700,2653,-1825,12,45647.37109375
1683145647843928100,2653,-1825,-176,45647.37890625
1683145647843931100,2653,-1825,-412,45647.390625
1683145647843934300,2653,-1825,-268,45647.3984375
1683145647891061800,2653,-1825,28,45647.41015625
1683145647891133800,2653,-1825,-256,45647.421875
1683145647891212600,2653,-1825,-152,45647.4296875
1683145647891388300,2653,-1825,-264,45647.44140625
1683145647891875800,2653,-1825,55,45647.44921875
1683145647939522200,2653,-1825,-304,45647.4609375
1683145647939569800,2653,-1825,-40,45647.46875
1683145647939603300,2653,-1825,-384,45647.48046875
1683145647939625800,2653,-1825,24,45647.48828125
1683145647984252900,2653,-1825,-288,45647.5
1683145647984302500,2653,-1825,16,45647.51171875
1683145647984333200,2653,-1825,-240,45647.51953125
1683145647984359900,2653,-1825,4,45647.53125
1683145647984376600,2653,-1825,-292,45647.5390625
1683145648031493100,2653,-1825,47,45647.55078125
1683145648031544700,2653,-1825,-320,45647.55859375
1683145648031572000,2653,-1825,63,45647.5703125
1683145648031666500,2653,-1825,-308,45647.578125
1683145648031677900,2653,-1825,28,45647.58984375
1683145648077973200,2653,-1825,-356,45647.6015625
1683145648078000400,2653,-1825,8,45647.609375
1683145648078034000,2653,-1825,-292,45647.62109375
1683145648078060600,2653,-1825,44,45647.62890625
1683145648141273700,2653,-1825,-120,45647.640625
1683145648141323800,2653,-1825,-84,45647.6484375
1683145648141356000,2653,-1825,-8,45647.66015625
1683145648141381000,2653,-1825,-344,45647.671875
1683145648141478500,2653,-1825,139,45647.6796875
1683145648141974400,2653,-1825,-128,45647.69140625
1683145648142119700,2653,-1825,-32,45647.69921875
1683145648204078200,2653,-1825,135,45647.7109375
1683145648204107700,2653,-1825,-332,45647.71875
1683145648204146600,2653,-1825,4,45647.73046875
1683145648204259600,2653,-1825,-344,45647.73828125
1683145648204294700,2653,-1825,55,45647.75
1683145648204436200,2653,-1825,159,45647.76171875
1683145648263552000,2653,-1825,-28,45647.76953125
1683145648263621100,2653,-1825,-332,45647.78125
1683145648263689200,2653,-1825,36,45647.7890625
1683145648263761400,2653,-1825,-304,45647.80078125
1683145648264326700,2653,-1825,44,45647.80859375
1683145648264482000,2653,-1825,-164,45647.8203125
1683145648310431500,2653,-1825,55,45647.828125
1683145648310479100,2653,-1825,-280,45647.83984375
1683145648310503100,2653,-1825,179,45647.8515625
1683145648311053800,2653,-1825,-280,45647.859375
1683145648311288400,2653,-1825,-12,45647.87109375
1683145648357492400,2653,-1825,-8,45647.87890625
1683145648357511500,2653,-1825,24,45647.890625
1683145648357515600,2653,-1825,-280,45647.8984375
1683145648357559400,2653,-1825,20,45647.91015625
1683145648407660100,2653,-1825,-160,45647.921875
1683145648407715600,2653,-1825,51,45647.9296875
1683145648407735200,2653,-1825,-296,45647.94140625
1683145648407842100,2653,-1825,-288,45647.94921875
1683145648407990300,2653,-1825,167,45647.9609375
1683145648469762300,2653,-1825,-92,45647.96875
1683145648469819800,2653,-1825,-280,45647.98046875
1683145648469858900,2653,-1825,-12,45647.98828125
1683145648470097400,2653,-1825,-12,45648.0
1683145648470429000,2653,-1825,0,45648.01171875
1683145648470534200,2653,-1825,-52,45648.01953125
1683145648515466000,2653,-1825,75,45648.03125
1683145648515507700,2653,-1825,-280,45648.0390625
1683145648515573900,2653,-1825,44,45648.05078125
1683145648515661500,2653,-1825,123,45648.05859375
1683145648515764900,2653,-1825,-124,45648.0703125
1683145648577632300,2653,-1825,-296,45648.078125
1683145648577659100,2653,-1825,36,45648.08984375
1683145648577664500,2653,-1825,-324,45648.1015625
1683145648577670000,2653,-1825,28,45648.109375
1683145648577980200,2653,-1825,-12,45648.12109375
1683145648578028200,2653,-1825,-40,45648.12890625
1683145648623803800,2653,-1825,-296,45648.140625
1683145648623881400,2653,-1825,47,45648.1484375
1683145648623919800,2653,-1825,12,45648.16015625
1683145648623982000,2653,-1825,-224,45648.171875
1683145648624185700,2653,-1825,-72,45648.1796875
1683145648690388500,2653,-1825,203,45648.19140625
1683145648690437100,2653,-1825,-404,45648.19921875
1683145648690464900,2653,-1825,47,45648.2109375
1683145648690475000,2653,-1825,-60,45648.21875
1683145648690939500,2653,-1825,32,45648.23046875
1683145648691008900,2653,-1825,-236,45648.23828125
1683145648746338000,2653,-1825,-124,45648.25
1683145648746392400,2653,-1825,147,45648.26171875
1683145648746427400,2653,-1825,-176,45648.26953125
1683145648746457500,2653,-1825,-24,45648.28125
1683145648746720100,2653,-1825,-56,45648.2890625
1683145648746950700,2653,-1825,-9,45648.30078125
1683145648793163500,2653,-1825,24,45648.30859375
1683145648793206200,2653,-1825,-24,45648.3203125
1683145648793318800,2653,-1825,40,45648.328125
1683145648793529700,2653,-1825,-264,45648.33984375
1683145648793727000,2653,-1825,71,45648.3515625
1683145648850890400,2653,-1825,159,45648.359375
1683145648850909300,2653,-1825,-128,45648.37109375
1683145648850913500,2653,-1825,-276,45648.37890625
1683145648851082700,2653,-1825,87,45648.390625
1683145648901014100,2653,-1825,-304,45648.3984375
1683145648901065600,2653,-1825,8,45648.41015625
1683145648901100600,2653,-1825,71,45648.421875
1683145648901146100,2653,-1825,36,45648.4296875
1683145648901155100,2653,-1825,-452,45648.44140625
1683145648901172200,2653,-1825,28,45648.44921875
1683145648901186000,2653,-1825,-144,45648.4609375
1683145648948414300,2653,-1825,-468,45648.46875
1683145648948455700,2653,-1825,-192,45648.48046875
1683145648948483500,2653,-1825,107,45648.48828125
1683145648948602300,2653,-1825,-52,45648.5
1683145648996124800,2653,-1825,195,45648.51171875
1683145648996178200,2653,-1825,-296,45648.51953125
1683145648996207700,2653,-1825,59,45648.53125
1683145648996250900,2653,-1825,-224,45648.5390625
1683145648996263100,2653,-1825,-24,45648.55078125
1683145649055955600,2653,-1825,-260,45648.55859375
1683145649055985300,2653,-1825,16,45648.5703125
1683145649056031600,2653,-1825,-40,45648.578125
1683145649056114400,2653,-1825,155,45648.58984375
1683145649056216000,2653,-1825,-160,45648.6015625
1683145649056322300,2653,-1825,40,45648.609375
1683145649104017800,2653,-1825,-120,45648.62109375
1683145649104071200,2653,-1825,115,45648.62890625
1683145649104084500,2653,-1825,-420,45648.640625
1683145649104113900,2653,-1825,67,45648.6484375
1683145649104502100,2653,-1825,-84,45648.66015625
1683145649165898600,2653,-1825,-48,45648.671875
1683145649165946000,2653,-1825,-124,45648.6796875
1683145649165987400,2653,-1825,-260,45648.69140625
1683145649166068100,2653,-1825,-68,45648.69921875
1683145649166382100,2653,-1825,179,45648.7109375
1683145649166683500,2653,-1825,-148,45648.71875
1683145649229310800,2653,-1825,-176,45648.73046875
1683145649229377700,2653,-1825,-308,45648.73828125
1683145649229401900,2653,-1825,259,45648.75
1683145649229426600,2653,-1825,-324,45648.76171875
1683145649229438600,2653,-1825,131,45648.76953125
1683145649229447700,2653,-1825,20,45648.78125
1683145649289232700,2653,-1825,183,45648.7890625
1683145649289336900,2653,-1825,-144,45648.80078125
1683145649289347800,2653,-1825,32,45648.80859375
1683145649289353900,2653,-1825,-68,45648.8203125
1683145649289358300,2653,-1825,131,45648.828125
1683145649289676000,2653,-1825,-144,45648.83984375
1683145649338772600,2653,-1825,-488,45648.8515625
1683145649338819300,2653,-1825,119,45648.859375
1683145649338851200,2653,-1825,-252,45648.87109375
1683145649339278200,2653,-1825,40,45648.87890625
1683145649339419300,2653,-1825,-32,45648.890625
1683145649398074700,2653,-1825,123,45648.8984375
1683145649398090500,2653,-1825,-168,45648.91015625
1683145649398107600,2653,-1825,40,45648.921875
1683145649398130000,2653,-1825,-260,45648.9296875
1683145649398149600,2653,-1825,247,45648.94140625
1683145649398761900,2653,-1825,-124,45648.94921875
1683145649445299900,2653,-1825,51,45648.9609375
1683145649445344700,2653,-1825,-180,45648.96875
1683145649445357200,2653,-1825,239,45648.98046875
1683145649445363500,2653,-1825,-232,45648.98828125
1683145649445369600,2653,-1825,63,45649.0
1683145649493853400,2653,-1825,-412,45649.01171875
1683145649493905400,2653,-1825,131,45649.01953125
1683145649493919700,2653,-1825,-484,45649.03125
1683145649493945400,2653,-1825,63,45649.0390625
1683145649494252600,2653,-1825,-56,45649.05078125
1683145649554158100,2653,-1825,-232,45649.05859375
1683145649554212100,2653,-1825,-16,45649.0703125
1683145649554229100,2653,-1825,-8,45649.078125
1683145649554252700,2653,-1825,-36,45649.08984375
1683145649554336800,2653,-1825,8,45649.1015625
1683145649554737900,2653,-1825,-144,45649.109375
1683145649616486600,2653,-1825,199,45649.12109375
1683145649616531500,2653,-1825,-136,45649.12890625
1683145649616849700,2653,-1825,4,45649.140625
1683145649617001800,2653,-1825,-92,45649.1484375
1683145649617083400,2653,-1825,195,45649.16015625
1683145649617249800,2653,-1825,-152,45649.171875
1683145649662395800,2653,-1825,16,45649.1796875
1683145649662515000,2653,-1825,-16,45649.19140625
1683145649662547500,2653,-1825,44,45649.19921875
1683145649662906500,2653,-1825,-84,45649.2109375
1683145649663176500,2653,-1825,28,45649.21875
1683145649707885700,2653,-1825,12,45649.23046875
1683145649707910000,2653,-1825,67,45649.23828125
1683145649707915800,2653,-1825,-104,45649.25
1683145649708016000,2653,-1825,20,45649.26171875
1683145649755093200,2653,-1825,12,45649.26953125
1683145649755118200,2653,-1825,-8,45649.28125
1683145649755156200,2653,-1825,12,45649.2890625
1683145649755167300,2653,-1825,4,45649.30078125
1683145649755183800,2653,-1825,47,45649.30859375
1683145649815824100,2653,-1825,-272,45649.3203125
1683145649815876300,2653,-1825,24,45649.328125
1683145649815910000,2653,-1825,87,45649.33984375
1683145649816034300,2653,-1825,-24,45649.3515625
1683145649816180800,2653,-1825,8,45649.359375
1683145649816343000,2653,-1825,151,45649.37109375
1683145649862601600,2653,-1825,-120,45649.37890625
1683145649862630500,2653,-1825,-68,45649.390625
1683145649862673500,2653,-1825,20,45649.3984375
1683145649862710000,2653,-1825,-272,45649.41015625
1683145649862902200,2653,-1825,50,45649.421875
1683145649908100800,2653,-1825,-29,45649.4296875
1683145649908126500,2653,-1825,94,45649.44140625
1683145649908133100,2653,-1825,23,45649.44921875
1683145649908162600,2653,-1825,-101,45649.4609375
1683145649968490900,2653,-1825,-109,45649.46875
1683145649968513700,2653,-1825,-133,45649.48046875
1683145649968517000,2653,-1825,27,45649.48828125
1683145649968520400,2653,-1825,-1,45649.5
1683145649968523500,2653,-1825,23,45649.51171875
1683145649968530100,2653,-1825,23,45649.51953125
1683145650014581100,2653,-1825,-293,45649.53125
1683145650014765500,2653,-1825,126,45649.5390625
1683145650014866400,2653,-1825,-5,45649.55078125
1683145650014876100,2653,-1825,15,45649.55859375
1683145650015365900,2653,-1825,7,45649.5703125
1683145650060646700,2653,-1825,-221,45649.578125
1683145650060672500,2653,-1825,3,45649.58984375
1683145650060676200,2653,-1825,3,45649.6015625
1683145650060679500,2653,-1825,3,45649.609375
1683145650060683000,2653,-1825,-21,45649.62109375
1683145650105235700,2653,-1825,3,45649.62890625
1683145650105312200,2653,-1825,78,45649.640625
1683145650105439800,2653,-1825,146,45649.6484375
1683145650105452600,2653,-1825,-161,45649.66015625
1683145650152964700,2653,-1825,-13,45649.671875
1683145650153012700,2653,-1825,-365,45649.6796875
1683145650153407300,2653,-1825,-41,45649.69140625
1683145650153433300,2653,-1825,-73,45649.69921875
1683145650153576200,2653,-1825,158,45649.7109375
1683145650199010900,2653,-1825,-101,45649.71875
1683145650199537700,2653,-1825,-37,45649.73046875
1683145650199552800,2653,-1825,-253,45649.73828125
1683145650199760300,2653,-1825,130,45649.75
1683145650245034900,2653,-1825,-73,45649.76171875
1683145650245122500,2653,-1825,-101,45649.76953125
1683145650245347000,2653,-1825,-45,45649.78125
1683145650245441400,2653,-1825,178,45649.7890625
1683145650245451800,2653,-1825,-157,45649.80078125
1683145650307492200,2653,-1825,-309,45649.80859375
1683145650307511300,2653,-1825,27,45649.8203125
1683145650307514500,2653,-1825,-321,45649.828125
1683145650307517500,2653,-1825,-9,45649.83984375
1683145650307520300,2653,-1825,-57,45649.8515625
1683145650307523300,2653,-1825,43,45649.859375
1683145650354218300,2653,-1825,-85,45649.87109375
1683145650354240700,2653,-1825,102,45649.87890625
1683145650354267200,2653,-1825,-129,45649.890625
1683145650354316600,2653,-1825,39,45649.8984375
1683145650354468500,2653,-1825,-53,45649.91015625
1683145650416151100,2653,-1825,166,45649.921875
1683145650416177500,2653,-1825,-145,45649.9296875
1683145650416192700,2653,-1825,222,45649.94140625
1683145650416196800,2653,-1825,-169,45649.94921875
1683145650416701100,2653,-1825,19,45649.9609375
1683145650416813400,2653,-1825,-61,45649.96875
1683145650476718600,2653,-1825,-17,45649.98046875
1683145650476794500,2653,-1825,178,45649.9921875
1683145650476806600,2653,-1825,-149,45650.0
1683145650477083500,2653,-1825,-49,45650.01171875
1683145650477396600,2653,-1825,-61,45650.01953125
1683145650477470500,2653,-1825,130,45650.03125
1683145650521128700,2653,-1825,27,45650.0390625
1683145650521244200,2653,-1825,-205,45650.05078125
1683145650521437100,2653,-1825,-157,45650.05859375
1683145650521485500,2653,-1825,-49,45650.0703125
1683145650521498000,2653,-1825,7,45650.078125
1683145650567433300,2653,-1825,146,45650.08984375
1683145650567494000,2653,-1825,-373,45650.1015625
1683145650567534700,2653,-1825,3,45650.109375
1683145650567617500,2653,-1825,-25,45650.12109375
1683145650614649300,2653,-1825,-113,45650.12890625
1683145650614673300,2653,-1825,-321,45650.140625
1683145650614932600,2653,-1825,-1,45650.1484375
1683145650614975400,2653,-1825,-57,45650.16015625
1683145650615083300,2653,-1825,102,45650.171875
1683145650662703000,2653,-1825,-149,45650.1796875
1683145650662730500,2653,-1825,-25,45650.19140625
1683145650662734200,2653,-1825,39,45650.19921875
1683145650662854400,2653,-1825,-265,45650.2109375
1683145650663167000,2653,-1825,7,45650.21875
1683145650721759800,2653,-1825,-37,45650.23046875
1683145650721917600,2653,-1825,122,45650.23828125
1683145650722125200,2653,-1825,-261,45650.25
1683145650722315600,2653,-1825,15,45650.26171875
1683145650722392100,2653,-1825,-217,45650.26953125
1683145650722413700,2653,-1825,-193,45650.28125
1683145650767594400,2653,-1825,-149,45650.2890625
1683145650767669100,2653,-1825,-253,45650.30078125
1683145650767724900,2653,-1825,134,45650.30859375
1683145650767795800,2653,-1825,-297,45650.3203125
1683145650813456400,2653,-1825,150,45650.328125
1683145650813505200,2653,-1825,-133,45650.33984375
1683145650813516600,2653,-1825,7,45650.3515625
1683145650813522700,2653,-1825,-41,45650.359375
1683145650813838200,2653,-1825,-289,45650.37109375
1683145650859836500,2653,-1825,-25,45650.37890625
1683145650859881100,2653,-1825,-37,45650.390625
1683145650859907100,2653,-1825,158,45650.3984375
1683145650859977600,2653,-1825,-225,45650.41015625
1683145650905135500,2653,-1825,-69,45650.421875
1683145650905159600,2653,-1825,-61,45650.4296875
1683145650905185900,2653,-1825,130,45650.44140625
1683145650905197700,2653,-1825,-129,45650.44921875
1683145650905686500,2653,-1825,39,45650.4609375
1683145650952904100,2653,-1825,-45,45650.46875
1683145650952954700,2653,-1825,170,45650.48046875
1683145650953061200,2653,-1825,-469,45650.48828125
1683145650953069800,2653,-1825,39,45650.5
1683145650953201100,2653,-1825,-121,45650.51171875
1683145650998460000,2653,-1825,218,45650.51953125
1683145650998507900,2653,-1825,-177,45650.53125
1683145650998590800,2653,-1825,70,45650.5390625
1683145650998903000,2653,-1825,7,45650.55078125
1683145651045604700,2653,-1825,62,45650.55859375
1683145651045654200,2653,-1825,-105,45650.5703125
1683145651045689700,2653,-1825,102,45650.578125
1683145651045744200,2653,-1825,-185,45650.58984375
1683145651046089900,2653,-1825,-1,45650.6015625
1683145651092312100,2653,-1825,35,45650.609375
1683145651092361100,2653,-1825,-237,45650.62109375
1683145651092373200,2653,-1825,27,45650.62890625
1683145651092380900,2653,-1825,31,45650.640625
1683145651092387800,2653,-1825,-17,45650.6484375
1683145651137079800,2653,-1825,39,45650.66015625
1683145651137151800,2653,-1825,-21,45650.671875
1683145651137169200,2653,-1825,-101,45650.6796875
1683145651137193700,2653,-1825,-529,45650.69140625
1683145651184301000,2653,-1825,7,45650.69921875
1683145651184369600,2653,-1825,-45,45650.7109375
1683145651184417000,2653,-1825,134,45650.71875
