Time,X,Y,Z,W
115.73,0.013555,0.003836,-0.09824,-0.995063
115.74,0.013598,0.003833,-0.098198,-0.995067
115.75,0.013649,0.003823,-0.098238,-0.995062
115.76,0.013625,0.003824,-0.098209,-0.995065
115.77,0.013553,0.003799,-0.098207,-0.995067
115.78,0.013581,0.003813,-0.098173,-0.995069
115.79,0.013681,0.003799,-0.098241,-0.995061
115.8,0.013772,0.003811,-0.098229,-0.995061
115.81,0.013797,0.003803,-0.098222,-0.995062
115.82,0.013659,0.003772,-0.098239,-0.995062
115.83,0.013722,0.003794,-0.098278,-0.995057
115.84,0.015706,0.003746,-0.098319,-0.995024
115.85,0.025358,0.002492,-0.097422,-0.994917
115.86,0.044547,0.000378,-0.09373,-0.994601
115.87,0.065027,-0.002735,-0.083862,-0.99435
115.88,0.07766,-0.002857,-0.063276,-0.994966
115.89,0.078644,-0.00148,-0.038081,-0.996174
115.9,0.07208,0.000164,-0.015505,-0.997278
115.91,0.060078,0.002209,-0.006576,-0.99817
115.92,0.050859,0.002721,-0.006271,-0.998682
115.93,0.047609,0.002459,-0.012698,-0.998782
115.94,0.049698,0.000906,-0.019797,-0.998568
115.95,0.049606,0.001038,-0.024321,-0.998472
115.96,0.047026,0.001325,-0.026949,-0.998529
115.97,0.045617,0.001409,-0.026513,-0.998606
115.98,0.047045,0.001594,-0.022033,-0.998649
115.99,0.048369,0.001548,-0.015239,-0.998712
116,0.049582,0.001814,-0.010029,-0.998718
116.01,0.050937,0.002078,-0.007981,-0.998668
116.02,0.051108,0.002143,-0.009002,-0.99865
116.03,0.050692,0.001587,-0.012274,-0.998638
116.04,0.050309,0.001045,-0.016455,-0.998598
116.05,0.048647,0.001315,-0.020687,-0.998601
116.06,0.04725,0.001438,-0.022274,-0.998634
116.07,0.046542,0.001418,-0.020735,-0.9987
116.08,0.046883,0.001911,-0.017107,-0.998752
116.09,0.048814,0.001335,-0.015401,-0.998688
116.1,0.048455,0.001716,-0.014015,-0.998726
116.11,0.048392,0.001813,-0.013817,-0.998731
116.12,0.048304,0.001837,-0.01419,-0.99873
116.13,0.048012,0.001772,-0.01504,-0.998732
116.14,0.047399,0.00175,-0.016138,-0.998744
116.15,0.047681,0.001331,-0.017334,-0.998711
116.16,0.047677,0.001312,-0.017643,-0.998706
116.17,0.047777,0.001337,-0.017435,-0.998705
116.18,0.047883,0.001386,-0.017305,-0.998702
116.19,0.047943,0.001341,-0.01729,-0.9987
116.2,0.047912,0.001344,-0.01729,-0.998701
116.21,0.047928,0.001315,-0.01728,-0.9987
116.22,0.048032,0.001264,-0.017304,-0.998695
116.23,0.04823,0.001261,-0.017393,-0.998684
116.24,0.048137,0.001284,-0.017376,-0.998689
116.25,0.04801,0.001313,-0.01729,-0.998696
116.26,0.048063,0.001277,-0.017282,-0.998694
116.27,0.048029,0.001285,-0.017304,-0.998695
116.28,0.048022,0.001273,-0.017299,-0.998696
116.29,0.047996,0.001296,-0.017279,-0.998697
116.3,0.047979,0.001324,-0.017265,-0.998698
116.31,0.047947,0.001355,-0.017273,-0.9987
116.32,0.047925,0.001407,-0.017247,-0.998701
116.33,0.047931,0.00138,-0.017236,-0.998701
116.34,0.047812,0.001414,-0.017231,-0.998707
116.35,0.047072,0.00176,-0.01686,-0.998748
116.36,0.04773,0.001365,-0.01724,-0.998711
116.37,0.047027,0.001737,-0.016866,-0.99875
116.38,0.04704,0.001795,-0.01686,-0.998749
116.39,0.047817,0.0014,-0.017265,-0.998706
116.4,0.047178,0.001738,-0.016879,-0.998742
116.41,0.04779,0.001338,-0.017274,-0.998707
116.42,0.047856,0.00135,-0.01727,-0.998704
116.43,0.047224,0.001735,-0.016895,-0.99874
116.44,0.047924,0.001386,-0.017283,-0.9987
116.45,0.047943,0.001359,-0.017267,-0.9987
116.46,0.047909,0.001311,-0.017255,-0.998702
116.47,0.047992,0.001331,-0.017284,-0.998697
116.48,0.047968,0.001389,-0.017249,-0.998699
116.49,0.047932,0.001378,-0.017235,-0.998701
116.5,0.047903,0.001343,-0.017233,-0.998702
116.51,0.047823,0.001372,-0.017231,-0.998706
116.52,0.047887,0.001402,-0.017266,-0.998703
116.53,0.047916,0.001396,-0.017278,-0.998701
116.54,0.047805,0.001392,-0.017232,-0.998707
116.55,0.047749,0.001421,-0.017227,-0.99871
116.56,0.047692,0.001435,-0.017242,-0.998712
116.57,0.04772,0.001409,-0.01724,-0.998711
116.58,0.047735,0.001414,-0.017243,-0.99871
116.59,0.047766,0.001435,-0.017238,-0.998709
116.6,0.047782,0.001429,-0.017254,-0.998708
116.61,0.047827,0.001368,-0.017247,-0.998706
116.62,0.047811,0.001373,-0.017276,-0.998706
116.63,0.047912,0.001363,-0.017284,-0.998701
116.64,0.047944,0.00136,-0.017289,-0.9987
116.65,0.047961,0.001328,-0.017282,-0.998699
116.66,0.047897,0.001313,-0.017288,-0.998702
116.67,0.047888,0.001326,-0.01729,-0.998702
116.68,0.047894,0.001291,-0.017322,-0.998701
116.69,0.04796,0.001326,-0.017278,-0.998699
116.7,0.047947,0.001357,-0.017263,-0.9987
116.71,0.047944,0.001333,-0.017268,-0.9987
116.72,0.047797,0.001353,-0.017255,-0.998707
116.73,0.047744,0.001393,-0.017263,-0.998709
116.74,0.047074,0.00175,-0.016864,-0.998748
116.75,0.047765,0.001381,-0.017206,-0.998709
116.76,0.047753,0.001414,-0.01723,-0.99871
116.77,0.047771,0.001458,-0.017259,-0.998708
116.78,0.047706,0.00147,-0.017234,-0.998712
116.79,0.047032,0.001806,-0.016847,-0.99875
116.8,0.046948,0.001808,-0.016821,-0.998754
116.81,0.047032,0.001829,-0.016813,-0.99875
116.82,0.047821,0.001406,-0.017236,-0.998706
116.83,0.047844,0.00139,-0.017214,-0.998706
116.84,0.04781,0.001398,-0.01721,-0.998707
116.85,0.047951,0.001331,-0.017128,-0.998702
116.86,0.051736,0.001453,-0.014901,-0.998549
116.87,0.063149,0.001346,-0.007156,-0.997978
116.88,0.079462,0.001115,0.001226,-0.996836
116.89,0.093832,0.000713,0.003335,-0.995582
116.9,0.101044,0.000446,-0.005662,-0.994866
116.91,0.104523,-0.001933,-0.024812,-0.994211
116.92,0.105248,-0.002877,-0.044302,-0.993455
116.93,0.104639,-0.00451,-0.059212,-0.992736
116.94,0.102584,-0.004595,-0.064553,-0.992617
116.95,0.102108,-0.004138,-0.062845,-0.992778
116.96,0.103697,-0.003994,-0.058052,-0.992905
116.97,0.104425,-0.003496,-0.051458,-0.993195
116.98,0.103819,-0.002754,-0.043885,-0.993624
116.99,0.103573,-0.002308,-0.038473,-0.993875
117,0.103405,-0.001807,-0.035253,-0.994013
117.01,0.104163,-0.001973,-0.035859,-0.993912
117.02,0.104851,-0.002659,-0.039993,-0.99368
117.03,0.104716,-0.002837,-0.045259,-0.993468
117.04,0.104009,-0.003234,-0.051018,-0.993262
117.05,0.104305,-0.003635,-0.055453,-0.992992
117.06,0.103962,-0.003628,-0.056289,-0.99298
117.07,0.10418,-0.003567,-0.05393,-0.993089
117.08,0.103168,-0.003041,-0.051441,-0.993328
117.09,0.103244,-0.003094,-0.050524,-0.993367
117.1,0.1031,-0.003012,-0.050121,-0.993403
117.11,0.103077,-0.002978,-0.049857,-0.993419
117.12,0.1031,-0.002959,-0.049824,-0.993418
117.13,0.103064,-0.002965,-0.050127,-0.993406
117.14,0.103135,-0.003007,-0.05054,-0.993378
117.15,0.10303,-0.003077,-0.050635,-0.993384
117.16,0.103005,-0.002976,-0.050504,-0.993393
117.17,0.102991,-0.002982,-0.050445,-0.993398
117.18,0.102904,-0.003042,-0.050472,-0.993405
117.19,0.102872,-0.002991,-0.050527,-0.993406
117.2,0.102843,-0.002983,-0.050476,-0.993412
117.21,0.102838,-0.003014,-0.050532,-0.993409
117.22,0.102806,-0.003048,-0.050592,-0.993409
117.23,0.102848,-0.003045,-0.050571,-0.993406
117.24,0.102945,-0.00305,-0.050524,-0.993398
117.25,0.102955,-0.003025,-0.050533,-0.993397
117.26,0.103005,-0.003032,-0.050575,-0.99339
117.27,0.103034,-0.003068,-0.050566,-0.993387
117.28,0.102996,-0.003096,-0.050476,-0.993395
117.29,0.103133,-0.003028,-0.050555,-0.993377
117.3,0.103166,-0.003008,-0.050542,-0.993375
117.31,0.103288,-0.003002,-0.050548,-0.993362
117.32,0.103205,-0.00304,-0.050507,-0.993372
117.33,0.103141,-0.003044,-0.050533,-0.993378
117.34,0.103112,-0.003063,-0.050537,-0.99338
117.35,0.103129,-0.003059,-0.050541,-0.993378
117.36,0.103067,-0.00302,-0.050526,-0.993386
117.37,0.103048,-0.002999,-0.050543,-0.993387
117.38,0.103016,-0.002992,-0.050496,-0.993393
117.39,0.102962,-0.002962,-0.05049,-0.993399
117.4,0.102936,-0.002998,-0.050491,-0.993401
117.41,0.102937,-0.003006,-0.050469,-0.993402
117.42,0.102889,-0.002996,-0.050505,-0.993405
117.43,0.103018,-0.002972,-0.050493,-0.993393
117.44,0.102974,-0.002948,-0.050522,-0.993396
117.45,0.10292,-0.002944,-0.05054,-0.993401
117.46,0.102946,-0.003032,-0.050551,-0.993397
117.47,0.102937,-0.003041,-0.050599,-0.993395
117.48,0.102997,-0.003034,-0.050638,-0.993387
117.49,0.103046,-0.003042,-0.050619,-0.993383
117.5,0.103036,-0.003031,-0.050616,-0.993384
117.51,0.103007,-0.003013,-0.050603,-0.993388
117.52,0.10297,-0.002995,-0.050644,-0.99339
117.53,0.103035,-0.003019,-0.050641,-0.993383
117.54,0.103004,-0.003021,-0.050623,-0.993387
117.55,0.102945,-0.002969,-0.050604,-0.993395
117.56,0.102944,-0.002983,-0.050605,-0.993395
117.57,0.10296,-0.00298,-0.050602,-0.993393
117.58,0.10286,-0.002966,-0.050594,-0.993404
117.59,0.102883,-0.002958,-0.050593,-0.993402
117.6,0.102806,-0.002963,-0.050595,-0.993409
117.61,0.10286,-0.002946,-0.050602,-0.993404
117.62,0.102841,-0.002918,-0.050571,-0.993407
117.63,0.102861,-0.002931,-0.050611,-0.993403
117.64,0.102847,-0.002896,-0.050576,-0.993406
117.65,0.102829,-0.002946,-0.050583,-0.993408
117.66,0.102954,-0.002901,-0.050607,-0.993394
117.67,0.103044,-0.002881,-0.050614,-0.993384
117.68,0.103004,-0.002965,-0.050599,-0.993389
117.69,0.103047,-0.002987,-0.050591,-0.993385
117.7,0.10305,-0.003031,-0.050615,-0.993383
117.71,0.103101,-0.003012,-0.050641,-0.993376
117.72,0.10315,-0.00304,-0.050673,-0.99337
117.73,0.103129,-0.003021,-0.050659,-0.993372
117.74,0.103072,-0.003008,-0.050708,-0.993376
117.75,0.103092,-0.003022,-0.05067,-0.993376
117.76,0.103022,-0.003013,-0.050679,-0.993383
117.77,0.102967,-0.003015,-0.050665,-0.993389
117.78,0.10289,-0.002988,-0.050686,-0.993396
117.79,0.102881,-0.002973,-0.050684,-0.993397
117.8,0.10284,-0.002985,-0.050701,-0.993401
117.81,0.102795,-0.002978,-0.05073,-0.993404
117.82,0.102782,-0.002972,-0.050713,-0.993406
117.83,0.102835,-0.002928,-0.050739,-0.993399
117.84,0.102792,-0.002962,-0.050738,-0.993404
117.85,0.102221,-0.002982,-0.049645,-0.993518
117.86,0.098217,-0.00301,-0.049017,-0.993953
117.87,0.084038,-0.002788,-0.048744,-0.995266
117.88,0.05669,-0.000135,-0.047738,-0.99725
117.89,0.024712,0.00333,-0.046909,-0.998588
117.9,0.002998,0.005255,-0.043839,-0.99902
117.91,-0.006333,0.004993,-0.035087,-0.999352
117.92,-0.010274,0.003646,-0.021668,-0.999706
117.93,-0.011319,0.00327,-0.007662,-0.999901
117.94,-0.012572,0.003062,0.00159,-0.999915
117.95,-0.014429,0.002825,0.002345,-0.999889
117.96,-0.01782,0.003287,-0.000762,-0.999836
117.97,-0.021033,0.003853,-0.004738,-0.99976
117.98,-0.021871,0.003822,-0.00685,-0.99973
117.99,-0.021506,0.003903,-0.006518,-0.99974
118,-0.02063,0.00383,-0.005861,-0.999763
118.01,-0.019458,0.003732,-0.005909,-0.999786
118.02,-0.017915,0.003379,-0.006338,-0.999814
118.03,-0.016933,0.003305,-0.006576,-0.99983
118.04,-0.017542,0.003528,-0.00642,-0.999819
118.05,-0.018645,0.003845,-0.006235,-0.999799
118.06,-0.01965,0.003875,-0.006193,-0.99978
118.07,-0.019971,0.003786,-0.00618,-0.999774
118.08,-0.019728,0.003628,-0.006355,-0.999779
118.09,-0.019512,0.003642,-0.006384,-0.999783
118.1,-0.019548,0.003813,-0.005873,-0.999784
118.11,-0.019561,0.003826,-0.005303,-0.999787
118.12,-0.019611,0.003782,-0.004777,-0.999789
118.13,-0.019478,0.003702,-0.00475,-0.999792
118.14,-0.018991,0.003553,-0.00519,-0.9998
118.15,-0.01953,0.003717,-0.004865,-0.999791
118.16,-0.019547,0.00376,-0.0048,-0.99979
118.17,-0.019501,0.003803,-0.00485,-0.999791
118.18,-0.018997,0.003658,-0.005211,-0.999799
118.19,-0.019029,0.003597,-0.005127,-0.999799
118.2,-0.019558,0.003778,-0.004799,-0.99979
118.21,-0.019605,0.003804,-0.004819,-0.999789
118.22,-0.019567,0.003809,-0.004797,-0.99979
118.23,-0.019541,0.00376,-0.004821,-0.99979
118.24,-0.019685,0.003831,-0.00483,-0.999787
118.25,-0.01965,0.003806,-0.004834,-0.999788
118.26,-0.019632,0.003791,-0.004804,-0.999789
118.27,-0.01971,0.003745,-0.004812,-0.999787
118.28,-0.019663,0.003759,-0.004835,-0.999788
118.29,-0.019114,0.003566,-0.005125,-0.999798
118.3,-0.019619,0.003767,-0.004871,-0.999789
118.31,-0.019624,0.003797,-0.004849,-0.999788
118.32,-0.019473,0.003739,-0.004893,-0.999791
118.33,-0.019472,0.003677,-0.004877,-0.999792
118.34,-0.019507,0.003685,-0.004879,-0.999791
118.35,-0.01949,0.003689,-0.004886,-0.999791
118.36,-0.019513,0.003722,-0.004902,-0.999791
118.37,-0.019481,0.003738,-0.004881,-0.999791
118.38,-0.019544,0.003727,-0.004916,-0.99979
118.39,-0.018942,0.003562,-0.005169,-0.999801
118.4,-0.01955,0.003741,-0.004843,-0.99979
118.41,-0.019585,0.003768,-0.004873,-0.999789
118.42,-0.019615,0.003759,-0.004839,-0.999789
118.43,-0.01966,0.003774,-0.004836,-0.999788
118.44,-0.019625,0.003749,-0.004846,-0.999789
118.45,-0.019582,0.003782,-0.004806,-0.99979
118.46,-0.019682,0.003817,-0.004816,-0.999787
118.47,-0.019731,0.003814,-0.0048,-0.999787
118.48,-0.019639,0.003783,-0.004801,-0.999788
118.49,-0.019097,0.003663,-0.005103,-0.999798
118.5,-0.019644,0.003828,-0.004819,-0.999788
118.51,-0.019617,0.003807,-0.004823,-0.999789
118.52,-0.019543,0.003805,-0.004833,-0.99979
118.53,-0.019016,0.003585,-0.005129,-0.9998
118.54,-0.019536,0.003744,-0.004865,-0.99979
118.55,-0.019513,0.003725,-0.004863,-0.999791
118.56,-0.018964,0.003567,-0.005155,-0.999801
118.57,-0.019433,0.003728,-0.004889,-0.999792
118.58,-0.019442,0.003715,-0.00489,-0.999792
118.59,-0.019023,0.003575,-0.005133,-0.9998
118.6,-0.019518,0.003734,-0.004875,-0.999791
118.61,-0.018979,0.003596,-0.005161,-0.9998
118.62,-0.019499,0.003733,-0.004866,-0.999791
118.63,-0.019588,0.003732,-0.004844,-0.999789
118.64,-0.019653,0.003719,-0.004861,-0.999788
118.65,-0.019661,0.003747,-0.004837,-0.999788
118.66,-0.019643,0.003741,-0.004842,-0.999788
118.67,-0.019744,0.00381,-0.004839,-0.999786
118.68,-0.019725,0.003781,-0.004833,-0.999787
118.69,-0.019718,0.003773,-0.004817,-0.999787
118.7,-0.019685,0.003758,-0.004823,-0.999788
118.71,-0.019618,0.003757,-0.004833,-0.999789
118.72,-0.019675,0.003738,-0.004832,-0.999788
118.73,-0.019638,0.00375,-0.004836,-0.999788
118.74,-0.019564,0.003766,-0.004802,-0.99979
118.75,-0.018956,0.003612,-0.005099,-0.999801
118.76,-0.018968,0.003554,-0.005138,-0.999801
118.77,-0.019051,0.003552,-0.00514,-0.999799
118.78,-0.019534,0.003758,-0.004851,-0.99979
118.79,-0.019451,0.003738,-0.004843,-0.999792
118.8,-0.018974,0.003564,-0.005123,-0.999801
118.81,-0.019512,0.003654,-0.004892,-0.999791
118.82,-0.018989,0.003539,-0.00514,-0.9998
118.83,-0.019522,0.003747,-0.004848,-0.999791
118.84,-0.0196,0.003771,-0.004837,-0.999789
118.85,-0.019609,0.003705,-0.004829,-0.999789
118.86,-0.019667,0.003696,-0.004853,-0.999788
118.87,-0.019699,0.003728,-0.004821,-0.999787
118.88,-0.019655,0.00378,-0.004802,-0.999788
118.89,-0.017865,0.003972,-0.004902,-0.999821
118.9,-0.009258,0.004535,-0.011887,-0.999876
118.91,0.006269,0.004159,-0.029564,-0.999535
118.92,0.024656,0.002694,-0.05262,-0.998307
118.93,0.044836,0.000222,-0.071962,-0.996399
118.94,0.060011,-0.00273,-0.086623,-0.994428
118.95,0.060398,-0.003153,-0.097975,-0.99335
118.96,0.048844,-0.001325,-0.110288,-0.992698
118.97,0.031995,0.000482,-0.123485,-0.99183
118.98,0.017927,0.002698,-0.133463,-0.990888
118.99,0.007596,0.004335,-0.134347,-0.990896
119,0.002752,0.006034,-0.129115,-0.991607
119.01,0.006883,0.004962,-0.123706,-0.992283
119.02,0.013085,0.003887,-0.125548,-0.991994
119.03,0.020527,0.002016,-0.128314,-0.991519
119.04,0.025646,0.001141,-0.129903,-0.991194
119.05,0.024404,0.001596,-0.129363,-0.991296
119.06,0.019807,0.002707,-0.12785,-0.991592
119.07,0.013856,0.003742,-0.128161,-0.99165
119.08,0.00891,0.004385,-0.129227,-0.991565
119.09,0.004913,0.005634,-0.130106,-0.991472
119.1,0.004869,0.00529,-0.130393,-0.991436
119.11,0.008261,0.004317,-0.129734,-0.991505
119.12,0.012424,0.003914,-0.129151,-0.991539
119.13,0.016435,0.002849,-0.129262,-0.99147
119.14,0.017078,0.002734,-0.129485,-0.991431
119.15,0.015502,0.003151,-0.129465,-0.991458
119.16,0.013322,0.00361,-0.129506,-0.991483
119.17,0.01111,0.004084,-0.129836,-0.991465
119.18,0.008988,0.004234,-0.129916,-0.991475
119.19,0.007303,0.00478,-0.129951,-0.991482
119.2,0.007575,0.004601,-0.129904,-0.991487
119.21,0.009626,0.003955,-0.1299,-0.991473
119.22,0.013598,0.002746,-0.129205,-0.991521
119.23,0.012793,0.003585,-0.129886,-0.99144
119.24,0.01285,0.003663,-0.129898,-0.991437
119.25,0.012701,0.003818,-0.129953,-0.991431
119.26,0.012384,0.00386,-0.13003,-0.991425
119.27,0.011649,0.004205,-0.129811,-0.991461
119.28,0.011727,0.00388,-0.129967,-0.991441
119.29,0.011568,0.004021,-0.129936,-0.991447
119.3,0.011717,0.004076,-0.129873,-0.991453
119.31,0.011744,0.00398,-0.129906,-0.991449
119.32,0.011532,0.003957,-0.129891,-0.991453
119.33,0.011077,0.004333,-0.129635,-0.991491
119.34,0.011231,0.00436,-0.129651,-0.991487
119.35,0.011649,0.004012,-0.129929,-0.991447
119.36,0.011623,0.003995,-0.129953,-0.991444
119.37,0.01165,0.003999,-0.129985,-0.99144
119.38,0.011729,0.003991,-0.129986,-0.991438
119.39,0.011717,0.004006,-0.13003,-0.991433
119.4,0.011714,0.003962,-0.130031,-0.991433
119.41,0.011637,0.003909,-0.130034,-0.991434
119.42,0.011639,0.003886,-0.130028,-0.991434
119.43,0.011646,0.003975,-0.130047,-0.991431
119.44,0.011688,0.004037,-0.130048,-0.991431
119.45,0.011694,0.003921,-0.130049,-0.991431
119.46,0.011424,0.003923,-0.129992,-0.991442
119.47,0.01141,0.003968,-0.13,-0.99144
119.48,0.011566,0.003965,-0.130003,-0.991438
119.49,0.011646,0.003975,-0.129969,-0.991442
119.5,0.011557,0.004002,-0.129949,-0.991445
119.51,0.011583,0.00402,-0.12989,-0.991453
119.52,0.011083,0.004343,-0.129687,-0.991484
119.53,0.011111,0.004375,-0.129706,-0.991481
119.54,0.01153,0.004004,-0.129951,-0.991445
119.55,0.011509,0.003999,-0.129963,-0.991444
119.56,0.01158,0.004021,-0.129948,-0.991445
119.57,0.011655,0.004039,-0.129989,-0.991439
119.58,0.011582,0.004,-0.129989,-0.99144
119.59,0.01159,0.003952,-0.129976,-0.991442
119.6,0.011578,0.003942,-0.129989,-0.99144
119.61,0.011744,0.003937,-0.130011,-0.991435
119.62,0.011685,0.003922,-0.130021,-0.991435
119.63,0.011673,0.003951,-0.130002,-0.991437
119.64,0.011599,0.003914,-0.130024,-0.991435
119.65,0.011691,0.003915,-0.130037,-0.991432
119.66,0.011606,0.003927,-0.130022,-0.991435
119.67,0.011554,0.003919,-0.130016,-0.991437
119.68,0.011514,0.003951,-0.13,-0.991439
119.69,0.011507,0.003946,-0.129996,-0.99144
119.7,0.011501,0.00398,-0.129989,-0.991441
119.71,0.011409,0.003938,-0.129944,-0.991448
119.72,0.011452,0.003978,-0.129947,-0.991447
119.73,0.011212,0.004328,-0.129679,-0.991483
119.74,0.011598,0.004022,-0.129891,-0.991452
119.75,0.011428,0.004001,-0.129937,-0.991448
119.76,0.011449,0.00396,-0.129952,-0.991446
119.77,0.011557,0.003978,-0.129935,-0.991447
119.78,0.011588,0.00404,-0.12995,-0.991445
119.79,0.011607,0.003962,-0.129935,-0.991447
119.8,0.011554,0.003952,-0.129962,-0.991444
119.81,0.011575,0.003958,-0.129994,-0.991439
119.82,0.011698,0.003962,-0.129999,-0.991437
119.83,0.0118,0.003981,-0.129998,-0.991436
119.84,0.011525,0.00388,-0.129994,-0.99144
119.85,0.011438,0.004125,-0.130048,-0.991433
119.86,0.013743,0.004036,-0.130261,-0.991376
119.87,0.019942,0.00253,-0.128425,-0.991515
119.88,0.029823,0.00101,-0.119753,-0.992355
119.89,0.039993,-0.000258,-0.104686,-0.993701
119.9,0.048383,-0.000872,-0.087343,-0.995002
119.91,0.051669,-0.000542,-0.072177,-0.996052
119.92,0.050768,-0.000141,-0.068462,-0.996361
119.93,0.048108,0.000062,-0.071629,-0.996271
119.94,0.046556,0.000195,-0.077916,-0.995872
119.95,0.045504,0.000299,-0.081549,-0.99563
119.96,0.042389,0.001071,-0.081254,-0.995791
119.97,0.041265,0.001053,-0.079405,-0.995987
119.98,0.042799,0.000757,-0.077467,-0.996076
119.99,0.045517,0.000083,-0.076814,-0.996006
120,0.047051,0.000072,-0.077155,-0.995908
120.01,0.047571,0.000011,-0.078024,-0.995816
120.02,0.047243,0.000257,-0.078531,-0.995792
120.03,0.047312,0.000074,-0.078777,-0.995769
120.04,0.046688,0.000213,-0.078284,-0.995837
120.05,0.045991,0.000359,-0.077985,-0.995893
120.06,0.045369,0.000499,-0.077915,-0.995927
120.07,0.045159,0.000534,-0.077858,-0.995941
120.08,0.045244,0.000495,-0.077873,-0.995936
120.09,0.045227,0.000496,-0.077909,-0.995934
120.1,0.045135,0.000583,-0.077843,-0.995943
120.11,0.045166,0.000501,-0.077881,-0.995939
120.12,0.045112,0.000449,-0.077854,-0.995944
120.13,0.044995,0.000497,-0.077822,-0.995951
120.14,0.044959,0.000526,-0.07784,-0.995951
120.15,0.044982,0.000552,-0.077838,-0.995951
120.16,0.044979,0.000634,-0.077801,-0.995954
120.17,0.044875,0.000613,-0.07781,-0.995958
120.18,0.044931,0.000527,-0.077824,-0.995954
120.19,0.044875,0.000497,-0.077796,-0.995959
120.2,0.044918,0.000543,-0.0778,-0.995956
120.21,0.045034,0.000561,-0.077813,-0.99595
120.22,0.044782,0.000496,-0.077685,-0.995972
120.23,0.044944,0.000497,-0.077814,-0.995954
120.24,0.044796,0.000418,-0.077734,-0.995967
120.25,0.04512,0.000485,-0.07786,-0.995943
120.26,0.045121,0.000494,-0.077832,-0.995945
120.27,0.045103,0.000465,-0.077847,-0.995944
120.28,0.04504,0.000446,-0.077873,-0.995945
120.29,0.045119,0.000452,-0.077879,-0.995941
120.3,0.045096,0.000477,-0.077885,-0.995942
120.31,0.045076,0.000484,-0.077876,-0.995943
120.32,0.045022,0.000498,-0.077869,-0.995946
120.33,0.045059,0.000481,-0.077892,-0.995943
120.34,0.04506,0.00051,-0.077851,-0.995946
120.35,0.044926,0.000537,-0.077849,-0.995952
120.36,0.044801,0.000522,-0.077805,-0.995961
120.37,0.044859,0.000523,-0.077799,-0.995959
120.38,0.044874,0.000579,-0.077804,-0.995958
120.39,0.045017,0.000546,-0.077849,-0.995948
120.4,0.045291,0.000477,-0.077914,-0.995931
120.41,0.045568,0.000439,-0.077935,-0.995916
120.42,0.045602,0.000441,-0.07788,-0.995919
120.43,0.045414,0.000461,-0.07779,-0.995935
120.44,0.045508,0.000392,-0.077788,-0.995931
120.45,0.045574,0.000397,-0.077841,-0.995924
120.46,0.045514,0.000478,-0.077821,-0.995928
120.47,0.045622,0.000401,-0.077839,-0.995922
120.48,0.045713,0.000362,-0.077874,-0.995915
120.49,0.045619,0.000346,-0.077839,-0.995922
120.5,0.045661,0.000355,-0.077896,-0.995915
120.51,0.045619,0.000381,-0.077848,-0.995921
120.52,0.045655,0.000363,-0.077843,-0.99592
120.53,0.045625,0.000401,-0.0779,-0.995917
120.54,0.04558,0.000375,-0.077875,-0.995921
120.55,0.04573,0.000395,-0.07787,-0.995914
120.56,0.045604,0.000447,-0.077869,-0.99592
120.57,0.045571,0.000499,-0.077834,-0.995924
120.58,0.045529,0.000488,-0.07782,-0.995927
120.59,0.045478,0.000528,-0.077796,-0.995931
120.6,0.04547,0.000567,-0.077778,-0.995933
120.61,0.045445,0.000526,-0.077751,-0.995936
120.62,0.045342,0.000513,-0.077754,-0.995941
120.63,0.045388,0.000514,-0.07778,-0.995937
120.64,0.045523,0.000503,-0.077811,-0.995928
120.65,0.045544,0.000513,-0.077797,-0.995928
120.66,0.045497,0.00054,-0.077805,-0.99593
120.67,0.045563,0.000485,-0.077836,-0.995924
120.68,0.04572,0.000445,-0.077867,-0.995915
120.69,0.045687,0.000432,-0.077869,-0.995916
120.7,0.045564,0.000478,-0.077851,-0.995923
120.71,0.045724,0.000468,-0.077888,-0.995913
120.72,0.045733,0.000495,-0.077899,-0.995912
120.73,0.045645,0.000472,-0.07791,-0.995915
120.74,0.045602,0.000459,-0.077898,-0.995918
120.75,0.045577,0.000425,-0.077904,-0.995918
120.76,0.045507,0.000515,-0.077866,-0.995925
120.77,0.045447,0.000485,-0.07787,-0.995927
120.78,0.045379,0.000518,-0.07786,-0.995931
120.79,0.045328,0.000531,-0.077818,-0.995936
120.8,0.045319,0.000523,-0.07781,-0.995938
120.81,0.045318,0.000559,-0.077815,-0.995937
120.82,0.045262,0.000557,-0.077792,-0.995942
120.83,0.04523,0.000523,-0.077819,-0.995941
120.84,0.045335,0.000515,-0.077859,-0.995933
120.85,0.046652,0.000525,-0.078837,-0.995795
120.86,0.04454,0.000147,-0.087472,-0.995171
120.87,0.035839,0.000133,-0.103477,-0.993986
120.88,0.015138,0.001953,-0.11549,-0.993191
120.89,-0.011406,0.006727,-0.112714,-0.993539
120.9,-0.030847,0.009278,-0.095844,-0.994875
120.91,-0.038015,0.010261,-0.078658,-0.996124
120.92,-0.037469,0.009329,-0.075053,-0.996432
120.93,-0.035471,0.008612,-0.08377,-0.995816
120.94,-0.034122,0.008796,-0.095619,-0.994794
120.95,-0.030964,0.008484,-0.102633,-0.994201
120.96,-0.028368,0.008992,-0.103975,-0.994135
120.97,-0.029892,0.008699,-0.100392,-0.994461
120.98,-0.031676,0.008897,-0.095116,-0.994922
120.99,-0.033792,0.008731,-0.089581,-0.995368
121,-0.032962,0.008589,-0.084019,-0.995882
121.01,-0.031514,0.007907,-0.079422,-0.996311
121.02,-0.031342,0.008064,-0.080122,-0.99626
