%time,field.curr_pos1,field.curr_pos2,field.toff,field.motor_fail,field.t
1684875392976577600,233,241,246000,0,75393.3671875
1684875393023803100,233,241,248720,0,75393.375
1684875393023863700,233,241,247400,0,75393.3828125
1684875393024015100,233,241,246560,0,75393.390625
1684875393024174800,233,241,246000,0,75393.40625
1684875393024195800,233,241,244320,0,75393.4140625
1684875393070400900,233,241,243040,0,75393.4375
1684875393070451000,233,241,249120,0,75393.4453125
1684875393070706800,233,241,261600,0,75393.453125
1684875393070734600,233,241,250120,0,75393.46875
1684875393117184100,233,241,255560,0,75393.4765625
1684875393117281800,233,241,259280,0,75393.484375
1684875393117340700,233,241,257520,0,75393.5
1684875393117445400,233,241,258240,0,75393.5078125
1684875393166759900,233,241,257840,0,75393.515625
1684875393166850200,233,241,256080,0,75393.5234375
1684875393166931600,233,241,256960,0,75393.5390625
1684875393167015200,233,241,259360,0,75393.546875
1684875393167116400,233,241,257040,0,75393.5546875
1684875393217868300,233,241,260120,0,75393.5703125
1684875393217969500,233,241,254640,0,75393.578125
1684875393217998600,233,241,262160,0,75393.5859375
1684875393218015900,233,241,255280,0,75393.59375
1684875393218454900,233,241,255040,0,75393.609375
1684875393269559300,233,241,256160,0,75393.6171875
1684875393269621700,233,241,257760,0,75393.625
1684875393269720500,233,241,252080,0,75393.640625
1684875393269759300,233,241,256960,0,75393.6484375
1684875393269862000,233,241,251000,0,75393.65625
1684875393316553900,233,241,258560,0,75393.6640625
1684875393316642900,233,241,258000,0,75393.6796875
1684875393316672200,233,241,256640,0,75393.6875
1684875393316720000,233,241,256520,0,75393.6953125
1684875393316887600,233,241,256800,0,75393.703125
1684875393366215700,233,241,258240,0,75393.71875
1684875393366269200,233,241,253600,0,75393.7265625
1684875393366564400,233,241,256720,0,75393.734375
1684875393366592300,233,241,256680,0,75393.75
1684875393366965100,233,241,257200,0,75393.7578125
1684875393414103400,233,241,257040,0,75393.765625
1684875393414176700,233,241,257040,0,75393.7734375
1684875393414193100,233,241,257280,0,75393.7890625
1684875393414232900,233,241,258720,0,75393.796875
1684875393414307300,233,241,256320,0,75393.8046875
