%time,field.mx,field.my,field.fz,
1.67607E+18,357,426,638.96,12326.5001
1.67607E+18,352,444,638.96,12326.53005
1.67607E+18,346,465,637,12326.53005
1.67607E+18,340,492,631.12,12326.58022
1.67607E+18,334,520,631.12,12326.59021
1.67607E+18,328,550,633.08,12326.59021
1.67607E+18,323,581,635.04,12492.78003
1.67607E+18,317,611,635.04,12492.78003
1.67607E+18,314,641,633.08,12492.83021
1.67607E+18,311,667,635.04,12492.87014
1.67607E+18,311,693,633.08,12492.88013
1.67607E+18,308,717,629.16,12492.93005
1.67607E+18,302,741,623.28,12492.96
1.67607E+18,297,768,615.44,12492.96998
1.67607E+18,288,795,603.68,12493.02016
1.67607E+18,278,818,589.96,12493.03014
1.67607E+18,270,841,578.2,12493.08006
1.67607E+18,262,862,562.52,12493.08006
1.67607E+18,255,882,544.88,12493.13997
1.67607E+18,250,902,527.24,12493.17018
1.67607E+18,250,919,511.56,12493.18016
1.67607E+18,248,935,491.96,12493.18016
1.67607E+18,247,948,474.32,12493.23008
1.67607E+18,242,960,452.76,12493.23008
1.67607E+18,233,967,431.2,12493.25005
1.67607E+18,220,974,401.8,12493.30022
1.67607E+18,205,975,372.4,12755.7801
1.67607E+18,186,972,335.16,12755.7801
1.67607E+18,167,965,303.8,12755.84
1.67607E+18,149,945,282.24,12755.84998
1.67607E+18,122,911,256.76,12755.90016
1.67607E+18,97,868,233.24,12755.91014
1.67607E+18,70,823,207.76,12755.9401
1.67607E+18,51,770,188.16,12755.96006
1.67607E+18,39,701,170.52,12755.97005
1.67607E+18,38,627,154.84,12755.97005
1.67607E+18,38,549,137.2,12756.00998
1.67607E+18,39,471,117.6,12756.02022
1.67607E+18,34,393,99.96,12756.04019
1.67607E+18,31,320,84.28,12817.17018
1.67607E+18,27,255,72.52,12817.18016
1.67607E+18,23,199,64.68,12817.19014
1.67607E+18,19,149,56.84,12817.21011
1.67607E+18,14,105,50.96,12817.24006
1.67607E+18,7,66,43.12,12817.25005
1.67607E+18,0,34,39.2,12817.29997
1.67607E+18,-3,8,35.28,12817.31021
1.67607E+18,-11,-12,27.44,12817.35014
1.67607E+18,-15,-22,21.56,12817.3801
1.67607E+18,-17,-24,15.68,12817.3801
1.67607E+18,-14,-16,11.76,12817.44998
1.67607E+18,-16,-12,7.84,12817.46022
1.67607E+18,-12,-12,11.76,12817.51014
1.67607E+18,4,-59,23.52,12817.5401
1.67607E+18,-10,-86,21.56,12817.55008
1.67607E+18,-26,-30,9.8,12936.61005
1.67607E+18,-37,-21,3.92,12936.63002
1.67607E+18,-34,-15,3.92,12936.64
1.67607E+18,-20,-5,7.84,12936.7401
1.67607E+18,-22,-8,5.88,12936.75008
1.67607E+18,-23,-16,11.76,12936.8
1.67607E+18,-19,-22,13.72,12936.80998
1.67607E+18,-14,-17,13.72,12936.89011
1.67607E+18,-17,-18,9.8,12936.9001
1.67607E+18,-18,-16,9.8,12936.95002
1.67607E+18,-23,-15,9.8,12936.96998
1.67607E+18,-23,-12,7.84,12936.97997
1.67607E+18,-25,-11,5.88,12936.99021
1.67607E+18,-24,-8,5.88,12937.0601
1.67607E+18,-23,-8,1.96,13034.35008
1.67607E+18,-21,-8,3.92,13034.40998
1.67607E+18,-19,-7,1.96,13034.40998
1.67607E+18,-16,-5,3.92,13034.47014
1.67607E+18,-14,-5,1.96,13034.48013
1.67607E+18,-13,-5,0,13034.52006
1.67607E+18,-10,-3,1.96,13034.53005
1.67607E+18,-10,-2,0,13034.53005
1.67607E+18,-9,0,0,13034.64013
1.67607E+18,-10,0,-3.92,13082.75021
1.67607E+18,-7,3,-3.92,13082.75021
1.67607E+18,-6,2,-3.92,13082.76019
1.67607E+18,-5,2,-5.88,13082.79014
1.67607E+18,-5,3,-5.88,13127.39021
1.67607E+18,-4,4,-7.84,13127.43014
1.67607E+18,-3,3,-5.88,13127.44013
1.67607E+18,-4,5,-9.8,13127.47008
1.67607E+18,-5,7,-11.76,13127.50003
1.67607E+18,-5,10,-9.8,13127.52998
1.67607E+18,-9,10,-9.8,13174.72
1.67607E+18,-10,12,-11.76,13174.72
1.67607E+18,-10,16,-9.8,13174.73997
1.67607E+18,-11,16,-11.76,13174.76019
1.67607E+18,-13,18,-9.8,13224.44006
1.67607E+18,-12,19,-7.84,13224.47002
1.67607E+18,-13,20,-9.8,13224.48
1.67607E+18,-12,22,-7.84,13224.54016
1.67607E+18,-13,23,-11.76,13224.54016
1.67607E+18,-9,29,-9.8,13224.5801
1.67607E+18,-9,36,-11.76,13286.88
1.67607E+18,-7,43,-9.8,13286.90022
1.67607E+18,3,73,-13.72,13286.93018
1.67607E+18,-10,45,-7.84,13286.93018
1.67607E+18,-19,32,-7.84,13286.96013
1.67607E+18,-20,35,-9.8,13349.10003
1.67607E+18,-17,38,-9.8,13349.12998
1.67607E+18,-19,36,-5.88,13349.13997
1.67607E+18,-14,57,15.68,13349.17018
1.67607E+18,-8,75,39.2,13408.64
1.67607E+18,53,59,80.36,13408.67021
1.67607E+18,142,-5,158.76,13408.69018
1.67607E+18,179,-18,264.6,13408.72013
1.67607E+18,206,-60,390.04,13408.7401
1.67607E+18,239,-128,480.2,13408.77005
1.67607E+18,220,-134,527.24,13408.80998
1.67607E+18,180,-140,562.52,13408.87014
1.67607E+18,149,-165,595.84,13408.87014
1.67607E+18,141,-210,638.96,13408.93005
1.67607E+18,148,-223,674.24,13455.83002
1.67607E+18,174,-207,703.64,13455.99002
1.67607E+18,219,-179,727.16,13456
1.67607E+18,276,-144,748.72,13456.03021
1.67607E+18,322,-116,768.32,13456.03021
1.67607E+18,354,-82,778.12,13456.07014
1.67607E+18,387,-37,776.16,13502.06003
1.67607E+18,413,7,778.12,13551.79008
1.67607E+18,430,43,776.16,13551.79008
1.67607E+18,446,73,778.12,13551.87021
1.67607E+18,448,99,772.24,13551.88019
1.67607E+18,443,125,760.48,13551.93011
1.67607E+18,431,147,740.88,13551.97005
1.67607E+18,413,164,727.16,13551.98003
1.67607E+18,391,180,709.52,13611.36
1.67607E+18,369,196,689.92,13611.38022
1.67607E+18,349,212,672.28,13611.39021
1.67607E+18,341,222,660.52,13611.42016
1.67607E+18,344,235,654.64,13611.47008
1.67607E+18,353,249,652.68,13611.47008
1.67607E+18,367,265,654.64,13611.51002
1.67607E+18,379,283,658.56,13660.41011
1.67607E+18,390,304,660.52,13660.4201
1.67607E+18,400,325,664.44,13660.48
1.67607E+18,421,346,670.32,13660.48998
1.67607E+18,453,371,678.16,13721.40006
1.67607E+18,475,386,687.96,13721.43002
1.67607E+18,483,400,691.88,13721.43002
1.67607E+18,484,422,691.88,13721.51014
1.67607E+18,480,446,689.92,13721.52013
1.67607E+18,473,470,691.88,13721.55008
1.67607E+18,459,490,695.8,13767.98003
1.67607E+18,444,514,691.88,13768
1.67607E+18,427,537,687.96,13768.00998
1.67607E+18,409,558,682.08,13768.03021
1.67607E+18,394,579,678.16,13815.39021
1.67607E+18,378,597,674.24,13815.40019
1.67607E+18,364,616,664.44,13815.41018
1.67607E+18,352,636,654.64,13815.44013
1.67607E+18,344,657,644.84,13815.4601
1.67607E+18,334,676,631.12,13875.64006
1.67607E+18,329,695,619.36,13875.66003
1.67607E+18,327,713,611.52,13875.67002
1.67607E+18,325,733,597.8,13875.73018
1.67607E+18,327,753,589.96,13875.73018
1.67607E+18,326,774,580.16,13922.16013
1.67607E+18,325,795,564.48,13922.23002
1.67607E+18,327,814,558.6,13922.24
1.67607E+18,326,832,550.76,13922.28019
1.67607E+18,322,848,539,13922.29018
1.67607E+18,319,866,529.2,13969.15021
1.67607E+18,311,882,521.36,13969.16019
1.67607E+18,302,903,513.52,13969.17018
1.67607E+18,288,925,499.8,13969.18016
1.67607E+18,276,948,486.08,13969.23008
1.67607E+18,265,970,474.32,13969.26003
1.67607E+18,252,987,452.76,14017.24006
1.67607E+18,236,1002,425.32,14017.24006
1.67607E+18,215,1012,393.96,14017.26003
1.67607E+18,193,1024,352.8,14017.28
1.67607E+18,179,1025,319.48,14064.93005
1.67607E+18,166,1016,297.92,14064.97997
1.67607E+18,142,988,280.28,14065.02016
1.67607E+18,123,939,262.64,14065.04013
1.67607E+18,103,880,250.88,14065.07008
1.67607E+18,82,828,229.32,14065.09005
1.67607E+18,69,768,213.64,14114.53005
1.67607E+18,58,694,196,14114.54003
1.67607E+18,51,617,176.4,14114.56998
1.67607E+18,45,540,158.76,14114.60019
1.67607E+18,37,466,137.2,14181.85011
1.67607E+18,27,395,115.64,14181.87008
1.67607E+18,20,328,99.96,14181.88006
1.67607E+18,16,269,92.12,14181.90003
1.67607E+18,10,217,84.28,14181.91002
1.67607E+18,8,175,76.44,14242.42022
1.67607E+18,3,137,70.56,14242.44019
1.67607E+18,-5,103,62.72,14242.45018
1.67607E+18,-12,74,52.92,14242.48013
1.67607E+18,-18,44,43.12,14242.5001
1.67607E+18,-20,14,41.16,14242.51008
1.67607E+18,-22,-14,33.32,14242.56
1.67607E+18,-23,-41,33.32,14242.56998
1.67607E+18,-23,-49,27.44,14242.57997
1.67607E+18,-20,-44,23.52,14242.59021
1.67607E+18,-20,-35,17.64,14300.04019
1.67607E+18,-17,-31,19.6,14300.05018
1.67607E+18,-32,-53,21.56,14300.05018
1.67607E+18,-58,-116,23.52,14300.07014
1.67607E+18,-18,-33,13.72,14300.08013
1.67607E+18,-11,-21,7.84,14300.09011
1.67607E+18,-16,-29,7.84,14346.94016
1.67607E+18,-17,-16,3.92,14346.95014
1.67607E+18,-20,-17,3.92,14346.9801
1.67607E+18,-25,-22,7.84,14347.02003
1.67607E+18,-25,-19,7.84,14393.24006
1.67607E+18,-24,-15,5.88,14393.25005
1.67607E+18,-22,-15,3.92,14393.28998
1.67607E+18,-21,-15,1.96,14393.34016
1.67607E+18,-19,-14,1.96,14393.36013
1.67607E+18,-18,-16,1.96,14441.76998
1.67607E+18,-16,-13,0,14441.78022
1.67607E+18,-18,-11,-1.96,14441.79021
1.67607E+18,-20,-11,0,14441.85011
1.67607E+18,-22,-9,-1.96,14441.8601
1.67607E+18,-20,-7,-3.92,14502.80013
1.67607E+18,-19,-5,-3.92,14502.81011
1.67607E+18,-18,-4,-3.92,14502.8201
1.67607E+18,-18,-2,-7.84,14502.92019
1.67607E+18,-20,-2,-9.8,14502.97011
1.67607E+18,-20,-1,-9.8,14560.29005
1.67607E+18,-20,1,-9.8,14560.32
1.67607E+18,-18,1,-7.84,14560.32998
1.67607E+18,-18,1,-9.8,14560.33997
1.67607E+18,-16,2,-9.8,14560.39014
1.67607E+18,-13,3,-9.8,14606.12019
1.67607E+18,-13,2,-11.76,14606.14016
1.67607E+18,-11,5,-7.84,14606.1801
1.67607E+18,-10,9,-9.8,14606.19008
1.67607E+18,-11,8,-11.76,14606.24
1.67607E+18,-11,8,-13.72,14662.5001
1.67607E+18,-11,10,-11.76,14662.51008
1.67607E+18,-11,10,-11.76,14662.56998
1.67607E+18,-12,10,-11.76,14662.61018
1.67607E+18,-11,12,-9.8,14662.62016
1.67607E+18,-12,4,-5.88,14662.63014
1.67607E+18,-13,-8,1.96,14719.23021
1.67607E+18,-14,1,-3.92,14719.25018
1.67607E+18,-14,7,-1.96,14719.37997
1.67607E+18,-12,6,-1.96,14719.40019
1.67607E+18,-10,10,-3.92,14719.44013
1.67607E+18,-11,12,-7.84,14719.47008
1.67607E+18,-10,9,-3.92,14719.50003
1.67607E+18,-7,9,-1.96,14719.51002
1.67607E+18,-7,9,-1.96,14719.56019
1.67607E+18,-8,7,-1.96,14765.67014
1.67607E+18,-7,4,3.92,14765.68013
1.67607E+18,-7,0,9.8,14765.71008
1.67607E+18,-4,-5,19.6,14765.77997
1.67607E+18,-5,-11,25.48,14765.79021
1.67607E+18,-5,-19,37.24,14816.06016
1.67607E+18,1,-27,54.88,14876.76006
1.67607E+18,9,-40,74.48,14876.77005
1.67607E+18,21,-62,113.68,14876.78003
1.67607E+18,43,-101,182.28,14876.79002
1.67607E+18,87,-140,280.28,14876.8
1.67607E+18,130,-116,364.56,14876.81997
1.67607E+18,152,-84,403.76,14876.85018
1.67607E+18,125,-67,413.56,14876.87014
1.67607E+18,82,-88,405.72,14876.9001
1.67607E+18,46,-134,403.76,14926.81011
1.67607E+18,26,-186,417.48,14926.81011
1.67607E+18,26,-225,454.72,14926.88
1.67607E+18,63,-230,519.4,14926.88
1.67607E+18,112,-207,582.12,14926.93018
1.67607E+18,179,-169,642.88,14986.17011
1.67607E+18,264,-130,705.6,14986.1801
1.67607E+18,321,-95,752.64,14986.19008
1.67607E+18,365,-59,780.08,14986.19008
1.67607E+18,407,-11,801.64,14986.24
1.67607E+18,434,54,807.52,15044.81997
1.67607E+18,446,121,803.6,15044.84019
1.67607E+18,449,165,799.68,15044.85018
1.67607E+18,445,190,785.96,15044.87014
1.67607E+18,436,208,772.24,15044.88013
1.67607E+18,420,230,744.8,15102.87002
1.67607E+18,392,255,715.4,15102.91021
1.67607E+18,360,272,687.96,15102.95014
1.67607E+18,350,297,660.52,15102.96013
1.67607E+18,359,331,640.92,15102.97011
1.67607E+18,363,352,633.08,15156.1001
1.67607E+18,363,368,629.16,15156.12006
1.67607E+18,363,389,619.36,15156.13005
1.67607E+18,354,407,617.4,15156.16
1.67607E+18,348,424,621.32,15156.16
1.67607E+18,338,446,617.4,15156.16998
1.67607E+18,328,469,617.4,15156.22016
1.67607E+18,319,491,621.32,15156.2601
1.67607E+18,308,517,621.32,15156.27008
1.67607E+18,299,546,621.32,15156.28006
1.67607E+18,293,576,619.36,15208.32
1.67607E+18,291,605,623.28,15208.32998
1.67607E+18,288,634,623.28,15208.32998
1.67607E+18,292,666,625.24,15208.36019
1.67607E+18,296,694,627.2,15208.38016
1.67607E+18,297,719,623.28,15264.54016
1.67607E+18,297,744,619.36,15264.55014
1.67607E+18,291,766,609.56,15264.57011
1.67607E+18,286,789,597.8,15264.64998
1.67607E+18,278,807,582.12,15264.68019
1.67607E+18,269,822,570.36,15311.36
1.67607E+18,258,833,550.76,15311.37997
1.67607E+18,243,837,525.28,15311.40019
1.67607E+18,221,835,491.96,15311.41018
1.67607E+18,198,829,458.64,15311.44013
1.67607E+18,175,818,419.44,15356.32998
1.67607E+18,150,800,378.28,15356.34022
1.67607E+18,135,780,333.2,15356.37018
1.67607E+18,126,748,294,15356.44006
1.67607E+18,103,706,262.64,15356.45005
1.67607E+18,83,654,239.12,15403.82003
1.67607E+18,64,592,215.6,15403.88019
1.67607E+18,51,526,190.12,15403.89018
1.67607E+18,43,460,170.52,15403.90016
1.67607E+18,39,391,152.88,15403.91014
