%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,Time ms
1.67607E+18,-0.968261719,0.583007813,-0.1015625,8.282442748,0.305343511,11.16793893,0,0,3027.910144
1.67607E+18,-0.969482422,0.364013672,-0.12109375,9.564885496,0.633587786,9.977099237,0,0,3146.4
1.67607E+18,-1.073730469,0.53515625,-0.079833984,10.09923664,1.114503817,8.267175573,0,0,3146.409984
1.67607E+18,-1.039306641,0.280029297,-0.041503906,9.854961832,1.58778626,6.129770992,0,0,3146.420224
1.67607E+18,-0.927001953,0.104248047,-0.058837891,9.13740458,1.916030534,4.213740458,0,0,3146.440192
1.67607E+18,-0.70703125,-0.049316406,0.016845703,9.580152672,1.129770992,2.809160305,0,0,3146.450176
1.67607E+18,-0.608398438,0.016113281,-0.055419922,7.396946565,0.435114504,2.13740458,0,0,3146.46016
1.67607E+18,-0.405273438,0.839111328,-0.272705078,9.694656489,0.27480916,2.045801527,0,0,3146.51008
1.67607E+18,-0.825439453,0.224121094,-0.127441406,7.877862595,1.198473282,0.007633588,0,0,3146.520064
1.67607E+18,-0.790039063,0.348632813,-0.123535156,8.938931298,1.816793893,-2.801526718,0,0,3146.56
1.67607E+18,-0.772216797,0.194335938,-0.191650391,7.900763359,1.763358779,-5.34351145,0,0,3146.569984
1.67607E+18,-0.696533203,0.088623047,-0.243164063,7.34351145,1.671755725,-7.312977099,0,0,3146.600192
1.67607E+18,-0.570556641,-0.096679688,-0.283203125,6.709923664,1.297709924,-8.625954198,0,0,3146.610176
1.67607E+18,-0.410888672,-0.091308594,-0.341552734,6.465648855,0.763358779,-9.320610687,0,0,3146.660096
1.67607E+18,-0.385986328,0.145751953,-0.286132813,6.816793893,-0.374045802,-10.46564885,0,0,3146.680064
1.67607E+18,-0.297119141,-0.012451172,-0.256347656,5.984732824,-1.694656489,-11.42748092,0,0,3146.690048
1.67607E+18,-0.449707031,0.201171875,-0.296386719,6.160305344,-2.824427481,-12.6259542,0,0,3146.710016
1.67607E+18,-0.534179688,-0.024658203,-0.183349609,4.885496183,-3.832061069,-14.02290076,0,0,3146.72
1.67607E+18,-0.629882813,-0.097412109,-0.228759766,3.709923664,-4.58778626,-15.25954198,0,0,3146.750208
1.67607E+18,-0.686279297,-0.076660156,-0.218505859,2.595419847,-5.129770992,-16.20610687,0,0,3320.280064
1.67607E+18,-0.701416016,-0.063232422,-0.219970703,1.526717557,-5.65648855,-17.21374046,0,0,3320.32
1.67607E+18,-0.732910156,-0.078125,-0.253662109,0.419847328,-6.145038168,-18.10687023,0,0,3320.32
1.67607E+18,-0.775634766,-0.076904297,-0.262939453,-0.396946565,-6.458015267,-18.83206107,0,0,3320.38016
1.67607E+18,-0.833251953,-0.083496094,-0.250976563,-1.06870229,-6.740458015,-19.45801527,0,0,3320.390144
1.67607E+18,-0.879150391,-0.06640625,-0.257568359,-1.549618321,-6.916030534,-19.95419847,0,0,3320.390144
1.67607E+18,-0.927978516,-0.076416016,-0.243164063,-1.938931298,-6.984732824,-20.38167939,0,0,3320.390144
1.67607E+18,-0.929199219,-0.08984375,-0.217529297,-2.312977099,-7.251908397,-20.63358779,0,0,3320.400128
1.67607E+18,-0.98046875,-0.071289063,-0.220947266,-2.465648855,-7.351145038,-20.97709924,0,0,3320.410112
1.67607E+18,-1.008789063,-0.117675781,-0.205322266,-2.854961832,-7.419847328,-21.2519084,0,0,3320.43008
1.67607E+18,-1.020019531,-0.107177734,-0.216064453,-3.06870229,-7.480916031,-21.41221374,0,0,3320.43008
1.67607E+18,-1.051757813,-0.125976563,-0.2109375,-3.167938931,-7.396946565,-21.51145038,0,0,3320.48
1.67607E+18,-1.066894531,-0.137695313,-0.206787109,-3.213740458,-7.167938931,-21.46564885,0,0,3320.500224
1.67607E+18,-1.069824219,-0.146484375,-0.200683594,-3.251908397,-6.93129771,-21.35114504,0,0,3320.520192
1.67607E+18,-1.089111328,-0.152099609,-0.201416016,-3.236641221,-6.618320611,-21.20610687,0,0,3320.54016
1.67607E+18,-1.1015625,-0.158935547,-0.201416016,-3.145038168,-6.297709924,-20.9389313,0,0,3320.630016
1.67607E+18,-1.109619141,-0.187011719,-0.211425781,-3.015267176,-7.801526718,-20.58015267,0,0,3320.64
1.67607E+18,-1.113525391,-0.195068359,-0.213378906,-2.854961832,-5.534351145,-20.09160305,0,0,3494.099968
1.67607E+18,-1.114257813,-0.220214844,-0.212890625,-2.72519084,-5.167938931,-19.5648855,0,0,3494.120192
1.67607E+18,-1.082275391,-0.243896484,-0.217529297,-2.671755725,-4.740458015,-18.87022901,0,0,3494.130176
1.67607E+18,-1.087890625,-0.252197266,-0.201171875,-2.580152672,-4.312977099,-18.16793893,0,0,3494.160128
1.67607E+18,-1.048583984,-0.264892578,-0.211181641,-2.564885496,-3.885496183,-17.39694656,0,0,3494.170112
1.67607E+18,-1.04296875,-0.282714844,-0.208740234,-2.641221374,-3.519083969,-16.58778626,0,0,3494.19008
1.67607E+18,-1.037597656,-0.272216797,-0.216552734,-2.763358779,-3.145038168,-15.88549618,0,0,3494.200064
1.67607E+18,-1.033935547,-0.279785156,-0.217773438,-3.083969466,-2.870229008,-15.3129771,0,0,3494.230016
1.67607E+18,-1.058105469,-0.259521484,-0.204101563,-3.526717557,-2.694656489,-14.99236641,0,0,3494.24
1.67607E+18,-1.079589844,-0.257568359,-0.181640625,-3.977099237,-2.366412214,-14.55725191,0,0,3494.280192
1.67607E+18,-1.099365234,-0.260986328,-0.184082031,-4.229007634,-1.984732824,-13.90076336,0,0,3494.310144
1.67607E+18,-1.116210938,-0.284667969,-0.180175781,-4.419847328,-1.679389313,-13.10687023,0,0,3494.320128
1.67607E+18,-1.104736328,-0.302246094,-0.187988281,-4.503816794,-1.435114504,-12.03816794,0,0,3494.35008
1.67607E+18,-1.115966797,-0.317871094,-0.189697266,-4.404580153,-1.259541985,-10.81679389,0,0,3494.35008
1.67607E+18,-1.104248047,-0.317138672,-0.173095703,-4.129770992,-1.167938931,-9.450381679,0,0,3494.4
1.67607E+18,-1.040283203,-0.301757813,-0.168701172,-3.809160305,-1.175572519,-8.045801527,0,0,3494.409984
1.67607E+18,-1.008789063,-0.283691406,-0.156494141,-3.450381679,-1.229007634,-6.717557252,0,0,3494.430208
1.67607E+18,-0.970458984,-0.279296875,-0.142089844,-3.198473282,-1.198473282,-5.557251908,0,0,3494.440192
1.67607E+18,-0.9453125,-0.259765625,-0.122558594,-2.969465649,-1.236641221,-4.427480916,0,0,3744.390144
1.67607E+18,-0.931884766,-0.244628906,-0.140136719,-2.839694656,-1.297709924,-3.641221374,0,0,3744.410112
1.67607E+18,-0.925048828,-0.243164063,-0.109619141,-2.778625954,-1.374045802,-2.832061069,0,0,3744.420096
1.67607E+18,-0.924560547,-0.235107422,-0.106689453,-2.755725191,-1.458015267,-2.038167939,0,0,3744.470016
1.67607E+18,-0.967529297,-0.284912109,-0.111328125,-2.946564885,-1.610687023,-1.091603053,0,0,3744.520192
1.67607E+18,-0.902099609,-0.175048828,-0.08984375,-2.946564885,-1.86259542,-0.030534351,0,0,3744.530176
1.67607E+18,-0.932373047,-0.276367188,-0.0703125,-3.625954198,-1.946564885,0.832061069,0,0,3744.580096
1.67607E+18,-0.902832031,-0.314941406,-0.047607422,-4.557251908,-2.122137405,1.961832061,0,0,3744.580096
1.67607E+18,-0.892089844,-0.301513672,-0.064208984,-5.435114504,-2.236641221,3.175572519,0,0,3744.64
1.67607E+18,-0.865478516,-0.24609375,-0.050292969,-6.167938931,-2.404580153,4.480916031,0,0,3744.680192
1.67607E+18,-0.964599609,-0.171875,0.028564453,-6.778625954,-2.41221374,5.442748092,0,0,3744.690176
1.67607E+18,-1.5546875,-0.422607422,-0.030761719,-7.908396947,-1.076335878,6.465648855,0,0,3744.730112
1.67607E+18,-1.628417969,-0.586669922,-0.028320313,-8.763358779,0.358778626,9.519083969,0,0,3744.730112
1.67607E+18,-1.240966797,0.067382813,0.229248047,-9.129770992,-0.679389313,13.49618321,0,0,3744.770048
1.67607E+18,-1.075195313,1.128417969,0.017089844,-4.267175573,0.854961832,13.07633588,0,0,3744.780032
1.67607E+18,-1.36328125,-0.505615234,0.215332031,-4.763358779,1.480916031,10.44274809,0,0,3744.820224
1.67607E+18,-1.250976563,-0.355957031,-0.220214844,-4.870229008,0.595419847,9.763358779,0,0,3744.870144
1.67607E+18,-0.81640625,-0.407470703,-0.255126953,-1.564885496,-1.221374046,9.404580153,0,0,3835.650048
1.67607E+18,-0.96484375,-0.353759766,-0.035400391,2.480916031,-2.328244275,9.519083969,0,0,3835.670016
1.67607E+18,-0.926269531,-0.402832031,0.083251953,3.320610687,-2.496183206,9.961832061,0,0,3835.700224
1.67607E+18,-0.974853516,0.060791016,-0.318359375,5.603053435,-1.755725191,10.08396947,0,0,3835.730176
1.67607E+18,-0.941650391,0.238769531,-0.359619141,8.488549618,-1.053435115,9.778625954,0,0,3835.760128
1.67607E+18,-1.000488281,0.097900391,-0.248779297,8.595419847,-0.687022901,9.076335878,0,0,3835.770112
1.67607E+18,-0.997070313,0.164306641,-0.359130859,8.335877863,-0.404580153,8.480916031,0,0,3835.830016
1.67607E+18,-1.025634766,0.132080078,-0.251464844,8.305343511,-0.503816794,8.312977099,0,0,3835.84
1.67607E+18,-1.001708984,-0.010253906,-0.083984375,6.27480916,-0.93129771,8.022900763,0,0,3835.890176
1.67607E+18,-0.942382813,-0.190185547,-0.005371094,3.198473282,-1.564885496,7.435114504,0,0,3835.890176
1.67607E+18,-0.952880859,-0.201660156,-0.013183594,0.320610687,-1.854961832,7.251908397,0,0,3836
1.67607E+18,-0.913574219,-0.218994141,0.094970703,-2.603053435,-2.007633588,7.022900763,0,0,3836.009984
1.67607E+18,-1.025634766,0.172607422,0.057128906,-3.526717557,-1.923664122,6.603053435,0,0,3836.06016
1.67607E+18,-0.8828125,-0.051269531,0.172119141,-4.099236641,-2.122137405,5.549618321,0,0,3836.070144
1.67607E+18,-0.997558594,-0.070068359,0.101806641,-3.534351145,-1.671755725,4.595419847,0,0,3836.120064
1.67607E+18,-0.867431641,0.002197266,0.066162109,-2.717557252,-1.603053435,3.938931298,0,0,3836.120064
1.67607E+18,-0.870361328,-0.220214844,0.140136719,-2.053435115,-1.603053435,3.305343511,0,0,3836.130048
1.67607E+18,-0.963867188,-0.194335938,0.090576172,-0.687022901,-1.267175573,3.06870229,0,0,4052.499968
1.67607E+18,-0.948730469,-0.22265625,0.053955078,-0.167938931,-1.083969466,3.022900763,0,0,4052.510208
1.67607E+18,-0.962890625,-0.212890625,-0.041503906,0.229007634,-0.854961832,3.061068702,0,0,4052.520192
1.67607E+18,-0.947265625,-0.281005859,-0.061279297,0.13740458,-0.702290076,3.20610687,0,0,4052.530176
1.67607E+18,-0.956542969,-0.287597656,-0.097412109,-0.13740458,-0.473282443,3.381679389,0,0,4052.54016
1.67607E+18,-0.929443359,-0.218994141,-0.091308594,-0.038167939,-0.534351145,3.763358779,0,0,4052.54016
1.67607E+18,-0.9453125,-0.213867188,-0.109130859,-0.145038168,-0.488549618,3.900763359,0,0,4052.550144
1.67607E+18,-0.933837891,-0.209228516,-0.099365234,-0.282442748,-0.435114504,3.885496183,0,0,4052.560128
1.67607E+18,-0.953613281,-0.184326172,-0.065673828,-0.244274809,-0.358778626,3.93129771,0,0,4052.570112
1.67607E+18,-0.977539063,-0.149902344,-0.064941406,0,-0.167938931,3.961832061,0,0,4052.570112
1.67607E+18,-1.002685547,-0.12890625,-0.069824219,0.312977099,0.145038168,4.061068702,0,0,4052.580096
1.67607E+18,-1.028808594,-0.135498047,-0.071289063,0.633587786,0.427480916,4.145038168,0,0,4052.59008
1.67607E+18,-0.817871094,-0.196777344,-0.052001953,0.160305344,0.045801527,3.900763359,0,0,4052.59008
1.67607E+18,-0.883544922,-0.198730469,-0.036132813,-0.580152672,-0.351145038,3.480916031,0,0,4052.600064
1.67607E+18,-0.957275391,-0.216308594,0.1015625,-0.381679389,-0.404580153,3.595419847,0,0,4052.600064
1.67607E+18,-0.943115234,-0.163330078,0.149414063,-0.824427481,-0.328244275,3.702290076,0,0,4052.610048
1.67607E+18,-0.969970703,-0.035888672,0.081054688,-0.267175573,-0.13740458,3.679389313,0,0,4052.649984
1.67607E+18,-0.928466797,-0.158935547,0.067871094,-0.229007634,-0.038167939,3.511450382,0,0,4145.000192
1.67607E+18,-0.956787109,-0.142822266,0.02734375,-0.061068702,0.183206107,3.503816794,0,0,4145.02016
1.67607E+18,-0.962646484,-0.170166016,-0.000732422,0.122137405,0.320610687,3.572519084,0,0,4145.02016
1.67607E+18,-0.958251953,-0.145507813,-0.040527344,0.198473282,0.442748092,3.664122137,0,0,4145.040128
1.67607E+18,-0.953613281,-0.125732422,-0.053222656,0.236641221,0.541984733,3.709923664,0,0,4145.100032
1.67607E+18,-0.961914063,-0.12890625,-0.052734375,0.145038168,0.633587786,3.763358779,0,0,4145.12
1.67607E+18,-0.971923828,-0.103027344,-0.051757813,0.083969466,0.717557252,3.770992366,0,0,4145.18016
1.67607E+18,-0.956542969,-0.101806641,-0.049072266,0.030534351,0.755725191,3.770992366,0,0,4145.220096
1.67607E+18,-0.963378906,-0.089599609,-0.039306641,0.045801527,0.801526718,3.778625954,0,0,4145.23008
1.67607E+18,-0.954833984,-0.049316406,-0.016601563,0.122137405,0.870229008,3.702290076,0,0,4145.270016
1.67607E+18,-0.95703125,-0.049072266,-0.012939453,0.244274809,0.977099237,3.687022901,0,0,4145.28
1.67607E+18,-0.961181641,-0.057373047,0.006347656,0.419847328,1.114503817,3.65648855,0,0,4145.330176
1.67607E+18,-0.957763672,-0.052490234,-0.014160156,0.595419847,1.160305344,3.633587786,0,0,4145.380096
1.67607E+18,-0.967041016,-0.067871094,-0.012451172,0.732824427,1.244274809,3.625954198,0,0,4145.410048
1.67607E+18,-0.969238281,-0.104980469,-0.003173828,0.847328244,1.312977099,3.702290076,0,0,4286.729984
1.67607E+18,-0.961669922,-0.121337891,-0.002441406,0.916030534,1.335877863,3.870229008,0,0,4286.739968
1.67607E+18,-0.948974609,-0.077148438,-0.019775391,0.984732824,1.366412214,3.984732824,0,0,4286.78016
1.67607E+18,-0.952148438,-0.113525391,-0.041503906,0.992366412,1.419847328,4.190839695,0,0,4286.800128
1.67607E+18,-0.967285156,-0.115478516,-0.09765625,0.984732824,1.526717557,4.435114504,0,0,4286.810112
1.67607E+18,-0.962402344,-0.106933594,-0.122802734,0.984732824,1.603053435,4.664122137,0,0,4286.860032
1.67607E+18,-0.954589844,-0.149902344,-0.140869141,0.847328244,1.671755725,4.992366412,0,0,4286.870016
1.67607E+18,-0.960205078,-0.114990234,-0.137695313,0.748091603,1.717557252,5.290076336,0,0,4286.88
1.67607E+18,-0.976806641,-0.122802734,-0.120361328,0.633587786,1.824427481,5.625954198,0,0,4286.920192
1.67607E+18,-0.975097656,-0.091064453,-0.089599609,0.541984733,1.870229008,5.877862595,0,0,4286.930176
1.67607E+18,-0.987304688,-0.046875,-0.057861328,0.641221374,1.86259542,6.099236641,0,0,4286.950144
1.67607E+18,-0.993408203,-0.072998047,-0.042724609,0.648854962,1.870229008,6.290076336,0,0,4286.960128
1.67607E+18,-1.010742188,-0.06640625,-0.02734375,0.702290076,1.916030534,6.389312977,0,0,4286.970112
1.67607E+18,-1.040283203,-0.112548828,-0.010498047,0.687022901,1.938931298,6.519083969,0,0,4287.000064
1.67607E+18,-1.059082031,-0.177734375,-0.007324219,0.625954198,1.954198473,6.740458015,0,0,4390.380032
1.67607E+18,-1.088134766,-0.187988281,-0.029296875,0.709923664,1.977099237,6.908396947,0,0,4390.390016
1.67607E+18,-1.086914063,-0.2734375,-0.049560547,0.763358779,1.992366412,7.106870229,0,0,4390.430208
1.67607E+18,-1.142578125,-0.120605469,-0.046630859,1.969465649,2,7.404580153,0,0,4390.46016
1.67607E+18,-1.387207031,-0.259765625,0.098876953,3.358778626,2.267175573,7.977099237,0,0,4390.470144
1.67607E+18,-1.276367188,-0.670898438,0.025390625,3.526717557,2.717557252,8.763358779,0,0,4390.540032
1.67607E+18,-1.243896484,-0.512695313,-0.145019531,3.694656489,2.709923664,9.893129771,0,0,4390.550016
1.67607E+18,-1.188964844,-0.415771484,-0.131103516,4.351145038,2.381679389,10.78625954,0,0,4390.590208
1.67607E+18,-1.236572266,-0.428466797,-0.174804688,4.679389313,2.335877863,11.52671756,0,0,4390.590208
1.67607E+18,-1.234130859,-0.412597656,-0.208007813,5.091603053,2.526717557,12.80916031,0,0,4441.240064
1.67607E+18,-1.133300781,-0.338623047,-0.248779297,5.244274809,2.503816794,13.19083969,0,0,4441.250048
1.67607E+18,-1.107666016,-0.306884766,-0.232666016,5.175572519,2.480916031,13.57251908,0,0,4441.289984
1.67607E+18,-1.107910156,-0.232421875,-0.184082031,4.946564885,2.480916031,14.06870229,0,0,4441.299968
1.67607E+18,-1.087646484,-0.140136719,-0.151611328,4.72519084,2.503816794,14.54961832,0,0,4441.350144
1.67607E+18,-1.106933594,0.009765625,-0.094482422,4.480916031,3.221374046,14.48854962,0,0,4441.360128
1.67607E+18,-1.162841797,0.112304688,-0.086181641,4.381679389,2.580152672,15.15267176,0,0,4441.39008
1.67607E+18,-1.021484375,0.163330078,-0.105224609,4.282442748,2.511450382,15.13740458,0,0,4502.610176
1.67607E+18,-0.979248047,0.278564453,-0.168701172,4.969465649,2.129770992,14.85496183,0,0,4502.640128
1.67607E+18,-0.907958984,0.400390625,-0.189697266,5.748091603,1.854961832,14.67175573,0,0,4502.660096
1.67607E+18,-0.932128906,0.530761719,-0.213867188,6.824427481,1.526717557,14.11450382,0,0,4502.67008
1.67607E+18,-0.885986328,0.454101563,-0.192626953,7.877862595,1.251908397,13.53435115,0,0,4502.700032
1.67607E+18,-0.960205078,0.718505859,-0.166503906,8.778625954,1.106870229,12.72519084,0,0,4502.72
1.67607E+18,-0.9765625,0.395507813,-0.184082031,9.13740458,1.34351145,11.16030534,0,0,4565.380096
1.67607E+18,-1.076904297,0.037841797,-0.162353516,7.885496183,1.885496183,9.442748092,0,0,4565.410048
1.67607E+18,-1.037597656,0.041015625,-0.237792969,6.534351145,2.366412214,7.229007634,0,0,4565.459968
1.67607E+18,-0.987304688,-0.053466797,-0.197998047,5.351145038,2.389312977,5.916030534,0,0,4565.470208
1.67607E+18,-0.900390625,0.083007813,-0.245117188,4.893129771,1.954198473,4.755725191,0,0,4565.480192
1.67607E+18,0.627441406,-0.310791016,-0.358886719,4.893129771,0,7.015267176,0,0,4565.50016
1.67607E+18,-0.886962891,1.476074219,-0.280273438,11.45038168,1.015267176,3.977099237,0,0,4625.220096
1.67607E+18,-0.940673828,-0.236083984,0.088134766,7.923664122,1.259541985,0.687022901,0,0,4625.240064
1.67607E+18,-0.827392578,0.422363281,-0.350830078,6.160305344,1.72519084,-0.633587786,0,0,4625.240064
1.67607E+18,-0.765136719,0.318115234,-0.240966797,8.969465649,1.374045802,-1.664122137,0,0,4625.260032
1.67607E+18,-0.627685547,0.011230469,-0.331054688,8.145038168,0.877862595,-2.93129771,0,0,4625.260032
1.67607E+18,-0.502685547,0.179443359,-0.411865234,8.885496183,0.404580153,-4.160305344,0,0,4625.289984
1.67607E+18,-0.484863281,0.227539063,-0.251464844,9.251908397,-0.366412214,-5.572519084,0,0,4676.980224
1.67607E+18,-0.461425781,0.162597656,-0.257324219,8.938931298,-1.282442748,-7.045801527,0,0,4677.010176
1.67607E+18,-0.520507813,0.128173828,-0.244384766,8.549618321,-1.86259542,-8.419847328,0,0,4677.02016
1.67607E+18,-0.586669922,0.034179688,-0.209960938,7.687022901,-2.297709924,-9.694656489,0,0,4677.050112
1.67607E+18,-0.5859375,0.025146484,-0.231445313,6.832061069,-2.816793893,-10.90839695,0,0,4677.18016
1.67607E+18,-0.582275391,0.029785156,-0.264892578,5.954198473,-3.442748092,-12.0610687,0,0,4733.030144
1.67607E+18,-0.58203125,-0.012695313,-0.223144531,4.938931298,-3.992366412,-13.03816794,0,0,4733.040128
1.67607E+18,-0.593261719,-0.035888672,-0.241699219,5.778625954,-4.58778626,-13.96946565,0,0,4733.07008
1.67607E+18,-0.625,-0.075683594,-0.220703125,2.702290076,-5.053435115,-14.81679389,0,0,4733.090048
1.67607E+18,-0.65625,-0.097167969,-0.209716797,1.503816794,-5.488549618,-15.51908397,0,0,4733.129984
1.67607E+18,-0.692382813,-0.088378906,-0.188720703,0.351145038,-5.93129771,-16.15267176,0,0,4733.139968
1.67607E+18,-0.729248047,-0.090087891,-0.1953125,-0.748091603,-6.358778626,-16.79389313,0,0,4782.56
1.67607E+18,-0.766845703,-0.075927734,-0.183105469,-1.740458015,-6.79389313,-17.45038168,0,0,4782.590208
1.67607E+18,-0.802001953,-0.076904297,-0.174804688,-2.679389313,-7.152671756,-17.97709924,0,0,4782.600192
1.67607E+18,-0.828369141,-0.089355469,-0.156738281,-3.557251908,-7.480916031,-18.4351145,0,0,4782.610176
1.67607E+18,-0.848388672,-0.083984375,-0.137695313,-4.358778626,-7.709923664,-18.81679389,0,0,4782.650112
1.67607E+18,-0.880859375,-0.091552734,-0.109130859,-5.083969466,-7.854961832,-19.19083969,0,0,4839.240192
1.67607E+18,-0.931396484,-0.073242188,-0.084716797,-5.72519084,-7.93129771,-17.60305344,0,0,4839.280128
1.67607E+18,-0.989501953,-0.066162109,-0.055419922,-6.305343511,-7.847328244,-19.90839695,0,0,4839.290112
1.67607E+18,-1.056396484,-0.057128906,-0.044677734,-6.770992366,-7.679389313,-20.18320611,0,0,4839.300096
1.67607E+18,-1.105224609,-0.058349609,-0.045654297,-6.992366412,-7.557251908,-20.35877863,0,0,4839.31008
1.67607E+18,-1.145507813,-0.070068359,-0.039550781,-7.160305344,-7.366412214,-20.47328244,0,0,4889.470208
1.67607E+18,-1.147216797,-0.077880859,-0.027587891,-7.282442748,-7.20610687,-20.48091603,0,0,4889.470208
1.67607E+18,-1.139404297,-0.099609375,-0.017578125,-7.41221374,-7.06870229,-20.3740458,0,0,4889.50016
1.67607E+18,-1.135742188,-0.128417969,-0.019042969,-7.572519084,-6.839694656,-20.17557252,0,0,4889.530112
1.67607E+18,-1.097412109,-0.154785156,-0.020751953,-7.740458015,-6.625954198,-19.82442748,0,0,4889.570048
1.67607E+18,-1.083251953,-0.169921875,-0.042724609,-7.839694656,-6.427480916,-19.32061069,0,0,4951.220224
1.67607E+18,-1.068603516,-0.167724609,-0.057617188,-7.847328244,-6.389312977,-18.83206107,0,0,4951.250176
1.67607E+18,-1.0625,-0.140625,-0.08984375,-7.709923664,-6.419847328,-18.30534351,0,0,4951.250176
1.67607E+18,-1.043212891,-0.122070313,-0.1015625,-7.458015267,-6.465648855,-17.83206107,0,0,4951.31008
1.67607E+18,-1.039550781,-0.112060547,-0.109863281,-7.167938931,-6.511450382,-17.41984733,0,0,4951.350016
1.67607E+18,-1.056640625,-0.116943359,-0.124511719,-6.908396947,-6.534351145,-17,0,0,4951.36
1.67607E+18,-1.065917969,-0.128662109,-0.123535156,-6.72519084,-6.526717557,-16.6259542,0,0,4951.369984
1.67607E+18,-1.078369141,-0.131103516,-0.133056641,-6.641221374,-6.511450382,-16.22137405,0,0,5015.990016
1.67607E+18,-1.104736328,-0.181640625,-0.107177734,-6.801526718,-6.381679389,-15.65648855,0,0,5016
1.67607E+18,-1.09765625,-0.237060547,-0.095458984,-7.038167939,-6.045801527,-14.93129771,0,0,5016.070144
1.67607E+18,-1.081054688,-0.258544922,-0.092529297,-7.458015267,-5.671755725,-13.97709924,0,0,5016.070144
1.67607E+18,-1.066650391,-0.251708984,-0.09375,-7.885496183,-5.20610687,-12.93129771,0,0,5016.090112
1.67607E+18,-1.055908203,-0.278076172,-0.117431641,-8.290076336,-4.732824427,-11.71755725,0,0,5016.100096
1.67607E+18,-1.037109375,-0.263916016,-0.13671875,-8.625954198,-4.374045802,-10.47328244,0,0,5074.980096
1.67607E+18,-1.028564453,-0.224853516,-0.139160156,-8.770992366,-4.183206107,-9.129770992,0,0,5075.000064
1.67607E+18,-1.035644531,-0.207763672,-0.130615234,-8.839694656,-4.06870229,-7.816793893,0,0,5075.000064
1.67607E+18,-1.024902344,-0.208740234,-0.139892578,-8.877862595,-4,-6.458015267,0,0,5075.000064
1.67607E+18,-1.007568359,-0.219482422,-0.145019531,-9.022900763,-3.923664122,-5.20610687,0,0,5075.030016
1.67607E+18,-1.005371094,-0.169433594,-0.143066406,-8.900763359,-3.893129771,-3.977099237,0,0,5075.04
1.67607E+18,-0.986083984,-0.168457031,-0.136230469,-8.885496183,-3.86259542,-2.86259542,0,0,5122.590208
1.67607E+18,-0.996582031,-0.156738281,-0.136230469,-8.877862595,-3.809160305,-1.854961832,0,0,5122.590208
1.67607E+18,-0.969238281,-0.151611328,-0.134277344,-8.801526718,-3.748091603,-1.007633588,0,0,5122.650112
1.67607E+18,-0.978027344,-0.134277344,-0.125,-8.641221374,-3.671755725,-0.267175573,0,0,5122.67008
1.67607E+18,-0.937255859,-0.213867188,-0.083740234,-8.786259542,-3.809160305,0.351145038,0,0,5122.67008
1.67607E+18,-0.947998047,-0.217529297,-0.067382813,-8.778625954,-3.801526718,0.946564885,0,0,5181.680128
1.67607E+18,-0.988525391,-0.119384766,-0.118652344,-8.076335878,-3.557251908,1.832061069,0,0,5181.680128
1.67607E+18,-0.984130859,-0.147216797,-0.060302734,-7.625954198,-3.519083969,2.702290076,0,0,5181.740032
1.67607E+18,-1.010986328,-0.080566406,-0.049316406,-6.877862595,-3.435114504,3.648854962,0,0,5181.740032
1.67607E+18,-1.025146484,-0.063476563,-0.062744141,-5.709923664,-3.290076336,4.572519084,0,0,5181.779968
1.67607E+18,-1.026123047,-0.064453125,-0.0390625,-4.557251908,-3.022900763,5.328244275,0,0,5181.779968
1.67607E+18,-1.648925781,-0.707763672,0.136230469,-6.847328244,-0.229007634,4.79389313,0,0,5245.030144
1.67607E+18,-1.767089844,-0.732666016,0.016357422,-8.267175573,-1.038167939,5.954198473,0,0,5245.050112
1.67607E+18,-0.903076172,0.44140625,0.2578125,-6.267175573,-1.389312977,7.885496183,0,0,5245.060096
1.67607E+18,-1.741699219,-0.585449219,0.342773438,-5.641221374,-0.427480916,11.55725191,0,0,5245.060096
1.67607E+18,-1.058105469,0.463378906,0.1015625,-3.145038168,-0.34351145,12.8778626,0,0,5245.07008
1.67607E+18,-0.478027344,0.088623047,0.028564453,-2.58778626,0.671755725,10.74045802,0,0,5245.090048
1.67607E+18,-0.663330078,-0.677246094,-0.613769531,-4.114503817,1.877862595,10.28244275,0,0,5307.31008
1.67607E+18,-1.131347656,-0.708496094,-0.518798828,-5.34351145,-1.122137405,9.671755725,0,0,5307.320064
1.67607E+18,-0.61328125,-0.687255859,-0.503662109,-5.816793893,-2.381679389,10.3129771,0,0,5307.369984
1.67607E+18,-1.064208984,-0.483398438,-0.405029297,-6.221374046,-2.938931298,11.05343511,0,0,5307.380224
1.67607E+18,-0.878417969,-0.099609375,-0.378662109,-6.167938931,-3.41221374,11.3740458,0,0,5307.42016
1.67607E+18,-0.958007813,0.215820313,-0.363769531,-5.190839695,-3.480916031,10.90076336,0,0,5307.440128
1.67607E+18,-1.030029297,0.461181641,-0.217041016,-3.687022901,-3.030534351,9.946564885,0,0,5369.50016
1.67607E+18,-1.066894531,0.722900391,-0.098876953,-0.534351145,-2.198473282,8.954198473,0,0,5369.540096
1.67607E+18,-1.160888672,0.677246094,-0.061035156,2.717557252,-1.183206107,7.847328244,0,0,5369.55008
1.67607E+18,-0.962402344,0.301269531,0.019042969,4.030534351,-0.969465649,6.450381679,0,0,5369.6
1.67607E+18,-0.933105469,-0.059814453,0.025146484,3.58778626,-1.13740458,5.519083969,0,0,5369.609984
