%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t,field.valid
1683919268928531000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,0.0,19269.328125,0.0
1683919268928553100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,0.0,19269.337890625,0.0
1683919268928639900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,0.0,19269.34765625,0.0
1683919268985113700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,0.0,19269.359375,0.0
1683919268985177800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,0.0,19269.369140625,0.0
1683919268985181500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,0.0,19269.37890625,0.0
1683919268985247600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,0.0,19269.388671875,0.0
1683919268985252600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,0.0,19269.3984375,0.0
1683919268985254900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,0.0,19269.408203125,0.0
1683919269034720000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19269.41796875,0.0
1683919269034779500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19269.427734375,0.0
1683919269034894400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19269.439453125,0.0
1683919269034904900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19269.44921875,0.0
1683919269034908800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19269.458984375,0.0
1683919269086383300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19269.46875,0.0
1683919269086425600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19269.478515625,0.0
1683919269086458200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19269.48828125,0.0
1683919269086462800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19269.5,0.0
1683919269086465800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19269.5078125,0.0
1683919269086544700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19269.517578125,0.0
1683919269135152500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19269.529296875,0.0
1683919269135166400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19269.5390625,0.0
1683919269135227700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19269.548828125,0.0
1683919269135231500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19269.55859375,0.0
1683919269186477000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19269.568359375,0.0
1683919269186556200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19269.578125,0.0
1683919269186568500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19269.587890625,0.0
1683919269186620600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19269.59765625,0.0
1683919269186627600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19269.609375,0.0
1683919269236221700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,73.30000305175781,20.0,9.100000381469727,19269.619140625,0.0
1683919269236238200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,73.30000305175781,20.0,9.100000381469727,19269.62890625,0.0
1683919269236242200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,73.30000305175781,20.0,9.100000381469727,19269.638671875,0.0
1683919269236366100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,73.30000305175781,20.0,9.100000381469727,19269.6484375,0.0
1683919269236452500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,73.30000305175781,20.0,9.100000381469727,19269.658203125,0.0
1683919269298130700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,73.30000305175781,20.0,9.100000381469727,19269.66796875,0.0
1683919269298139300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,73.30000305175781,20.0,9.100000381469727,19269.677734375,0.0
1683919269298189000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,73.30000305175781,20.0,9.100000381469727,19269.689453125,0.0
1683919269298194300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,73.30000305175781,20.0,9.100000381469727,19269.69921875,0.0
1683919269298270800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,73.30000305175781,20.0,9.100000381469727,19269.708984375,0.0
1683919269298285600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,9.100000381469727,19269.71875,0.0
1683919269362710400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,9.100000381469727,19269.728515625,0.0
1683919269362725400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,9.100000381469727,19269.73828125,0.0
1683919269362800100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,9.100000381469727,19269.748046875,0.0
1683919269362806300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,9.100000381469727,19269.7578125,0.0
1683919269362893400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,9.100000381469727,19269.767578125,0.0
1683919269362906700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,9.100000381469727,19269.779296875,0.0
1683919269362985100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,9.100000381469727,19269.7890625,0.0
1683919269424734300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,9.100000381469727,19269.798828125,0.0
1683919269424754400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,0.0,9.100000381469727,19269.80859375,0.0
1683919269424807900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,0.0,19269.818359375,0.0
1683919269424813200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,0.0,19269.828125,0.0
1683919269424891500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,0.0,19269.837890625,0.0
1683919269424906300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,0.0,19269.84765625,0.0
1683919269478245100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,0.0,19269.859375,0.0
1683919269478258000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,0.0,19269.869140625,0.0
1683919269478306900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,0.0,19269.87890625,0.0
1683919269478310900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,0.0,19269.888671875,0.0
1683919269478359800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,0.0,19269.8984375,0.0
1683919269478378500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,0.0,19269.908203125,0.0
1683919269526509500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,27.299999237060547,0.0,19269.91796875,0.0
1683919269526513300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,27.299999237060547,0.0,19269.927734375,0.0
1683919269526582700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,27.299999237060547,0.0,19269.939453125,0.0
1683919269526596000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,27.299999237060547,0.0,19269.94921875,0.0
1683919269526668400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,27.299999237060547,0.0,19269.958984375,0.0
1683919269594562200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,27.299999237060547,0.0,19269.98046875,0.0
1683919269594697400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,27.299999237060547,0.0,19269.98046875,0.0
1683919269594711500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,27.299999237060547,0.0,19269.98828125,0.0
1683919269594715200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,27.299999237060547,0.0,19269.998046875,0.0
1683919269594717300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,27.299999237060547,0.0,19270.0078125,0.0
1683919269647438500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,25.0,0.0,19270.017578125,0.0
1683919269647496000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,25.0,0.0,19270.029296875,0.0
1683919269647551500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,25.0,0.0,19270.0390625,0.0
1683919269647594100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,25.0,0.0,19270.048828125,0.0
1683919269647600900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,25.0,0.0,19270.05859375,0.0
1683919269647658100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,25.0,0.0,19270.068359375,0.0
1683919269647681700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,25.0,0.0,19270.078125,0.0
1683919269706946600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,25.0,0.0,19270.087890625,0.0
1683919269707004000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,25.0,0.0,19270.09765625,0.0
1683919269707074600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,25.0,0.0,19270.109375,0.0
1683919269707086100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,76.9000015258789,40.0,0.0,19270.119140625,0.0
1683919269707136700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,76.9000015258789,40.0,0.0,19270.12890625,0.0
1683919269755245600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,76.9000015258789,40.0,0.0,19270.138671875,0.0
1683919269755258300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,76.9000015258789,40.0,0.0,19270.1484375,0.0
1683919269755276300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,76.9000015258789,40.0,0.0,19270.158203125,0.0
1683919269755392300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,76.9000015258789,40.0,0.0,19270.16796875,0.0
1683919269755465500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,76.9000015258789,40.0,0.0,19270.177734375,0.0
1683919269806446300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,76.9000015258789,40.0,0.0,19270.189453125,0.0
1683919269806460800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,76.9000015258789,40.0,0.0,19270.19921875,0.0
1683919269806533500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,76.9000015258789,40.0,0.0,19270.208984375,0.0
1683919269806537600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.21875,0.0
1683919269806617100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.228515625,0.0
1683919269806627700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.23828125,0.0
1683919269860043400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.248046875,0.0
1683919269860066000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.2578125,0.0
1683919269860125100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.267578125,0.0
1683919269860174500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.279296875,0.0
1683919269860256800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.2890625,0.0
1683919269914809900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.298828125,0.0
1683919269914886300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.30859375,0.0
1683919269914899600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,11.100000381469727,0.0,19270.318359375,0.0
1683919269914956300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19270.328125,0.0
1683919269914963400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19270.337890625,0.0
1683919269970433900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19270.34765625,0.0
1683919269970445000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19270.359375,0.0
1683919269970448900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19270.369140625,0.0
1683919269970452600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19270.37890625,0.0
1683919269970465700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19270.388671875,0.0
1683919269970543000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19270.3984375,0.0
1683919270030029500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19270.408203125,0.0
1683919270030034200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,30.0,0.0,19270.41796875,0.0
1683919270030082200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,68.80000305175781,11.100000381469727,9.100000381469727,19270.427734375,0.0
1683919270030134500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,68.80000305175781,11.100000381469727,9.100000381469727,19270.439453125,0.0
1683919270030148400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,68.80000305175781,11.100000381469727,9.100000381469727,19270.44921875,0.0
1683919270090865800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,68.80000305175781,11.100000381469727,9.100000381469727,19270.458984375,0.0
1683919270090926000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,68.80000305175781,11.100000381469727,9.100000381469727,19270.46875,0.0
1683919270090936100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,68.80000305175781,11.100000381469727,9.100000381469727,19270.478515625,0.0
1683919270091008500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,68.80000305175781,11.100000381469727,9.100000381469727,19270.48828125,0.0
1683919270091021400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,68.80000305175781,11.100000381469727,9.100000381469727,19270.498046875,0.0
1683919270091069200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,68.80000305175781,11.100000381469727,9.100000381469727,19270.5078125,0.0
1683919270091074500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,27.299999237060547,68.80000305175781,11.100000381469727,9.100000381469727,19270.517578125,0.0
1683919270142626900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,20.0,9.100000381469727,19270.529296875,0.0
1683919270142680400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,20.0,9.100000381469727,19270.5390625,0.0
1683919270142753800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,20.0,9.100000381469727,19270.548828125,0.0
1683919270142764500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,20.0,9.100000381469727,19270.55859375,0.0
1683919270142835000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,20.0,9.100000381469727,19270.568359375,0.0
1683919270194454400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,20.0,9.100000381469727,19270.578125,0.0
1683919270194459200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,20.0,9.100000381469727,19270.587890625,0.0
1683919270194520100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,20.0,9.100000381469727,19270.59765625,0.0
1683919270194586600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,20.0,9.100000381469727,19270.609375,0.0
1683919270194592400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,71.4000015258789,20.0,9.100000381469727,19270.619140625,0.0
1683919270256186200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19270.62890625,0.0
1683919270256199900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19270.638671875,0.0
1683919270256255400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19270.6484375,0.0
1683919270256353300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19270.658203125,0.0
1683919270256367200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19270.66796875,0.0
1683919270256419900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19270.677734375,0.0
1683919270306271500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19270.689453125,0.0
1683919270306283700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19270.69921875,0.0
1683919270306340600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19270.708984375,0.0
1683919270306347000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0,0.0,19270.71875,0.0
1683919270306421300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,11.100000381469727,10.0,19270.728515625,0.0
1683919270306431800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,11.100000381469727,10.0,19270.73828125,0.0
1683919270354467700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,11.100000381469727,10.0,19270.748046875,0.0
1683919270354485300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,11.100000381469727,10.0,19270.7578125,0.0
1683919270354491000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,11.100000381469727,10.0,19270.767578125,0.0
1683919270354495500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,11.100000381469727,10.0,19270.779296875,0.0
1683919270402346400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,11.100000381469727,10.0,19270.7890625,0.0
1683919270402358900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,11.100000381469727,10.0,19270.798828125,0.0
1683919270402454300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,11.100000381469727,10.0,19270.80859375,0.0
1683919270402468000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,71.4000015258789,11.100000381469727,10.0,19270.818359375,0.0
1683919270402529600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,20.0,0.0,19270.828125,0.0
1683919270480867600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,20.0,0.0,19270.837890625,0.0
1683919270480885900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,20.0,0.0,19270.84765625,0.0
1683919270480951900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,20.0,0.0,19270.859375,0.0
1683919270480956400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,20.0,0.0,19270.869140625,0.0
1683919270481018300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,20.0,0.0,19270.87890625,0.0
1683919270481071600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,20.0,0.0,19270.888671875,0.0
1683919270481168500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,20.0,0.0,19270.8984375,0.0
1683919270481180500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,20.0,0.0,19270.91015625,0.0
1683919270530236300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,20.0,66.69999694824219,20.0,0.0,19270.91796875,0.0
1683919270530255800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,9.100000381469727,19270.927734375,0.0
1683919270530274800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,9.100000381469727,19270.939453125,0.0
1683919270530284600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,9.100000381469727,19270.94921875,0.0
1683919270530370600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,9.100000381469727,19270.958984375,0.0
1683919270582230200,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,9.100000381469727,19270.96875,0.0
1683919270582254900,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,9.100000381469727,19270.978515625,0.0
1683919270582259800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,9.100000381469727,19270.98828125,0.0
1683919270582348000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,9.100000381469727,19270.998046875,0.0
1683919270582354600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,9.100000381469727,19271.0078125,0.0
1683919270630976000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,9.100000381469727,19271.01953125,0.0
1683919270630989400,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.029296875,0.0
1683919270631054100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.0390625,0.0
1683919270631205300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.048828125,0.0
1683919270631218800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.05859375,0.0
1683919270678885100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.068359375,0.0
1683919270678898300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.078125,0.0
1683919270678951600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.087890625,0.0
1683919270679046300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.09765625,0.0
1683919270679060600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.109375,0.0
1683919270726258000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.119140625,0.0
1683919270726270500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,20.0,0.0,19271.12890625,0.0
1683919270726274600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,12.5,0.0,19271.138671875,0.0
1683919270726277800,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,12.5,0.0,19271.1484375,0.0
1683919270726284100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,12.5,0.0,19271.158203125,0.0
1683919270774545300,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,12.5,0.0,19271.16796875,0.0
1683919270774568600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,12.5,0.0,19271.177734375,0.0
1683919270774575500,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,12.5,0.0,19271.189453125,0.0
1683919270774635700,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,12.5,0.0,19271.19921875,0.0
1683919270822210600,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,12.5,0.0,19271.208984375,0.0
1683919270822227100,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,12.5,0.0,19271.21875,0.0
1683919270822231000,0,0,0,0,1500,1500,0.0,0.0,0.0,0.0,11.100000381469727,66.69999694824219,12.5,0.0,19271.228515625,0.0
