%time,Acceleration in X,Acceleration in Y,Acceleration in Y,Angular Velocity in X,Angular Velocity in Y,Angular Velocity in Z,field.state,field.swing_time,Time in ms
1.68E+18,-1.900634766,1.226806641,0.159667969,-7.282442748,4.251908397,18.3740458,0,0,4943.620096
1.68E+18,2,0.723876953,0.134033203,-4.351145038,7.442748092,24.24427481,0,0,4943.620096
1.68E+18,-1.984130859,0.880859375,-0.171875,-3.450381679,7.687022901,26.70229008,0,0,4943.699968
1.68E+18,-0.341308594,0.681152344,-0.140380859,2.41221374,1.572519084,23.08396947,0,0,4997.750016
1.68E+18,-0.334716797,-0.66015625,0.19140625,1.938931298,0.564885496,19,0,0,4997.80992
1.68E+18,0.013183594,-0.929931641,0.360107422,-2.030534351,0.557251908,17.00763359,0,0,4997.830144
1.68E+18,-1.598144531,0.80859375,0.123779297,3.229007634,4.099236641,17.54198473,0,0,4997.830144
1.68E+18,-1.256347656,1.999938965,-0.229003906,12.97709924,6.671755725,18.78625954,0,0,4997.840128
1.68E+18,-1.104003906,0.914550781,-0.035888672,11.13740458,5.34351145,15,0,0,5052.199936
1.68E+18,-0.785888672,-0.029052734,-0.75390625,8.160305344,4.877862595,12.44274809,0,0,5052.20992
1.68E+18,-0.853271484,-0.966552734,-0.116699219,0.290076336,3.366412214,11.94656489,0,0,5052.20992
1.68E+18,-1.034423828,0.160888672,-0.278808594,-5.320610687,2.221374046,12.18320611,0,0,5052.250112
1.68E+18,-1.023925781,1.101318359,-0.374755859,-2.93129771,1.526717557,11.05343511,0,0,5052.260096
1.68E+18,-0.77734375,0.295654297,-0.184570313,-4.694656489,0.809160305,8.809160305,0,0,5052.260096
1.68E+18,-0.986083984,0.089599609,-0.358154297,-4.183206107,0.79389313,8.145038168,0,0,5099.559936
1.68E+18,-1.028076172,-0.219970703,-0.3125,-4.717557252,0.694656489,7.992366412,0,0,5099.590144
1.68E+18,-0.942382813,-0.229248047,-0.608642578,-5.091603053,-0.198473282,8.114503817,0,0,5099.600128
1.68E+18,-0.834472656,-0.110107422,-0.353515625,-5.648854962,-1.167938931,7.34351145,0,0,5099.650048
1.68E+18,-0.955322266,-0.028320313,-0.284423828,-4.282442748,-1.633587786,7.366412214,0,0,5148.38016
1.68E+18,-0.965332031,-0.07421875,-0.256103516,-3.076335878,-1.938931298,7.381679389,0,0,5148.400128
1.68E+18,-0.920166016,-0.094726563,-0.364013672,-1.549618321,-2.145038168,7.053435115,0,0,5148.400128
1.68E+18,-0.896728516,-0.148193359,-0.316162109,-0.603053435,-2.526717557,6.801526718,0,0,5148.43008
1.68E+18,-0.953125,-0.080810547,-0.299804688,0.267175573,-2.671755725,6.870229008,0,0,5148.470016
1.68E+18,-0.957763672,-0.113525391,-0.239013672,0.648854962,-2.671755725,6.93129771,0,0,5224.43008
1.68E+18,-0.950195313,-0.232177734,-0.407470703,0.496183206,-2.86259542,6.977099237,0,0,5224.450048
1.68E+18,-0.952636719,-0.076904297,-0.06640625,0.572519084,-2.541984733,6.847328244,0,0,5224.460032
1.68E+18,-0.967773438,-0.035888672,0.01171875,0.213740458,-2.190839695,6.824427481,0,0,5224.460032
1.68E+18,-0.982177734,-0.064453125,0.065673828,-0.335877863,-1.79389313,6.770992366,0,0,5224.470016
1.68E+18,-0.986572266,-0.083251953,0.120605469,-1.160305344,-1.290076336,6.732824427,0,0,5224.48
1.68E+18,-0.975830078,-0.031494141,0.131347656,-1.740458015,-0.816793893,6.824427481,0,0,5224.509952
1.68E+18,-0.959472656,0.010253906,0.135742188,-2.27480916,-0.358778626,6.969465649,0,0,5224.560128
1.68E+18,-0.958251953,0.04296875,0.137451172,-2.312977099,0.061068702,7.038167939,0,0,5272.870144
1.68E+18,-0.958007813,0.037353516,0.101806641,-2.938931298,0.511450382,7.229007634,0,0,5272.890112
1.68E+18,-0.942871094,0.041259766,0.100585938,-3.34351145,0.893129771,7.404580153,0,0,5272.890112
1.68E+18,-0.931152344,0.075683594,0.048828125,-3.335877863,1.152671756,7.610687023,0,0,5272.900096
1.68E+18,-0.925537109,0.067871094,0.053222656,-3.030534351,1.236641221,7.755725191,0,0,5272.920064
1.68E+18,-0.889160156,0.063720703,0.030761719,-2.801526718,1.534351145,8.229007634,0,0,5319.590144
1.68E+18,-0.935791016,0.087402344,0.013183594,-2.030534351,1.572519084,8.580152672,0,0,5319.610112
1.68E+18,-0.964599609,0.01171875,0.009033203,-1.152671756,1.610687023,8.938931298,0,0,5319.63008
1.68E+18,-0.976318359,-0.114501953,0.020019531,-0.534351145,1.824427481,9.465648855,0,0,5319.640064
1.68E+18,-1.016845703,-0.175537109,0.034423828,-0.106870229,2.015267176,10.2519084,0,0,5364.260096
1.68E+18,-1.041503906,-0.253173828,0.048828125,0.198473282,2.27480916,11.19847328,0,0,5364.290048
1.68E+18,-1.164306641,-0.312988281,0.052978516,0.335877863,2.580152672,12.51145038,0,0,5364.310016
1.68E+18,-1.466064453,-0.515625,0.082763672,0.465648855,3.099236641,12.89312977,0,0,5364.310016
1.68E+18,-1.317382813,-0.754394531,0.049560547,0.213740458,3.534351145,13.83969466,0,0,5364.359936
1.68E+18,-1.287841797,-0.590332031,0.045410156,1.152671756,3.595419847,15.28244275,0,0,5416.349952
1.68E+18,-1.286621094,-0.555419922,-0.011474609,2.755725191,3.175572519,16.96183206,0,0,5416.36992
1.68E+18,-1.326171875,-0.798583984,0.039794922,3.564885496,3.076335878,18.94656489,0,0,5416.460032
1.68E+18,-1.438476563,-0.965820313,0.003173828,3.664122137,3.229007634,21.13740458,0,0,5416.560128
1.68E+18,-1.502929688,-1.050048828,-0.044433594,3.076335878,3.603053435,23.67175573,0,0,5416.59008
1.68E+18,-1.572265625,-1.181884766,-0.080078125,3.893129771,3.877862595,26.32824427,0,0,5476.219904
1.68E+18,-1.631347656,-1.263916016,-0.132568359,0.801526718,4.13740458,28.91603053,0,0,5476.240128
1.68E+18,-1.675537109,-1.061035156,-0.12890625,0.152671756,4.167938931,30.40458015,0,0,5476.250112
1.68E+18,2,-0.502685547,-0.110839844,1.244274809,3.809160305,30.58778626,0,0,5476.310016
1.68E+18,-1.989990234,-0.579101563,-0.053222656,2.511450382,3.977099237,31.03053435,0,0,5476.32
1.68E+18,-1.949951172,-0.360107422,-0.077636719,3.709923664,3.465648855,30.9389313,0,0,5476.329984
1.68E+18,-1.837158203,-0.343994141,-0.210449219,4.167938931,2.702290076,30.0610687,0,0,5520.890112
1.68E+18,-1.563964844,-0.399414063,-0.289550781,4.366412214,1.618320611,28.78625954,0,0,5520.91008
1.68E+18,-1.310302734,-0.072265625,-0.230712891,5.076335878,0.442748092,27.6870229,0,0,5520.920064
1.68E+18,-1.219482422,0.455078125,-0.276855469,7.076335878,-0.702290076,26.64122137,0,0,5520.920064
1.68E+18,-0.658691406,0.73046875,-0.035644531,7.572519084,-2.450381679,23.55725191,0,0,5520.930048
1.68E+18,-1.782958984,0.048583984,0.147705078,2.885496183,-5.839694656,14.64122137,0,0,5567.930112
1.68E+18,-1.436767578,1.829589844,-1.984375,3.885496183,5.41221374,17.75572519,0,0,5567.960064
1.68E+18,-1.230712891,1.999938965,1.179443359,6.832061069,-4.541984733,11.6259542,0,0,5567.970048
1.68E+18,-1.268554688,0.323242188,-0.235595703,-2.564885496,-0.015267176,-2.015267176,0,0,5567.980032
1.68E+18,-0.006347656,0.199462891,0.091308594,-3.916030534,-3.664122137,-3.977099237,0,0,5615.110144
1.68E+18,-0.723632813,-0.125488281,-0.312744141,-0.244274809,-2.053435115,-9.213740458,0,0,5615.130112
1.68E+18,-0.251464844,-0.848876953,0.2109375,-4.175572519,-1.992366412,-11.15267176,0,0,5615.15008
1.68E+18,-0.149658203,-0.079101563,-0.187011719,-6.374045802,-2.236641221,-11.58778626,0,0,5615.170048
1.68E+18,-0.077392578,0.593505859,-0.655273438,-1.877862595,-2.114503817,-12.74045802,0,0,5615.180032
1.68E+18,-0.129150391,0.454589844,-0.471191406,0.351145038,-2.290076336,-15.63358779,0,0,5660.029952
1.68E+18,-0.135742188,0.577148438,-0.489990234,0.290076336,-2.938931298,-18.42748092,0,0,5660.04992
1.68E+18,-0.215576172,0.731689453,-0.429199219,5.335877863,-3.442748092,-21.46564885,0,0,5660.130048
1.68E+18,-0.256591797,0.588378906,-0.341064453,7.427480916,-3.763358779,-24.58778626,0,0,5660.140032
1.68E+18,-0.213623047,0.486572266,-0.301513672,8.541984733,-4.320610687,-25.54198473,0,0,5660.150016
1.68E+18,-0.263916016,0.344970703,-0.209472656,8.709923664,-4.755725191,-30.36641221,0,0,5707.760128
1.68E+18,-0.198974609,0.189453125,-0.202880859,9.091603053,-5.366412214,-32.40458015,0,0,5707.770112
1.68E+18,-0.177734375,-0.004150391,-0.198242188,7.916030534,-5.763358779,-34.13740458,0,0,5707.770112
1.68E+18,-0.191650391,0.01171875,-0.215332031,7.106870229,-6.404580153,-35.53435115,0,0,5707.79008
1.68E+18,-0.233642578,0.109375,-0.278564453,6.41221374,-6.847328244,-36.97709924,0,0,5752.710144
1.68E+18,-0.280761719,0.1640625,-0.305175781,5.992366412,-7.480916031,-38.54961832,0,0,5752.720128
1.68E+18,-0.285400391,0.141601563,-0.318603516,5.496183206,-8.190839695,-39.96183206,0,0,5752.740096
1.68E+18,-0.300537109,0.104492188,-0.322509766,5.221374046,-8.877862595,-41.01526718,0,0,5752.740096
1.68E+18,-0.317626953,0.052001953,-0.343994141,4.908396947,-9.671755725,-41.74045802,0,0,5752.75008
1.68E+18,-0.364257813,0.030029297,-0.331542969,4.58778626,-10.47328244,-42.39694656,0,0,5801.240064
1.68E+18,-0.426269531,0.023193359,-0.311523438,4.145038168,-11.29007634,-42.88549618,0,0,5801.260032
1.68E+18,-0.515869141,-0.026611328,-0.323486328,3.610687023,-11.82442748,-44.87022901,0,0,5801.270016
1.68E+18,-0.627197266,-0.106689453,-0.336669922,2.763358779,-12.54198473,-43.04580153,0,0,5801.309952
1.68E+18,-0.790283203,-0.190917969,-0.313232422,1.58778626,-12.83969466,-42.6870229,0,0,5801.360128
1.68E+18,-0.997558594,-0.312255859,-0.237304688,-0.259541985,-12.77099237,-41.77862595,0,0,5860.349952
1.68E+18,-1.332763672,-0.412841797,-0.158691406,-3.061068702,-12.29007634,-40.29770992,0,0,5860.359936
1.68E+18,-1.742675781,-0.501953125,-0.118164063,-6.022900763,-11.51145038,-38.41221374,0,0,5860.390144
1.68E+18,2,-0.614746094,-0.061279297,-9.526717557,-10.27480916,-35.87022901,0,0,5860.400128
1.68E+18,2,-0.581298828,-0.011474609,-11.82442748,-8.786259542,-32.57251908,0,0,5860.400128
1.68E+18,2,-0.567626953,0.024658203,-17.55725191,-7.152671756,-28.3740458,0,0,5860.410112
1.68E+18,2,-0.443359375,0.064453125,-21.54961832,-6.129770992,-23.19847328,0,0,5910.03008
1.68E+18,-1.95703125,-0.232910156,0.046875,-24.67938931,-5.954198473,-17.22900763,0,0,5910.050048
1.68E+18,-1.905029297,-0.643798828,0.893066406,-29.53435115,-7.328244275,-16.09160305,0,0,5910.050048
1.68E+18,-1.590332031,-1.605712891,-0.340576172,-32.70992366,-5.312977099,-9.954198473,0,0,5910.060032
1.68E+18,-0.642333984,0.255371094,0.277832031,-30.65648855,-7.633587786,-2.427480916,0,0,5962.409984
1.68E+18,-0.525878906,1.398193359,0.023193359,-26.5648855,-8.603053435,2.213740458,0,0,5962.429952
1.68E+18,-0.813720703,1.481201172,-0.107910156,-21.34351145,-9.267175573,5,0,0,5962.439936
1.68E+18,-0.942382813,0.924804688,0.252441406,-17.88549618,-9.900763359,7.198473282,0,0,5962.44992
1.68E+18,-1.936767578,0.336425781,0.451416016,-17.19083969,-8.229007634,7.603053435,0,0,5962.46016
1.68E+18,2,0.873046875,-0.001708984,-18.19083969,-3.534351145,8.366412214,0,0,5962.46016
1.68E+18,2,0.475585938,1.187744141,-18.45801527,-1.175572519,19.25954198,0,0,6023.120128
1.68E+18,2,1.995361328,-0.27734375,-2.038167939,4.503816794,21.47328244,0,0,6023.15008
1.68E+18,-1.895996094,1.999938965,-0.429199219,9.045801527,2.282442748,22.41221374,0,0,6023.170048
1.68E+18,-0.3203125,0.353759766,0.791503906,18.38167939,-1.984732824,20.06870229,0,0,6023.170048
1.68E+18,-0.951416016,-0.290039063,0.544921875,21.21374046,-0.923664122,18.90076336,0,0,6023.24992
1.68E+18,-0.347412109,-1.067382813,0.013916016,21.01526718,0.045801527,17.89312977,0,0,6092.64
1.68E+18,-1.012451172,0.364990234,-0.313476563,21.85496183,2.458015267,16.26717557,0,0,6092.669952
1.68E+18,-1.410644531,1.768554688,-0.578613281,24.94656489,4.465648855,14.44274809,0,0,6092.679936
1.68E+18,-1.394287109,1.935302734,-0.487792969,29,5.496183206,12.67938931,0,0,6092.68992
1.68E+18,-1.1484375,0.777832031,-0.306640625,28.54198473,5.572519084,10.61832061,0,0,6092.720128
1.68E+18,-0.828369141,-0.467285156,-0.258544922,25.03816794,4.320610687,9.709923664,0,0,6092.760064
1.68E+18,-0.737304688,-1.021240234,-0.214355469,16.92366412,2.427480916,10.51145038,0,0,6092.8
1.68E+18,-0.934326172,-0.517089844,-0.208007813,6.763358779,0.099236641,11.35877863,0,0,6146.12992
1.68E+18,-0.714355469,-0.371826172,-0.042236328,-1.870229008,-2.557251908,11.35877863,0,0,6146.160128
1.68E+18,-1.072753906,0.420898438,-0.169921875,-5.427480916,-2.72519084,10.73282443,0,0,6146.200064
1.68E+18,-1.035888672,0.531982422,0.022216797,-5.832061069,-2.145038168,9.076335878,0,0,6146.220032
1.68E+18,-0.950683594,0.24609375,0.061767578,-6.389312977,-1.167938931,6.839694656,0,0,6146.230016
1.68E+18,-1.052246094,0.189208984,0.032714844,-2.992366412,-0.419847328,5.641221374,0,0,6146.259968
1.68E+18,-0.913330078,-0.280273438,0.217773438,-1.312977099,-1.038167939,5.541984733,0,0,6204.75008
1.68E+18,-0.947265625,-0.351318359,0.130126953,0.083969466,-1.427480916,6.061068702,0,0,6204.770048
1.68E+18,-0.959228516,-0.438720703,0.123779297,0.396946565,-1.41221374,6.702290076,0,0,6204.780032
1.68E+18,-1.032470703,-0.382568359,0.000976563,0.099236641,-0.603053435,7.595419847,0,0,6204.809984
1.68E+18,-0.758789063,-0.293701172,-0.083007813,-0.366412214,-0.534351145,9.748091603,0,0,6204.819968
1.68E+18,-0.837646484,-0.171142578,-0.155273438,-1.160305344,-0.778625954,7.114503817,0,0,6204.839936
1.68E+18,-0.934814453,-0.023193359,-0.012939453,1.93129771,-0.534351145,6.969465649,0,0,6251.539968
1.68E+18,-0.916259766,-0.089111328,0.098632813,-0.145038168,-0.580152672,7.030534351,0,0,6251.559936
1.68E+18,-0.970458984,-0.018798828,0.035644531,0.435114504,-0.351145038,7.198473282,0,0,6251.579904
1.68E+18,-0.896972656,-0.194580078,0.122070313,0.259541985,-0.282442748,7.27480916,0,0,6251.610112
1.68E+18,-0.922607422,-0.131347656,0.123291016,0.167938931,-0.045801527,7.564885496,0,0,6251.620096
1.68E+18,-0.946533203,-0.072998047,0.125976563,0.580152672,0.320610687,7.801526718,0,0,6297.23008
1.68E+18,-0.927001953,-0.075683594,0.08984375,0.786259542,0.664122137,7.885496183,0,0,6297.240064
1.68E+18,-0.939941406,-0.062255859,0.053955078,1.183206107,1.015267176,7.969465649,0,0,6297.260032
1.68E+18,-0.951660156,-0.032958984,0.043212891,1.419847328,1.160305344,8.114503817,0,0,6297.28
1.68E+18,-0.947021484,-0.049804688,-0.010742188,1.595419847,1.236641221,8.335877863,0,0,6341.779968
1.68E+18,-0.947265625,-0.1015625,-0.012695313,1.442748092,1.282442748,8.572519084,0,0,6341.779968
1.68E+18,-0.963867188,-0.067138672,-0.059082031,1.236641221,1.335877863,8.839694656,0,0,6341.830144
1.68E+18,-0.953125,-0.025634766,-0.093505859,1.167938931,1.381679389,9.061068702,0,0,6341.840128
1.68E+18,-0.952880859,-0.049804688,-0.127685547,1.06870229,1.419847328,9.389312977,0,0,6341.890048
1.68E+18,-0.938476563,-0.077392578,-0.134521484,0.992366412,1.41221374,9.679389313,0,0,6388.009984
1.68E+18,-0.953613281,-0.099121094,-0.133056641,0.885496183,1.358778626,10.08396947,0,0,6388.029952
1.68E+18,-0.960205078,-0.091796875,-0.116943359,0.938931298,1.297709924,10.48854962,0,0,6388.039936
1.68E+18,-0.987060547,-0.128417969,-0.092773438,0.86259542,1.358778626,11.04580153,0,0,6388.04992
1.68E+18,-1.002197266,-0.198730469,-0.061523438,0.694656489,1.419847328,11.60305344,0,0,6435.490048
1.68E+18,-1.001464844,-0.166992188,-0.036621094,0.664122137,1.435114504,12.03053435,0,0,6435.510016
1.68E+18,-1.046142578,-0.181884766,0.002685547,0.801526718,1.534351145,12.52671756,0,0,6435.529984
1.68E+18,-1.063476563,-0.173339844,0.021484375,1.20610687,1.549618321,13,0,0,6435.539968
1.68E+18,-1.333496094,0.162109375,0.134765625,2.091603053,1.954198473,12.83969466,0,0,6435.559936
1.68E+18,-1.324951172,-0.437255859,0.084716797,2.34351145,2.27480916,12.9389313,0,0,6481.71008
1.68E+18,-1.245117188,-0.296386719,-0.009033203,2.603053435,2.259541985,13.81679389,0,0,6481.720064
1.68E+18,-1.123046875,-0.253662109,-0.083984375,3.053435115,1.778625954,14.76335878,0,0,6481.740032
1.68E+18,-1.175292969,-0.290039063,-0.088378906,3.183206107,1.526717557,16.01526718,0,0,6481.750016
1.68E+18,-1.257080078,-0.472167969,-0.066162109,2.595419847,1.633587786,17.32061069,0,0,6481.799936
1.68E+18,-1.4375,-0.653808594,-0.116455078,1.633587786,1.770992366,18.75572519,0,0,6538.409984
1.68E+18,-1.384765625,-0.755126953,-0.1875,0.603053435,1.679389313,20.48854962,0,0,6538.429952
1.68E+18,-1.444580078,-0.776611328,-0.181152344,-0.129770992,1.442748092,22.09160305,0,0,6538.439936
1.68E+18,-1.633300781,-0.667236328,-0.151367188,-0.213740458,1.496183206,22.48854962,0,0,6538.480128
1.68E+18,-1.536865234,-0.575927734,-0.149902344,0.099236641,1.34351145,23.00763359,0,0,6592.420096
1.68E+18,-1.553710938,-0.199462891,-0.112548828,1.198473282,1.358778626,23.58015267,0,0,6592.440064
1.68E+18,-1.543945313,-0.156005859,-0.118896484,2.06870229,0.770992366,23.79389313,0,0,6592.450048
1.68E+18,-1.542724609,0.106933594,-0.159423828,2.893129771,0.20610687,23.52671756,0,0,6592.460032
1.68E+18,-1.433349609,0.076904297,-0.113769531,2.893129771,-0.389312977,22.91603053,0,0,6592.470016
1.68E+18,-1.243164063,0.141357422,-0.130859375,2.893129771,-0.641221374,21.87022901,0,0,6592.499968
1.68E+18,-1.01953125,0.284667969,-0.149414063,2.86259542,-0.801526718,20.52671756,0,0,6592.509952
1.68E+18,-0.940429688,0.646484375,-0.221923828,3.755725191,-0.954198473,19.73282443,0,0,6639.020032
1.68E+18,-0.927978516,0.832275391,-0.250244141,5.305343511,-1.20610687,18.19083969,0,0,6639.059968
1.68E+18,-1.402587891,1.213378906,-0.312744141,7.65648855,-0.908396947,14.12977099,0,0,6639.110144
1.68E+18,-0.762207031,0.475830078,-0.138183594,1.610687023,-1.900763359,7.648854962,0,0,6639.120128
1.68E+18,1.594238281,-1.830810547,0.580078125,-6.213740458,-0.06870229,8.267175573,0,0,6701.200128
1.68E+18,-1.541992188,1.999938965,-1.099365234,7.541984733,-1.129770992,7.72519084,0,0,6701.220096
1.68E+18,-1.240722656,0.770751953,0.145507813,0.305343511,0.480916031,-3.312977099,0,0,6701.240064
1.68E+18,-0.686767578,0.373291016,-0.22265625,-7.297709924,2.160305344,-5.251908397,0,0,6701.250048
1.68E+18,-0.542236328,0.877929688,-0.466308594,-4.114503817,3.832061069,-6.496183206,0,0,6701.28
1.68E+18,0.055664063,-0.261474609,-0.208984375,-5.045801527,3.740458015,-6.267175573,0,0,6701.360128
1.68E+18,-0.169677734,0.194091797,-0.284912109,-5.86259542,3.65648855,-8.297709924,0,0,6747.980032
1.68E+18,-0.083740234,0.47265625,-0.334472656,-4.374045802,3.557251908,-8.755725191,0,0,6748
1.68E+18,-0.010742188,0.678222656,-0.181640625,-2.679389313,2.41221374,-10.38167939,0,0,6748.029952
1.68E+18,-0.1953125,0.66796875,-0.252197266,-0.679389313,2.374045802,-13.06870229,0,0,6748.080128
1.68E+18,-0.248779297,0.641845703,-0.113037109,-0.297709924,2.229007634,-15.6259542,0,0,6748.130048
1.68E+18,-0.328125,0.686279297,-0.120849609,0.916030534,2.236641221,-18.03053435,0,0,6818.939904
1.68E+18,-0.327880859,0.6640625,-0.121337891,2.458015267,2.305343511,-20.10687023,0,0,6818.960128
1.68E+18,-0.358886719,0.581054688,-0.088867188,3.435114504,2.526717557,-21.88549618,0,0,6818.970112
1.68E+18,-0.334960938,0.518066406,-0.072509766,4.267175573,2.618320611,-23.29770992,0,0,6818.980096
1.68E+18,-0.319335938,0.395751953,-0.088134766,4.824427481,2.984732824,-24.4351145,0,0,6819.000064
1.68E+18,-0.425537109,0.759521484,-0.236816406,7.152671756,3.27480916,-26.25954198,0,0,6819.04
1.68E+18,-0.306640625,0.487548828,-0.02734375,7.511450382,2.816793893,-27.51145038,0,0,6880.669952
1.68E+18,-0.351806641,0.448974609,-0.102050781,7.305343511,2.183206107,-28.71755725,0,0,6880.679936
1.68E+18,-0.355712891,0.420166016,-0.224121094,7.908396947,1.427480916,-29.61068702,0,0,6880.760064
1.68E+18,-0.34765625,0.209716797,-0.175537109,7.297709924,0.290076336,-30.14503817,0,0,6880.790016
1.68E+18,-0.358642578,0.197753906,-0.229980469,6.175572519,-1.076335878,-30.39694656,0,0,6880.8
1.68E+18,-0.413330078,0.176757813,-0.243896484,4.847328244,-2.480916031,-30.67175573,0,0,6880.829952
1.68E+18,-0.482421875,0.063720703,-0.264404297,2.694656489,-4.053435115,-30.86259542,0,0,6880.839936
1.68E+18,-0.664794922,0.013183594,-0.351806641,0.580152672,-5.099236641,-30.96946565,0,0,6933.420032
1.68E+18,-0.727050781,-0.027099609,-0.192626953,-2.595419847,-6.770992366,-30.94656489,0,0,6933.430016
1.68E+18,-0.798583984,-0.032714844,-0.236816406,-5.152671756,-7.870229008,-30.58015267,0,0,6933.44
1.68E+18,-0.896484375,-0.041259766,-0.165039063,-7.595419847,-8.824427481,-29.96946565,0,0,6933.48992
1.68E+18,-1.025634766,0.023681641,-0.100097656,-7.938931298,-9.450381679,-29.16030534,0,0,6933.499904
1.68E+18,-1.171630859,0.062744141,-0.049804688,-11.38931298,-9.786259542,-28.34351145,0,0,6933.540096
1.68E+18,-1.265869141,0.166748047,-0.002441406,-12.16030534,-9.79389313,-27.44274809,0,0,6981.949952
1.68E+18,-1.370605469,0.225097656,0.056884766,-12.38931298,-9.236641221,-26.26717557,0,0,6981.96992
1.68E+18,-1.451660156,0.270263672,0.085205078,-11.96183206,-8.282442748,-24.80152672,0,0,6981.98016
1.68E+18,-1.566650391,0.350097656,0.127197266,-10.90076336,-6.786259542,-23.33587786,0,0,6981.990144
1.68E+18,-1.570800781,0.277099609,0.104492188,-9.801526718,-5.404580153,-22.06870229,0,0,7042.010112
1.68E+18,-1.523193359,0.141113281,0.107421875,-9.183206107,-4.480916031,-20.61832061,0,0,7042.03008
1.68E+18,-1.348144531,-0.0625,0.063476563,-8.664122137,-4.007633588,-18.81679389,0,0,7042.040064
1.68E+18,-1.302490234,0.152099609,-0.070068359,-6.312977099,-3.251908397,-15.81679389,0,0,7042.050048
1.68E+18,-1.272460938,0.159179688,0.076171875,-4.984732824,-3.122137405,-12.67938931,0,0,7042.089984
1.68E+18,-1.327392578,0.323730469,-0.044433594,-2.961832061,-2.801526718,-10.32061069,0,0,7042.089984
1.68E+18,-1.258544922,0.239013672,-0.058105469,-1.427480916,-2.969465649,-8.160305344,0,0,7042.089984
1.68E+18,-1.154541016,0.092041016,-0.049316406,-0.305343511,-3.061068702,-6.221374046,0,0,7088.900096
1.68E+18,-1.154296875,0.023193359,-0.139160156,0.969465649,-2.580152672,-4.13740458,0,0,7088.930048
1.68E+18,-1.000976563,-0.072753906,-0.165527344,2.129770992,-1.786259542,-1.580152672,0,0,7088.940032
1.68E+18,-0.882324219,0.149414063,-0.147705078,3.786259542,-1.335877863,0.740458015,0,0,7088.940032
1.68E+18,-1.518310547,-0.470947266,0.093017578,2.099236641,-0.72519084,1.885496183,0,0,7148.349952
1.68E+18,2,0.634033203,-0.4375,2.244274809,0.885496183,0.961832061,0,0,7148.38016
1.68E+18,-0.704345703,0.114013672,-0.301269531,0.061068702,0.022900763,2.091603053,0,0,7148.390144
1.68E+18,-1.388183594,0.243896484,-0.150146484,1.732824427,0.022900763,7.748091603,0,0,7148.400128
1.68E+18,-1.045166016,0.514892578,0.061767578,5.41221374,1.763358779,10.0610687,0,0,7148.450048
1.68E+18,-0.837890625,0.291992188,0.203125,7.961832061,3.045801527,7.320610687,0,0,7148.499968
1.68E+18,-1.364257813,-0.778808594,0.190673828,4.20610687,2.93129771,5.923664122,0,0,7194.619904
1.68E+18,-0.944580078,-0.363037109,-0.057128906,4.549618321,1.969465649,6.13740458,0,0,7194.650112
1.68E+18,-0.921142578,-0.438964844,-0.087402344,6.122137405,1.236641221,6.923664122,0,0,7194.67008
1.68E+18,-0.971679688,-0.588867188,0.027587891,5.488549618,0.320610687,7.190839695,0,0,7194.749952
1.68E+18,-0.797119141,-0.464355469,-0.141357422,3.954198473,-0.534351145,7.122137405,0,0,7194.78016
1.68E+18,-1.079345703,0.056152344,-0.453369141,4.702290076,-0.328244275,7.290076336,0,0,7266.310144
1.68E+18,-1.034423828,0.146972656,-0.421142578,5.259541985,-0.13740458,7.007633588,0,0,7266.330112
1.68E+18,-0.978759766,0.090820313,-0.442626953,4.290076336,-0.122137405,6.335877863,0,0,7266.330112
1.68E+18,-0.966308594,0.012939453,-0.456298828,3.396946565,-0.122137405,5.86259542,0,0,7266.390016
1.68E+18,-0.915527344,-0.135253906,-0.305908203,1.954198473,-0.610687023,5.381679389,0,0,7266.4
1.68E+18,-0.921875,-0.173339844,-0.164306641,0.030534351,-1.27480916,4.977099237,0,0,7266.439936
1.68E+18,-0.992431641,0.025634766,-0.085205078,-0.564885496,-1.572519084,4.763358779,0,0,7328.760064
1.68E+18,-0.922851563,0.016113281,0.073974609,-1.20610687,-1.900763359,4.114503817,0,0,7328.790016
1.68E+18,-0.924316406,0.070800781,0.096679688,-1.541984733,-2.038167939,3.06870229,0,0,7328.8
1.68E+18,-0.956542969,-0.000488281,0.180175781,-1.259541985,-1.770992366,2.229007634,0,0,7328.839936
1.68E+18,-0.930419922,-0.152587891,0.195068359,-1.419847328,-1.526717557,1.786259542,0,0,7328.890112
1.68E+18,-0.948242188,-0.072753906,0.188720703,-1.152671756,-1.236641221,1.435114504,0,0,7328.900096
1.68E+18,-0.906982422,-0.115234375,0.190429688,-0.885496183,-1.183206107,1.236641221,0,0,7381.520128
1.68E+18,-0.948730469,-0.238525391,0.176757813,-1.007633588,-1.122137405,1.175572519,0,0,7381.540096
1.68E+18,-0.909179688,-0.257080078,0.204833984,-2.396946565,-1.305343511,1.541984733,0,0,7381.55008
1.68E+18,-0.895507813,-0.205810547,0.145263672,-1.27480916,-0.992366412,1.152671756,0,0,7381.590016
1.68E+18,-0.946289063,-0.217041016,0.037353516,-1.129770992,-0.79389313,1.145038168,0,0,7381.6
1.68E+18,-0.955566406,-0.264160156,0.009765625,-1.022900763,-0.580152672,1.091603053,0,0,7381.629952
1.68E+18,-0.961914063,-0.235107422,-0.092285156,-0.717557252,-0.229007634,1.06870229,0,0,7381.64992
1.68E+18,-0.953369141,-0.265869141,-0.111328125,-0.419847328,0.053435115,1.083969466,0,0,7430.470144
