%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,
1.67608E+18,-1.725341797,0.030029297,0.014892578,4.625954198,-8.740458015,-34.32824427,0,0,4859.890176
1.67608E+18,-1.964599609,-0.062011719,0.153564453,4.129770992,-7.633587786,-32.82442748,0,0,4859.940096
1.67608E+18,2,-0.978271484,0.518798828,-1.13740458,-5.267175573,-29.05343511,0,0,4859.940096
1.67608E+18,2,0.556640625,-0.038085938,1.709923664,-3.625954198,-21.12977099,0,0,4859.980032
1.67608E+18,2,0.391357422,0.29296875,0.473282443,0.305343511,-19.16030534,0,0,4859.980032
1.67608E+18,-1.162353516,0.458007813,-0.209228516,-1.312977099,-1.076335878,-14.35114504,0,0,5037.50016
1.67608E+18,-0.837646484,0.7421875,-0.728515625,0.045801527,-1.549618321,-9.030534351,0,0,5037.510144
1.67608E+18,-1.017089844,0.134033203,-0.133789063,0.786259542,-2.893129771,-4.984732824,0,0,5037.55008
1.67608E+18,-1.64453125,-0.031005859,-0.182861328,-1.549618321,-2.083969466,-0.557251908,0,0,5037.580032
1.67608E+18,2,-0.31640625,-0.073486328,-3.503816794,0.396946565,4.106870229,0,0,5037.590016
1.67608E+18,2,-0.171142578,0.202880859,-7.198473282,0.595419847,11.79389313,0,0,5037.630208
1.67608E+18,2,1.686279297,-0.156738281,-4.061068702,1.961832061,17.19083969,0,0,5037.640192
1.67608E+18,2,0.402099609,-0.059082031,-2.099236641,6.229007634,21.00763359,0,0,5037.700096
1.67608E+18,-1.786865234,1.037353516,-0.675048828,-0.427480916,5.503816794,22.77862595,0,0,5037.700096
1.67608E+18,-0.309570313,-0.330810547,-0.363525391,-0.595419847,2.083969466,20.19083969,0,0,5037.750016
1.67608E+18,-0.404541016,-0.468994141,-0.044433594,-1.351145038,0.328244275,17.03053435,0,0,5037.76
1.67608E+18,-0.289794922,-0.955566406,0.328613281,-4.229007634,0.389312977,15.90076336,0,0,5037.82016
1.67608E+18,-1.323974609,0.868652344,0.046875,1.114503817,3.290076336,16.70229008,0,0,5037.830144
1.67608E+18,-1.602783203,1.999938965,-0.025390625,9.633587786,5.221374046,17.47328244,0,0,5037.840128
1.67608E+18,-0.905517578,0.975341797,-0.051513672,10.8778626,4.404580153,12.38167939,0,0,5037.87008
1.67608E+18,-0.710205078,-0.061523438,-0.332275391,8.557251908,3.549618321,10.99236641,0,0,5037.900032
1.67608E+18,-0.897216797,-0.654296875,-0.129882813,5.633587786,2.351145038,11.47328244,0,0,5037.929984
1.67608E+18,-1.010742188,-0.228027344,-0.051757813,-1.908396947,1.167938931,10.46564885,0,0,5037.929984
1.67608E+18,-1.158691406,0.852783203,-0.4296875,-1.86259542,1.244274809,9.366412214,0,0,5203.52
1.67608E+18,-0.896972656,0.295898438,-0.197265625,-2.923664122,0.694656489,7.503816794,0,0,5203.540224
1.67608E+18,-1.002197266,0.37890625,-0.373535156,-3.427480916,0.732824427,6.305343511,0,0,5203.560192
1.67608E+18,-0.982421875,0.006591797,-0.216796875,-2.427480916,0.923664122,5.740458015,0,0,5203.620096
1.67608E+18,-0.921875,-0.232177734,-0.131103516,-3.259541985,0.534351145,5.41221374,0,0,5203.620096
1.67608E+18,-0.974853516,-0.108154297,-0.141601563,-2.20610687,0.519083969,5.465648855,0,0,5203.63008
1.67608E+18,-1.020996094,-0.257324219,-0.062744141,-2.022900763,0.480916031,5.893129771,0,0,5203.689984
1.67608E+18,-1.106933594,0.040771484,-0.152587891,-0.923664122,0.641221374,6.396946565,0,0,5203.74016
1.67608E+18,-0.717285156,-0.260009766,-0.083496094,-1.519083969,-0.366412214,5.763358779,0,0,5203.750144
1.67608E+18,-0.934326172,0.048828125,-0.181884766,-0.404580153,-0.41221374,5.244274809,0,0,5203.79008
1.67608E+18,-0.940185547,-0.150390625,0.087646484,0.427480916,-0.557251908,5.389312977,0,0,5203.800064
1.67608E+18,-0.990722656,-0.121337891,-0.006591797,0.885496183,-0.282442748,5.709923664,0,0,5203.85024
1.67608E+18,-0.927001953,-0.220458984,-0.034912109,0.992366412,-0.045801527,5.809160305,0,0,5203.860224
1.67608E+18,-0.924560547,-0.225830078,0.030273438,0.335877863,0.114503817,5.923664122,0,0,5203.910144
1.67608E+18,-0.969970703,-0.078125,0.001953125,0.389312977,0.442748092,6.152671756,0,0,5203.920128
1.67608E+18,-0.945556641,-0.031982422,0.006347656,0.458015267,0.702290076,6.114503817,0,0,5203.970048
1.67608E+18,-0.939697266,-0.035400391,-0.007080078,0.58778626,0.908396947,5.984732824,0,0,5203.970048
1.67608E+18,-0.940429688,-0.056884766,-0.016845703,0.732824427,1.190839695,5.900763359,0,0,5376.390144
1.67608E+18,-0.9453125,0.013916016,-0.054443359,0.832061069,1.366412214,5.885496183,0,0,5376.410112
1.67608E+18,-0.918212891,0.020019531,-0.098632813,1.083969466,1.419847328,6,0,0,5376.410112
1.67608E+18,-0.944091797,-0.001953125,-0.122802734,1.099236641,1.442748092,6.06870229,0,0,5376.420096
1.67608E+18,-0.947753906,-0.045410156,-0.127929688,0.977099237,1.458015267,6.251908397,0,0,5376.48
1.67608E+18,-0.949951172,-0.057373047,-0.175292969,0.458015267,1.458015267,6.427480916,0,0,5376.489984
1.67608E+18,-0.940673828,-0.055175781,-0.197998047,0.190839695,1.34351145,6.603053435,0,0,5376.489984
1.67608E+18,-0.962646484,-0.1171875,-0.190673828,-0.045801527,1.427480916,6.946564885,0,0,5376.489984
1.67608E+18,-0.964111328,-0.155273438,-0.174560547,-0.244274809,1.519083969,7.351145038,0,0,5376.550144
1.67608E+18,-0.965576172,-0.153076172,-0.177246094,-0.320610687,1.641221374,7.809160305,0,0,5376.560128
1.67608E+18,-0.979492188,-0.201904297,-0.134521484,-0.396946565,1.916030534,8.641221374,0,0,5376.580096
1.67608E+18,-1.016601563,-0.431396484,-0.054931641,-0.740458015,2.129770992,9.557251908,0,0,5376.59008
1.67608E+18,-0.995361328,-0.27734375,0.000488281,-0.648854962,2.251908397,10.34351145,0,0,5376.600064
1.67608E+18,-1.014648438,-0.215576172,0.053466797,-0.152671756,2.290076336,11.16030534,0,0,5376.610048
1.67608E+18,-1.073486328,-0.265136719,0.106201172,0.320610687,2.503816794,11.86259542,0,0,5376.610048
1.67608E+18,-1.101806641,-0.334716797,0.078125,0.664122137,2.786259542,12.58778626,0,0,5376.620032
1.67608E+18,-1.134765625,-0.412109375,0.031005859,0.740458015,3.061068702,13.29770992,0,0,5376.65024
1.67608E+18,-1.229492188,-0.346923828,-0.022216797,1.229007634,3.34351145,14.16030534,0,0,5554.490112
1.67608E+18,-1.55859375,-0.405517578,0.032714844,1.809160305,3.732824427,15.20610687,0,0,5554.550016
1.67608E+18,-1.319824219,-0.757324219,-0.027587891,1.099236641,4.129770992,16.09160305,0,0,5554.56
1.67608E+18,-1.428710938,-0.691894531,-0.083984375,0.86259542,4.221374046,17.29770992,0,0,5554.56
1.67608E+18,-1.477783203,-0.772949219,-0.054443359,0.633587786,4.312977099,18.9389313,0,0,5554.580224
1.67608E+18,-1.557617188,-0.897216797,-0.018310547,0.366412214,4.679389313,20.61832061,0,0,5722.88
1.67608E+18,-1.584960938,-1.03125,-0.065185547,-0.297709924,5.091603053,22.22900763,0,0,5722.89024
1.67608E+18,-1.635009766,-0.923095703,-0.081542969,-0.282442748,5.198473282,23.28244275,0,0,5722.89024
1.67608E+18,-1.499511719,-0.723876953,-0.052490234,0.213740458,5.450381679,24.49618321,0,0,5722.900224
1.67608E+18,-1.510253906,-0.402832031,-0.050537109,1.396946565,5.030534351,23.50381679,0,0,5722.900224
1.67608E+18,-1.703125,-0.384765625,-0.154785156,2.610687023,4.450381679,26.01526718,0,0,5722.94016
1.67608E+18,-1.778320313,-0.478515625,-0.163330078,2.900763359,4.022900763,26.28244275,0,0,5723.030016
1.67608E+18,-1.766601563,-0.514892578,-0.071777344,2.419847328,3.641221374,26.18320611,0,0,5723.030016
1.67608E+18,-1.53515625,-0.35546875,-0.067626953,2.091603053,3.091603053,25.70992366,0,0,5723.080192
1.67608E+18,-1.305175781,0.041015625,-0.167724609,2.648854962,2.679389313,25.10687023,0,0,5723.090176
1.67608E+18,-1.139648438,0.483398438,-0.151611328,3.603053435,1.41221374,24.55725191,0,0,5723.130112
1.67608E+18,-1.09765625,0.512695313,0.053955078,2.648854962,1.900763359,23.09160305,0,0,5723.140096
1.67608E+18,-1.429443359,-0.271240234,0.179443359,-0.335877863,1.870229008,14.09160305,0,0,5723.180032
1.67608E+18,-1.183837891,-0.188964844,-0.318359375,1.236641221,3.732824427,14.48091603,0,0,5723.180032
1.67608E+18,-0.460205078,1.321044922,0.558837891,-1.870229008,-1.175572519,12.14503817,0,0,5723.220224
1.67608E+18,-1.006103516,0.325683594,-0.477783203,-3.679389313,-0.374045802,3.541984733,0,0,5723.230208
1.67608E+18,-0.091796875,-0.076416016,0.5546875,-5.282442748,-3.244274809,0.465648855,0,0,5723.240192
1.67608E+18,-0.634765625,-0.021728516,-0.029052734,-6.740458015,-2.190839695,-3.816793893,0,0,5723.240192
1.67608E+18,-0.34765625,-0.411376953,0.343017578,-11.24427481,-2.687022901,-5.488549618,0,0,5723.280128
1.67608E+18,-0.085449219,-0.159912109,-0.022460938,-11.6870229,-2.34351145,-5.015267176,0,0,5723.300096
1.67608E+18,-0.255371094,0.861328125,-0.333984375,-5.961832061,-1.755725191,-6.839694656,0,0,5723.31008
1.67608E+18,-0.154052734,0.083496094,-0.092529297,-7.229007634,-2.671755725,-10.17557252,0,0,5737.970176
1.67608E+18,-0.331787109,0.619628906,-0.401611328,-5.259541985,-2.152671756,-12.69465649,0,0,5737.98016
1.67608E+18,-0.413574219,0.515380859,-0.217285156,-2.885496183,-2.183206107,-15.45801527,0,0,5738.020096
1.67608E+18,-0.406005859,0.453857422,-0.229980469,-2.160305344,-2.41221374,-18.11450382,0,0,5738.050048
1.67608E+18,-0.418945313,0.740966797,-0.204589844,-0.870229008,-2.854961832,-19.92366412,0,0,5738.050048
1.67608E+18,-0.408447266,0.44921875,-0.14453125,0.13740458,-3.13740458,-22.77862595,0,0,5738.08
1.67608E+18,-0.429443359,0.20703125,-0.048339844,-0.526717557,-3.320610687,-25.45801527,0,0,5738.089984
1.67608E+18,-0.447998047,0.135986328,-0.035888672,-1.427480916,-3.450381679,-27.48854962,0,0,5738.089984
1.67608E+18,-0.437988281,0.096191406,-0.079833984,-2.34351145,-3.557251908,-28.91603053,0,0,5738.160128
1.67608E+18,-0.475341797,0.198242188,-0.169189453,-2.603053435,-3.541984733,-30.04580153,0,0,5738.180096
1.67608E+18,-0.529296875,0.213867188,-0.164794922,-2.908396947,-3.603053435,-31.38167939,0,0,5747.110144
1.67608E+18,-0.517333984,0.195556641,-0.177490234,-3.465648855,-1.961832061,-32.96946565,0,0,5858.62016
1.67608E+18,-0.535888672,0.229736328,-0.224365234,-3.618320611,-4.335877863,-34.1221374,0,0,5858.640128
1.67608E+18,-0.522949219,0.152099609,-0.219482422,-1.969465649,-4.885496183,-35.15267176,0,0,5858.640128
1.67608E+18,-0.524658203,0.107666016,-0.240966797,-4.198473282,-5.572519084,-35.80152672,0,0,5858.650112
1.67608E+18,-0.551025391,0.071533203,-0.236572266,-4.374045802,-6.34351145,-36.3129771,0,0,5858.700032
1.67608E+18,-0.599365234,0.100097656,-0.228271484,-4.595419847,-7.213740458,-36.81679389,0,0,5858.710016
1.67608E+18,-0.660644531,0.096679688,-0.219726563,-4.65648855,-7.847328244,-37.33587786,0,0,5858.729984
1.67608E+18,-0.737060547,0.12109375,-0.220214844,-4.595419847,-8.519083969,-37.83969466,0,0,5858.750208
1.67608E+18,-0.829101563,0.1171875,-0.198486328,-4.251908397,-9.099236641,-38.16030534,0,0,5858.810112
1.67608E+18,-0.901611328,0.063720703,-0.178710938,-3.816793893,-9.534351145,-38.12977099,0,0,5858.820096
1.67608E+18,-1.010498047,0.030029297,-0.139160156,-3.358778626,-9.709923664,-37.7480916,0,0,5858.840064
1.67608E+18,-1.182128906,-0.010498047,-0.102539063,-2.938931298,-9.534351145,-39.06870229,0,0,5992.680192
1.67608E+18,-1.40625,-0.057617188,-0.013916016,-2.816793893,-8.755725191,-36.23664122,0,0,5992.690176
1.67608E+18,-1.678466797,-0.121337891,0.059814453,-3,-7.503816794,-34.85496183,0,0,5992.70016
1.67608E+18,-1.938476563,-0.173095703,0.077392578,-3.351145038,-7.671755725,-32.61832061,0,0,5992.710144
1.67608E+18,2,-0.696044922,0.202392578,-5.175572519,-3.946564885,-28.61832061,0,0,5992.720128
1.67608E+18,2,0.171142578,0.101806641,-5.351145038,-2.770992366,-23.93129771,0,0,5992.740096
1.67608E+18,-1.930175781,0.236328125,-0.062744141,-5.022900763,-1.053435115,-20.21374046,0,0,5992.780032
1.67608E+18,-1.271484375,0.026855469,-0.09375,-5.58778626,-1.694656489,-14.90076336,0,0,5992.790016
1.67608E+18,-1.080322266,0.486328125,-0.143798828,-4.282442748,-2.847328244,-9.977099237,0,0,5992.870144
1.67608E+18,-1.509521484,1.073486328,-0.013427734,-2.213740458,-0.129770992,-8.320610687,0,0,5992.920064
1.67608E+18,-1.089599609,-1.729492188,0.30078125,-6.549618321,-3.381679389,-6.038167939,0,0,5992.96
1.67608E+18,-0.663818359,0.553222656,-0.052001953,-5.908396947,-5.091603053,1,0,0,5992.97024
1.67608E+18,-1.402832031,0.80078125,-0.121826172,-3.664122137,-4.664122137,5.167938931,0,0,5992.980224
1.67608E+18,2,0.004882813,0.365478516,-7.748091603,-4.580152672,6.473282443,0,0,5992.980224
1.67608E+18,2,1.099365234,0.231689453,-9.908396947,-0.816793893,11.03053435,0,0,6090.660096
1.67608E+18,2,0.543945313,1.268554688,-6.396946565,3.374045802,21.60305344,0,0,6090.690048
1.67608E+18,-1.154052734,1.139160156,-0.982666016,1.702290076,7.061068702,20.88549618,0,0,6090.690048
1.67608E+18,-1.774658203,1.416015625,-0.544677734,4.916030534,4.893129771,16.51145038,0,0,6090.72
1.67608E+18,-0.365478516,-0.564941406,-0.072753906,6.824427481,1.106870229,13.86259542,0,0,6090.790144
1.67608E+18,-0.8515625,-0.627685547,0.013427734,7.083969466,0.251908397,13.58778626,0,0,6090.800128
1.67608E+18,-0.516601563,-0.925292969,-0.086181641,5.511450382,-0.519083969,13.96183206,0,0,6090.820096
1.67608E+18,-1.05859375,0.14453125,-0.320556641,6.091603053,0.236641221,13.88549618,0,0,6090.83008
1.67608E+18,-1.223632813,0.995605469,-0.4296875,7.824427481,1.06870229,12.41984733,0,0,6090.83008
1.67608E+18,-1.153564453,0.956298828,-0.375488281,8.625954198,1.290076336,10.8778626,0,0,6090.930176
1.67608E+18,-1.11328125,0.599121094,-0.371337891,8.877862595,1.435114504,9.549618321,0,0,6143.31008
1.67608E+18,-0.990722656,0.126953125,-0.185302734,7.221374046,0.816793893,8.335877863,0,0,6143.320064
1.67608E+18,-0.901855469,-0.223632813,0.014404297,3.488549618,-0.34351145,7.648854962,0,0,6143.390208
1.67608E+18,-0.933837891,-0.238769531,0.104492188,0,-0.954198473,7.625954198,0,0,6143.400192
1.67608E+18,-0.929443359,-0.091552734,0.204101563,-2.954198473,-1.511450382,7.404580153,0,0,6143.450112
1.67608E+18,-0.955810547,0.061523438,0.249511719,-4.893129771,-1.526717557,6.687022901,0,0,6193.040128
1.67608E+18,-0.966308594,-0.051757813,0.291503906,-5.213740458,-1.099236641,6.34351145,0,0,6193.060096
1.67608E+18,-0.957275391,-0.092773438,0.364990234,-4.900763359,-0.442748092,5.755725191,0,0,6193.07008
1.67608E+18,-0.977539063,-0.084960938,0.334472656,-3.86259542,0.129770992,5.061068702,0,0,6193.07008
1.67608E+18,-0.879882813,-0.264892578,0.341796875,-2.748091603,0.320610687,4.618320611,0,0,6193.080064
1.67608E+18,-0.909423828,-0.333496094,0.313232422,-1.053435115,0.541984733,4.72519084,0,0,6239.430144
1.67608E+18,-0.90234375,-0.367919922,0.261962891,0.312977099,0.694656489,5.053435115,0,0,6239.440128
1.67608E+18,-0.858154297,-0.3828125,0.157470703,0.969465649,0.770992366,5.580152672,0,0,6239.460096
1.67608E+18,-1.053222656,-0.354248047,0.121337891,1.396946565,1.091603053,6.160305344,0,0,6239.47008
1.67608E+18,-0.969726563,-0.461669922,0.020996094,1.251908397,1.290076336,7.351145038,0,0,6287.380224
1.67608E+18,-0.993652344,-0.397216797,-0.197021484,0.717557252,1.770992366,7.770992366,0,0,6287.390208
1.67608E+18,-0.881347656,-0.343994141,-0.19921875,0.175572519,1.770992366,8.381679389,0,0,6287.390208
1.67608E+18,-0.869628906,-0.203369141,-0.172607422,-0.152671756,1.435114504,8.641221374,0,0,6287.400192
1.67608E+18,-0.926757813,-0.166992188,-0.189941406,0.404580153,1.442748092,8.709923664,0,0,6287.400192
1.67608E+18,-0.897460938,-0.251708984,-0.077636719,0.541984733,1.435114504,8.816793893,0,0,6353.210112
1.67608E+18,-0.935058594,-0.120605469,-0.064208984,0.992366412,1.473282443,8.870229008,0,0,6353.220096
1.67608E+18,-0.939697266,-0.060791016,-0.049804688,1.511450382,1.435114504,8.916030534,0,0,6353.220096
1.67608E+18,-0.932373047,-0.093261719,-0.03125,1.473282443,1.351145038,8.885496183,0,0,6353.240064
1.67608E+18,-0.932861328,-0.031738281,-0.034667969,1.381679389,1.259541985,8.770992366,0,0,6353.28
1.67608E+18,-0.946044922,0.015380859,-0.058349609,1.145038168,1.160305344,8.541984733,0,0,6353.310208
1.67608E+18,-0.945068359,0.088134766,-0.049072266,1.022900763,1.091603053,8.236641221,0,0,6419.600128
1.67608E+18,-0.944091797,0.096679688,-0.079345703,0.954198473,1.045801527,7.969465649,0,0,6419.610112
1.67608E+18,-0.948730469,0.037841797,-0.091796875,0.717557252,1.030534351,7.65648855,0,0,6419.620096
1.67608E+18,-0.947998047,-0.026123047,-0.082763672,0.458015267,1.007633588,7.549618321,0,0,6419.63008
1.67608E+18,-0.962158203,-0.052001953,-0.067871094,0.297709924,0.984732824,7.694656489,0,0,6419.640064
1.67608E+18,-0.967529297,-0.135498047,-0.031738281,0.167938931,1.053435115,8.06870229,0,0,6419.689984
1.67608E+18,-0.962890625,-0.182617188,0.008300781,0.167938931,1.244274809,8.664122137,0,0,6419.74016
1.67608E+18,-0.982177734,-0.2578125,0.035888672,0.236641221,1.458015267,9.305343511,0,0,6419.750144
1.67608E+18,-0.972900391,-0.23046875,0.053222656,0.549618321,1.625954198,10.06870229,0,0,6478.760192
1.67608E+18,-0.99609375,-0.210449219,0.0546875,1.122137405,1.694656489,10.77862595,0,0,6478.790144
1.67608E+18,-1.007568359,-0.236572266,0.050292969,1.641221374,1.709923664,11.59541985,0,0,6478.840064
1.67608E+18,-1.022460938,-0.239257813,-0.005371094,2.091603053,1.755725191,12.23664122,0,0,6478.840064
1.67608E+18,-1.033203125,-0.239990234,-0.039550781,2.496183206,1.664122137,12.90076336,0,0,6478.860032
1.67608E+18,-1.038574219,-0.061767578,-0.026367188,3.763358779,1.442748092,13.51145038,0,0,6532.11008
1.67608E+18,-1.328125,-0.123291016,0.191650391,5.374045802,1.503816794,14.03053435,0,0,6532.130048
1.67608E+18,-1.341552734,-0.781494141,0.107177734,4.526717557,2.244274809,14.93129771,0,0,6532.150016
1.67608E+18,-1.324707031,-0.577392578,-0.117431641,3.687022901,2.465648855,16.14503817,0,0,6532.17024
1.67608E+18,-1.276367188,-0.620605469,-0.129882813,3.129770992,2.381679389,17.38931298,0,0,6532.180224
1.67608E+18,-1.469970703,-0.678222656,-0.111572266,2.511450382,2.603053435,18.73282443,0,0,6532.190208
1.67608E+18,-1.481445313,-0.919433594,-0.123046875,1.435114504,2.763358779,20.16030534,0,0,6580.460032
1.67608E+18,-1.441894531,-0.867919922,-0.173828125,0.625954198,2.755725191,21.6870229,0,0,6580.470016
1.67608E+18,-1.391845703,-0.729003906,-0.159423828,0.335877863,2.58778626,22.93129771,0,0,6580.520192
1.67608E+18,-1.429199219,-0.755615234,-0.133300781,0.251908397,2.664122137,24.02290076,0,0,6580.530176
1.67608E+18,-1.408447266,-0.603271484,-0.091064453,0.564885496,2.580152672,25.06870229,0,0,6580.560128
1.67608E+18,-1.502197266,-0.347167969,-0.055419922,1.045801527,2.351145038,25.89312977,0,0,6628.16
1.67608E+18,-1.497558594,-0.302734375,-0.079345703,1.41221374,1.916030534,26.42748092,0,0,6628.17024
1.67608E+18,-1.498535156,-0.127197266,-0.116943359,1.969465649,1.511450382,26.63358779,0,0,6628.17024
1.67608E+18,-1.42578125,-0.123535156,-0.104980469,2.076335878,1.20610687,26.48854962,0,0,6628.190208
1.67608E+18,-1.276855469,-0.184326172,-0.141601563,1.79389313,1.053435115,25.99236641,0,0,6687.500032
1.67608E+18,-1.125488281,-0.091552734,-0.195068359,1.832061069,0.885496183,25.41221374,0,0,6687.52
1.67608E+18,-1.172851563,0.243652344,-0.248291016,2.79389313,0.885496183,24.85496183,0,0,6687.540224
1.67608E+18,-1.196289063,0.430908203,-0.142578125,3.923664122,0.664122137,23.59541985,0,0,6687.550208
1.67608E+18,-1.152587891,0.874267578,-0.140869141,3.93129771,0.778625954,19.88549618,0,0,6687.610112
1.67608E+18,-0.265625,-0.428710938,0.404541016,-1.664122137,1.076335878,12.38167939,0,0,6687.610112
1.67608E+18,-1.986083984,-1.998291016,-0.944580078,-4.969465649,2.885496183,13.78625954,0,0,6732.200192
1.67608E+18,-1.015625,1.999938965,0.262451172,8.923664122,0.312977099,13.10687023,0,0,6732.210176
1.67608E+18,-0.871337891,0.230712891,0.095947266,0.290076336,2.679389313,1.290076336,0,0,6732.230144
1.67608E+18,-1.470214844,-0.463134766,-0.101074219,-1.908396947,3.709923664,-2.946564885,0,0,6732.250112
1.67608E+18,-0.054199219,0.432128906,-0.2265625,-0.030534351,1.748091603,-2.213740458,0,0,6732.280064
1.67608E+18,-0.545654297,0.019042969,-0.252197266,1.824427481,2.580152672,-5.580152672,0,0,6778.99008
1.67608E+18,-0.353271484,-0.219482422,0.040039063,-0.022900763,2.664122137,-6.877862595,0,0,6779.020032
1.67608E+18,-0.309082031,0.431396484,-0.360107422,2.175572519,2.572519084,-8.282442748,0,0,6779.020032
1.67608E+18,-0.2890625,0.401367188,-0.285888672,4.786259542,1.954198473,-10.83206107,0,0,6779.030016
1.67608E+18,-0.267822266,0.323242188,-0.187988281,5.038167939,1.167938931,-13.46564885,0,0,6779.030016
1.67608E+18,-0.333496094,0.552490234,-0.3125,6.992366412,0.877862595,-16.18320611,0,0,6838.600192
1.67608E+18,-0.33203125,0.458007813,-0.251464844,8.27480916,0.351145038,-19.23664122,0,0,6838.62016
1.67608E+18,-0.306884766,0.390380859,-0.213623047,8.564885496,-0.358778626,-22.00763359,0,0,6838.630144
1.67608E+18,-0.300048828,0.365722656,-0.23046875,9.06870229,-1.259541985,-24.6870229,0,0,6838.690048
1.67608E+18,-0.299804688,0.241699219,-0.189208984,8.694656489,-2.122137405,-27.1221374,0,0,6838.700032
1.67608E+18,-0.289306641,0.124267578,-0.202392578,7.824427481,-2.893129771,-29.06870229,0,0,6838.72
1.67608E+18,-0.302246094,0.013427734,-0.158203125,6.709923664,-3.740458015,-30.75572519,0,0,6884.660224
1.67608E+18,-0.295654297,-0.053222656,-0.172119141,5.27480916,-4.473282443,-31.84732824,0,0,6884.680192
1.67608E+18,-0.326171875,-0.026855469,-0.236328125,4,-5.335877863,-33.1221374,0,0,6884.70016
1.67608E+18,-0.345458984,-0.023681641,-0.245117188,2.709923664,-6.305343511,-34.06870229,0,0,6884.710144
1.67608E+18,-0.377929688,-0.001464844,-0.257324219,1.458015267,-7.122137405,-35.10687023,0,0,6932.06016
1.67608E+18,-0.430419922,0.01171875,-0.255371094,0.65648855,-8.122137405,-36.03053435,0,0,6932.080128
1.67608E+18,-0.492919922,-0.008544922,-0.250244141,-0.328244275,-8.885496183,-36.82442748,0,0,6932.090112
1.67608E+18,-0.563964844,-0.020507813,-0.213623047,-1.030534351,-9.503816794,-37.42748092,0,0,6932.100096
1.67608E+18,-0.668212891,-0.020751953,-0.191894531,-1.664122137,-10.10687023,-37.82442748,0,0,6932.11008
1.67608E+18,-0.786621094,0.010498047,-0.186035156,-1.86259542,-10.45801527,-38.19847328,0,0,7002.230016
1.67608E+18,-0.901611328,0.055664063,-0.143066406,-1.854961832,-10.67175573,-38.48854962,0,0,7002.280192
1.67608E+18,-1.018066406,0.0703125,-0.145263672,-1.480916031,-10.72519084,-38.55725191,0,0,7002.280192
1.67608E+18,-1.127441406,0.052246094,-0.12890625,-1.045801527,-10.61068702,-38.32824427,0,0,7002.30016
1.67608E+18,-1.226806641,0.008300781,-0.08203125,-0.679389313,-10.30534351,-37.78625954,0,0,7002.320128
1.67608E+18,-1.343994141,-0.034423828,0.007568359,-0.648854962,-11.70992366,-36.94656489,0,0,7002.340096
1.67608E+18,-1.528808594,-0.070800781,0.059570313,-0.908396947,-8.717557252,-35.74045802,0,0,7055.250176
1.67608E+18,-1.720703125,-0.137695313,0.079345703,-1.503816794,-7.526717557,-33.99236641,0,0,7055.270144
1.67608E+18,2,-0.682373047,0.381835938,-2.076335878,-5.702290076,-31.73282443,0,0,7055.270144
1.67608E+18,2,-0.566650391,0.103027344,-6.351145038,-4.34351145,-28.83206107,0,0,7055.290112
1.67608E+18,-1.723632813,0.449707031,-0.080566406,-4.13740458,-2.511450382,-22.04580153,0,0,7055.300096
1.67608E+18,-1.334960938,0.069824219,0.133056641,-5.961832061,-2.664122137,-18.64122137,0,0,7055.31008
1.67608E+18,-1.213134766,0.366699219,-0.200927734,-5.969465649,-4.465648855,-14.4351145,0,0,7115.780096
1.67608E+18,-1.479492188,1.099853516,-0.752197266,-1.351145038,-2.320610687,-10.5648855,0,0,7115.800064
1.67608E+18,-1.249023438,-0.354736328,0.011230469,-5.442748092,-3.190839695,-9.045801527,0,0,7115.830016
1.67608E+18,-0.734863281,-0.702148438,-0.273193359,-10.74045802,-5.091603053,-7.603053435,0,0,7115.84
1.67608E+18,-0.511230469,0.185546875,-0.304443359,-8.633587786,-6,-0.755725191,0,0,7115.930112
1.67608E+18,-0.871826172,-0.234863281,0.204833984,-10.96183206,-6.786259542,2.877862595,0,0,7115.940096
1.67608E+18,-1.90625,-0.778320313,0.777832031,-17.27480916,-6.625954198,3.496183206,0,0,7178.710016
1.67608E+18,-1.990234375,2,0.646240234,-21.17557252,0.198473282,10.55725191,0,0,7178.72
1.67608E+18,2,0.791015625,1.999938965,-12.77099237,3.717557252,21.29770992,0,0,7178.729984
1.67608E+18,-1.984375,0.879638672,-1.244873047,-6.045801527,8.083969466,21.12977099,0,0,7178.750208
1.67608E+18,-1.975830078,1.999938965,-0.434082031,-1.152671756,5.687022901,19.03053435,0,0,7178.790144
1.67608E+18,-0.345458984,-0.381347656,-0.405029297,1.984732824,1.221374046,15.77099237,0,0,7178.790144
1.67608E+18,-0.723632813,-0.774658203,0.067626953,2.679389313,-0.641221374,14.66412214,0,0,7178.83008
1.67608E+18,-0.425048828,-1.365966797,-0.064453125,0.503816794,-1.282442748,15.46564885,0,0,7243.410176
1.67608E+18,-0.717041016,-0.404052734,-0.490722656,2.045801527,-0.603053435,16.07633588,0,0,7243.480064
1.67608E+18,-1.248291016,1.065917969,-0.650390625,6.076335878,0.572519084,14.91603053,0,0,7243.490048
1.67608E+18,-1.256347656,1.377441406,-0.518310547,9.358778626,1.167938931,12.85496183,0,0,7243.560192
1.67608E+18,-1.22265625,1.052978516,-0.662597656,11.75572519,1.824427481,11.1221374,0,0,7243.58016
1.67608E+18,-0.967285156,0.416015625,-0.472412109,10.89312977,1.374045802,9.404580153,0,0,7243.610112
